cell	Node 0	Node 1	Node 2	Node 3	Node 4	Node 5	Node 6	Node 7
Cell_476	6.79313e-20	6.69134e-06	0.00224016	0.000778262	0.993159	5.48633e-05	1.85258e-14	0.00376148
Cell_477	2.70054e-25	4.26242e-21	0.386085	0.000518282	2.05535e-08	4.96302e-21	1.47487e-31	0.613396
Cell_478	5.32478e-38	2.46864e-14	0.472853	0.0293684	0.00101023	1.02153e-13	1.14043e-23	0.496769
Cell_479	7.76775e-35	1.08396e-08	0.0210692	0.000108063	7.7535e-07	1.26213e-08	3.59873e-19	0.978822
Cell_480	2.54676e-34	0.00816288	4.13039e-13	3.36662e-14	5.84714e-15	2.74152e-13	0.991837	1.37332e-14
Cell_481	4.43873e-20	1.21539e-10	0.594707	0.187065	0.199678	8.77694e-10	2.07781e-25	0.01855
Cell_482	2.33196e-08	4.99808e-08	0.00910203	0.00589791	0.98437	3.94424e-07	4.50586e-14	0.000629491
Cell_483	1.04801e-15	0.999086	0.000531769	1.70366e-06	2.60492e-13	7.68939e-06	0.000370584	2.68407e-06
Cell_484	4.86846e-24	0.000193682	0.00664262	0.0040203	0.984065	0.000681523	7.40847e-14	0.00439691
Cell_485	7.03128e-36	1.02663e-07	0.789966	0.170306	0.00365138	5.85796e-07	3.93355e-20	0.0360754
Cell_486	0.999722	1.7313e-05	0.000101749	1.96883e-05	4.3253e-07	0.000134987	4.11919e-09	3.42423e-06
Cell_487	3.69156e-27	1.83651e-10	8.69572e-05	7.02619e-05	0.999256	1.52973e-09	1.28015e-18	0.000586631
Cell_488	1.53528e-34	6.50615e-12	0.019929	0.00118489	5.27329e-05	3.97562e-11	1.02782e-28	0.978833
Cell_489	1.26548e-20	3.26968e-12	0.00793022	0.00446403	0.982831	2.71481e-11	2.76464e-15	0.00477522
Cell_490	4.64985e-11	6.4402e-05	0.0125489	0.00335163	0.972826	4.84211e-05	1.10288e-12	0.0111603
Cell_491	1.36691e-20	7.36474e-05	6.24529e-05	3.80034e-05	0.999352	0.000212189	1.86935e-12	0.000261621
Cell_492	2.90417e-23	1.26507e-10	0.293261	0.0307272	0.0477403	8.86531e-10	2.28639e-18	0.628272
Cell_493	4.64395e-22	2.17245e-11	0.660242	0.0507649	0.00943117	9.61146e-12	3.82414e-36	0.279562
Cell_494	1.70374e-27	2.39631e-10	0.532729	0.0352769	0.000153553	1.61883e-09	2.31113e-19	0.431841
Cell_495	2.06572e-28	3.09222e-10	0.00445546	0.0030885	0.960929	5.17123e-10	8.8795e-19	0.0315271
Cell_496	1.30925e-18	0.999221	8.71817e-05	2.96509e-05	0.000352678	0.000123905	2.40221e-10	0.000185615
Cell_497	4.32912e-13	2.20256e-08	0.0108928	0.0103708	0.966918	1.86522e-07	4.53806e-16	0.0118178
Cell_498	1.01425e-20	2.45512e-06	6.64758e-05	4.87314e-05	0.999576	1.98917e-05	3.48095e-17	0.000286813
Cell_499	1.6854e-31	3.6745e-12	0.83066	0.021486	3.58426e-05	2.09668e-11	9.29104e-11	0.147818
Cell_500	5.75941e-29	4.27423e-11	0.0212253	0.00208098	0.0449734	7.14795e-11	3.91907e-22	0.93172
Cell_501	9.01069e-24	8.99715e-13	0.00762772	0.0066884	0.985305	6.79811e-12	2.91916e-21	0.000379216
Cell_502	1.24881e-22	3.7967e-12	0.398246	0.013949	2.9613e-05	3.11297e-11	2.81873e-22	0.587775
Cell_503	1.40584e-33	1.52975e-13	0.796199	0.128178	0.00574695	3.44908e-13	4.38279e-27	0.0698762
Cell_504	1.16693e-21	4.89277e-08	0.618609	0.0399698	0.00247577	2.79183e-07	4.72172e-18	0.338945
Cell_505	2.30769e-25	2.78665e-06	0.0102141	0.00601891	0.975929	2.25777e-05	4.93218e-18	0.00781258
Cell_506	6.92957e-38	2.59508e-06	6.77198e-06	8.08264e-06	0.999514	1.67605e-05	1.33221e-41	0.000451796
Cell_507	1.44944e-24	2.25677e-14	0.01585	0.00279993	0.0043994	1.85923e-13	4.51781e-27	0.976951
Cell_508	8.34386e-24	9.31063e-12	5.11101e-05	4.49986e-05	0.999718	7.97824e-11	6.70746e-23	0.000186156
Cell_509	1.97919e-38	4.43902e-12	0.542664	0.105991	0.000535493	2.53292e-11	1.4019e-24	0.35081
Cell_510	0.00219193	0.000104309	0.000806852	0.000810522	0.995554	0.000367042	1.30164e-11	0.000165821
Cell_511	4.26966e-06	1.74104e-06	0.00115182	0.000698217	0.996974	2.9116e-06	3.35664e-16	0.00116674
Cell_512	3.86931e-31	6.33445e-11	0.704762	0.2091	0.00506634	3.61446e-10	6.64104e-22	0.0810721
Cell_513	1.26211e-23	3.19618e-08	0.00058282	0.000368746	0.99893	9.20867e-08	2.25221e-16	0.00011812
Cell_514	0.812838	1.29428e-05	3.0772e-05	2.13118e-05	0.186709	0.000109911	9.09046e-08	0.000277596
Cell_515	3.04386e-62	3.33871e-18	0.692871	0.016542	2.16442e-05	2.25548e-17	2.31045e-28	0.290565
Cell_516	2.42932e-19	0.000643219	0.0122037	0.00524547	0.967394	0.00145025	2.50196e-13	0.0130639
Cell_517	1.38065e-17	0.0117642	0.345169	0.0972774	0.00604605	0.0888886	3.50692e-09	0.450855
Cell_518	6.72735e-26	4.80409e-07	0.0050331	0.00158437	0.990049	3.69246e-06	3.40488e-20	0.00332925
Cell_519	0.999673	1.58378e-05	1.29007e-05	1.40508e-05	0.000145137	0.000135111	1.70649e-14	3.63084e-06
Cell_520	5.39301e-29	4.57466e-11	0.427887	0.00135492	5.86285e-07	7.65036e-11	2.25494e-22	0.570757
Cell_521	9.39496e-13	1.53783e-05	4.80299e-05	4.71476e-05	0.99963	0.000130082	2.76086e-15	0.000128932
Cell_522	1.83312e-10	2.81697e-09	0.000766282	0.000659039	0.997645	2.12846e-08	1.37771e-14	0.000929847
Cell_523	7.95556e-25	0.00319559	0.00548746	0.00329759	0.835932	0.007205	0.144539	0.000343377
Cell_524	0.953105	2.27545e-05	0.000108693	6.63428e-05	0.0465219	0.000129838	1.32827e-06	4.45964e-05
Cell_525	6.78677e-27	1.49083e-14	0.438608	0.103216	0.00548761	1.2625e-13	1.42512e-23	0.452688
Cell_526	1.61473e-22	1.50148e-14	0.413211	0.053449	0.000504176	9.69737e-14	5.39255e-24	0.532835
Cell_527	1.50976e-30	2.89534e-07	0.444267	0.0334688	0.180794	3.37123e-07	1.78019e-17	0.34147
Cell_528	0.999764	1.5775e-05	6.20401e-05	2.12808e-05	4.52639e-07	0.000135124	6.04129e-14	1.49323e-06
Cell_529	1.66594e-15	0.0284888	0.354894	0.136402	0.397398	0.0820805	7.69627e-15	0.000736738
Cell_530	2.32999e-22	0.0292838	0.327806	0.000501879	2.80192e-09	0.00661014	0.633823	0.001975
Cell_531	5.0901e-09	0.00108348	0.0162741	0.00282413	0.250766	0.00929583	1.82931e-13	0.719756
Cell_532	4.44038e-31	5.27664e-10	0.0776794	0.0072193	0.392869	4.16406e-09	5.58656e-19	0.522232
Cell_533	1.88404e-15	7.95831e-08	0.797941	0.0289607	1.06212e-05	6.67873e-07	4.81454e-24	0.173087
Cell_534	2.02755e-21	2.49508e-12	0.00134309	0.000987762	0.996843	2.08413e-11	2.19391e-22	0.000826234
Cell_535	2.90793e-32	9.60543e-17	0.260282	0.0107075	6.1428e-05	4.24968e-17	6.13458e-28	0.728949
Cell_536	3.47807e-32	1.57542e-15	0.000118484	3.98951e-05	0.996285	1.18449e-15	9.15719e-30	0.00355656
Cell_537	2.17352e-38	1.84314e-08	0.650345	0.248716	0.0512924	5.31036e-08	2.06043e-14	0.0496463
Cell_538	2.06729e-24	7.05267e-08	0.00672609	0.00504616	0.987387	5.89106e-07	3.29888e-20	0.000840565
Cell_539	2.44733e-22	4.401e-08	0.00430351	0.003007	0.992376	2.51122e-07	4.66977e-23	0.000313396
Cell_540	5.64888e-22	3.80237e-08	0.0876709	0.0566453	0.564675	3.2482e-07	3.84211e-19	0.291008
Cell_541	1.14087e-29	4.19598e-12	0.000640068	0.000604231	0.995072	3.17042e-11	7.68805e-20	0.0036833
Cell_542	3.43368e-24	2.62613e-10	0.0434908	0.00713941	0.546623	1.94398e-09	4.03464e-18	0.402747
Cell_543	0.999422	1.57612e-05	0.00036657	2.7699e-05	7.65594e-09	0.000134958	2.63773e-24	3.28283e-05
Cell_544	7.89239e-32	1.28037e-10	0.394811	0.0303455	0.421317	2.89015e-11	1.54468e-21	0.153526
Cell_545	1.49561e-51	4.29982e-11	0.00782907	0.00123284	0.954107	5.00656e-11	5.71334e-24	0.0368308
Cell_546	4.23662e-17	8.90059e-08	0.0609044	0.0201151	0.90198	7.4531e-07	2.73387e-16	0.017
Cell_547	5.76464e-05	0.278155	0.172861	0.0609586	0.00405648	0.465168	5.12008e-20	0.0187437
Cell_548	1.6882e-05	5.01442e-09	0.656952	0.0933704	0.000110761	4.29753e-08	4.29367e-23	0.24955
Cell_549	3.26619e-31	1.15968e-07	0.000295198	0.000186208	0.996383	4.79882e-07	2.02949e-20	0.00313469
Cell_550	8.66914e-12	1.06915e-06	0.400381	0.0223992	0.000574328	5.60385e-06	1.64549e-17	0.576639
Cell_551	8.81115e-37	9.0912e-21	0.71142	0.00434439	9.20283e-08	4.02217e-21	1.62567e-31	0.284236
Cell_552	2.09358e-20	4.56999e-07	0.00441345	0.0018362	0.982723	1.60808e-06	1.76647e-15	0.0110251
Cell_553	2.01641e-20	5.24658e-06	0.7826	0.00664215	1.0768e-06	1.51161e-05	1.03712e-14	0.210737
Cell_554	4.84553e-16	0.000143992	6.97772e-05	3.21139e-05	0.997829	0.00016766	3.20809e-14	0.00175723
Cell_555	7.70277e-11	0.0174013	0.613184	0.0668823	0.190634	0.0912069	2.34248e-15	0.0206913
Cell_556	0.999577	1.99748e-05	0.000208533	2.71614e-05	3.2698e-07	0.00013494	5.22627e-13	3.15966e-05
Cell_557	1.22143e-24	0.00333947	0.111155	0.0289363	0.386907	0.00558472	6.59356e-13	0.464078
Cell_558	2.471e-23	3.97853e-11	0.565914	0.131704	0.256286	2.56956e-10	3.84249e-22	0.0460968
Cell_559	2.61398e-21	1.75103e-13	0.132813	0.0255793	0.00183856	1.49436e-12	4.07273e-22	0.83977
Cell_560	8.16061e-24	9.92671e-09	0.695692	0.0997978	0.114024	3.49299e-08	1.45785e-16	0.0904864
Cell_561	0.999176	8.14905e-05	0.000224668	4.33303e-05	0.000314041	0.000136279	2.47942e-10	2.42754e-05
Cell_562	1.3698e-18	1.45731e-05	0.000102582	6.32999e-05	0.999417	0.000113625	2.50426e-18	0.000289164
Cell_563	1.78914e-15	6.89176e-07	0.438969	0.00577687	2.47483e-05	3.04908e-07	3.13725e-09	0.555229
Cell_564	6.77568e-17	2.65277e-13	0.0591641	0.000153374	3.59981e-08	9.33451e-13	9.56816e-23	0.940682
Cell_565	2.03231e-32	0.00478286	0.00201839	0.00116453	0.989026	0.00211605	3.38152e-19	0.00089225
Cell_566	5.45987e-16	1.41848e-06	8.84288e-05	5.59295e-05	0.999539	1.2174e-05	1.3104e-20	0.000302648
Cell_567	3.49286e-28	1.82405e-13	0.449077	0.002877	3.81542e-08	1.54468e-12	1.94903e-24	0.548046
Cell_568	2.75305e-17	1.23608e-08	0.621694	0.00118747	6.41434e-10	4.3495e-08	5.54376e-22	0.377118
Cell_569	1.15207e-21	2.20794e-10	0.860111	0.00532195	2.66667e-08	9.76844e-11	1.43599e-19	0.134567
Cell_570	1.17168e-25	3.05908e-08	0.200104	0.0180127	0.42825	1.35341e-08	1.02414e-13	0.353634
Cell_571	1.19693e-24	2.78028e-09	0.000359589	0.000225077	0.995246	6.26861e-09	3.0139e-08	0.0041697
Cell_572	3.40252e-07	0.105867	0.105825	0.129597	0.0751668	0.023897	0.55065	0.00899644
Cell_573	1.36254e-18	4.38728e-14	0.0268075	0.000304706	1.11168e-05	9.90326e-15	2.00765e-19	0.972877
Cell_574	7.86579e-28	2.79676e-10	0.100726	0.00208449	0.000115017	1.15731e-09	8.99848e-24	0.897074
Cell_575	4.17899e-31	5.63685e-15	0.00584026	0.003751	0.809584	4.83885e-14	1.03537e-25	0.180825
Cell_576	8.69077e-22	2.28804e-08	0.360805	0.02583	0.00291631	1.88499e-07	7.50782e-24	0.610449
Cell_577	1.60078e-26	8.11697e-09	0.325432	0.00196054	3.79722e-06	1.35743e-08	8.0038e-23	0.672604
Cell_578	0.997441	2.08488e-05	0.00181512	1.34319e-05	3.80805e-10	0.000134653	4.26937e-12	0.000575035
Cell_579	2.76662e-20	1.7149e-09	0.00124977	0.000820105	0.996803	4.94088e-09	3.22564e-21	0.00112697
Cell_580	3.04216e-23	0.00267291	0.00102827	0.000593273	0.994774	0.000603346	5.20143e-10	0.000328521
Cell_581	6.66715e-26	2.5924e-08	0.000321417	0.000178684	0.997656	1.47923e-07	1.28717e-19	0.0018436
Cell_582	5.39243e-22	2.48113e-08	0.0168495	0.00762955	0.970808	5.60056e-09	2.0474e-17	0.00471288
Cell_583	2.3506e-07	0.329027	0.447877	0.0584983	0.00380367	0.14557	2.22243e-06	0.0152211
Cell_584	5.15022e-25	0.000807377	0.237689	0.0829517	0.574451	0.00284098	2.36748e-15	0.10126
Cell_585	2.28687e-18	1.27605e-07	0.769785	0.0468858	0.000824927	6.68829e-07	2.80127e-18	0.182504
Cell_586	1.24248e-21	2.10465e-07	0.236411	0.104453	0.558317	1.69259e-06	3.12825e-14	0.100817
Cell_587	8.1039e-32	3.95375e-11	0.00327487	0.000515516	0.881377	1.39124e-10	4.44417e-23	0.114833
Cell_588	2.07972e-20	0.0978003	0.374227	0.0720106	0.00861894	0.163555	2.78547e-13	0.283788
Cell_589	0.999764	1.57846e-05	4.25743e-05	1.04412e-05	2.44074e-06	0.000135005	4.53144e-17	2.9577e-05
Cell_590	1.15032e-23	7.62148e-11	0.125637	0.0379478	0.694775	5.34095e-10	1.78639e-26	0.14164
Cell_591	0.999037	1.6772e-05	0.00075821	2.3338e-05	2.93251e-10	0.000134882	7.75223e-23	2.98346e-05
Cell_592	0.999685	1.73178e-05	0.000120905	3.79768e-05	1.89074e-07	0.000135025	1.41271e-13	3.89442e-06
Cell_593	3.00984e-22	1.54647e-07	0.0344268	0.0253603	0.899146	7.29433e-07	1.51252e-15	0.0410657
Cell_594	1.8228e-24	0.015359	5.35131e-07	3.8429e-07	0.00852581	1.16643e-06	0.976101	1.25252e-05
Cell_595	6.41432e-30	1.03404e-21	0.0469261	0.0306716	0.750976	5.90028e-21	1.92156e-38	0.171426
Cell_596	4.427e-09	0.0203308	0.0264509	0.00379789	0.0724338	0.00899485	0.683912	0.18408
Cell_597	5.42089e-35	6.6445e-06	0.746779	0.10113	0.00665848	3.48264e-05	5.89398e-31	0.145391
Cell_598	5.77421e-13	0.000266991	0.124029	0.103723	0.398066	0.00229209	1.32805e-17	0.371622
Cell_599	3.80271e-28	7.64618e-17	0.68465	0.00223075	2.49757e-08	8.90295e-17	2.07658e-31	0.313119
Cell_600	8.72407e-27	2.09156e-10	0.487971	0.241834	0.0235163	1.68205e-09	2.14114e-22	0.246679
Cell_601	1.28745e-07	1.27584e-06	0.292541	0.0305092	0.633843	9.59247e-07	1.89609e-12	0.0431047
Cell_602	5.32476e-20	1.0502e-09	0.485007	0.0055355	4.1062e-06	1.22281e-09	1.77017e-21	0.509453
Cell_603	3.49816e-43	3.8616e-05	0.816428	0.0117187	0.000161393	1.70846e-05	2.45893e-38	0.171636
Cell_604	2.78966e-32	1.00549e-17	0.370527	0.0339606	0.000537608	1.17076e-17	1.62416e-30	0.594974
Cell_605	7.09316e-27	1.74177e-08	0.550692	0.031677	0.0156652	2.91282e-08	2.59791e-15	0.401965
Cell_606	6.86145e-13	3.43975e-08	0.915119	0.0741195	0.00292342	2.22158e-07	4.63266e-17	0.00783772
Cell_607	9.12146e-30	7.16134e-11	0.0752197	0.0254246	0.786269	1.61465e-10	3.58897e-23	0.113087
Cell_608	4.06274e-21	2.20776e-09	0.00252312	0.000978013	0.984785	1.87759e-08	3.07993e-32	0.0117138
Cell_609	6.9618e-25	2.18949e-06	0.432252	0.11324	0.051222	9.06018e-06	7.00765e-19	0.403274
Cell_610	2.87117e-34	3.90814e-15	0.40602	0.00816523	2.9117e-06	3.00383e-14	5.3068e-23	0.585811
Cell_611	7.62679e-26	1.86224e-07	0.601408	0.021917	1.48143e-05	4.19874e-07	2.23725e-18	0.376659
Cell_612	5.02401e-18	1.6609e-06	0.00636558	0.00406925	0.983528	1.27658e-05	3.10167e-18	0.00602275
Cell_613	0.991761	8.00869e-05	0.00753984	2.69903e-05	5.38342e-11	0.000133932	2.03971e-11	0.00045848
Cell_614	1.42429e-20	9.34242e-13	0.454626	0.019986	5.26196e-06	3.2874e-12	2.5668e-22	0.525383
Cell_615	3.76681e-39	1.09044e-11	0.0204417	0.00285215	0.316641	1.82357e-11	1.51851e-23	0.660065
Cell_616	2.21153e-25	4.83385e-18	0.288799	0.0717281	0.0368073	4.1496e-17	8.21761e-30	0.602666
Cell_617	2.20719e-19	0.000554869	0.00956338	0.00597767	0.980077	0.00261719	2.83887e-18	0.00120947
Cell_618	9.62449e-27	4.88309e-15	0.641048	0.00625918	3.07452e-08	2.98384e-14	2.37524e-33	0.352693
Cell_619	2.12123e-17	9.85075e-09	0.807927	0.0196371	3.43419e-05	3.46626e-08	1.47097e-18	0.172401
Cell_620	7.55974e-24	3.28998e-06	0.0113178	0.00547231	0.980536	2.4736e-06	4.43424e-16	0.00266826
Cell_621	4.2055e-40	2.8782e-09	0.000775458	0.000422961	0.998195	1.94438e-08	4.0508e-15	0.000606297
Cell_622	1.48771e-31	4.01478e-10	0.785431	0.0054766	6.47293e-06	6.71406e-10	2.97146e-23	0.209086
Cell_623	1.0795e-21	9.79183e-12	0.986726	0.00283315	7.33583e-10	7.36206e-12	5.14045e-20	0.0104409
Cell_624	6.58388e-19	3.2909e-05	0.199984	0.066157	0.442506	7.42845e-06	4.52256e-22	0.291313
Cell_625	3.41185e-23	3.26807e-07	0.0914562	0.0251332	0.852278	3.80523e-07	4.09651e-13	0.0311317
Cell_626	4.09288e-16	0.00223412	0.000409897	0.000121298	0.0120487	0.0005043	0.984626	5.56949e-05
Cell_627	2.2881e-12	0.667575	0.10345	0.0456666	0.0313179	0.15069	1.24583e-26	0.00130089
Cell_628	1.20104e-23	1.58866e-07	0.56217	0.00373021	1.04638e-05	2.65676e-07	1.03068e-21	0.434089
Cell_629	3.99118e-36	8.67845e-15	0.665117	0.00487882	8.14749e-07	1.95896e-15	3.84814e-22	0.330003
Cell_630	1.35718e-34	1.80816e-16	0.55362	0.0299935	4.93071e-05	1.03174e-15	2.13912e-23	0.416337
Cell_631	4.27557e-16	3.0576e-12	0.000162694	0.000112274	0.998402	1.86836e-11	1.40683e-19	0.00132317
Cell_632	5.9131e-17	6.94951e-11	0.945819	0.0322224	1.43079e-05	5.58887e-10	7.40751e-22	0.0219444
Cell_633	6.54476e-17	2.46455e-06	0.000533955	0.00034214	0.998822	1.01984e-05	4.62211e-24	0.000288862
Cell_634	0.999015	0.000598668	0.000221462	1.7658e-05	2.39019e-08	0.000135135	2.40751e-14	1.16478e-05
Cell_635	1.05897e-18	7.63045e-07	0.320108	0.062963	0.136034	8.88465e-07	8.76848e-11	0.480893
Cell_636	1.65008e-39	1.34717e-06	0.00400162	0.00215615	0.992811	3.04093e-07	8.61368e-07	0.00102901
Cell_637	1.36211e-22	5.57101e-08	0.933238	0.028102	0.000127413	2.30531e-07	4.73882e-18	0.0385321
Cell_638	3.28829e-30	9.34887e-14	0.302407	0.000378659	1.50699e-10	7.02901e-14	2.23202e-22	0.697215
Cell_639	6.7505e-25	1.2189e-13	0.0218879	0.0161309	0.940334	6.9551e-13	3.24073e-24	0.0216474
Cell_640	2.41914e-16	2.41258e-09	0.949929	0.0203834	1.31811e-06	4.03465e-09	4.83606e-19	0.0296866
Cell_641	5.69586e-32	2.40386e-18	0.687971	0.114602	0.169501	4.02007e-18	4.52027e-27	0.0279255
Cell_642	4.88449e-30	2.82238e-07	0.00213115	0.00115203	0.995905	2.40868e-06	8.25762e-15	0.000809244
Cell_643	0.999782	1.8802e-05	2.43061e-05	1.38473e-05	4.34685e-06	0.000156113	3.88349e-16	1.88742e-07
Cell_644	2.04324e-15	5.80186e-06	0.0224865	0.00938584	0.961225	1.30963e-06	2.12241e-18	0.00689535
Cell_645	1.14239e-12	0.000217359	0.00114146	0.000742825	0.997071	0.000163423	1.06671e-15	0.000663728
Cell_646	6.12574e-22	1.11746e-10	0.186499	0.0331288	0.722107	7.2172e-10	2.4125e-22	0.0582646
Cell_647	4.36621e-19	1.92228e-08	0.000954052	0.000570567	0.995606	1.64445e-07	1.65367e-18	0.00286923
Cell_648	9.61131e-05	5.79785e-05	0.887051	0.000990786	4.21626e-08	2.56511e-05	0.00545521	0.106323
Cell_649	9.49377e-50	2.42231e-18	0.0398557	6.74286e-05	5.14103e-08	1.82123e-18	4.27095e-31	0.960077
Cell_650	3.83171e-31	5.33026e-11	0.158419	0.0455712	0.637158	4.54533e-10	7.25741e-19	0.158852
Cell_651	9.72597e-30	2.79747e-14	0.000109747	6.38543e-05	0.999583	1.88984e-13	2.10066e-26	0.0002433
Cell_652	8.14554e-18	0.00505635	0.499835	0.00541474	4.61415e-06	0.0341583	3.69753e-23	0.455531
Cell_653	2.48769e-17	4.66553e-05	4.80613e-05	3.27706e-05	0.999558	1.05313e-05	5.52935e-13	0.000304209
Cell_654	5.04672e-23	1.76019e-07	0.00821016	0.00637442	0.977777	1.50099e-06	5.34521e-20	0.00763693
Cell_655	1.44187e-14	1.53717e-07	0.000301097	0.000129237	0.998925	2.57067e-07	3.67328e-18	0.00064426
Cell_656	1.53645e-23	6.20599e-12	0.00348755	0.00104919	0.980905	4.34901e-11	9.28935e-23	0.0145579
Cell_657	1.384e-18	0.000279155	0.00060284	0.000453921	0.99733	0.000804287	4.08922e-11	0.000530153
Cell_658	8.17066e-28	1.18241e-06	0.0310495	0.0121737	0.956201	3.40668e-06	1.80036e-05	0.00055303
Cell_659	3.59019e-34	5.41526e-31	0.282319	0.00146004	1.65865e-08	2.55425e-30	3.97379e-48	0.716221
Cell_660	0.994145	1.79085e-05	0.000190583	0.000136555	0.00534722	0.000146834	2.88628e-12	1.55154e-05
Cell_661	1.9703e-09	6.97616e-07	0.89969	0.00427037	2.92857e-08	2.00993e-06	2.0108e-16	0.0960367
Cell_662	5.41039e-30	1.30795e-21	0.0162049	0.00854237	0.970413	1.07754e-20	1.63538e-31	0.00483987
Cell_663	3.92065e-20	2.26058e-13	0.25855	0.0388485	0.0391052	1.58416e-12	9.96909e-27	0.663496
Cell_664	0.982422	1.83676e-05	0.016636	2.17819e-05	2.18724e-12	0.000132641	4.00136e-16	0.00076913
Cell_665	5.78698e-13	5.10761e-06	3.75406e-05	2.38794e-05	0.999664	1.1516e-05	1.32129e-13	0.000257783
Cell_666	1.80607e-35	2.02714e-16	0.612441	0.00791071	0.000216171	4.57579e-17	2.02628e-18	0.379432
Cell_667	3.17594e-17	8.82122e-08	0.0314389	0.0161656	0.937365	2.54152e-07	5.26852e-18	0.0150298
Cell_668	3.141e-11	0.854914	1.21709e-05	2.72322e-06	1.34773e-06	1.30919e-05	0.145033	2.41853e-05
Cell_669	0.999508	1.57576e-05	0.000315774	1.47397e-05	1.13876e-10	0.000134909	2.38676e-11	1.06493e-05
Cell_670	4.64623e-07	5.58614e-05	0.000807973	0.000372055	0.996947	0.000473542	1.88661e-16	0.00134316
Cell_671	3.16785e-39	8.97652e-18	0.45356	0.0584629	2.39401e-05	7.54798e-17	7.55344e-29	0.487954
Cell_672	1.02705e-34	9.10413e-10	0.0444838	0.0182262	0.899289	4.77183e-09	1.30759e-16	0.0380014
Cell_673	1.41594e-10	7.48613e-09	0.000128411	5.83481e-05	0.999138	2.63421e-08	4.19863e-17	0.000675544
Cell_674	1.42075e-22	4.18159e-09	0.288615	0.00796092	0.000956353	3.26034e-08	3.14681e-23	0.702467
Cell_675	1.31202e-21	9.79366e-09	0.391705	0.0440202	0.382726	7.87617e-08	9.96514e-17	0.181549
Cell_676	6.94852e-23	4.09101e-07	0.636062	0.0571016	0.126194	1.69288e-06	9.12988e-15	0.18064
Cell_677	1.46871e-38	8.99429e-06	0.021922	0.0070746	0.962683	2.03025e-06	6.01324e-19	0.00830951
Cell_678	8.35302e-34	2.51188e-16	0.246493	0.0171846	5.53694e-05	2.12716e-15	2.56233e-23	0.736267
Cell_679	1.47959e-25	8.60439e-09	0.154091	0.0219614	0.541137	2.47905e-08	2.87914e-18	0.28281
Cell_680	4.32482e-22	4.00741e-11	0.481564	0.0544003	0.004486	1.65828e-10	1.61315e-25	0.459549
Cell_681	4.7762e-30	2.71386e-14	0.0105742	0.00882505	0.972265	2.08589e-13	3.82093e-29	0.00833529
Cell_682	4.73348e-15	0.0171537	1.16387e-05	6.74203e-06	1.24546e-08	6.12258e-05	0.982764	3.12928e-06
Cell_683	1.26549e-26	0.000108794	0.00116468	0.000810065	0.99539	0.000702651	2.93452e-14	0.00182347
Cell_684	1.38189e-18	3.71991e-22	0.809519	0.0038797	1.3744e-06	2.79684e-22	3.19507e-25	0.1866
Cell_685	2.55831e-32	1.78371e-05	0.000753347	0.000525751	0.998134	5.13913e-05	3.42937e-13	0.000517644
Cell_686	0.999094	2.36578e-05	0.0006377	8.42065e-05	3.27356e-07	0.000134992	1.59448e-14	2.54895e-05
Cell_687	5.15831e-31	1.07674e-24	0.478178	0.0173936	0.0301392	7.27398e-24	3.25717e-53	0.474289
Cell_688	8.25967e-14	0.989715	0.00156953	0.000136979	0.00156532	0.000607449	9.76078e-13	0.00640566
Cell_689	0.998345	1.7847e-05	0.00143866	2.50326e-05	2.38298e-10	0.00013485	1.17279e-12	3.82497e-05
Cell_690	4.41598e-41	3.88339e-15	0.00111344	0.00133498	0.996109	2.37297e-14	2.01838e-23	0.00144228
Cell_691	1.04426e-37	2.27077e-13	0.354235	0.0326575	0.0340439	5.11985e-13	3.108e-26	0.579063
Cell_692	0.999077	0.000598036	4.88081e-05	1.39968e-05	0.000107319	0.000134993	1.83053e-11	1.9776e-05
Cell_693	1.79731e-24	9.39157e-13	0.000150262	0.000111303	0.999564	7.82272e-12	7.20682e-17	0.000174231
Cell_694	1.8146e-30	1.20864e-09	0.0442382	0.0120049	0.918491	1.02353e-08	5.04879e-21	0.0252659
Cell_695	5.23986e-26	2.56919e-07	0.000380539	0.000236634	0.999082	1.46599e-06	2.63543e-20	0.000298726
Cell_696	1.11516e-46	4.95576e-07	0.134801	0.0508269	0.0554672	4.17436e-06	4.14228e-05	0.758859
Cell_697	1.31979e-26	6.0112e-09	0.491436	0.00171288	2.12048e-07	2.11521e-08	2.40879e-20	0.506851
Cell_698	1.04024e-22	0.0147909	5.99247e-06	1.1286e-06	1.34183e-05	1.08583e-05	0.985177	6.0269e-07
Cell_699	4.07295e-24	1.52416e-09	0.00279287	0.00257135	0.993963	3.43647e-09	1.52322e-23	0.000672996
Cell_700	8.30037e-21	0.017759	0.000234341	0.000114801	0.263156	0.000932677	0.717596	0.000206741
Cell_701	5.353e-37	1.61469e-11	0.319442	0.000398829	1.19365e-11	3.6406e-11	2.28522e-26	0.680159
Cell_702	0.997484	0.000179221	0.00198139	2.52314e-05	1.58012e-09	0.000134749	4.15888e-12	0.000195159
Cell_703	3.61692e-35	0.00723067	3.02972e-11	5.18414e-13	5.21805e-19	8.08944e-12	0.992769	5.77974e-13
Cell_704	3.10904e-10	0.00119793	0.389582	0.00103572	1.65882e-08	0.0034514	1.57716e-12	0.604733
Cell_705	1.94844e-16	0.000518922	0.646617	0.15435	0.187322	0.00117	0.00799242	0.00202867
Cell_706	1.26767e-16	2.62708e-08	0.000338206	0.000205297	0.998821	5.92319e-08	5.57442e-17	0.00063513
