cell	Node 0	Node 1	Node 2	Node 3	Node 4	Node 5	Node 6
Cell_1337	2.00626e-24	2.62955e-12	0.0168757	3.01988e-12	0.389054	0.594067	4.00999e-06
Cell_1338	2.45592e-36	9.7642e-14	0.0178322	3.41934e-13	0.364429	0.0994194	0.51832
Cell_1339	7.10875e-33	5.5324e-14	0.00186289	1.93233e-13	0.00552676	0.00370777	0.988903
Cell_1340	4.78793e-25	4.51639e-11	0.00917794	1.54159e-10	0.00434149	0.0232002	0.96328
Cell_1341	1.96489e-35	3.61481e-08	0.0215245	3.23961e-08	0.0350048	0.103968	0.839503
Cell_1342	2.15409e-18	3.27117e-13	0.00150988	6.20127e-13	0.000671854	0.00264822	0.99517
Cell_1343	1.71926e-25	1.21067e-13	0.00062629	3.44558e-13	0.448806	0.550568	3.52408e-08
Cell_1344	5.87286e-38	9.0479e-18	0.156997	8.10877e-18	0.0543854	0.775095	0.0135228
Cell_1345	7.56052e-27	4.88992e-11	0.0861783	8.11138e-11	0.568402	0.327871	0.0175492
Cell_1346	0.999026	4.88735e-05	2.93124e-05	0.000120791	5.76976e-05	0.000717815	4.75358e-09
Cell_1347	9.27365e-33	4.98018e-12	0.00431403	1.74289e-11	0.00272717	0.00911282	0.983846
Cell_1348	2.46714e-28	1.72812e-12	0.000321819	3.6491e-12	0.00548209	0.00145565	0.99274
Cell_1349	1.67118e-21	4.6513e-06	0.0509583	1.59537e-05	0.307743	0.639844	0.00143316
Cell_1350	6.36001e-24	6.39016e-11	0.00592466	5.68761e-12	0.1598	0.834255	2.03881e-05
Cell_1351	4.85672e-46	4.97513e-19	0.054347	4.42814e-20	0.429972	0.330416	0.185265
Cell_1352	8.9363e-15	7.55788e-06	2.99008e-05	5.01092e-06	0.941645	0.0583124	3.11399e-08
Cell_1353	2.97105e-18	1.48603e-05	0.00637522	6.8443e-06	0.447804	0.545511	0.000287316
Cell_1354	6.58473e-06	0.594676	0.0120429	0.0529295	0.000972579	0.338072	0.00130041
Cell_1355	3.77569e-20	4.93686e-10	0.0911235	1.48686e-09	0.398161	0.163321	0.347394
Cell_1356	2.24877e-15	0.00766432	0.00130854	0.00227522	0.956892	0.0312123	0.000647819
Cell_1357	2.27888e-33	1.85923e-14	0.144107	6.51924e-14	0.418463	0.421277	0.0161538
Cell_1358	2.93241e-17	1.06184e-10	0.00340478	3.26656e-10	0.555849	0.0237122	0.417034
Cell_1359	0.999707	3.56331e-05	1.07903e-05	0.000120871	3.23592e-06	0.000121727	3.75518e-07
Cell_1360	1.62736e-34	0.000762335	0.0104779	0.000683208	0.0790823	0.161503	0.747491
Cell_1361	4.55575e-23	3.6085e-07	0.0878453	9.88879e-07	0.019936	0.164253	0.727964
Cell_1362	1.7766e-25	8.85129e-07	0.0102551	1.01652e-06	0.668234	0.287214	0.0342953
Cell_1363	1.17437e-29	1.97952e-13	2.12115e-05	2.27335e-13	9.54986e-05	4.28533e-05	0.99984
Cell_1364	1.54506e-19	9.2724e-11	0.0526703	2.42603e-10	0.271333	0.535189	0.140808
Cell_1365	1.52553e-22	2.62516e-08	0.0937694	9.20936e-08	0.179763	0.669869	0.0565985
Cell_1366	1.83037e-25	7.80649e-06	0.000820384	6.94822e-07	0.00105818	0.0019512	0.996162
Cell_1367	4.99777e-15	0.180298	0.0201036	0.0830406	0.158014	0.557184	0.00135984
Cell_1368	2.08657e-28	3.54704e-08	5.67608e-05	6.72426e-08	0.000643838	0.000161161	0.999138
Cell_1369	0.000103848	0.441338	0.0133617	0.0392816	0.0162769	0.48948	0.000157009
Cell_1370	1.43671e-34	3.00617e-17	0.0561679	1.04084e-16	0.443607	0.485047	0.0151783
Cell_1371	7.2038e-33	7.04842e-14	0.0626153	1.93156e-13	0.296622	0.639227	0.00153565
Cell_1372	7.73797e-28	1.08499e-18	0.0268303	3.70341e-18	0.197911	0.770164	0.00509445
Cell_1373	9.13828e-29	1.44024e-18	0.00735198	4.43064e-18	0.0154171	0.0112586	0.965972
Cell_1374	1.45891e-28	1.00462e-14	0.0424147	3.43792e-14	0.33614	0.619125	0.00232048
Cell_1375	1.55636e-17	5.15802e-07	0.000706133	1.74306e-06	0.00479541	0.00259994	0.991896
Cell_1376	4.53652e-26	1.92115e-13	0.000537323	3.18679e-13	0.00262201	0.00130647	0.995534
Cell_1377	3.80822e-64	1.60231e-22	0.00942125	3.69114e-22	0.538137	0.452364	7.7864e-05
Cell_1378	5.75608e-15	7.17371e-11	0.000431873	6.42911e-11	0.00302679	0.00128594	0.995255
Cell_1379	5.75661e-17	0.00281761	0.0321878	0.000250783	0.283109	0.35939	0.322244
Cell_1380	5.43661e-22	0.0128824	0.00471295	0.0059333	0.00609472	0.0150408	0.955336
Cell_1381	2.6344e-24	5.27427e-11	0.00538636	9.99862e-11	0.00471279	0.0185991	0.971302
Cell_1382	1.05351e-27	4.42803e-17	0.0253015	1.3622e-16	0.524943	0.246703	0.203053
Cell_1383	1.77289e-36	1.02665e-12	0.000432967	1.79101e-13	0.0576001	0.941967	4.21724e-09
Cell_1384	1.11202e-28	2.99469e-10	8.49686e-06	2.68386e-10	0.000520737	2.60101e-05	0.999445
Cell_1385	8.70433e-27	1.66544e-13	0.00363723	5.21482e-13	0.919405	0.0766521	0.00030564
Cell_1386	1.49208e-24	4.56958e-06	0.000510478	6.4277e-06	0.00035988	0.00111308	0.998006
Cell_1387	1.51814e-26	3.77322e-10	0.0130764	1.2696e-09	0.0857634	0.0485535	0.852607
Cell_1388	0.341174	0.000563951	0.0826232	0.00196757	0.0213194	0.546033	0.00631914
Cell_1389	2.11772e-29	8.96035e-07	0.000249751	2.63047e-06	0.000741995	0.000900055	0.998105
Cell_1390	1.83763e-27	2.14211e-12	0.00391192	7.4246e-12	0.0149309	0.00838533	0.972772
Cell_1391	1.79435e-25	0.000869655	0.00140564	0.000258165	0.000303743	0.00296763	0.994195
Cell_1392	4.68899e-23	9.935e-09	0.00565548	3.34288e-08	0.000346036	0.00924974	0.984749
Cell_1393	1.29252e-23	8.08544e-10	0.00428217	1.8626e-09	0.00240801	0.0112889	0.982021
Cell_1394	6.09112e-19	0.00504166	0.00529441	0.0138163	0.787507	0.184887	0.00345395
Cell_1395	2.67192e-29	6.9123e-13	0.0276159	7.93835e-13	0.484636	0.432635	0.0551129
Cell_1396	0.999667	5.73576e-05	1.75338e-05	0.000121116	1.0544e-06	3.64163e-05	9.95491e-05
Cell_1397	1.02842e-10	0.99992	3.17373e-06	6.42078e-05	3.05188e-08	1.18216e-05	5.17968e-07
Cell_1398	2.8583e-28	1.5219e-07	0.0495237	2.65497e-08	0.57345	0.373539	0.00348675
Cell_1399	8.96572e-24	1.7214e-09	0.0335436	5.11015e-10	0.0085654	0.949153	0.0087381
Cell_1400	5.04741e-12	4.60121e-05	0.000114905	8.02687e-06	0.000330256	0.000224186	0.999277
Cell_1401	1.9932e-14	5.78141e-05	0.000728409	0.000177854	0.00125958	0.00168722	0.996089
Cell_1402	2.10703e-23	5.27829e-07	0.00258129	3.49954e-07	0.00133602	0.00966846	0.986413
Cell_1403	3.39596e-20	0.0545864	0.00160367	0.0048585	0.142796	0.796156	2.4358e-08
Cell_1404	8.14e-29	0.000112907	0.00613222	0.000279051	0.344925	0.648533	1.72253e-05
Cell_1405	3.51152e-26	5.24647e-06	0.000440712	1.83672e-05	0.000515303	0.00073317	0.998287
Cell_1406	1.15614e-08	0.99578	0.000314258	0.00154123	6.13584e-05	0.000823653	0.0014794
Cell_1407	1.6211e-21	3.04132e-11	0.00263053	2.72564e-11	0.00573634	0.0146663	0.976967
Cell_1408	3.50052e-23	0.00022771	0.000656851	0.000480833	0.00085169	0.00152821	0.996255
Cell_1409	2.46294e-29	1.21511e-15	0.0475965	5.59648e-16	0.0141978	0.938158	4.75577e-05
Cell_1410	1.05629e-18	1.37648e-07	0.0538876	1.22515e-08	0.000179379	0.103513	0.84242
Cell_1411	5.5115e-08	2.2591e-08	0.00698519	1.04049e-08	0.731894	0.257443	0.00367824
Cell_1412	1.72889e-20	1.9805e-10	0.00011994	1.77493e-10	0.000290605	0.000292075	0.999297
Cell_1413	4.22671e-36	1.56821e-14	0.00552317	4.8243e-14	0.868416	0.125096	0.000964615
Cell_1414	4.88701e-17	9.66908e-15	0.0144321	3.38877e-14	0.534237	0.450717	0.000614118
Cell_1415	0.00487044	0.000123297	1.57363e-05	1.09741e-05	0.000118603	3.73453e-05	0.994824
Cell_1416	4.53611e-35	1.16261e-10	0.0103229	3.50149e-10	0.514848	0.474524	0.000304984
Cell_1417	2.01461e-24	3.78454e-06	0.0422383	7.1745e-06	0.393519	0.469933	0.0942991
Cell_1418	1.15785e-21	0.0118385	0.0683459	0.0380953	0.305016	0.424256	0.152449
Cell_1419	7.2059e-22	4.52495e-06	0.042942	4.02746e-07	0.0390081	0.911774	0.00627057
Cell_1420	1.03749e-29	2.11776e-11	0.0661597	6.8873e-11	0.244918	0.688887	3.52299e-05
Cell_1421	1.26465e-22	0.000138811	0.0514051	9.20325e-05	0.332678	0.576005	0.0396808
Cell_1422	2.34526e-38	8.34903e-18	0.00178911	2.37615e-17	0.00609221	0.00329263	0.988826
Cell_1423	6.95594e-13	7.20216e-09	4.97279e-06	2.28882e-08	0.000123975	1.15578e-05	0.999859
Cell_1424	1.94533e-29	5.82334e-12	0.00126237	1.10395e-11	0.301413	0.697324	1.43643e-06
Cell_1425	7.57562e-15	4.78627e-06	0.0004157	3.17332e-06	0.000342587	0.00117316	0.998061
Cell_1426	0.999459	3.85886e-05	2.07393e-05	0.000120829	1.32351e-05	4.52592e-05	0.000302002
Cell_1427	2.93661e-36	3.2505e-14	0.0332451	9.99957e-14	0.226982	0.674722	0.0650511
Cell_1428	1.57178e-22	4.10051e-06	0.0257741	1.21727e-06	0.0661294	0.318722	0.589369
Cell_1429	3.48878e-30	5.646e-08	0.00434069	9.36556e-08	0.011414	0.0259628	0.958282
Cell_1430	1.56344e-31	2.46973e-15	0.0256316	7.25034e-15	0.0897484	0.884614	6.22289e-06
Cell_1431	5.51608e-27	1.83368e-10	0.0834747	6.43673e-10	0.479436	0.331918	0.105171
Cell_1432	3.29013e-15	0.0444413	0.0228516	0.141233	0.0981375	0.0710641	0.622272
Cell_1433	1.71525e-20	0.00219799	0.00163215	0.00464127	0.337187	0.654341	7.03187e-09
Cell_1434	6.66457e-25	1.98172e-07	0.000685343	9.12729e-08	0.77699	0.222324	3.96611e-07
Cell_1435	2.56615e-17	1.59434e-09	7.74064e-06	3.6728e-09	0.000248877	1.10776e-05	0.999732
Cell_1436	4.43922e-35	0.0582771	0.0584322	0.201538	0.370828	0.268914	0.0420111
Cell_1437	5.86325e-10	0.916385	0.000104852	0.000385447	0.0501931	0.00204988	0.0308816
Cell_1438	1.03879e-18	3.32928e-07	0.000564569	1.53338e-07	0.000576145	0.00110575	0.997753
Cell_1439	1.21106e-17	2.06224e-09	0.0728777	6.05409e-09	0.0687948	0.357903	0.500425
Cell_1440	3.98387e-09	0.0462331	0.0572932	0.155563	0.169023	0.567404	0.00448372
Cell_1441	1.41758e-19	3.90794e-05	0.00143079	2.59098e-05	0.00356727	0.00794735	0.98699
Cell_1442	7.98308e-23	1.96206e-08	0.000132046	5.37686e-08	0.000792807	0.000403741	0.998671
Cell_1443	1.20714e-18	3.39477e-15	0.0222528	3.04241e-15	0.332902	0.642182	0.00266322
Cell_1444	1.04675e-26	1.03154e-11	0.0805312	3.60934e-11	0.575485	0.257191	0.0867924
Cell_1445	1.48154e-23	2.07173e-12	0.0200791	2.37925e-12	0.209822	0.767029	0.00307002
Cell_1446	7.89387e-27	0.999943	1.16029e-07	1.24792e-06	3.93696e-05	1.18859e-06	1.45953e-05
Cell_1447	9.3117e-13	2.20356e-06	0.0207668	1.46097e-06	0.570519	0.398704	0.0100072
Cell_1448	1.00609e-25	1.79475e-06	0.0194354	3.13096e-07	0.305713	0.673463	0.00138699
Cell_1449	1.17578e-42	2.92799e-32	0.0279534	9.42205e-32	0.186207	0.785836	3.36983e-06
Cell_1450	2.78209e-26	9.06137e-08	0.0111894	1.58077e-08	0.358192	0.083643	0.546975
Cell_1451	1.35632e-37	2.50174e-09	0.00607387	6.18306e-09	0.407024	0.586902	1.87874e-07
Cell_1452	3.75407e-27	1.33277e-07	0.00175814	4.1e-07	0.0040556	0.00563633	0.988549
Cell_1453	7.82772e-31	1.01895e-15	0.0825276	2.34729e-15	0.162576	0.452793	0.302103
Cell_1454	9.6717e-13	3.6788e-05	0.0206648	6.4177e-06	0.434935	0.542681	0.00167624
Cell_1455	6.63002e-18	8.13794e-06	0.00566833	2.8565e-05	0.00021966	0.0106383	0.983437
Cell_1456	1.31809e-18	0.403269	0.00546895	0.0358932	0.00917666	0.546192	6.40414e-07
Cell_1457	1.01087e-19	0.0102154	0.00159346	0.00303254	0.00186253	0.00658002	0.976716
Cell_1458	8.05527e-30	1.714e-11	0.000114902	5.36687e-11	0.000162761	0.000195931	0.999526
Cell_1459	9.715e-50	3.69325e-27	0.00223636	9.66302e-27	0.888664	0.0403716	0.0687277
Cell_1460	2.10342e-23	0.00198724	0.00109795	0.00565571	0.00124414	0.00253347	0.987481
Cell_1461	1.18667e-31	1.94004e-14	0.0833703	6.76569e-14	0.235916	0.165656	0.515058
Cell_1462	1.7033e-44	6.31213e-07	0.0287038	2.90721e-07	0.253502	0.506512	0.211281
Cell_1463	5.14042e-31	1.73864e-13	0.00661557	4.9482e-13	0.74692	0.246411	5.30158e-05
Cell_1464	5.06403e-21	1.98295e-11	0.166581	6.82761e-11	0.0642396	0.57655	0.192629
Cell_1465	8.35467e-30	2.43059e-05	7.03011e-05	6.66083e-05	0.0110916	0.000430056	0.988317
Cell_1466	8.60478e-19	2.03873e-09	0.0024981	9.38988e-10	0.454676	0.542816	9.47253e-06
Cell_1467	7.04924e-26	4.18128e-09	0.00392681	1.92579e-09	0.40021	0.595862	5.47259e-07
Cell_1468	6.68813e-33	3.59624e-09	0.006559	1.15724e-08	0.00343931	0.0283718	0.96163
Cell_1469	3.25419e-21	6.201e-10	0.0157326	2.16585e-09	0.346753	0.637506	8.5994e-06
Cell_1470	2.68029e-12	4.74893e-05	0.00937227	8.28455e-06	0.317314	0.672878	0.000380114
Cell_1471	1.15484e-15	5.97553e-09	0.0281934	1.83826e-08	0.416581	0.554794	0.000430829
Cell_1472	3.75934e-26	1.41558e-14	0.00157014	1.62571e-14	0.0430123	0.955418	1.6307e-10
Cell_1473	1.21856e-24	0.000364051	0.0702009	3.24026e-05	0.244839	0.501479	0.183085
Cell_1474	7.85332e-28	5.0309e-14	0.040794	1.68439e-13	0.318487	0.6407	1.94001e-05
Cell_1475	8.28805e-29	6.03919e-09	0.00171381	2.01044e-08	0.00687943	0.00886658	0.98254
Cell_1476	1.39392e-31	0.000229502	0.1207	0.000105703	0.00875193	0.819285	0.0509279
Cell_1477	1.69144e-14	1.20151e-05	5.16027e-05	2.76784e-05	0.00125136	0.000130086	0.998527
Cell_1478	9.24045e-24	2.00141e-10	0.00287551	1.32694e-10	0.488171	0.508954	1.99978e-07
Cell_1479	3.23718e-24	2.51283e-15	0.00105771	6.57458e-15	0.0137563	0.00203713	0.983149
Cell_1480	1.41114e-28	1.49302e-13	8.10631e-06	4.67495e-13	0.000669365	2.52059e-05	0.999297
Cell_1481	1.2019e-25	2.62964e-10	0.00233561	4.36204e-10	0.286903	0.710761	1.75083e-07
Cell_1482	8.82358e-25	3.38328e-09	0.0645038	8.85202e-09	0.135017	0.629726	0.170753
Cell_1483	4.41562e-57	1.1904e-06	0.000409895	4.03796e-06	0.00115771	0.000835143	0.997592
Cell_1484	1.63188e-14	0.999545	4.15335e-06	6.41836e-05	5.65583e-07	0.000386404	4.42782e-11
Cell_1485	2.09214e-22	1	1.64488e-09	1.36238e-08	1.34279e-10	1.32443e-08	6.3792e-12
Cell_1486	4.57245e-19	0.000425038	0.0332381	0.00146798	0.0702766	0.0764629	0.818129
Cell_1487	1.3191e-21	1.61833e-14	0.0570849	1.85855e-14	0.269738	0.671629	0.00154807
Cell_1488	1.28263e-11	8.31569e-15	0.0176664	2.87579e-14	0.274721	0.707603	9.35964e-06
Cell_1489	1.12193e-25	2.1829e-05	0.0452345	1.44727e-05	0.103001	0.3397	0.512028
Cell_1490	1.82102e-18	0.00134218	0.00235689	0.000234144	0.000278956	0.00524082	0.990547
Cell_1491	1.8655e-23	4.17726e-06	0.0743322	1.42951e-05	0.0071551	0.192366	0.726128
Cell_1492	2.95673e-14	5.44784e-09	0.104964	1.78776e-08	0.320395	0.440927	0.133713
Cell_1493	2.28076e-30	2.90402e-08	4.57264e-05	7.59808e-08	6.9041e-05	8.48442e-05	0.9998
Cell_1494	2.96922e-13	7.43655e-06	0.0454439	2.20761e-06	0.0354456	0.184128	0.734973
Cell_1495	1.91947e-20	0.886296	0.0058281	0.0241874	0.0149715	0.0584883	0.0102284
Cell_1496	2.06608e-22	2.95817e-06	0.0120433	8.90925e-06	0.00373405	0.026163	0.958048
Cell_1497	6.87908e-27	5.55048e-07	0.000793432	7.80746e-07	0.000407297	0.00142819	0.99737
Cell_1498	1.17348e-16	0.999983	7.29548e-07	6.98143e-06	3.65524e-07	9.055e-06	3.15483e-08
Cell_1499	0.999769	4.89236e-05	1.38046e-05	0.000120915	8.47924e-07	4.45395e-05	1.89858e-06
Cell_1500	3.54414e-15	6.45859e-12	0.000213053	2.97467e-12	0.0562417	0.00193983	0.941605
Cell_1501	6.00346e-08	8.51519e-10	0.00358322	1.48548e-10	0.504634	0.491439	0.00034364
Cell_1502	2.20336e-31	1.83839e-14	0.0029023	6.30559e-14	0.00962158	0.00638426	0.981092
Cell_1503	2.11488e-24	8.02399e-05	0.000209458	1.39979e-05	0.000651832	0.000574022	0.99847
Cell_1504	8.0574e-14	0.9993	3.13768e-05	0.000288688	8.28659e-06	0.000370956	3.67956e-07
Cell_1505	5.89537e-16	1.84813e-08	3.70898e-05	5.48635e-09	0.00354291	0.000122372	0.996298
Cell_1506	8.70403e-14	0.271334	0.0158168	0.0473345	0.0830123	0.16052	0.421982
Cell_1507	6.7646e-06	1.47995e-07	0.00513975	4.34465e-07	0.00331178	0.0204438	0.971097
Cell_1508	2.50273e-38	8.68539e-17	0.010546	2.99051e-16	0.189931	0.799523	6.26566e-08
Cell_1509	7.55746e-37	1.27624e-14	0.034179	4.15053e-14	0.224157	0.741658	5.77275e-06
Cell_1510	6.24724e-16	1.79763e-08	0.0140707	1.19184e-08	0.416057	0.552476	0.0173955
Cell_1511	3.70633e-42	3.49175e-16	0.0537367	1.22124e-15	0.258791	0.686804	0.000667867
Cell_1512	2.01943e-32	9.52576e-10	0.0222135	8.47846e-11	0.00108677	0.976682	1.72967e-05
Cell_1513	2.42203e-28	2.30709e-16	8.30554e-05	6.84882e-17	0.959771	0.04013	1.56652e-05
Cell_1514	3.51604e-33	4.12934e-20	0.00234796	1.24365e-19	0.0119743	0.00939766	0.97628
Cell_1515	5.24512e-39	0.191292	0.0456571	0.576123	0.00102115	0.141136	0.04477
Cell_1516	2.76989e-23	9.51559e-09	0.00656242	3.32121e-08	0.0198244	0.0186929	0.95492
Cell_1517	1.2214e-07	8.22747e-11	0.0014025	2.73892e-10	0.0100068	0.00633269	0.982258
Cell_1518	2.66863e-36	6.6347e-10	0.157162	1.81819e-09	0.389054	0.428055	0.025729
Cell_1519	2.09427e-30	2.99928e-14	0.00100623	7.8473e-14	0.154786	0.844207	9.66041e-11
Cell_1520	2.08418e-20	4.71846e-12	0.00126489	1.40072e-12	0.934274	0.0577964	0.00666456
Cell_1521	7.51966e-13	0.00396064	0.000246743	0.000352519	0.000877497	0.000615596	0.993947
Cell_1522	1.90963e-33	1.21354e-15	0.00289679	1.08012e-16	0.117715	0.879388	7.27466e-08
Cell_1523	5.14575e-32	1.61087e-07	0.0242177	1.84999e-07	0.132423	0.843277	8.18773e-05
Cell_1524	2.98922e-37	5.91605e-09	0.0384906	5.30199e-09	0.168111	0.751025	0.0423735
Cell_1525	6.63078e-30	7.10954e-09	0.00351236	1.24027e-09	0.398852	0.597635	4.38514e-07
Cell_1526	6.80187e-12	0.00215173	0.000860529	0.00706111	0.000200658	0.00140564	0.98832
Cell_1527	5.67205e-15	0.000776401	0.00170831	0.000230482	0.121758	0.875525	1.16935e-06
Cell_1528	1.24121e-29	3.57851e-08	0.0127865	2.37257e-08	0.00318634	0.0657333	0.918294
Cell_1529	4.84375e-12	0.407417	0.00633483	0.0362624	0.352803	0.197127	5.607e-05
Cell_1530	3.59227e-23	1.88404e-13	0.000965654	1.24913e-13	0.276953	0.722081	2.2405e-08
Cell_1531	2.68373e-14	2.24005e-05	0.0143677	6.64979e-06	0.633342	0.132686	0.219575
Cell_1532	4.68904e-44	0.023707	0.00593786	0.0212464	0.00280311	0.0293473	0.916958
Cell_1533	0.999563	3.93516e-05	2.14688e-05	0.000121058	5.51625e-05	0.000199741	3.93734e-07
Cell_1534	5.10636e-32	2.40239e-11	0.0212218	7.05265e-11	0.20198	0.776772	2.57235e-05
Cell_1535	1.09924e-17	1.35292e-06	0.000232807	2.85682e-06	0.00112951	0.000695788	0.997938
Cell_1536	3.27647e-22	3.34283e-11	0.174021	1.11282e-10	0.0446023	0.385266	0.39611
Cell_1537	7.03929e-17	3.01117e-07	0.025667	1.38687e-07	0.340641	0.631889	0.00180239
Cell_1538	1.17206e-30	4.86197e-12	0.00491687	1.54512e-11	0.0107443	0.0146977	0.969641
Cell_1539	1.59728e-26	2.30836e-09	0.0119344	2.06876e-09	0.177891	0.218608	0.591567
Cell_1540	0.999698	0.000144584	8.23106e-06	0.000129577	3.32492e-06	1.5355e-05	7.62746e-07
Cell_1541	1.53338e-41	1.97117e-18	0.02761	9.07871e-19	0.169323	0.801885	0.00118219
Cell_1542	6.17922e-36	3.92814e-10	0.0125776	1.11795e-09	0.202545	0.784876	1.34605e-06
Cell_1543	0.9992	7.28673e-05	1.00237e-05	0.000120872	9.50286e-05	0.000501304	2.08474e-09
Cell_1544	0.999798	3.86177e-05	6.14244e-06	0.00012092	2.44601e-06	3.33117e-05	3.89384e-07
Cell_1545	1.27618e-41	4.84193e-11	0.0994777	1.57467e-10	0.29156	0.572735	0.036227
Cell_1546	1.71951e-24	9.36071e-07	0.0281216	2.77881e-07	0.137672	0.832208	0.00199789
Cell_1547	1.37932e-26	6.3063e-12	0.0099518	2.19312e-11	0.00692118	0.0124705	0.970656
Cell_1548	1.2467e-25	5.84231e-10	0.00870218	5.2359e-10	0.31807	0.673156	7.18365e-05
Cell_1549	2.69515e-19	2.02351e-06	0.00129253	3.53003e-07	0.0060515	0.00551285	0.987141
Cell_1550	4.58259e-25	1.4907e-11	0.0528185	1.3268e-12	0.243579	0.645832	0.0577701
Cell_1551	5.52525e-23	0.104505	0.0963112	0.220673	0.0927774	0.437201	0.0485317
Cell_1552	7.8084e-21	1.40892e-13	0.00963299	4.91347e-13	0.711912	0.277897	0.00055742
Cell_1553	3.54453e-17	1.33818e-05	0.0228199	4.42535e-05	0.129995	0.846236	0.000891993
Cell_1554	3.27949e-15	0.00229303	0.00399598	0.000204092	0.459436	0.534069	1.81436e-06
Cell_1555	4.42961e-15	0.000103035	0.000168739	0.000343003	0.00248212	0.000432751	0.99647
Cell_1556	4.47558e-20	1.88772e-05	5.17722e-06	1.68018e-06	9.32121e-05	1.06804e-05	0.99987
Cell_1557	1.47264e-16	2.03715e-09	0.0229007	7.13829e-09	0.544615	0.431676	0.000808044
Cell_1558	4.36197e-15	4.22421e-10	0.0247324	1.43766e-09	0.0149967	0.0397362	0.920535
Cell_1559	0.998306	0.00135777	2.41029e-05	0.000120849	3.0096e-06	0.000154002	3.44002e-05
Cell_1560	0.997492	3.67587e-05	3.02986e-05	0.000120627	0.00010764	0.00221299	8.60518e-12
Cell_1561	1.40874e-26	1.1187e-13	0.00143691	3.5999e-13	0.936943	0.0616103	1.01302e-05
Cell_1562	6.8234e-24	1.29849e-09	0.0246372	3.69553e-09	0.468617	0.474775	0.0319714
Cell_1563	1.52567e-22	0.105519	0.0116713	0.0313242	0.284458	0.565353	0.00167528
Cell_1564	3.22406e-32	8.30589e-09	0.0332712	7.44378e-09	0.247826	0.698779	0.0201242
Cell_1565	1.32608e-16	0.00188766	0.000289393	0.000168012	0.000122198	0.000634411	0.996898
Cell_1566	3.8504e-09	1.57184e-12	0.00518853	4.66615e-13	0.337846	0.65694	2.52756e-05
Cell_1567	1.08695e-18	0.0466616	0.00481336	0.0418184	0.0411606	0.865546	9.53861e-09
Cell_1568	0.999769	3.99121e-05	1.48965e-05	0.000122782	3.01648e-06	4.52183e-05	4.71639e-06
Cell_1569	3.85101e-18	1	2.65112e-10	2.16595e-09	1.11967e-11	8.28689e-10	6.19371e-13
Cell_1570	1.49186e-21	0.000176591	0.00152702	0.000436445	0.016005	0.00629888	0.975556
Cell_1571	5.15061e-13	0.988616	3.66238e-05	0.000174189	1.54014e-06	7.08438e-05	0.0111011
Cell_1572	7.52102e-26	5.26702e-12	0.000355375	4.72033e-12	0.00139688	0.00102267	0.997225
Cell_1573	2.06799e-17	1	2.9112e-09	2.16692e-08	6.76736e-10	2.36193e-08	1.26186e-10
Cell_1574	2.416e-26	4.33735e-12	0.00535653	3.88715e-12	0.634407	0.359611	0.000625241
Cell_1575	4.30937e-45	1.13032e-15	1.05098e-05	7.49408e-16	0.964756	0.0352333	4.61161e-09
Cell_1576	1.19044e-16	1.27515e-06	0.0704083	8.4543e-07	0.137555	0.687079	0.104955
Cell_1577	1.5086e-15	0.995757	0.000329412	0.00244177	3.93256e-05	0.00137705	5.50135e-05
Cell_1578	1.33252e-16	1	6.76728e-10	4.15174e-09	1.01568e-08	3.26709e-08	1.25656e-13
Cell_1579	4.51766e-24	8.51285e-10	0.0495615	2.52712e-10	0.140437	0.792679	0.017322
Cell_1580	2.45072e-33	5.67926e-16	0.0175027	1.68594e-16	0.0619306	0.919747	0.000819443
Cell_1581	0.999609	4.01367e-05	2.4923e-05	0.000120882	1.40864e-05	0.000190905	7.48632e-08
Cell_1582	2.7987e-19	1.15727e-10	0.00630239	1.91968e-10	0.359514	0.634183	1.03108e-06
Cell_1583	2.39953e-26	2.93641e-08	0.000320615	1.35244e-08	0.00348463	0.000874686	0.99532
Cell_1584	5.30058e-21	1.4223e-12	0.118758	4.70355e-12	0.320874	0.282541	0.277827
Cell_1585	6.32773e-30	1.52362e-08	0.0577409	1.01017e-08	0.214099	0.439199	0.28896
Cell_1586	5.6754e-23	4.07696e-08	0.0102128	1.3718e-07	0.0446726	0.0329534	0.912161
Cell_1587	6.31828e-09	2.1444e-07	0.00627378	6.10301e-07	0.771545	0.216191	0.00598959
Cell_1588	4.45649e-26	4.00472e-11	0.105619	1.23198e-10	0.272727	0.492419	0.129235
Cell_1589	9.20515e-32	0.00342229	0.100141	0.00788373	0.198901	0.17311	0.516541
Cell_1590	2.48883e-42	2.47192e-13	0.0918147	8.59652e-13	0.144257	0.370517	0.393411
Cell_1591	1.73312e-27	6.27932e-11	0.0546236	2.09038e-10	0.162571	0.335758	0.447047
Cell_1592	3.18482e-23	5.22313e-05	0.00346649	9.1118e-06	0.0653757	0.93108	1.68815e-05
Cell_1593	8.64918e-20	6.98974e-10	0.00820516	1.21937e-10	0.0226109	0.0338608	0.935323
Cell_1594	1.34511e-30	7.55984e-13	0.0386191	2.59826e-12	0.401194	0.560032	0.000155014
Cell_1595	1.5506e-43	0.0912297	0.00156288	0.00811996	0.0216484	0.877439	5.60867e-10
Cell_1596	8.21025e-32	1.28188e-11	0.0530422	4.20661e-11	0.470633	0.430691	0.0456341
Cell_1597	9.17054e-25	2.87583e-14	0.00169717	9.67644e-14	0.275774	0.722529	2.37009e-09
