cell	Node 0	Node 1	Node 2	Node 3	Node 4
Cell_365	5.50795e-22	5.07555e-11	0.00051795	0.882407	0.117075
Cell_366	1.09493e-30	2.68265e-16	0.00129791	0.728347	0.270356
Cell_367	8.14871e-17	2.31262e-13	0.00164157	0.671552	0.326807
Cell_368	3.76999e-25	1.83514e-11	0.00339096	0.506632	0.489977
Cell_369	1.04232e-20	5.0121e-12	0.00401325	0.971013	0.0249739
Cell_370	1.90286e-23	4.71325e-14	0.0279856	0.630681	0.341334
Cell_371	0.999709	9.29313e-05	1.1038e-06	1.07054e-05	0.000185942
Cell_372	1.80361e-25	4.55443e-15	0.00669713	0.85449	0.138813
Cell_373	1.99749e-28	2.85813e-18	0.00332124	0.211328	0.785351
Cell_374	8.43544e-12	0.0574572	0.00221679	0.429855	0.51047
Cell_375	5.51431e-28	2.63128e-13	0.000222353	0.948144	0.0516332
Cell_376	8.83402e-21	2.76301e-07	0.0736729	0.467871	0.458455
Cell_377	6.11949e-20	3.80629e-10	0.00476738	0.532768	0.462464
Cell_378	1.23812e-18	6.83301e-13	0.132262	0.0446939	0.823044
Cell_379	2.25506e-23	1.29398e-17	0.0019955	0.525932	0.472073
Cell_380	3.92689e-13	0.102723	0.0176913	0.063962	0.815624
Cell_381	4.31732e-25	1.47588e-18	0.00032201	0.923785	0.0758935
Cell_382	0.999328	9.27754e-05	3.36513e-06	4.6208e-05	0.000529349
Cell_383	1.39044e-27	3.09338e-19	0.00270752	0.571388	0.425904
Cell_384	4.45135e-33	1.98362e-14	0.0179787	0.404918	0.577103
Cell_385	7.59886e-51	5.55549e-37	0.00248563	0.456756	0.540758
Cell_386	6.54585e-33	1.18282e-19	0.0536908	0.612199	0.33411
Cell_387	3.2878e-19	1.33434e-12	0.0409095	0.460126	0.498965
Cell_388	3.86773e-29	5.39212e-20	0.00132121	0.694438	0.304241
Cell_389	4.19744e-12	9.53318e-06	0.00417961	0.163724	0.832087
Cell_390	1.92341e-30	1.22057e-15	0.000919439	0.784011	0.215069
Cell_391	0.999301	9.26725e-05	4.33237e-06	0.000107489	0.000494227
Cell_392	3.592e-22	6.65256e-16	0.00108858	0.744278	0.254634
Cell_393	1.75287e-26	7.23985e-20	0.999999	7.05363e-08	4.79098e-07
Cell_394	2.54133e-24	7.18051e-15	0.00348942	0.190988	0.805523
Cell_395	5.79959e-13	7.55441e-14	0.0275225	0.636791	0.335686
Cell_396	9.2685e-24	1.73584e-10	0.00278046	0.528833	0.468387
Cell_397	2.1511e-31	5.67485e-15	0.00349847	0.884203	0.112299
Cell_398	3.63257e-26	6.26405e-19	0.00161119	0.788882	0.209507
Cell_399	1.14681e-32	2.41036e-15	0.00739227	0.651801	0.340806
Cell_400	8.16636e-14	5.32579e-06	0.0102422	0.353132	0.636621
Cell_401	0.998303	0.000100983	2.38644e-06	0.00140431	0.000189549
Cell_402	5.44809e-32	1.01758e-12	0.0672389	0.514344	0.418418
Cell_403	2.01555e-17	1.34096e-13	0.0951696	0.312604	0.592226
Cell_404	1.46404e-32	2.02081e-14	0.0015531	0.631172	0.367275
Cell_405	6.11127e-19	3.18762e-14	0.00939168	0.40685	0.583758
Cell_406	1.10459e-30	5.36816e-15	0.00189886	0.595751	0.40235
Cell_407	1.60361e-24	1.70327e-13	0.0576952	0.238609	0.703696
Cell_408	1.00561e-23	3.77459e-12	0.0666739	0.120118	0.813208
Cell_409	6.11743e-14	3.93153e-09	0.00220449	0.488897	0.508899
Cell_410	6.67748e-28	6.89644e-16	0.0128403	0.907256	0.0799034
Cell_411	1.00563e-26	9.16385e-13	0.00151125	0.74391	0.254579
Cell_412	6.43461e-23	1.46142e-24	0.00440786	0.904229	0.0913629
Cell_413	0.999248	9.86397e-05	2.94274e-06	2.64018e-05	0.000623538
Cell_414	1.49347e-23	1.49212e-17	0.0111943	0.629475	0.359331
Cell_415	1.12505e-35	3.67959e-14	0.00156928	0.627342	0.371089
Cell_416	0.999347	9.29217e-05	1.85528e-06	0.000120883	0.00043762
Cell_417	2.32782e-36	1.72236e-18	0.892025	0.0258768	0.0820982
Cell_418	0.999354	9.27662e-05	1.83477e-06	0.000120956	0.000430442
Cell_419	1.98538e-48	5.7798e-29	0.0017886	0.765636	0.232576
Cell_420	6.34693e-14	1.96072e-13	0.000951277	0.80492	0.194129
Cell_421	1.06145e-37	1.85626e-40	1	3.20134e-07	1.36235e-07
Cell_422	7.11196e-19	7.51237e-18	0.000943212	0.862767	0.136289
Cell_423	1.33631e-14	2.98485e-17	0.000798265	0.921765	0.0774365
Cell_424	6.90881e-16	6.60132e-11	0.0519514	0.624763	0.323286
Cell_425	8.06339e-26	5.52073e-12	0.00147713	0.673869	0.324654
Cell_426	4.18982e-22	4.33664e-18	0.00491489	0.167142	0.827943
Cell_427	6.50669e-34	4.80223e-18	0.0446878	0.677227	0.278085
Cell_428	1.07335e-12	4.30325e-13	0.00325149	0.417822	0.578927
Cell_429	3.53329e-17	1.45628e-12	0.00182315	0.574819	0.423358
Cell_430	1.28575e-10	1.38146e-13	0.135765	0.0193929	0.844842
Cell_431	5.8416e-21	2.81436e-16	0.00109933	0.746464	0.252437
Cell_432	2.47331e-25	7.00644e-19	1	1.4289e-08	3.32771e-07
Cell_433	1.01432e-10	9.18311e-05	0.000443328	0.979026	0.0204388
Cell_434	1.68499e-14	0.000594265	0.0339406	0.551499	0.413966
Cell_435	0.999114	9.27976e-05	2.8742e-06	0.000148321	0.00064198
Cell_436	7.66716e-30	1.57473e-15	0.000419492	0.951726	0.0478547
Cell_437	3.19628e-20	1.46394e-08	0.00120411	0.724181	0.274615
Cell_438	1.31844e-27	3.39057e-17	0.00233455	0.467447	0.530218
Cell_439	1.23309e-31	2.67704e-14	0.00211351	0.498396	0.499491
Cell_440	2.16005e-29	5.73497e-15	0.000156945	0.984618	0.0152246
Cell_441	1.88976e-25	1.13114e-12	0.00949141	0.0697844	0.920724
Cell_442	1.01384e-07	1.95789e-10	0.0453443	0.0147932	0.939862
Cell_443	0.999345	9.66788e-05	5.90576e-06	8.37853e-05	0.00046908
Cell_444	4.34099e-29	7.82535e-20	0.00289905	0.31741	0.679691
Cell_445	8.07779e-20	2.05146e-13	0.00286539	0.443568	0.553567
Cell_446	2.25024e-15	1.77639e-13	0.107578	0.222978	0.669444
Cell_447	6.40441e-33	3.32188e-18	0.00189377	0.591048	0.407058
Cell_448	6.07336e-14	1.49159e-09	0.000984612	0.773641	0.225375
Cell_449	7.18972e-13	1.17119e-08	0.020655	0.316335	0.66301
Cell_450	8.78302e-13	1.32595e-07	0.00240919	0.495756	0.501834
Cell_451	3.04553e-05	5.88141e-08	0.0500268	0.638634	0.311309
Cell_452	1.07006e-23	1.85824e-08	0.0040809	0.0413415	0.954578
Cell_453	0.969344	0.000160929	1.68619e-05	0.0265112	0.00396711
Cell_454	9.97197e-39	5.7675e-17	0.00183123	0.616722	0.381446
Cell_455	2.18246e-16	1.55415e-12	0.00576451	0.336633	0.657602
Cell_456	3.77612e-37	7.14148e-19	0.00852169	0.598602	0.392876
Cell_457	0.999429	9.27205e-05	3.41527e-05	2.79972e-05	0.000416553
Cell_458	8.68095e-30	2.37079e-15	0.00141161	0.725878	0.27271
Cell_459	2.63962e-35	1.17761e-24	0.0202821	0.0446534	0.935065
Cell_460	1.10742e-35	3.71053e-21	0.0010229	0.758617	0.24036
Cell_461	1.62559e-14	1.34204e-10	0.643834	0.042163	0.314003
Cell_462	1.54325e-14	1.90534e-13	0.0161077	0.466847	0.517045
Cell_463	6.70332e-30	1.77489e-16	0.0337085	0.756529	0.209763
Cell_464	1.13096e-29	1.59614e-13	0.00483873	0.295989	0.699173
Cell_465	5.40612e-30	1.58676e-14	0.00119649	0.716876	0.281928
Cell_466	2.27104e-31	1.20724e-19	0.000724666	0.828994	0.170281
Cell_467	2.97311e-45	1.05148e-12	0.00173712	0.662667	0.335596
Cell_468	8.64174e-24	3.13448e-15	0.0004166	0.908951	0.0906329
Cell_469	3.8419e-17	5.70637e-14	0.00450643	0.344338	0.651156
Cell_470	2.12784e-21	6.04426e-10	0.000489813	0.887394	0.112117
Cell_471	1.32099e-37	5.26753e-20	0.00242513	0.427466	0.570108
Cell_472	1.59794e-25	9.17525e-15	0.00242269	0.919811	0.0777666
Cell_473	0.999637	9.4532e-05	1.12351e-06	1.6509e-05	0.000250948
Cell_474	3.14773e-13	7.0415e-13	0.00315017	0.587226	0.409624
Cell_475	1.47259e-09	1.5812e-10	0.000637875	0.926595	0.0727674
Cell_476	1.45741e-18	1.52932e-11	0.000902058	0.795201	0.203897
Cell_477	6.53812e-24	0.000835324	0.00910662	0.697742	0.292316
Cell_478	5.54967e-38	1.89082e-18	0.00345005	0.602976	0.393574
Cell_479	6.48234e-34	7.78848e-22	0.000375169	0.987582	0.0120427
Cell_480	2.85835e-31	7.16328e-24	1	4.11896e-11	9.25881e-10
Cell_481	1.78207e-20	1.35114e-14	0.00477153	0.0453006	0.949928
Cell_482	3.08264e-07	0.0757651	0.00382211	0.0888983	0.831514
Cell_483	5.96352e-15	5.54198e-19	0.999786	2.07525e-06	0.00021213
Cell_484	4.09604e-23	4.04317e-23	0.00450156	0.55882	0.436678
Cell_485	2.31691e-36	4.56076e-20	0.00594951	0.0581676	0.935883
Cell_486	0.999486	9.28483e-05	1.88171e-06	1.44641e-05	0.000404466
Cell_487	3.05488e-25	6.58021e-17	0.000285724	0.934104	0.0656103
Cell_488	1.4787e-34	4.1303e-16	8.75054e-05	0.985172	0.0147408
Cell_489	1.43275e-19	1.67309e-10	0.00232239	0.46609	0.531588
Cell_490	4.62962e-10	5.79522e-05	0.0194064	0.578294	0.402241
Cell_491	2.18309e-18	3.80474e-15	0.00112562	0.909469	0.0894054
Cell_492	1.88722e-23	3.47199e-11	0.00135854	0.736184	0.262458
Cell_493	3.5477e-22	2.35582e-11	0.0448297	0.408392	0.546779
Cell_494	1.64796e-27	3.543e-17	0.00269	0.496333	0.500977
Cell_495	7.93962e-28	4.90201e-13	0.00263837	0.875725	0.121637
Cell_496	7.01498e-18	4.84239e-15	0.989827	0.00678945	0.00338371
Cell_497	1.55557e-12	1.92395e-07	0.00186488	0.562765	0.43537
Cell_498	1.79861e-18	1.78622e-11	0.000525165	0.882174	0.117301
Cell_499	4.63742e-31	5.56829e-11	0.00475511	0.247246	0.747998
Cell_500	4.83245e-29	1.74087e-24	0.000426023	0.979933	0.0196409
Cell_501	8.50859e-23	8.99155e-12	0.00449546	0.0590996	0.936405
Cell_502	2.2085e-22	1.45165e-12	0.00146559	0.66726	0.331274
Cell_503	8.22445e-34	4.28862e-09	0.0140789	0.11082	0.875101
Cell_504	1.39005e-21	6.39711e-12	0.00350993	0.444364	0.552126
Cell_505	1.41793e-24	1.02022e-15	0.00211707	0.525014	0.472869
Cell_506	6.35928e-36	5.98967e-40	8.14844e-05	0.98541	0.0145083
Cell_507	7.08131e-25	8.61956e-18	6.93641e-05	0.984177	0.0157539
Cell_508	2.43007e-21	4.62534e-14	0.000594787	0.858899	0.140506
Cell_509	9.54405e-39	2.73954e-16	0.00374443	0.407242	0.589014
Cell_510	0.173661	0.0528167	0.00583407	0.201748	0.56594
Cell_511	0.000152027	7.67571e-06	0.00763486	0.640215	0.35199
Cell_512	1.25136e-31	2.3912e-15	0.00558285	0.116212	0.878205
Cell_513	1.45944e-21	3.24533e-12	0.00749787	0.396964	0.595538
Cell_514	0.99099	9.26415e-05	2.18621e-06	0.00840372	0.000511814
Cell_515	8.44832e-62	1.28251e-13	0.00319529	0.401725	0.59508
Cell_516	1.22929e-18	5.51247e-18	0.00587649	0.628859	0.365265
Cell_517	3.51849e-18	1.59937e-20	0.00172017	0.639968	0.358312
Cell_518	1.56405e-24	5.53873e-17	0.00213301	0.545903	0.451964
Cell_519	0.999522	9.2863e-05	1.21262e-06	9.86797e-05	0.000285186
Cell_520	9.17831e-28	3.83773e-14	0.00682697	0.678429	0.314744
Cell_521	2.86921e-10	8.54723e-13	0.000806663	0.811085	0.188109
Cell_522	1.13071e-08	0.000178479	0.00177651	0.627997	0.370048
Cell_523	1.78348e-23	2.96491e-16	0.0141918	0.103689	0.882119
Cell_524	0.998455	0.000247195	5.23654e-06	0.000468922	0.00082373
Cell_525	2.07188e-27	7.59892e-11	0.00179114	0.580053	0.418156
Cell_526	7.63672e-23	3.34438e-13	0.00201601	0.639034	0.35895
Cell_527	1.55439e-30	3.59277e-18	0.0135015	0.55311	0.433389
Cell_528	0.999447	9.30272e-05	1.87872e-06	1.41397e-05	0.00044364
Cell_529	8.68346e-16	9.75831e-15	0.0123748	0.00472447	0.982901
Cell_530	1.47127e-20	5.71196e-13	0.137039	0.0101893	0.852772
Cell_531	1.26552e-09	1.17733e-13	6.81922e-05	0.983803	0.016129
Cell_532	3.95619e-31	1.39532e-20	0.000385937	0.915652	0.0839619
Cell_533	3.79537e-15	8.53735e-07	0.00329831	0.23362	0.763081
Cell_534	7.30783e-20	2.98802e-14	0.00206817	0.521685	0.476247
Cell_535	3.93541e-32	3.69932e-13	0.0160052	0.788783	0.195212
Cell_536	7.52085e-31	4.21135e-18	0.000753745	0.983623	0.0156231
Cell_537	6.49757e-39	1.07997e-20	0.0113988	0.0832259	0.905375
Cell_538	2.6664e-23	2.42152e-13	0.00356299	0.17597	0.820467
Cell_539	5.96621e-21	1.99155e-12	0.00563106	0.10858	0.885789
Cell_540	1.38696e-22	5.41672e-14	0.000764689	0.819149	0.180086
Cell_541	1.15616e-28	5.5662e-15	0.00037131	0.922285	0.0773439
Cell_542	2.15982e-24	2.044e-14	0.00031809	0.934769	0.0649132
Cell_543	0.999278	9.28093e-05	2.40397e-06	5.96605e-05	0.000567473
Cell_544	1.08758e-31	8.64673e-14	0.0864239	0.375773	0.537803
Cell_545	1.09508e-50	2.76163e-20	0.0034139	0.887002	0.109584
Cell_546	1.09684e-16	1.75229e-09	0.0029594	0.313873	0.683168
Cell_547	3.32217e-05	3.08573e-09	0.0186917	0.119531	0.861745
Cell_548	1.09802e-05	0.0667788	0.00262257	0.31096	0.619627
Cell_549	7.05465e-30	6.03706e-28	0.000394366	0.954617	0.0449884
Cell_550	9.40787e-12	0.0451623	0.00192641	0.674554	0.278357
Cell_551	5.01632e-36	6.48325e-13	0.0417479	0.449062	0.50919
Cell_552	1.72215e-19	5.38075e-12	0.00199934	0.804053	0.193948
Cell_553	1.54334e-19	5.58402e-11	0.00829578	0.332791	0.658914
Cell_554	1.58346e-14	6.75454e-12	0.000636098	0.978946	0.0204183
Cell_555	6.08523e-11	2.38544e-13	0.00646053	0.0600252	0.933514
Cell_556	0.999337	9.26865e-05	2.57419e-06	8.83898e-05	0.000479409
Cell_557	4.7237e-25	1.23078e-23	0.00269062	0.873263	0.124046
Cell_558	1.28861e-23	3.95964e-12	0.00502535	0.100211	0.894763
Cell_559	9.88706e-22	6.07959e-14	0.000505921	0.880465	0.119029
Cell_560	5.28254e-24	8.09461e-15	0.00854345	0.16269	0.828766
Cell_561	0.999013	0.000119315	1.53313e-05	0.00014531	0.000706818
Cell_562	1.97854e-16	6.03965e-15	0.000621474	0.865795	0.133583
Cell_563	8.31914e-15	4.16359e-13	0.0275272	0.636729	0.335744
Cell_564	1.30065e-15	3.3582e-10	0.000401907	0.960611	0.0389874
Cell_565	5.33454e-31	1.42807e-27	0.0444333	0.413624	0.541943
Cell_566	8.55601e-14	1.69161e-15	0.000426808	0.89859	0.100984
Cell_567	3.05282e-27	6.24777e-15	0.0014657	0.656355	0.342179
Cell_568	7.97819e-16	3.22357e-15	0.00490238	0.519537	0.475561
Cell_569	1.21675e-20	2.66325e-15	0.0620823	0.180713	0.757205
Cell_570	9.42415e-26	2.36631e-12	0.0218792	0.711265	0.266856
Cell_571	2.74446e-23	1.33787e-11	0.000996034	0.937094	0.0619105
Cell_572	1.16731e-07	1.22518e-10	0.128774	0.0698841	0.801342
Cell_573	6.6837e-18	5.57431e-10	0.00297543	0.978509	0.0185157
Cell_574	1.72435e-27	9.07084e-17	0.000530727	0.938925	0.0605441
Cell_575	1.98609e-31	2.30394e-16	0.000104576	0.975147	0.0247483
Cell_576	7.54993e-22	7.66252e-20	0.00136857	0.687805	0.310826
Cell_577	1.29524e-25	6.86841e-12	0.00430158	0.797382	0.198316
Cell_578	0.99947	9.26828e-05	1.69315e-06	0.000134012	0.000301465
Cell_579	8.15577e-19	7.9823e-16	0.0047335	0.619296	0.375971
Cell_580	1.93435e-21	2.20907e-17	0.0868274	0.372859	0.540314
Cell_581	3.05457e-24	8.38116e-15	0.000620434	0.901783	0.0975969
Cell_582	3.18237e-21	2.11706e-15	0.0912292	0.341065	0.567705
Cell_583	1.71957e-07	4.22567e-06	0.0730576	0.0358707	0.891067
Cell_584	3.22714e-25	3.6898e-11	0.00679235	0.334309	0.658899
Cell_585	2.89058e-18	5.60415e-16	0.00518079	0.246222	0.748598
Cell_586	5.77933e-22	8.0797e-15	0.00247531	0.448736	0.548789
Cell_587	2.61178e-31	6.87048e-18	0.000187178	0.981655	0.0181573
Cell_588	6.80107e-21	2.78427e-14	0.0111267	0.475899	0.512975
Cell_589	0.999563	9.27205e-05	8.1982e-07	0.000150422	0.000193305
Cell_590	8.07092e-24	5.69216e-14	0.00170184	0.669519	0.328779
Cell_591	0.999366	9.26973e-05	2.32132e-06	2.4251e-05	0.000514648
Cell_592	0.999162	9.65047e-05	3.31459e-06	2.54823e-05	0.000712457
Cell_593	3.47619e-22	2.52996e-11	0.00295261	0.613113	0.383935
Cell_594	5.57315e-22	5.24461e-17	0.925516	0.0725458	0.00193769
Cell_595	1.955e-30	3.76921e-14	0.00124538	0.802851	0.195904
Cell_596	5.74199e-09	4.24761e-07	0.00815404	0.892393	0.099453
Cell_597	3.12589e-35	9.26174e-16	0.00532338	0.225475	0.769202
Cell_598	8.84891e-14	2.36105e-14	0.000847246	0.798635	0.200517
Cell_599	6.15594e-27	5.01658e-13	0.0166978	0.447315	0.535988
Cell_600	1.66012e-27	5.22019e-12	0.00268517	0.401998	0.595317
Cell_601	2.46895e-07	0.0142601	0.0351403	0.222237	0.728363
Cell_602	2.54476e-19	1.7225e-15	0.0105871	0.649572	0.33984
Cell_603	1.40907e-42	2.46721e-33	0.0506402	0.331712	0.617647
Cell_604	1.15694e-32	1.4627e-13	0.00929885	0.692214	0.298487
Cell_605	8.14982e-27	1.39761e-13	0.0100286	0.527621	0.46235
Cell_606	7.77018e-13	0.0484538	0.0052528	0.0110333	0.93526
Cell_607	1.12598e-29	0.021369	0.00490067	0.669119	0.304611
Cell_608	3.49474e-20	2.21478e-13	0.000497516	0.882858	0.116644
Cell_609	2.03083e-25	7.31433e-13	0.00372688	0.571118	0.425155
Cell_610	1.00892e-33	7.5356e-17	0.0017411	0.629337	0.368922
Cell_611	1.56458e-25	1.3988e-15	0.00911205	0.424511	0.566377
Cell_612	4.60509e-17	0.00105135	0.00203986	0.564682	0.432226
Cell_613	0.99931	9.27104e-05	1.16536e-05	4.82651e-05	0.000537266
Cell_614	2.27433e-20	1.44282e-13	0.00391485	0.616321	0.379764
Cell_615	2.56828e-39	3.81068e-24	0.000470326	0.977846	0.0216835
Cell_616	7.12502e-26	4.22425e-13	0.00119575	0.715821	0.282983
Cell_617	2.07745e-18	8.84508e-14	0.00633081	0.170461	0.823208
Cell_618	6.14611e-26	9.63563e-12	0.00325923	0.447703	0.549037
Cell_619	6.80383e-17	2.94009e-13	0.00776017	0.239456	0.752784
Cell_620	1.0051e-22	7.0155e-21	0.0337851	0.265942	0.700273
Cell_621	3.17382e-38	2.98086e-19	0.00210336	0.606173	0.391723
Cell_622	1.26832e-30	5.76355e-18	0.0146183	0.311432	0.67395
Cell_623	2.59047e-20	2.8651e-14	0.0451476	0.0190667	0.935786
Cell_624	1.72957e-19	5.93577e-18	0.0368296	0.733985	0.229185
Cell_625	7.48338e-23	4.97181e-13	0.020596	0.318287	0.661117
Cell_626	1.10976e-13	1.08609e-17	0.116218	0.160575	0.723207
Cell_627	2.1605e-12	3.83528e-15	0.136411	0.0147258	0.848863
Cell_628	1.03932e-22	3.15371e-13	0.00972282	0.542025	0.448252
Cell_629	3.28957e-35	7.9743e-15	0.0815492	0.410983	0.507468
Cell_630	1.76436e-34	1.32979e-23	0.00316624	0.498771	0.498062
Cell_631	1.77165e-14	1.92981e-10	0.000375149	0.936429	0.0631962
Cell_632	1.26616e-16	2.3806e-11	0.00435022	0.031182	0.964468
Cell_633	6.60166e-15	8.9353e-14	0.00372287	0.57158	0.424697
Cell_634	0.999451	9.3124e-05	6.00892e-05	2.19023e-05	0.000373926
Cell_635	3.95195e-19	8.779e-13	0.00966291	0.680164	0.310173
Cell_636	4.39466e-38	1.62563e-36	0.102206	0.261779	0.636015
Cell_637	3.65797e-22	2.14005e-15	0.00812651	0.0648189	0.927055
Cell_638	1.27371e-28	4.79553e-14	0.00959163	0.7916	0.198808
Cell_639	1.27352e-24	8.1659e-12	0.00252903	0.599644	0.397827
Cell_640	9.28244e-16	0.0157433	0.0197971	0.0517528	0.912707
Cell_641	2.11529e-32	5.46024e-19	0.0196615	0.0738818	0.906457
Cell_642	2.02586e-28	2.59357e-22	0.0025057	0.407974	0.58952
Cell_643	0.999636	0.000120899	1.04388e-06	2.66329e-06	0.00023894
Cell_644	9.81261e-15	9.954e-09	0.088685	0.359442	0.551873
Cell_645	4.04874e-11	8.00477e-13	0.0194883	0.576574	0.403938
Cell_646	8.40422e-22	1.39437e-10	0.00336781	0.396995	0.599637
Cell_647	9.56198e-18	4.54475e-13	0.000651693	0.845656	0.153692
Cell_648	0.00501651	2.39653e-05	0.0594184	0.210827	0.724714
Cell_649	2.27953e-48	3.86497e-24	0.00107642	0.976612	0.0223113
Cell_650	3.00406e-31	1.13189e-25	0.00187234	0.557969	0.440159
Cell_651	1.821e-27	6.96225e-16	0.000907371	0.830107	0.168986
Cell_652	2.86792e-17	2.46199e-13	0.0023656	0.557072	0.440562
Cell_653	3.65734e-15	1.50522e-12	0.00863805	0.937609	0.0537533
Cell_654	2.84091e-22	1.28272e-15	0.00165859	0.608432	0.389909
Cell_655	1.40276e-12	1.22536e-11	0.00342218	0.838805	0.157773
Cell_656	1.29961e-22	6.22595e-15	0.000535669	0.895978	0.103486
Cell_657	8.22315e-17	5.55456e-16	0.00505688	0.593288	0.401656
Cell_658	4.99464e-27	2.84893e-16	0.0119559	0.0384171	0.949627
Cell_659	2.55733e-33	4.15386e-09	0.00156599	0.794806	0.203628
Cell_660	0.997491	0.00058075	7.49504e-06	0.000226564	0.00169414
Cell_661	3.06158e-08	1.61446e-06	0.0107187	0.137923	0.851357
Cell_662	2.03798e-29	9.60676e-14	0.00309612	0.293719	0.703185
Cell_663	1.66058e-20	2.38e-12	0.00117466	0.771892	0.226934
Cell_664	0.999357	9.26765e-05	2.55727e-06	3.82052e-05	0.000509107
Cell_665	9.57939e-11	1.55408e-10	0.000924604	0.941605	0.0574706
Cell_666	4.72965e-35	2.02698e-14	0.0688693	0.502567	0.428564
Cell_667	1.00632e-16	1.05923e-14	0.00795182	0.360455	0.631593
Cell_668	2.15446e-10	6.90573e-14	0.998405	0.00117346	0.000421495
Cell_669	0.999572	9.26733e-05	1.36013e-06	1.30395e-05	0.000321025
Cell_670	2.62824e-05	6.65266e-09	0.00132322	0.689419	0.309232
Cell_671	2.13982e-39	2.88338e-17	0.00214154	0.501433	0.496426
Cell_672	2.24618e-34	2.37091e-17	0.00323715	0.529012	0.467751
Cell_673	1.41814e-08	1.12136e-07	0.000779433	0.923611	0.0756097
Cell_674	2.65149e-22	2.29129e-12	0.000907533	0.804022	0.19507
Cell_675	1.34608e-21	3.86128e-15	0.00247086	0.449727	0.547802
Cell_676	5.47064e-23	2.21832e-17	0.0056844	0.345852	0.648464
Cell_677	9.65795e-38	9.01406e-21	0.0896689	0.352335	0.557996
Cell_678	8.56429e-34	4.87863e-14	0.000962916	0.774237	0.2248
Cell_679	1.05817e-25	1.60719e-14	0.00274961	0.778855	0.218395
Cell_680	2.90391e-22	2.02728e-16	0.00404983	0.533954	0.461996
Cell_681	1.8598e-29	1.2518e-18	0.00189915	0.59569	0.402411
Cell_682	2.53708e-12	4.45008e-15	0.894178	0.0178369	0.0879849
Cell_683	2.62533e-25	5.03229e-17	0.00153211	0.725675	0.272793
Cell_684	1.09985e-17	0.0443448	0.0301817	0.29989	0.625584
Cell_685	1.67889e-30	2.39602e-19	0.00566925	0.544036	0.450295
Cell_686	0.998215	9.33693e-05	1.00023e-05	0.000108541	0.00157341
Cell_687	5.80507e-31	2.23812e-11	0.00247808	0.536012	0.46151
Cell_688	4.29909e-13	6.49079e-05	0.889679	0.0952026	0.0150535
Cell_689	0.999376	9.26905e-05	2.4432e-06	2.03794e-05	0.000508919
Cell_690	1.07011e-39	3.9867e-17	0.00239593	0.593994	0.40361
Cell_691	7.66531e-38	1.47533e-17	0.00479305	0.697285	0.297922
Cell_692	0.999376	9.27533e-05	4.96511e-05	0.000172653	0.000308971
Cell_693	3.56025e-22	8.41567e-14	0.00139226	0.678906	0.319702
Cell_694	6.19168e-30	1.18824e-15	0.00221366	0.48099	0.516796
Cell_695	6.66339e-24	5.11188e-17	0.00233869	0.629775	0.367886
Cell_696	2.46949e-47	2.01786e-38	0.000588309	0.862799	0.136613
Cell_697	2.05038e-25	3.58215e-18	0.00377181	0.63034	0.365889
Cell_698	8.21934e-20	1.64441e-16	0.977155	0.00306954	0.0197758
Cell_699	9.47258e-23	2.97906e-09	0.0118353	0.252518	0.735647
Cell_700	8.8473e-19	4.22419e-15	0.193664	0.525943	0.280393
Cell_701	2.42573e-35	4.57357e-19	0.0043268	0.726733	0.26894
Cell_702	0.999311	9.2687e-05	2.46514e-05	6.08564e-05	0.000510957
Cell_703	9.38828e-32	3.39309e-23	1	6.89348e-10	3.08423e-08
Cell_704	3.67638e-09	6.48369e-12	0.00363734	0.707457	0.288905
Cell_705	1.03101e-16	7.3294e-15	0.0157309	0.00648255	0.977787
Cell_706	1.1186e-14	2.56665e-11	0.00361037	0.77198	0.224409
Cell_707	1.13406e-27	6.00619e-16	0.00195983	0.54944	0.4486
Cell_708	1.88371e-15	2.65987e-13	0.0115859	0.0681708	0.920243
Cell_709	1.81999e-17	3.12635e-12	0.00135168	0.689252	0.309396
Cell_710	4.93578e-14	3.02723e-13	0.00133137	0.69503	0.303639
Cell_711	1.83744e-12	3.63107e-15	0.0089695	0.577509	0.413522
Cell_712	2.19453e-17	2.66495e-12	0.00435592	0.794823	0.200821
Cell_713	1.95413e-17	4.95131e-12	0.00109996	0.744419	0.254481
Cell_714	0.999401	9.27348e-05	1.5061e-05	7.50355e-06	0.000483448
Cell_715	1.54015e-13	3.61664e-11	0.00394737	0.233458	0.762595
Cell_716	1.79545e-08	3.18217e-08	0.00476692	0.532813	0.46242
Cell_717	2.91431e-24	3.13045e-09	0.00337649	0.203222	0.793402
Cell_718	3.78244e-13	7.84606e-11	0.00810674	0.488003	0.50389
Cell_719	2.80063e-17	1.69884e-05	0.00571043	0.0323148	0.961958
Cell_720	1.19169e-45	1.61017e-14	0.00864288	0.304874	0.686483
Cell_721	1.10464e-24	7.04808e-18	0.0614236	0.556347	0.38223
Cell_722	0.99948	9.32528e-05	2.5801e-06	1.8132e-05	0.000405861
Cell_723	4.07164e-26	2.29272e-16	0.984254	0.00958262	0.00616315
Cell_724	1.42968e-17	2.85685e-13	0.0130809	0.715787	0.271132
Cell_725	5.8649e-25	5.25928e-13	0.0127783	0.577046	0.410176
Cell_726	1.17277e-20	1.02455e-17	0.00230292	0.466074	0.531623
Cell_727	7.50351e-66	3.12721e-46	0.00201933	0.53298	0.465
Cell_728	1.02844e-23	2.74394e-12	0.0111294	0.853128	0.135743
Cell_729	6.53483e-31	8.69042e-13	0.00463876	0.265666	0.729695
