cell	Node 0	Node 1	Node 2	Node 3
Cell_432	2.74662e-11	0.999998	8.37598e-07	1.48318e-06
Cell_433	1.05612e-15	2.85806e-13	3.22069e-11	1
Cell_434	2.26307e-14	2.26608e-11	6.90137e-10	1
Cell_435	1.18261e-05	0.000734025	0.360644	0.638611
Cell_436	1.3645e-18	1.55595e-16	0.997414	0.00258604
Cell_437	5.20202e-07	3.17058e-05	0.971877	0.028091
Cell_438	3.14282e-13	1.92248e-11	9.58421e-09	1
Cell_439	3.83791e-14	2.26786e-12	1.17039e-09	1
Cell_440	6.73875e-15	8.94375e-13	1	3.63893e-10
Cell_441	3.05369e-24	4.05289e-22	6.93464e-09	1
Cell_442	1.17524e-05	0.00696162	0.358396	0.634631
Cell_443	9.16253e-12	1.46932e-09	2.79417e-07	1
Cell_444	1.37907e-19	8.20573e-18	0.999936	6.40299e-05
Cell_445	5.33365e-09	3.76231e-07	0.999712	0.000288018
Cell_446	1.1055e-15	2.16967e-12	0.135628	0.864372
Cell_447	3.81803e-15	2.45086e-13	7.79402e-05	0.999922
Cell_448	1.18263e-05	0.000718519	0.360649	0.63862
Cell_449	2.09058e-11	8.05433e-09	0.999999	1.12892e-06
Cell_450	5.69683e-14	3.75933e-12	1.73728e-09	1
Cell_451	7.14396e-09	1.40208e-05	0.966847	0.0331389
Cell_452	9.23649e-15	5.50688e-13	2.81672e-10	1
Cell_453	2.11861e-14	1.2568e-12	1	4.24104e-07
Cell_454	6.67722e-11	4.40629e-09	2.03626e-06	0.999998
Cell_455	6.52263e-21	7.43779e-19	2.45099e-12	1
Cell_456	2.30434e-14	6.23601e-12	0.924562	0.0754382
Cell_457	2.01969e-06	0.00202238	0.0615916	0.936384
Cell_458	1.51417e-14	1.06808e-12	4.61755e-10	1
Cell_459	1.946e-08	5.26626e-06	0.000593444	0.999401
Cell_460	4.64641e-19	2.75933e-17	0.999985	1.48442e-05
Cell_461	9.73052e-13	2.41802e-08	2.96738e-08	1
Cell_462	2.64094e-13	1.01747e-10	0.0144944	0.985506
Cell_463	1.15661e-05	0.0226998	0.352716	0.624573
Cell_464	1.1786e-15	1.08047e-13	1.48301e-12	1
Cell_465	1.27151e-17	7.53289e-16	7.0715e-07	0.999999
Cell_466	1.98252e-12	1.17735e-10	6.04582e-08	1
Cell_467	1.78078e-13	1.25615e-11	5.43061e-09	1
Cell_468	6.48697e-16	4.12026e-14	1	1.86548e-12
Cell_469	1.01742e-15	9.32705e-14	0.827344	0.172656
Cell_470	3.10843e-08	1.88856e-06	0.000947934	0.99905
Cell_471	4.04853e-10	2.40333e-08	1.23462e-05	0.999988
Cell_472	2.99755e-14	1.15486e-11	9.14121e-10	1
Cell_473	3.09413e-05	0.00192047	0.943572	0.0544763
Cell_474	1.23046e-31	1.24276e-29	1	1.03736e-25
Cell_475	2.95145e-10	3.36555e-08	0.999995	4.82304e-06
Cell_476	2.26644e-17	1.39219e-15	0.999951	4.94032e-05
Cell_477	5.71734e-18	2.20271e-15	1	9.97418e-15
Cell_478	1.18188e-05	0.00134771	0.360422	0.638218
Cell_479	3.06671e-05	0.0118151	0.935212	0.0529419
Cell_480	3.55102e-20	4.64689e-07	1	4.52578e-11
Cell_481	2.8917e-14	1.98611e-12	8.81842e-10	1
Cell_482	2.51652e-15	1.59839e-13	7.67429e-11	1
Cell_483	1.7492e-08	0.999146	0.000533429	0.000320697
Cell_484	1.61637e-06	0.000214526	0.0492921	0.950492
Cell_485	3.07684e-05	0.00261057	0.938299	0.0590601
Cell_486	1.18258e-05	0.000759117	0.360635	0.638594
Cell_487	4.58994e-13	2.78093e-11	0.999301	0.000698951
Cell_488	3.61706e-31	2.8845e-29	1.10304e-26	1
Cell_489	1.16143e-08	7.05639e-07	0.999372	0.000627173
Cell_490	2.87076e-05	0.0170052	0.875455	0.107512
Cell_491	9.73799e-08	1.56161e-05	0.994726	0.00525852
Cell_492	3.16185e-12	2.23034e-10	0.0589553	0.941045
Cell_493	1.46834e-21	1.47029e-18	1.8507e-18	1
Cell_494	3.31352e-15	2.41491e-13	6.66471e-05	0.999933
Cell_495	1.2105e-09	3.27585e-07	0.470727	0.529273
Cell_496	2.75585e-07	0.976714	0.00840412	0.0148816
Cell_497	4.24789e-21	2.53692e-19	0.975758	0.0242421
Cell_498	3.4775e-20	2.15842e-18	1	1.04948e-07
Cell_499	1.90131e-17	1.61319e-15	5.79816e-13	1
Cell_500	5.78684e-15	1.56603e-12	1.59971e-07	1
Cell_501	4.09202e-09	2.70032e-07	5.16396e-06	0.999995
Cell_502	2.46663e-11	1.51516e-09	0.999999	1.33198e-06
Cell_503	1.25025e-05	0.00253482	0.38127	0.616182
Cell_504	4.96529e-12	4.21285e-10	1.51419e-07	1
Cell_505	5.59507e-11	3.47276e-09	0.999997	3.02134e-06
Cell_506	1.53477e-28	1.16446e-26	4.68038e-24	1
Cell_507	1.18262e-05	0.000723418	0.360647	0.638617
Cell_508	1.57862e-10	9.3317e-09	0.99997	3.02172e-05
Cell_509	1.18229e-05	0.00100313	0.360547	0.638439
Cell_510	1.34303e-11	1.78248e-09	0.062794	0.937206
Cell_511	6.38719e-10	1.7285e-07	1.94781e-05	0.99998
Cell_512	1.18229e-05	0.00100313	0.360547	0.638439
Cell_513	1.18124e-05	0.00189426	0.360225	0.637869
Cell_514	1.32962e-19	7.92153e-18	1	7.17997e-15
Cell_515	6.146e-34	4.47923e-32	1.87426e-29	1
Cell_516	1.02401e-14	2.07613e-12	0.658386	0.341614
Cell_517	1.18255e-05	0.000780366	0.360627	0.638581
Cell_518	1.80266e-12	1.17181e-10	2.27152e-09	1
Cell_519	2.13849e-14	1.26902e-12	6.52145e-10	1
Cell_520	1.1797e-05	0.0031925	0.359756	0.637039
Cell_521	2.96867e-11	1.7747e-09	9.05314e-07	0.999999
Cell_522	4.89981e-10	3.23338e-08	0.00192766	0.998072
Cell_523	1.32286e-09	2.68205e-07	4.03415e-05	0.999959
Cell_524	2.96638e-13	2.51685e-11	9.04614e-09	1
Cell_525	5.00976e-12	2.99193e-10	6.31074e-09	1
Cell_526	7.38289e-15	5.60154e-13	2.25145e-10	1
Cell_527	1.17811e-05	0.00453886	0.35927	0.636179
Cell_528	4.00981e-17	2.37111e-15	1.22281e-12	1
Cell_529	1.12058e-08	1.79698e-06	0.171128	0.82887
Cell_530	1.15661e-05	0.0226998	0.352716	0.624573
Cell_531	1.18265e-05	0.00069835	0.360657	0.638633
Cell_532	1.704e-09	1.08231e-07	0.00103673	0.998963
Cell_533	1.18264e-05	0.000711872	0.360652	0.638625
Cell_534	5.37604e-07	3.24925e-05	0.0163946	0.983572
Cell_535	1.16962e-05	0.0117117	0.356682	0.631595
Cell_536	1.17524e-05	0.00696162	0.358396	0.634631
Cell_537	5.1437e-14	8.24856e-12	1.43779e-08	1
Cell_538	2.22314e-13	1.34366e-11	6.77961e-09	1
Cell_539	2.26394e-12	1.92086e-10	6.90401e-08	1
Cell_540	2.30991e-14	1.36912e-12	0.999928	7.17412e-05
Cell_541	2.35723e-14	1.55553e-12	7.18852e-10	1
Cell_542	2.22634e-15	1.49599e-13	6.78934e-11	1
Cell_543	6.59574e-11	3.90142e-09	0.910642	0.0893578
Cell_544	4.26432e-25	8.3692e-22	1.30043e-20	1
Cell_545	9.80089e-19	3.77596e-16	2.98884e-14	1
Cell_546	5.71734e-18	3.44807e-16	1	2.57244e-09
Cell_547	2.07217e-12	5.60772e-10	1	1.11898e-07
Cell_548	1.18265e-05	0.000699005	0.360656	0.638633
Cell_549	3.5042e-10	3.99586e-08	0.99932	0.00067994
Cell_550	4.81867e-10	4.41745e-08	1.46948e-05	0.999985
Cell_551	8.30665e-08	8.3177e-05	0.000106877	0.99981
Cell_552	2.93501e-09	3.89538e-07	8.95048e-05	0.99991
Cell_553	3.78639e-14	6.07194e-12	2.98956e-10	1
Cell_554	1.0645e-14	4.10118e-12	0.999935	6.51577e-05
Cell_555	7.38561e-14	6.77066e-12	1	3.98824e-09
Cell_556	6.77916e-26	4.94069e-24	2.06734e-21	1
Cell_557	4.71741e-12	1.27663e-09	1.4386e-07	1
Cell_558	7.60785e-21	5.77222e-19	2.32006e-16	1
Cell_559	1.18265e-05	0.000701571	0.360655	0.638631
Cell_560	1.18162e-05	0.00156826	0.360343	0.638077
Cell_561	1.63357e-17	4.42076e-15	4.98166e-13	1
Cell_562	5.63808e-10	3.61918e-08	1.71937e-05	0.999983
Cell_563	3.00985e-05	0.0301385	0.917871	0.0519603
Cell_564	1.92929e-09	2.56058e-07	0.999996	3.34274e-06
Cell_565	2.66917e-10	2.67272e-07	8.1398e-06	0.999992
Cell_566	1.12067e-09	6.61559e-08	1.96421e-06	0.999998
Cell_567	3.09664e-05	0.00184937	0.944338	0.0537821
Cell_568	8.59934e-12	1.14131e-09	2.62242e-07	1
Cell_569	1.4205e-16	1.42239e-13	4.33191e-12	1
Cell_570	1.92026e-18	1.92281e-15	5.85594e-14	1
Cell_571	7.76087e-11	1.57348e-08	0.0721888	0.927811
Cell_572	1.15661e-05	0.0226998	0.352716	0.624573
Cell_573	5.0689e-07	0.000994826	0.0154579	0.983547
Cell_574	3.91685e-13	4.4664e-11	1	2.1151e-08
Cell_575	4.8035e-17	2.83509e-15	1.46486e-12	1
Cell_576	1.18262e-05	0.000723418	0.360647	0.638617
Cell_577	4.22367e-24	1.14301e-21	1	1.05054e-10
Cell_578	1.46275e-09	1.10982e-07	4.46075e-05	0.999955
Cell_579	8.84477e-22	1.41837e-19	1	4.18019e-09
Cell_580	5.85546e-14	1.1492e-10	0.999998	1.88195e-06
Cell_581	6.29348e-09	5.33977e-07	0.00193426	0.998065
Cell_582	4.24988e-37	8.34085e-34	1	1.43573e-29
Cell_583	2.08966e-13	2.09244e-10	1	1.12842e-08
Cell_584	1.18162e-05	0.00156826	0.360343	0.638077
Cell_585	8.67184e-17	7.9498e-15	1.0908e-13	1
Cell_586	1.10149e-12	6.88133e-11	0.00133412	0.998666
Cell_587	2.42371e-13	3.21678e-11	6.31313e-07	0.999999
Cell_588	2.19525e-11	5.94079e-09	6.69455e-07	0.999999
Cell_589	5.72872e-17	3.39191e-15	1.747e-12	1
Cell_590	1.18249e-05	0.000834118	0.360608	0.638547
Cell_591	1.1826e-05	0.000738809	0.360642	0.638607
Cell_592	3.09547e-05	0.00198703	0.94398	0.0540019
Cell_593	1.15515e-14	1.1667e-12	0.999818	0.000181573
Cell_594	1.14129e-15	6.60454e-09	1	6.16299e-11
Cell_595	1.18229e-05	0.00100313	0.360547	0.638439
Cell_596	1.43348e-30	1.43538e-27	1	1.6894e-12
Cell_597	6.80415e-12	6.23762e-10	1	3.67425e-07
Cell_598	9.37866e-09	5.53508e-07	0.000286008	0.999713
Cell_599	8.51492e-14	3.28052e-11	2.59667e-09	1
Cell_600	1.13257e-17	7.07553e-16	3.45385e-13	1
Cell_601	1.03297e-11	6.1189e-09	0.805417	0.194583
Cell_602	9.49789e-16	3.65923e-13	2.89644e-11	1
Cell_603	3.78949e-16	3.79453e-13	1.11378e-05	0.999989
Cell_604	1.17811e-05	0.00453886	0.35927	0.636179
Cell_605	2.29666e-25	6.21522e-23	1	1.2402e-20
Cell_606	1.80719e-05	0.00137115	0.0227261	0.975885
Cell_607	1.54843e-15	3.13937e-13	1	4.21297e-09
Cell_608	6.40511e-25	3.81116e-23	3.13107e-11	1
Cell_609	1.25185e-12	1.42749e-10	0.000417283	0.999583
Cell_610	9.85852e-11	6.40847e-09	0.999995	5.32361e-06
Cell_611	1.18065e-05	0.0023937	0.360045	0.63755
Cell_612	3.21616e-13	2.09065e-11	0.999998	1.59479e-06
Cell_613	2.63431e-15	7.12897e-13	8.03348e-11	1
Cell_614	1.18162e-05	0.00156826	0.360343	0.638077
Cell_615	1.80077e-05	0.00487325	0.0226888	0.97242
Cell_616	1.18265e-05	0.000698007	0.360657	0.638634
Cell_617	1.21719e-11	1.22935e-09	1	5.48044e-08
Cell_618	7.53465e-17	6.00866e-15	1	4.53729e-08
Cell_619	3.83049e-11	5.08387e-09	0.774253	0.225747
Cell_620	3.04418e-05	0.0180324	0.92834	0.0535969
Cell_621	4.54171e-11	3.31003e-09	1.38502e-06	0.999999
Cell_622	1.46844e-13	3.97389e-11	0.88038	0.11962
Cell_623	1.17524e-05	0.00696162	0.358396	0.634631
Cell_624	2.95577e-11	5.80101e-08	3.71969e-08	1
Cell_625	4.26432e-25	1.64291e-22	1.05929e-15	1
Cell_626	7.99574e-11	1.56925e-07	2.43835e-06	0.999997
Cell_627	1.8668e-14	3.66379e-11	5.69291e-10	1
Cell_628	4.44298e-16	1.20236e-13	0.999993	6.51577e-06
Cell_629	3.07006e-15	6.02533e-12	9.36233e-11	1
Cell_630	1.18229e-05	0.00100313	0.360547	0.638439
Cell_631	2.16758e-10	1.72858e-08	6.61016e-06	0.999993
Cell_632	1.47694e-14	9.22688e-13	3.00067e-10	1
Cell_633	4.7942e-08	5.46685e-06	0.935273	0.0647218
Cell_634	2.52593e-10	4.95741e-07	0.988286	0.0117131
Cell_635	1.92882e-11	7.4311e-09	0.99987	0.000129505
Cell_636	2.99539e-33	5.87878e-30	1	3.81388e-23
Cell_637	6.13554e-16	6.99638e-14	1.87107e-11	1
Cell_638	1.06198e-16	6.29075e-14	3.23858e-12	1
Cell_639	6.8228e-18	5.78887e-16	2.08065e-13	1
Cell_640	3.75271e-11	1.01556e-08	0.999998	2.02647e-06
Cell_641	1.46519e-18	3.96509e-16	0.999893	0.000107452
Cell_642	1.04728e-13	6.21268e-12	0.968919	0.0310814
Cell_643	5.19715e-15	3.15759e-13	0.999952	4.83563e-05
Cell_644	6.22244e-09	1.22122e-05	0.000189757	0.999798
Cell_645	1.34671e-19	7.97733e-17	1	7.27223e-15
Cell_646	3.02878e-08	2.29799e-06	0.000923643	0.999074
Cell_647	7.92881e-10	4.69377e-08	2.41794e-05	0.999976
Cell_648	1.88481e-08	1.88731e-05	0.000574783	0.999406
Cell_649	3.09591e-37	1.83389e-34	9.44116e-33	1
Cell_650	1.55882e-13	9.25364e-12	1.96038e-10	1
Cell_651	1.80007e-15	1.3119e-13	0.999996	4.24532e-06
Cell_652	3.60289e-12	2.62581e-10	1.09872e-07	1
Cell_653	2.9531e-11	5.79577e-08	0.000904026	0.999096
Cell_654	1.02927e-08	6.11005e-07	0.000313881	0.999685
Cell_655	4.6649e-11	1.26241e-08	0.998461	0.00153877
Cell_656	1.18249e-05	0.000834118	0.360608	0.638547
Cell_657	2.05192e-11	3.2905e-09	0.962115	0.0378851
Cell_658	1.18124e-05	0.00189426	0.360225	0.637869
Cell_659	5.4382e-14	5.49256e-12	1.65841e-09	1
Cell_660	2.87864e-15	1.76824e-13	0.999998	1.89719e-06
Cell_661	1.00806e-17	1.61654e-15	5.02898e-09	1
Cell_662	2.50925e-17	1.53493e-15	3.17629e-14	1
Cell_663	1.18249e-05	0.000834118	0.360608	0.638547
Cell_664	3.54069e-07	2.43185e-05	0.980856	0.0191198
Cell_665	6.50572e-06	0.00131901	0.647365	0.35131
Cell_666	2.29474e-13	4.50367e-10	6.99794e-09	1
Cell_667	1.06839e-12	1.71329e-10	1	5.7693e-08
Cell_668	3.47817e-08	0.998185	0.00106069	0.000754769
Cell_669	1.18265e-05	0.000699626	0.360656	0.638633
Cell_670	6.95417e-08	4.14948e-06	0.996241	0.00375526
Cell_671	3.00786e-13	1.80746e-11	3.78241e-10	1
Cell_672	1.1822e-05	0.00108376	0.360517	0.638387
Cell_673	6.15073e-11	8.16332e-09	0.000260752	0.999739
Cell_674	1.18258e-05	0.000759117	0.360635	0.638594
Cell_675	9.84832e-16	6.15255e-14	1.23983e-12	1
Cell_676	2.67859e-13	3.05441e-11	0.125826	0.874174
Cell_677	6.72702e-12	1.32025e-08	0.00155971	0.99844
Cell_678	1.18264e-05	0.000706298	0.360654	0.638628
Cell_679	6.35975e-11	1.01986e-08	0.000344674	0.999655
Cell_680	9.80471e-14	1.11804e-11	1.24052e-10	1
Cell_681	1.75274e-08	1.13936e-06	0.973315	0.0266834
Cell_682	4.81617e-06	0.593049	0.146872	0.260074
Cell_683	9.64869e-23	7.32065e-21	1	2.21579e-17
Cell_684	1.00077e-13	5.92815e-11	3.05191e-09	1
Cell_685	7.68769e-21	1.23281e-18	1	1.6814e-17
Cell_686	4.41321e-14	3.74444e-12	0.999997	2.83267e-06
Cell_687	2.52449e-26	1.83986e-24	1	7.31745e-17
Cell_688	5.75103e-11	4.17317e-05	7.23492e-08	0.999958
Cell_689	2.93501e-09	1.93681e-07	8.95048e-05	0.99991
Cell_690	1.53477e-28	1.22394e-26	1.93029e-25	1
Cell_691	9.73052e-13	1.97282e-10	2.96738e-08	1
Cell_692	5.98629e-16	1.17487e-12	1.82555e-11	1
Cell_693	2.38428e-07	1.44457e-05	0.25616	0.743825
Cell_694	3.70508e-15	2.21275e-13	0.00671406	0.993286
Cell_695	9.83088e-14	8.34111e-12	0.99999	9.74701e-06
Cell_696	1.18264e-05	0.000709586	0.360652	0.638626
Cell_697	1.18162e-05	0.00156826	0.360343	0.638077
Cell_698	1.23291e-17	7.38105e-12	1.87306e-11	1
Cell_699	1.18065e-05	0.0023937	0.360045	0.63755
Cell_700	1.4196e-10	1.18905e-06	0.737893	0.262105
Cell_701	1.5002e-11	3.04159e-09	0.999999	8.10111e-07
Cell_702	1.54902e-12	9.17572e-10	1.96182e-09	1
Cell_703	2.54555e-12	1	7.76279e-08	1.3746e-07
Cell_704	8.99395e-16	1.44229e-13	0.886442	0.113558
Cell_705	2.79602e-21	5.6688e-19	1	3.25144e-10
Cell_706	2.72495e-07	5.52472e-05	0.00121729	0.998727
Cell_707	1.18263e-05	0.000718519	0.360649	0.63862
Cell_708	1.18124e-05	0.00189426	0.360225	0.637869
Cell_709	7.33855e-13	4.45862e-11	2.23793e-08	1
Cell_710	2.74845e-07	1.67515e-05	0.00838155	0.991601
Cell_711	1.1797e-05	0.0031925	0.359756	0.637039
Cell_712	5.0231e-14	1.35935e-11	1.53182e-09	1
Cell_713	4.02048e-14	2.42008e-12	1.22607e-09	1
Cell_714	1.72069e-33	6.62926e-31	5.24735e-29	1
Cell_715	1.44091e-16	1.0164e-14	1.19449e-06	0.999999
Cell_716	2.01213e-10	2.67052e-08	0.996699	0.00330118
Cell_717	2.95227e-09	1.75324e-07	0.99984	0.000159423
Cell_718	2.04493e-15	4.14599e-13	1	4.99732e-07
Cell_719	2.99184e-12	2.3859e-10	0.208407	0.791593
Cell_720	4.37372e-15	7.0138e-13	5.50163e-12	1
Cell_721	1.7476e-05	0.0342985	0.0219796	0.943704
Cell_722	3.09407e-05	0.00262519	0.943553	0.0537907
Cell_723	4.18538e-07	0.809817	0.0127636	0.177419
Cell_724	1.14943e-14	6.80876e-12	1.49842e-11	1
Cell_725	1.79714e-05	0.00692381	0.0225987	0.97046
Cell_726	1.70435e-07	1.02788e-05	0.670518	0.329472
Cell_727	1.18263e-05	0.000714776	0.360651	0.638623
Cell_728	2.94097e-21	2.94489e-18	1	5.43645e-18
Cell_729	1.61559e-15	1.37076e-13	1	1.59316e-07
Cell_730	5.30844e-11	6.05324e-09	4.05263e-05	0.999959
Cell_731	4.91756e-18	9.65125e-15	1	3.39845e-14
Cell_732	3.95117e-14	2.34645e-12	1.20493e-09	1
Cell_733	1.24694e-12	8.3788e-11	3.8026e-08	1
Cell_734	1.40581e-12	1.06661e-10	0.988268	0.0117317
Cell_735	8.65409e-17	5.62554e-15	7.25784e-05	0.999927
Cell_736	5.28862e-11	4.01258e-09	0.999986	1.38556e-05
Cell_737	6.4554e-16	3.84596e-14	4.87974e-05	0.999951
Cell_738	1.39543e-05	0.00223775	0.425545	0.572203
Cell_739	3.09727e-05	0.00187197	0.94453	0.0535669
Cell_740	4.14641e-23	3.02193e-21	1.26447e-18	1
Cell_741	6.08881e-13	3.60675e-10	0.0697057	0.930294
Cell_742	2.45188e-08	1.68402e-06	0.000747715	0.999251
Cell_743	3.25564e-14	2.2965e-12	0.852081	0.147919
Cell_744	1.18265e-05	0.000702627	0.360655	0.638631
Cell_745	3.61915e-15	2.27826e-13	1.10368e-10	1
Cell_746	1.05338e-12	1.20118e-10	3.21235e-08	1
Cell_747	5.17784e-10	5.90432e-08	1.57901e-05	0.999984
Cell_748	2.53955e-09	1.67585e-07	0.435917	0.564083
Cell_749	1.18394e-10	7.01318e-08	3.6105e-06	0.999996
Cell_750	2.10836e-05	0.012489	0.642957	0.344533
Cell_751	1.22466e-06	0.00019639	0.93367	0.066132
Cell_752	4.9192e-13	3.92292e-11	1.50014e-08	1
Cell_753	1.40903e-12	1.06906e-10	4.29692e-08	1
Cell_754	1.15661e-05	0.0226998	0.352716	0.624573
Cell_755	2.12396e-14	7.43052e-05	6.47713e-10	0.999926
Cell_756	1.21296e-26	2.45922e-24	1	1.02314e-08
Cell_757	1.54136e-15	3.12504e-13	4.70046e-11	1
Cell_758	4.72388e-12	4.73017e-09	5.95773e-09	1
Cell_759	2.63289e-10	2.2339e-08	3.4901e-07	1
Cell_760	6.67921e-13	7.46386e-08	2.03686e-08	1
Cell_761	2.90036e-11	2.92935e-09	8.8448e-07	0.999999
Cell_762	6.13121e-14	2.36216e-11	1.45323e-08	1
Cell_763	1.2086e-12	1.02545e-10	1	6.52643e-08
Cell_764	1.6589e-11	9.83511e-10	0.99999	9.75499e-06
Cell_765	1.1822e-05	0.00108376	0.360517	0.638387
Cell_766	6.74609e-10	3.98556e-08	2.05726e-05	0.999979
Cell_767	5.95448e-22	3.53123e-20	7.97628e-08	1
Cell_768	1.18065e-05	0.0023937	0.360045	0.63755
Cell_769	1.18065e-05	0.0023937	0.360045	0.63755
Cell_770	6.97698e-15	6.39605e-13	0.0461146	0.953885
Cell_771	1.50159e-12	1.09437e-10	4.57919e-08	1
Cell_772	6.85295e-16	4.05756e-14	1	1.12432e-08
Cell_773	8.84477e-22	2.25386e-14	1	4.77618e-17
Cell_774	1.46855e-15	1.67459e-13	4.47842e-11	1
Cell_775	7.91023e-15	5.31529e-13	0.999723	0.000277086
Cell_776	3.21072e-15	1.97223e-13	9.79127e-11	1
Cell_777	6.22045e-12	4.96062e-10	1.89696e-07	1
Cell_778	1.00858e-08	1.00992e-05	1.28456e-05	0.999977
Cell_779	2.66917e-10	4.28035e-08	8.1398e-06	0.999992
Cell_780	1.97206e-11	3.99825e-09	6.0139e-07	0.999999
Cell_781	1.80519e-05	0.00239587	0.0227808	0.974805
Cell_782	5.34067e-33	5.34777e-30	1.62867e-28	1
Cell_783	6.91954e-06	0.000587095	0.211015	0.788391
Cell_784	1.8068e-05	0.001533	0.0227731	0.975676
Cell_785	9.24583e-16	8.47599e-14	2.81957e-11	1
Cell_786	1.62621e-17	1.23384e-15	2.39786e-08	1
Cell_787	1.56594e-05	0.0307333	0.12364	0.845611
Cell_788	4.22461e-15	8.5652e-13	0.92939	0.0706101
Cell_789	1.62459e-08	1.09165e-06	0.000495429	0.999503
Cell_790	4.02705e-18	1.0898e-15	2.65104e-08	1
Cell_791	2.99716e-05	0.0300115	0.914001	0.055958
Cell_792	6.95372e-23	4.1313e-21	2.12058e-18	1
Cell_793	5.03229e-20	8.0699e-18	1	2.71744e-15
Cell_794	1.97249e-07	0.000116842	0.000256104	0.999627
Cell_795	3.02562e-20	3.02964e-17	5.23893e-08	1
Cell_796	1.79704e-05	0.0069234	0.0226565	0.970402
Cell_797	1.18254e-05	0.000794607	0.360622	0.638572
Cell_798	1.18262e-05	0.000723418	0.360647	0.638617
Cell_799	2.36192e-16	1.42173e-14	2.97123e-13	1
Cell_800	1.8082e-12	1.0711e-09	0.00226413	0.997736
Cell_801	1.17811e-05	0.00453886	0.35927	0.636179
Cell_802	1.35256e-06	0.0002169	0.0412471	0.958535
Cell_803	1.48497e-15	4.01862e-13	4.52849e-11	1
Cell_804	6.38719e-10	1.7285e-07	1.94781e-05	0.99998
Cell_805	2.60804e-27	2.21282e-25	1	4.50901e-24
Cell_806	6.67921e-13	4.24237e-11	2.03686e-08	1
Cell_807	1.03932e-16	7.57465e-15	1	5.61236e-12
Cell_808	6.42927e-14	3.8067e-12	1	3.47181e-09
Cell_809	4.46934e-12	7.16713e-10	0.998547	0.0014527
Cell_810	1.57677e-11	0.0048597	4.80845e-07	0.99514
Cell_811	2.72998e-11	0.999998	8.32524e-07	1.07335e-06
Cell_812	1.71185e-17	1.05153e-15	1.44487e-10	1
Cell_813	0.000327993	0.019528	0.413525	0.566619
Cell_814	3.69135e-12	2.69028e-10	1.1257e-07	1
Cell_815	2.84975e-05	0.00261247	0.869048	0.128311
Cell_816	2.82855e-13	1.76708e-11	0.990472	0.00952797
Cell_817	8.36549e-07	0.000837662	0.997701	0.00146075
Cell_818	1.17811e-05	0.00453886	0.35927	0.636179
Cell_819	5.32143e-19	3.5116e-17	6.73603e-16	1
Cell_820	7.10963e-12	4.25484e-10	2.16812e-07	1
Cell_821	1.17272e-14	3.17361e-12	3.57628e-10	1
Cell_822	4.092e-09	8.29635e-07	8.55985e-06	0.999991
Cell_823	5.19409e-09	0.0187917	0.97952	0.00168831
Cell_824	3.52002e-14	5.64478e-12	0.723006	0.276994
Cell_825	2.17759e-13	8.38953e-11	6.64068e-09	1
Cell_826	2.92849e-12	2.93238e-09	0.999971	2.85058e-05
Cell_827	1.18263e-05	0.000716526	0.36065	0.638622
Cell_828	1.72389e-14	1.02116e-11	0.998935	0.00106468
Cell_829	1.42122e-05	0.027893	0.0179047	0.954188
Cell_830	9.1139e-14	6.91489e-12	2.77934e-09	1
Cell_831	3.09718e-11	2.34989e-09	0.993121	0.00687941
Cell_832	1.24187e-15	2.51784e-13	3.78717e-11	1
Cell_833	9.95293e-12	5.8941e-10	3.0352e-07	1
Cell_834	2.04493e-15	2.33184e-13	1	6.26258e-09
Cell_835	2.98604e-05	0.00478848	0.91061	0.0845717
Cell_836	7.64937e-15	0.938455	2.33272e-10	0.0615449
Cell_837	6.18018e-16	1.67248e-13	1.88468e-11	1
Cell_838	2.69876e-16	5.47162e-14	0.35875	0.64125
Cell_839	8.81723e-14	7.03149e-12	2.68887e-09	1
Cell_840	4.87608e-06	0.00488256	0.148699	0.846414
Cell_841	8.73842e-11	5.22961e-09	2.66483e-06	0.999997
Cell_842	1.18229e-05	0.00100313	0.360547	0.638439
Cell_843	4.9994e-12	3.35935e-10	1.52459e-07	1
Cell_844	1.16962e-05	0.0117117	0.356682	0.631595
Cell_845	3.99968e-11	2.36924e-08	1.21973e-06	0.999999
Cell_846	4.84508e-12	2.91148e-10	0.280882	0.719118
Cell_847	1.18236e-05	0.0009429	0.360568	0.638477
Cell_848	1.20386e-15	1.20547e-12	1	1.90917e-07
Cell_849	2.62925e-22	2.96319e-12	1	2.13802e-12
Cell_850	4.24007e-10	5.62747e-08	1.29303e-05	0.999987
Cell_851	1.18162e-05	0.00156826	0.360343	0.638077
Cell_852	1.38546e-11	1.3873e-08	1	3.3709e-08
Cell_853	5.84987e-15	3.45489e-13	1	3.15894e-10
Cell_854	3.21853e-09	0.99197	9.81508e-05	0.00793198
Cell_855	2.90845e-11	0.000168309	0.982781	0.0170507
Cell_856	1.80733e-05	0.00117484	0.022848	0.975959
Cell_857	1.55013e-29	9.36892e-28	1	4.94093e-20
Cell_858	9.69089e-08	1.28619e-05	0.997317	0.00266995
Cell_859	8.60926e-15	5.15858e-13	2.62544e-10	1
Cell_860	5.32741e-22	8.54316e-20	1	2.87681e-17
Cell_861	2.08307e-13	1	6.35245e-09	1.12486e-08
Cell_862	3.37034e-16	3.37482e-13	0.000761401	0.999239
Cell_863	1.18246e-05	0.000861782	0.360598	0.638529
Cell_864	9.76848e-24	6.70929e-22	1	1.10867e-08
Cell_865	1.29689e-08	7.68224e-06	0.999292	0.000700323
