cell	Node 0	Node 1	Node 2	Node 3	Node 4	Node 5
Cell_641	1.54721e-45	0.00908119	0.011111	1.09599e-11	0.879731	0.100077
Cell_642	5.45542e-37	0.00116776	0.00633729	3.46489e-11	0.490986	0.501509
Cell_643	1.82108e-07	0.00233942	0.020575	4.70182e-14	0.961809	0.0152763
Cell_644	7.74654e-15	0.0370329	0.00248375	1.08713e-14	0.499867	0.460616
Cell_645	1.28009e-25	0.00838086	0.00184384	2.52723e-14	0.373822	0.615954
Cell_646	6.08409e-22	0.00166014	0.00738951	2.90522e-15	0.553265	0.437686
Cell_647	6.29559e-18	0.00028089	0.000939872	1.77633e-14	0.118331	0.880448
Cell_648	0.000440568	0.00704675	0.000286207	0.7576	0.186428	0.0481983
Cell_649	1.4784e-48	0.00063124	4.75319e-05	8.62398e-17	0.028156	0.971165
Cell_650	1.75792e-30	0.000959094	0.00159558	9.13293e-12	0.402992	0.594454
Cell_651	7.06404e-38	0.000428944	0.00160671	2.48934e-16	0.148518	0.849446
Cell_652	7.44871e-18	0.0013738	0.00222915	7.23136e-24	0.475665	0.520732
Cell_653	2.7652e-18	0.00289325	0.000443476	3.49329e-11	0.0390529	0.95761
Cell_654	2.1263e-22	0.000722357	0.00103092	2.05306e-16	0.30352	0.694727
Cell_655	1.41882e-18	0.00144247	0.00120196	2.63854e-14	0.139738	0.857617
Cell_656	8.03929e-23	0.000247456	0.000281122	3.29029e-15	0.0883733	0.911098
Cell_657	2.98671e-23	0.00179221	0.00310823	2.02491e-10	0.29013	0.70497
Cell_658	3.46946e-27	0.00530783	0.00313918	0.0839142	0.859252	0.0483869
Cell_659	3.39989e-33	0.000845061	0.000397765	4.99373e-21	0.21419	0.784567
Cell_660	1.91488e-08	0.00204082	0.0120491	3.11371e-10	0.830444	0.155466
Cell_661	1.19132e-12	0.00530376	0.00505713	1.28266e-12	0.858593	0.131046
Cell_662	3.06018e-28	0.00171584	0.00233022	1.58427e-13	0.700942	0.295011
Cell_663	1.08824e-20	0.000607651	0.00135839	2.32597e-17	0.217009	0.781025
Cell_664	0.726576	0.000702504	0.000987099	1.20513e-14	0.257295	0.0144393
Cell_665	2.24781e-11	0.000462191	0.000561907	8.40939e-12	0.0594782	0.939498
Cell_666	4.76456e-35	0.0340699	0.0015195	0.000262009	0.459873	0.504275
Cell_667	2.11774e-24	0.00369032	0.00104386	1.62503e-13	0.597403	0.397862
Cell_668	1.52017e-10	0.866309	4.8727e-06	0.130329	0.000802884	0.0025542
Cell_669	0.998101	4.28132e-06	1.68589e-05	5.18989e-12	0.00180478	7.31597e-05
Cell_670	2.00306e-08	0.000592936	0.00140823	2.06701e-15	0.247941	0.750057
Cell_671	1.66146e-38	0.00117208	0.00179627	8.12271e-15	0.48688	0.510151
Cell_672	1.36695e-34	0.00152028	0.00140685	1.50335e-10	0.422917	0.574155
Cell_673	8.76728e-11	0.000348043	0.000288717	1.63326e-12	0.0677387	0.931624
Cell_674	1.54761e-22	0.000538519	0.000497277	2.56595e-18	0.210238	0.788727
Cell_675	7.75232e-21	0.00134421	0.00214411	1.09909e-11	0.538357	0.458154
Cell_676	3.39573e-30	0.00277808	0.00174976	5.50744e-11	0.626356	0.369116
Cell_677	8.61125e-42	0.0416597	0.00145339	1.99437e-15	0.56232	0.394567
Cell_678	5.70391e-34	0.000531189	0.00054339	4.20986e-11	0.221936	0.776989
Cell_679	4.4156e-28	0.00110886	0.00147897	2.56784e-13	0.179507	0.817906
Cell_680	1.98419e-21	0.00200355	0.00108112	5.71553e-18	0.451729	0.545186
Cell_681	8.46106e-33	0.000849052	0.00255353	9.95165e-19	0.327562	0.669036
Cell_682	5.449e-14	0.0156084	5.18087e-05	0.979982	0.00337127	0.00098689
Cell_683	1.76473e-43	0.000632281	0.000822338	1.37981e-13	0.210716	0.787829
Cell_684	8.15272e-18	0.0152487	0.00123182	1.20458e-05	0.680156	0.303351
Cell_685	2.90021e-46	0.00226281	0.000981594	3.29318e-11	0.366312	0.630443
Cell_686	2.24672e-07	0.00302535	0.00250631	1.62723e-12	0.906326	0.0881417
Cell_687	5.33048e-52	0.00137789	0.00283621	3.15514e-32	0.47708	0.518706
Cell_688	2.58419e-12	0.781795	0.000132367	5.2591e-13	0.0284664	0.189607
Cell_689	0.99711	7.22467e-06	1.6853e-05	4.91953e-13	0.00274798	0.000117954
Cell_690	7.58897e-39	0.00105344	0.00205249	4.62328e-12	0.334817	0.662077
Cell_691	4.54959e-38	0.00224657	0.000523133	2.27972e-16	0.289106	0.708125
Cell_692	0.996947	0.000135111	1.68546e-05	3.46934e-12	0.00182371	0.00107699
Cell_693	6.78368e-24	0.000741402	0.000958921	4.13569e-08	0.30561	0.692689
Cell_694	7.4229e-38	0.00109873	0.00259035	3.35428e-15	0.459059	0.537252
Cell_695	1.58805e-32	0.000910295	0.00172401	8.98343e-17	0.272704	0.724662
Cell_696	1.2027e-47	0.000252571	0.000501367	0.0212708	0.105067	0.872908
Cell_697	1.00912e-25	0.00207492	0.000892381	7.80276e-15	0.403837	0.593196
Cell_698	2.52189e-23	0.0156517	9.18875e-06	0.983502	0.00069536	0.000141469
Cell_699	6.6906e-23	0.00523544	0.00332218	3.37546e-17	0.673734	0.317708
Cell_700	4.93647e-25	0.0208521	0.000692239	0.748113	0.0661838	0.164159
Cell_701	7.86306e-42	0.00273646	0.00113902	3.00411e-18	0.352148	0.643977
Cell_702	0.999615	7.49415e-06	1.59621e-06	1.23516e-13	0.000334271	4.13807e-05
Cell_703	5.3088e-34	0.00925509	8.47169e-12	0.990745	6.26602e-10	1.21553e-11
Cell_704	3.3971e-20	0.00229434	0.000794701	1.83792e-12	0.371417	0.625494
Cell_705	2.53917e-33	0.00694119	0.00231034	0.0899909	0.893243	0.00751413
Cell_706	4.72663e-14	0.00127137	0.000574603	2.38685e-12	0.163609	0.834545
Cell_707	7.22391e-28	0.000946457	0.00199234	3.86234e-15	0.389118	0.607943
Cell_708	1.36761e-15	0.00564706	0.00275179	1.88524e-15	0.914168	0.0774329
Cell_709	1.26144e-17	0.000713127	0.00121905	1.05448e-15	0.293189	0.704879
Cell_710	3.11578e-14	0.000632679	0.000682052	5.65878e-12	0.259341	0.739345
Cell_711	6.7444e-13	0.00376668	0.00209768	2.38565e-12	0.364894	0.629242
Cell_712	9.19976e-18	0.00188821	0.000192867	0.143737	0.182918	0.671264
Cell_713	1.4226e-17	0.000543784	0.000869783	9.0459e-13	0.225528	0.773059
Cell_714	0.997235	3.90366e-05	1.68548e-05	1.04904e-10	0.00266768	4.1477e-05
Cell_715	1.60788e-19	0.00200193	0.00303611	0.10021	0.714943	0.179809
Cell_716	7.28452e-14	0.00215549	0.000974498	4.76812e-09	0.419516	0.577354
Cell_717	1.92374e-28	0.0018245	0.0022682	1.6429e-15	0.766336	0.229571
Cell_718	1.85227e-23	0.00333727	0.00152756	3.02448e-11	0.429465	0.56567
Cell_719	1.31344e-23	0.00297117	0.00311324	5.33741e-21	0.94433	0.0495854
Cell_720	4.41226e-45	0.00438903	0.00116462	6.73534e-13	0.710514	0.283933
Cell_721	5.90564e-24	0.0298221	0.000988415	1.70839e-12	0.402537	0.566653
Cell_722	0.998434	4.81242e-06	1.69476e-05	1.51586e-17	0.00144169	0.000102997
Cell_723	4.26537e-26	0.961008	0.000144781	4.21074e-18	0.0132103	0.0256367
Cell_724	8.32125e-17	0.00564142	0.00123864	2.79811e-09	0.251631	0.741489
Cell_725	3.17839e-24	0.00642698	0.000432892	9.59709e-16	0.439206	0.553934
Cell_726	6.9539e-23	0.00114305	0.00167341	1.41133e-08	0.473216	0.523967
Cell_727	2.89646e-66	0.00108222	0.000936608	0.000526489	0.447122	0.550332
Cell_728	6.24596e-40	0.00527693	0.000574794	1.06744e-12	0.139606	0.854542
Cell_729	1.07378e-41	0.00174545	0.000576141	0.339878	0.522899	0.134902
Cell_730	2.14853e-17	0.00369235	0.00322564	2.83441e-16	0.832491	0.160591
Cell_731	2.99874e-32	0.0510916	0.00279851	1.16367e-28	0.689631	0.256479
Cell_732	5.03892e-32	0.00204208	0.00441226	9.41384e-13	0.857728	0.135818
Cell_733	4.80864e-29	0.000464259	0.00147642	2.39784e-10	0.173593	0.824466
Cell_734	1.15558e-33	0.00189575	0.00256435	1.32282e-10	0.631785	0.363755
Cell_735	1.1845e-32	0.00112821	0.00154476	4.50375e-13	0.435261	0.562066
Cell_736	8.0816e-24	0.00274871	0.00600888	1.04344e-14	0.916044	0.0751983
Cell_737	2.03153e-21	0.000136405	0.000705748	2.242e-15	0.0571211	0.942037
Cell_738	1.00522e-19	0.000590059	0.000214268	1.73663e-13	0.0955211	0.903675
Cell_739	5.04473e-18	0.00148669	0.00256958	4.27793e-17	0.614233	0.38171
Cell_740	0.998054	4.4497e-06	1.68694e-05	0.000328523	0.00154067	5.55761e-05
Cell_741	1.16941e-36	0.0160701	0.00246567	2.14406e-13	0.716793	0.264672
Cell_742	1.93802e-29	0.00186254	0.00192814	3.49548e-22	0.682163	0.314047
Cell_743	3.05387e-24	0.00037998	0.000736722	1.08414e-18	0.135701	0.863182
Cell_744	1.34585e-35	0.0003991	0.000497267	2.07033e-07	0.167566	0.831538
Cell_745	4.23874e-47	0.00180347	0.00191527	2.32708e-13	0.717143	0.279138
Cell_746	2.79814e-20	0.001175	0.00115566	9.84276e-07	0.264919	0.73275
Cell_747	0.995742	1.04167e-05	1.68773e-05	2.66747e-21	0.00234858	0.00188181
Cell_748	6.39881e-18	0.000789998	0.000377147	4.98377e-09	0.300484	0.698349
Cell_749	1.3112e-12	0.0133291	0.00102868	1.31699e-08	0.594533	0.391109
Cell_750	1.22339e-37	0.00304866	0.000217777	1.74075e-11	0.135983	0.86075
Cell_751	8.68731e-32	0.0004494	0.000787309	1.65272e-14	0.0727506	0.926013
Cell_752	8.92152e-39	0.00245619	0.00148156	3.58845e-16	0.780654	0.215409
Cell_753	2.97701e-27	0.00179047	0.00155227	5.9137e-11	0.596698	0.399959
Cell_754	4.22522e-14	0.0564212	0.00326049	5.35021e-11	0.76157	0.178749
Cell_755	1.97835e-27	0.0176607	7.91937e-10	0.982339	1.34268e-07	1.05688e-08
Cell_756	2.4045e-58	0.00572881	0.00140083	4.71821e-11	0.737225	0.255645
Cell_757	9.78242e-13	0.00592988	0.00120592	8.27652e-13	0.763101	0.229763
Cell_758	3.97447e-24	0.00232074	0.000169994	0.787769	0.0613973	0.148343
Cell_759	0.000510537	0.000175376	0.000461316	3.51785e-15	0.0525389	0.946314
Cell_760	4.2083e-19	0.0126192	1.54385e-05	0.984248	0.00300343	0.000113956
Cell_761	1.81478e-12	0.00151672	0.00278339	1.24006e-13	0.38443	0.61127
Cell_762	5.42354e-27	0.00960844	0.000846491	1.91297e-14	0.65662	0.332925
Cell_763	4.19003e-21	0.000439849	0.000596341	0.00133955	0.131769	0.865855
Cell_764	5.37325e-13	0.00230621	0.00447989	9.4976e-17	0.970185	0.0230288
Cell_765	1.8965e-15	0.00227155	0.00222367	1.82574e-12	0.63191	0.363594
Cell_766	7.63478e-15	0.00162636	0.0020325	3.66954e-25	0.686438	0.309903
Cell_767	4.96668e-30	0.00157881	0.00204604	1.61291e-12	0.664005	0.33237
Cell_768	5.92146e-28	0.00533145	0.0011417	3.54778e-13	0.68609	0.307437
Cell_769	2.41353e-34	0.00401048	0.00225179	4.50561e-12	0.516098	0.47764
Cell_770	4.50395e-18	0.00353352	0.00474441	0.00107399	0.982969	0.00767876
Cell_771	0.997534	6.36826e-06	1.68737e-05	3.16204e-12	0.00220495	0.000237909
Cell_772	9.0856e-23	0.000861039	0.00235546	4.96068e-11	0.362674	0.634109
Cell_773	4.0418e-43	0.998912	6.65079e-06	3.49825e-10	0.0010426	3.86814e-05
Cell_774	5.17058e-31	0.000118774	4.49053e-05	1.13838e-17	0.0267793	0.973057
Cell_775	8.13112e-34	0.000542421	0.000487916	5.56799e-12	0.202819	0.79615
Cell_776	7.28835e-34	0.000841108	0.00108221	2.59456e-12	0.34226	0.655816
Cell_777	8.56704e-28	0.000842152	0.00102935	8.3291e-16	0.267662	0.730467
Cell_778	2.28286e-08	0.00557776	0.00169785	2.32625e-21	0.147565	0.845159
Cell_779	8.41108e-25	0.00304309	0.00180071	3.24715e-16	0.492627	0.502529
Cell_780	3.01707e-13	0.00474579	0.00256131	2.6506e-14	0.610724	0.381969
Cell_781	6.41156e-27	0.00142885	0.0010601	0.0987437	0.278093	0.620674
Cell_782	1.01262e-11	0.0272738	0.000851854	2.79504e-16	0.721553	0.250321
Cell_783	6.16942e-26	0.00314238	0.00575857	4.23036e-16	0.941387	0.0497125
Cell_784	1.79555e-27	0.00175055	0.00186049	1.46853e-11	0.524425	0.471964
Cell_785	3.01178e-23	0.00140447	0.000900011	1.07136e-17	0.390701	0.606994
Cell_786	6.8412e-23	9.8429e-05	4.96471e-05	7.86883e-12	0.0328028	0.967049
Cell_787	9.86114e-16	0.0176433	0.000485351	1.63249e-15	0.238147	0.743724
Cell_788	3.87508e-25	0.00250731	0.00196673	9.85875e-21	0.322659	0.672867
Cell_789	4.86293e-17	5.35204e-05	0.000128803	2.8159e-20	0.0200121	0.979806
Cell_790	3.14437e-38	0.00714966	0.00362317	8.39358e-16	0.692616	0.296611
Cell_791	9.80185e-27	0.0316714	0.00220536	1.71621e-08	0.837897	0.128226
Cell_792	5.94893e-13	0.00085563	0.0019263	1.38135e-17	0.359243	0.637975
Cell_793	6.64106e-53	0.00159106	0.000870926	7.11285e-15	0.257568	0.73997
Cell_794	8.02406e-12	0.0161007	0.00186536	2.83486e-09	0.718158	0.263876
Cell_795	2.96519e-30	0.0358259	0.00378295	5.64251e-10	0.947807	0.0125837
Cell_796	2.8046e-12	0.00240806	0.00128006	4.72569e-15	0.164562	0.83175
Cell_797	5.95751e-27	3.96657e-05	5.23261e-05	1.35085e-25	0.0148316	0.985076
Cell_798	4.21172e-34	0.00124955	0.00135889	1.855e-11	0.51046	0.486932
Cell_799	1.88985e-32	0.00135909	0.0017891	2.91327e-14	0.563664	0.433188
Cell_800	4.62798e-23	0.0104897	0.00103022	2.69323e-13	0.467883	0.520597
Cell_801	3.94522e-15	0.0131109	0.000923891	5.1646e-07	0.89597	0.0899948
Cell_802	9.81807e-38	0.00325238	0.00135341	8.91599e-10	0.526508	0.468886
Cell_803	2.28466e-16	0.00150107	0.00138457	1.35416e-10	0.145415	0.8517
Cell_804	5.17057e-07	0.00487053	0.00430094	3.06749e-09	0.471827	0.519001
Cell_805	1.89945e-50	0.00200258	0.0019909	2.528e-21	0.599927	0.39608
Cell_806	1.40919e-22	0.00117326	0.00239891	2.09245e-16	0.462629	0.533798
Cell_807	4.37949e-65	0.00199148	0.00137427	3.98923e-13	0.689533	0.307101
Cell_808	9.18335e-21	0.000932956	0.00161942	0.090674	0.392966	0.513808
Cell_809	3.72456e-29	0.00115517	0.000423721	1.47767e-12	0.187003	0.811418
Cell_810	2.73188e-28	0.0164797	1.30762e-08	0.983519	1.42214e-06	4.77209e-08
Cell_811	1.43248e-27	0.00933183	7.00076e-11	0.990668	6.77591e-09	2.6993e-09
Cell_812	1.09872e-37	0.000609998	0.0014201	2.53643e-14	0.248218	0.749752
Cell_813	0.999381	5.79644e-07	1.59942e-06	1.50739e-17	0.000242884	0.000374313
Cell_814	3.60465e-16	0.0017188	0.00317413	2.00515e-17	0.595118	0.39999
Cell_815	5.9658e-21	0.0002272	0.00114949	2.7442e-15	0.0632035	0.93542
Cell_816	5.76526e-31	0.000391641	0.000593324	7.20087e-17	0.156853	0.842162
Cell_817	7.97419e-30	0.000850453	2.52841e-05	1.52679e-13	0.0224995	0.976625
Cell_818	5.06857e-35	0.00843435	0.00190671	2.0033e-12	0.576385	0.413274
Cell_819	5.32406e-31	0.00129674	0.00166349	1.08299e-13	0.493227	0.503813
Cell_820	0.344133	4.67195e-05	0.000191853	7.68175e-21	0.0194819	0.636147
Cell_821	1.24934e-18	0.00162193	0.00120201	4.42965e-19	0.157123	0.840053
Cell_822	9.77484e-12	0.000367751	0.000950583	2.66477e-16	0.0473249	0.951357
Cell_823	2.9434e-16	0.733802	4.67923e-05	0.25948	0.00539462	0.00127729
Cell_824	5.23591e-33	0.00266266	0.00113522	1.08331e-19	0.431043	0.56516
Cell_825	6.01124e-09	0.00812843	0.00857862	1.11526e-14	0.55548	0.427813
Cell_826	1.38817e-22	0.0275123	0.00310448	2.59731e-07	0.727864	0.241519
Cell_827	4.50629e-12	0.0016678	0.0055413	4.19112e-16	0.687478	0.305313
Cell_828	1.03285e-38	0.00339114	0.000822754	8.35341e-11	0.151259	0.844527
Cell_829	3.69909e-25	0.0355775	0.00168845	9.11817e-12	0.480222	0.482512
Cell_830	8.75022e-25	0.00168895	0.00129865	3.57193e-29	0.562866	0.434146
Cell_831	5.93979e-05	0.00149689	0.0068946	3.40321e-13	0.49886	0.492689
Cell_832	9.40667e-22	0.00649835	0.00407364	5.36886e-09	0.836256	0.153172
Cell_833	5.41325e-27	0.000479756	0.00131752	2.01478e-21	0.202041	0.796161
Cell_834	2.73682e-27	0.0020749	0.00354637	8.33349e-14	0.467815	0.526563
Cell_835	2.76797e-23	0.00278291	0.000927194	1.71824e-10	0.450509	0.545781
Cell_836	6.89448e-24	0.00590163	6.93591e-15	0.994098	1.27945e-12	3.50185e-14
Cell_837	1.66697e-30	0.000371657	5.12456e-05	7.26215e-15	0.0360039	0.963573
Cell_838	1.78637e-22	0.00247491	0.00097893	3.70907e-15	0.31849	0.678056
Cell_839	4.07206e-35	0.00228739	0.00140677	2.33668e-05	0.727002	0.26928
Cell_840	4.89332e-18	0.00378856	0.00160612	5.49187e-24	0.10023	0.894375
Cell_841	1.18308e-19	0.000204257	0.00055946	2.18899e-18	0.0851746	0.914062
Cell_842	1.53758e-35	0.00107911	0.000967621	2.53255e-14	0.323276	0.674677
Cell_843	4.29685e-49	0.0010385	0.00305655	8.95953e-21	0.388311	0.607594
Cell_844	8.42265e-33	0.0165785	0.00123503	2.44184e-10	0.438599	0.543588
Cell_845	2.05263e-19	0.0108562	0.00119721	7.2658e-16	0.484234	0.503713
Cell_846	2.48665e-25	0.000234176	0.00012074	2.91771e-15	0.0972767	0.902368
Cell_847	7.58742e-20	0.000820465	0.000364665	0.00339244	0.260769	0.734653
Cell_848	1.48191e-29	0.0160228	0.00229587	1.29064e-11	0.423898	0.557783
Cell_849	2.03737e-44	0.00461146	9.22856e-11	0.995388	1.08831e-08	1.59746e-07
Cell_850	2.20606e-19	0.00190232	0.00102834	5.30634e-13	0.370244	0.626826
Cell_851	7.12294e-17	0.00144449	0.000834448	2.73566e-13	0.281136	0.716585
Cell_852	6.48284e-22	0.00449842	0.000120038	4.06156e-10	0.11901	0.876372
Cell_853	2.28849e-21	0.00216183	0.0054247	3.20023e-20	0.91274	0.0796739
Cell_854	9.9913e-16	0.999893	1.79757e-06	1.58928e-14	8.62874e-05	1.93388e-05
Cell_855	4.80485e-34	0.994673	8.48962e-06	6.54204e-09	0.00457166	0.000747262
Cell_856	1.86673e-30	0.00235336	0.00296648	1.8844e-15	0.907918	0.0867621
Cell_857	3.21864e-51	0.000165589	0.000175514	4.93418e-16	0.0684136	0.931245
Cell_858	2.17296e-18	0.000416452	0.000618125	4.26142e-17	0.0810529	0.917913
Cell_859	3.85741e-50	2.41357e-05	0.000293901	6.27905e-43	0.0100531	0.989629
Cell_860	3.48893e-36	0.00224666	0.000453921	2.39554e-10	0.363698	0.633602
Cell_861	5.73692e-33	0.0271304	2.45442e-12	0.97287	1.50314e-10	1.54736e-12
Cell_862	7.48847e-38	0.0347789	0.00361845	4.32154e-22	0.920109	0.0414933
Cell_863	0.995265	5.50947e-06	2.01578e-05	2.37101e-13	0.00190761	0.00280199
Cell_864	5.80667e-46	0.00246467	0.00188094	3.35732e-16	0.902697	0.0929578
Cell_865	1.85812e-38	0.00680309	0.00213144	3.55771e-12	0.303447	0.687619
Cell_866	1.28549e-37	0.000871579	0.00034346	1.76624e-08	0.0844333	0.914352
Cell_867	2.92517e-30	0.0007807	0.000697867	2.42537e-16	0.324765	0.673757
Cell_868	7.41417e-18	0.0148723	0.00173222	5.80375e-21	0.663365	0.32003
Cell_869	3.57988e-49	0.00323509	0.00326658	4.31534e-07	0.899951	0.0935471
Cell_870	1.47005e-29	0.000610219	0.000575106	1.4347e-12	0.256983	0.741831
Cell_871	1.77491e-08	0.0324536	0.00547076	3.6281e-18	0.438056	0.524019
Cell_872	5.89411e-31	0.000514009	0.00114366	2.84728e-13	0.192196	0.806146
Cell_873	1.37551e-12	0.0106443	0.00218334	2.0719e-05	0.143676	0.843476
Cell_874	0.998014	4.52032e-06	1.68631e-05	4.66827e-10	0.00190331	6.16442e-05
Cell_875	3.7288e-53	0.00109573	0.000713779	6.09144e-12	0.435713	0.562478
Cell_876	1.29255e-13	0.0038818	0.00499134	4.28744e-13	0.983885	0.00724162
Cell_877	3.60533e-25	0.00129383	0.00265535	8.19474e-15	0.546108	0.449943
Cell_878	8.79131e-39	0.0017192	0.00255374	1.46808e-18	0.688545	0.307182
Cell_879	1.41044e-15	9.74674e-05	7.89464e-05	1.82047e-16	0.0370727	0.962751
Cell_880	8.95136e-15	0.00052422	4.37895e-05	6.3936e-26	0.0233824	0.97605
Cell_881	3.27328e-18	7.32227e-05	0.000356679	2.8151e-19	0.0273791	0.972191
Cell_882	1.15447e-31	0.000400239	0.00169056	1.82599e-18	0.168329	0.82958
Cell_883	1.15032e-18	0.00338467	0.00281742	7.09387e-15	0.435564	0.558234
Cell_884	2.66157e-22	0.0258265	0.00134916	2.03201e-10	0.348604	0.62422
Cell_885	4.80274e-27	0.0102577	0.000597864	0.552103	0.271378	0.165664
Cell_886	1.23907e-24	0.000167915	0.000283279	3.09141e-31	0.0627861	0.936763
Cell_887	0.998053	1.91213e-05	1.6888e-05	3.6297e-14	0.00185235	5.85517e-05
Cell_888	1.59364e-43	0.00344857	0.0047651	2.16135e-19	0.777529	0.214258
Cell_889	2.54336e-21	0.48458	0.00132189	1.11699e-12	0.182031	0.332067
Cell_890	0.946624	5.72318e-06	3.7947e-05	5.89799e-20	0.0022758	0.0510562
Cell_891	9.84534e-29	0.0348906	0.00222331	8.47179e-11	0.923064	0.0398225
Cell_892	1.25247e-41	0.003403	0.00162647	1.29766e-17	0.550891	0.44408
Cell_893	9.15438e-28	0.00033596	0.00072412	1.30419e-15	0.140591	0.858349
Cell_894	6.40467e-43	0.00099856	9.83122e-05	8.10646e-11	0.04454	0.954363
Cell_895	7.91531e-22	0.00133251	0.00300601	5.0724e-17	0.52021	0.475451
Cell_896	3.5712e-20	0.000247922	0.000363474	2.43561e-20	0.0858409	0.913548
Cell_897	4.8554e-15	0.000190994	0.000364195	4.31625e-18	0.0806249	0.91882
Cell_898	1.16163e-16	0.00128856	0.000681019	1.4525e-13	0.165822	0.832209
Cell_899	0.996805	8.06101e-06	1.68546e-05	3.99011e-15	0.00268644	0.000484053
Cell_900	3.83131e-26	0.00630972	0.000737978	1.73427e-09	0.431193	0.56176
Cell_901	8.35902e-35	0.00345417	0.00176397	5.50549e-21	0.960896	0.0338858
Cell_902	3.96507e-21	0.00123648	0.0010301	0.128995	0.470306	0.398432
Cell_903	4.49498e-30	0.0312541	0.00124434	1.33092e-14	0.826857	0.140644
Cell_904	0.998017	4.12496e-05	1.76616e-05	8.26332e-09	0.00183991	8.45644e-05
Cell_905	6.4495e-11	0.0388115	0.00157047	2.0218e-08	0.523875	0.435743
Cell_906	2.69664e-20	0.00294508	0.00156386	3.58157e-16	0.20126	0.794231
Cell_907	1.45752e-22	0.000873189	0.00156961	1.62562e-09	0.311839	0.685718
Cell_908	0.00229417	0.00309486	0.00310731	2.5663e-15	0.860943	0.130561
Cell_909	3.88523e-32	0.000487335	0.000965428	2.84573e-09	0.192161	0.806386
Cell_910	2.09997e-20	0.000515071	0.00126203	4.47483e-17	0.195913	0.80231
Cell_911	7.64379e-15	0.00306999	0.00142469	4.9425e-15	0.297402	0.698104
Cell_912	4.79492e-23	0.00552906	0.00704574	3.10533e-15	0.895065	0.09236
Cell_913	4.28678e-43	0.00126333	0.000901113	5.82672e-16	0.320205	0.677631
Cell_914	6.27597e-33	0.00131102	0.00259024	7.25882e-13	0.539002	0.457097
Cell_915	2.98927e-34	0.0121323	0.000678934	1.8029e-11	0.32097	0.666218
Cell_916	1.18838e-34	0.00241007	0.00305674	1.76094e-12	0.940888	0.053645
Cell_917	6.72958e-24	0.00451978	0.00168846	1.51128e-11	0.201601	0.79219
Cell_918	8.52655e-23	0.00423846	0.00632848	3.02241e-27	0.955618	0.0338147
Cell_919	8.04485e-36	0.00213671	0.00583678	3.84542e-15	0.902301	0.0897253
Cell_920	7.07768e-22	0.0107453	6.68989e-13	0.989255	7.42128e-11	3.1936e-11
Cell_921	1.29337e-25	9.92013e-05	0.000276303	9.45098e-19	0.0403666	0.959258
Cell_922	5.05204e-27	0.00261286	0.00361569	1.55148e-16	0.904679	0.0890928
Cell_923	2.86573e-28	0.00191974	0.00216787	3.12178e-15	0.685591	0.310322
Cell_924	8.25152e-27	0.018858	7.6408e-08	0.981134	6.50059e-06	1.22053e-06
Cell_925	1.42935e-28	0.0017179	0.000169501	8.9591e-14	0.117397	0.880715
Cell_926	2.51358e-19	0.00223331	0.00197591	9.02506e-13	0.361536	0.634254
Cell_927	2.46324e-34	0.00129216	0.00112614	3.68285e-15	0.327512	0.67007
Cell_928	1.95842e-09	0.00132138	0.0012491	0.143437	0.529214	0.324779
Cell_929	3.35866e-26	0.000439319	0.0011041	0.0194135	0.185194	0.793849
Cell_930	1.64063e-35	0.00160631	0.00188412	2.51686e-09	0.407139	0.589371
Cell_931	2.43571e-43	0.000391811	0.000503356	2.63971e-14	0.149029	0.850076
Cell_932	6.4964e-32	0.000687054	0.00110709	1.53629e-14	0.290133	0.708073
Cell_933	1.11095e-26	0.000916166	0.000191136	3.48946e-39	0.117899	0.880994
Cell_934	7.94865e-27	0.000439145	0.000756713	2.00186e-16	0.131558	0.867246
Cell_935	1.64466e-54	0.00234173	0.00125225	6.76095e-09	0.651432	0.344974
Cell_936	5.65979e-46	0.000449112	0.000441822	1.60311e-06	0.134544	0.864563
Cell_937	2.54179e-15	0.00121319	0.000579687	0.01236	0.117527	0.86832
Cell_938	4.04717e-37	0.00154703	0.00298635	1.17861e-08	0.652955	0.342511
Cell_939	1.35345e-11	0.00296071	0.000874487	1.30316e-08	0.286815	0.709349
Cell_940	0.998317	3.10648e-06	1.69815e-05	3.91281e-14	0.00129227	0.000370676
Cell_941	0.997508	6.38586e-06	1.68552e-05	6.67701e-17	0.00233885	0.000130368
Cell_942	2.34394e-25	0.00321795	0.00329579	6.33138e-16	0.815627	0.17786
Cell_943	2.13455e-35	0.000816776	0.00175843	1.8493e-13	0.31511	0.682315
Cell_944	1.29257e-17	0.000980881	4.0345e-05	3.29886e-21	0.0259501	0.973029
Cell_945	2.10074e-06	0.0072272	0.000711259	0.888874	0.0975522	0.00563328
Cell_946	6.89181e-26	0.00266859	0.0012738	5.41916e-16	0.11903	0.877027
Cell_947	7.18545e-17	0.00118734	0.00211829	3.39411e-05	0.497522	0.499138
Cell_948	8.50012e-29	0.00562673	0.000694406	0.430763	0.545084	0.0178326
Cell_949	1.04628e-32	0.00298847	0.00552502	8.75817e-11	0.581638	0.409848
Cell_950	8.41157e-42	0.019718	0.00137519	1.23039e-10	0.879508	0.0993984
Cell_951	3.428e-53	9.34168e-05	2.47716e-05	0.000402556	0.0151227	0.984357
Cell_952	8.59232e-23	0.000131649	0.000140202	1.04964e-22	0.0553348	0.944393
Cell_953	1.32581e-09	0.000322046	0.000314527	1.20148e-08	0.0816262	0.917737
Cell_954	3.95243e-19	0.00249887	0.000221417	2.96242e-16	0.695148	0.302132
