cell	Node 0	Node 1	Node 2	Node 3
Cell_916	3.79453e-19	0.95905	0.00411939	0.0368305
Cell_917	8.6633e-17	0.313102	0.0139465	0.672951
Cell_918	2.00383e-13	0.971694	0.00786409	0.020442
Cell_919	6.52265e-14	0.93042	0.00363167	0.0659485
Cell_920	8.48769e-20	3.40759e-09	1	9.34186e-10
Cell_921	6.28783e-16	0.0534238	0.000218213	0.946358
Cell_922	8.05739e-27	0.933458	0.00462753	0.0619147
Cell_923	8.56114e-21	0.743547	0.00355339	0.2529
Cell_924	8.13411e-14	0.000170044	0.999813	1.72454e-05
Cell_925	1.79391e-15	0.163895	0.004714	0.831391
Cell_926	1.17482e-11	0.444266	0.00516407	0.55057
Cell_927	2.53736e-24	0.443506	0.00314898	0.553345
Cell_928	4.89961e-09	0.703036	0.00292767	0.294036
Cell_929	1.40511e-18	0.279592	0.00109367	0.719315
Cell_930	9.91637e-17	0.475096	0.00337327	0.521531
Cell_931	3.76716e-25	0.223333	0.000989883	0.775677
Cell_932	7.83296e-18	0.414619	0.00161837	0.583762
Cell_933	5.28363e-17	0.128945	0.00191529	0.86914
Cell_934	1.99809e-20	0.195903	0.0011498	0.802947
Cell_935	9.58182e-27	0.694803	0.00443945	0.300758
Cell_936	4.71563e-20	0.119146	0.000699294	0.880155
Cell_937	1.53003e-12	0.138053	0.00276462	0.859183
Cell_938	9.47201e-27	0.733725	0.00286573	0.26341
Cell_939	8.5126e-10	0.373665	0.00748295	0.618852
Cell_940	0.994692	0.00434863	1.72897e-05	0.000942099
Cell_941	0.991327	0.00830884	3.85326e-05	0.000325292
Cell_942	2.10119e-17	0.853244	0.00605819	0.140698
Cell_943	4.89747e-30	0.401885	0.0017511	0.596364
Cell_944	2.26381e-17	0.027579	0.00208763	0.970333
Cell_945	5.48434e-06	0.840925	0.124764	0.0343059
Cell_946	8.30147e-19	0.165146	0.00735609	0.827498
Cell_947	1.13284e-08	0.612917	0.00241529	0.384668
Cell_948	5.21361e-20	0.961188	0.0192486	0.0195635
Cell_949	2.61359e-24	0.623653	0.0059356	0.370411
Cell_950	1.44391e-25	0.879707	0.0391847	0.0811088
Cell_951	4.42274e-14	0.0190929	0.000221932	0.980685
Cell_952	1.6867e-22	0.0661297	0.000259605	0.933611
Cell_953	1.76588e-06	0.0845844	0.000600565	0.914813
Cell_954	1.61411e-09	0.704235	0.00449972	0.291265
Cell_955	1.85653e-07	0.917323	0.00538397	0.0772929
Cell_956	1.57713e-13	0.738299	0.0147851	0.246916
Cell_957	2.92377e-13	0.630444	0.0051023	0.364453
Cell_958	4.94283e-14	0.914231	0.00453222	0.0812364
Cell_959	5.12015e-19	0.525645	0.00335862	0.470996
Cell_960	3.28551e-15	0.248135	0.0187829	0.733082
Cell_961	1.64459e-14	0.865386	0.00448734	0.130127
Cell_962	1.30427e-21	0.858004	0.127298	0.0146981
Cell_963	6.5066e-24	0.479525	0.0137923	0.506683
Cell_964	0.99146	0.00651608	2.64884e-05	0.00199776
Cell_965	7.33295e-11	0.528408	0.0105818	0.46101
Cell_966	1.29993e-26	0.460471	0.00180576	0.537723
Cell_967	6.39729e-20	0.181354	0.000731488	0.817915
Cell_968	1.27761e-14	0.097116	0.00432583	0.898558
Cell_969	2.2904e-10	0.305018	0.00216569	0.692816
Cell_970	1.21791e-10	0.782259	0.0224996	0.195242
Cell_971	3.21618e-12	0.916372	0.026357	0.0572705
Cell_972	6.44389e-19	0.723561	0.0032735	0.273165
Cell_973	3.5823e-10	0.166788	0.000826836	0.832385
Cell_974	4.6447e-20	0.515806	0.0103294	0.473865
Cell_975	0.994467	0.00545024	2.26966e-05	5.9951e-05
Cell_976	5.53127e-34	0.100979	0.000394656	0.898626
Cell_977	6.42126e-14	0.773805	0.114805	0.11139
Cell_978	2.62705e-12	0.420254	0.00841593	0.57133
Cell_979	0.155942	0.579714	0.0258221	0.238522
Cell_980	1.26766e-13	0.895264	0.00367699	0.101059
Cell_981	8.90719e-12	0.288116	0.00576976	0.706114
Cell_982	8.45162e-06	0.35391	0.00708734	0.638994
Cell_983	1.35623e-21	0.775744	0.00343834	0.220818
Cell_984	0.993435	0.0062649	5.07029e-05	0.000249864
Cell_985	4.75808e-19	0.527706	0.0020919	0.470202
Cell_986	0.991422	0.00704807	0.00104569	0.000484622
Cell_987	4.15159e-21	0.507535	0.0226071	0.469858
Cell_988	2.71107e-08	0.284623	0.042228	0.673149
Cell_989	0.993526	0.00587498	2.32099e-05	0.000575315
Cell_990	7.04074e-16	0.16309	0.00189573	0.835014
Cell_991	2.00614e-14	0.706054	0.00501311	0.288933
Cell_992	3.53065e-05	0.866213	0.0249143	0.108837
Cell_993	2.60272e-24	0.132411	0.000547318	0.867042
Cell_994	4.2463e-15	0.520131	0.0771692	0.4027
Cell_995	0.990899	0.00880521	3.48218e-05	0.000261192
Cell_996	3.08099e-19	0.285279	0.00156352	0.713157
Cell_997	0.000743566	0.568335	0.00660623	0.424315
Cell_998	0.97023	0.0212835	0.000426219	0.00805997
Cell_999	5.3099e-12	0.689098	0.102238	0.208664
Cell_1000	3.66936e-14	0.348194	0.00137316	0.650433
Cell_1001	9.37653e-35	0.114366	0.00132938	0.884304
Cell_1002	2.2195e-37	0.321314	0.00373489	0.674951
Cell_1003	4.53947e-21	0.493582	0.00244689	0.503971
Cell_1004	7.45501e-17	0.781533	0.00458699	0.21388
Cell_1005	2.77939e-23	0.541981	0.00232796	0.455691
Cell_1006	3.07401e-19	0.142697	0.000681945	0.856621
Cell_1007	4.89572e-16	0.792379	0.0352949	0.172326
Cell_1008	0.870639	0.0801922	0.00230652	0.046862
Cell_1009	0.990894	0.00439017	3.55304e-05	0.00468033
Cell_1010	6.21334e-19	0.54583	0.0044175	0.449753
Cell_1011	3.76098e-25	0.494461	0.0374289	0.46811
Cell_1012	1.20369e-09	0.539068	0.0408055	0.420126
Cell_1013	4.53046e-10	0.916884	0.0183614	0.0647549
Cell_1014	3.30733e-20	0.226623	0.000888712	0.772488
Cell_1015	0.984154	0.0145053	0.000138054	0.00120298
Cell_1016	3.14594e-10	0.37312	0.00178313	0.625097
Cell_1017	7.95356e-09	0.10427	0.00121202	0.894518
Cell_1018	4.4905e-27	0.516804	0.00215214	0.481044
Cell_1019	0.990786	0.00875552	4.7986e-05	0.000410424
Cell_1020	1.24941e-17	0.413303	0.00480416	0.581893
Cell_1021	9.45589e-15	0.918104	0.00873803	0.0731578
Cell_1022	4.65663e-18	0.579884	0.00551903	0.414597
Cell_1023	4.3624e-18	0.34277	0.00509135	0.652139
Cell_1024	4.96902e-43	0.0205451	0.000590925	0.978864
Cell_1025	1.49231e-18	0.433056	0.0124557	0.554488
Cell_1026	1.45059e-19	0.353363	0.00156621	0.645071
Cell_1027	5.01595e-17	0.942828	0.00383267	0.0533392
Cell_1028	4.5541e-13	0.269705	0.00112314	0.729172
Cell_1029	9.6444e-13	2.51392e-07	0.999999	3.78317e-07
Cell_1030	1.67134e-12	0.574418	0.0852234	0.340359
Cell_1031	4.24354e-33	0.966873	0.00617784	0.0269495
Cell_1032	2.989e-08	0.0215864	8.92269e-05	0.978324
Cell_1033	3.12634e-22	0.81854	0.00379601	0.177664
Cell_1034	0.943997	0.00616065	2.56549e-05	0.0498168
Cell_1035	2.51418e-24	0.581953	0.0259219	0.392125
Cell_1036	4.17001e-28	0.868492	0.0036857	0.127823
Cell_1037	2.6669e-10	0.349814	0.0264796	0.623707
Cell_1038	1.43356e-18	0.680596	0.100976	0.218428
Cell_1039	1.22529e-14	0.592105	0.0263741	0.381521
Cell_1040	0.993414	0.00616703	2.41342e-05	0.00039498
Cell_1041	5.19041e-18	0.51592	0.00224797	0.481832
Cell_1042	1.51001e-13	0.541436	0.00268412	0.45588
Cell_1043	2.49964e-13	0.00061488	0.999312	7.35307e-05
Cell_1044	1.81824e-18	0.574321	0.00227383	0.423405
Cell_1045	9.22984e-15	0.185095	0.00215152	0.812753
Cell_1046	2.07718e-31	0.356524	0.00339321	0.640083
Cell_1047	5.91214e-19	0.554712	0.00220932	0.443079
Cell_1048	9.27359e-27	0.690055	0.00269378	0.307252
Cell_1049	4.10738e-11	0.115405	0.00331932	0.881276
Cell_1050	0.993003	0.0063498	9.43172e-05	0.000552631
Cell_1051	0.990282	0.008958	4.28101e-05	0.00071766
Cell_1052	2.7137e-11	0.567287	0.0163165	0.416397
Cell_1053	7.89278e-23	0.213581	0.0316879	0.754731
Cell_1054	2.7652e-52	0.345819	0.00135097	0.65283
Cell_1055	5.20176e-38	0.563688	0.00279443	0.433517
Cell_1056	1.21978e-19	0.680592	0.00352912	0.315879
Cell_1057	4.46166e-22	0.325572	0.00147294	0.672956
Cell_1058	5.80439e-12	0.895641	0.00635922	0.0979993
Cell_1059	0.990279	0.00956038	3.905e-05	0.000121294
Cell_1060	1.84429e-09	0.279281	0.00226027	0.718459
Cell_1061	9.17065e-19	0.610423	0.00494026	0.384637
Cell_1062	4.53246e-10	0.0682686	0.000326254	0.931405
Cell_1063	8.38084e-20	0.243412	0.000960743	0.755627
Cell_1064	4.689e-20	0.291792	0.00115073	0.707057
Cell_1065	2.10885e-11	0.694413	0.00443696	0.30115
Cell_1066	2.72767e-16	0.517007	0.0391355	0.443858
Cell_1067	1.51934e-19	0.709273	0.105231	0.185495
Cell_1068	6.30077e-17	0.000242484	0.999738	1.92009e-05
Cell_1069	0.988131	0.00741732	6.00297e-05	0.00439165
Cell_1070	8.41357e-16	0.0276761	0.000411088	0.971913
Cell_1071	4.81449e-24	0.547042	0.00218785	0.45077
Cell_1072	1.27322e-18	0.506548	0.00199125	0.49146
Cell_1073	1.21655e-14	0.338453	0.00143632	0.660111
Cell_1074	3.56923e-20	0.591319	0.00687339	0.401808
Cell_1075	1.14053e-20	0.348972	0.00173	0.649298
Cell_1076	6.48803e-13	0.803204	0.023102	0.173694
Cell_1077	4.58106e-14	0.523092	0.0233	0.453608
Cell_1078	0.995434	0.00445707	1.84232e-05	9.01153e-05
Cell_1079	4.11605e-15	0.322339	0.00125897	0.676402
Cell_1080	4.73238e-18	0.863348	0.128091	0.00856117
Cell_1081	1.4256e-25	0.549261	0.00522758	0.445511
Cell_1082	0.874867	0.0091018	3.59947e-05	0.115995
Cell_1083	1.36581e-11	0.411763	0.0082459	0.579991
Cell_1084	0.570798	0.378499	0.0168595	0.0338433
Cell_1085	0.99072	0.00643133	2.51055e-05	0.00282369
Cell_1086	7.96086e-23	0.718435	0.00280518	0.278759
Cell_1087	1.01228e-24	0.18748	0.00539237	0.807127
Cell_1088	7.24704e-26	0.942347	0.0109537	0.0466997
Cell_1089	0.988525	0.0105929	6.21722e-05	0.000819626
Cell_1090	9.01062e-25	0.551216	0.0245528	0.424232
Cell_1091	7.20613e-18	0.870389	0.00373857	0.125873
Cell_1092	0.986695	0.0117268	0.000887674	0.000690914
Cell_1093	5.91519e-11	0.251167	0.00203274	0.7468
Cell_1094	4.68239e-10	0.59312	0.044897	0.361983
Cell_1095	1.24482e-13	0.649487	0.0130065	0.337507
Cell_1096	8.04954e-18	0.379511	0.0026946	0.617795
Cell_1097	1.00522e-12	0.136397	0.000604556	0.862998
Cell_1098	5.4241e-16	0.542399	0.00211893	0.455482
Cell_1099	1.14658e-27	0.188553	0.00377593	0.807671
Cell_1100	3.12763e-15	0.36469	0.0276057	0.607704
Cell_1101	4.77232e-09	0.33964	0.0503906	0.60997
Cell_1102	7.16215e-09	0.0390759	0.959871	0.0010529
Cell_1103	6.47545e-21	7.56194e-11	1	2.95327e-12
Cell_1104	1.22559e-34	0.252295	0.0112379	0.736467
Cell_1105	5.95401e-22	0.0531581	0.000209637	0.946632
Cell_1106	7.25142e-14	0.386981	0.00156088	0.611458
Cell_1107	1.27612e-18	0.297338	0.00855213	0.69411
Cell_1108	8.96189e-19	0.349874	0.0100632	0.640063
Cell_1109	4.30157e-22	0.518929	0.00213132	0.478939
Cell_1110	4.97335e-22	0.600002	0.00891217	0.391085
Cell_1111	3.72604e-20	0.481861	0.00188804	0.516251
Cell_1112	2.53869e-11	0.69166	0.0308086	0.277531
Cell_1113	9.31001e-21	0.658714	0.00264845	0.338637
Cell_1114	3.81661e-22	0.604608	0.00239103	0.393001
Cell_1115	2.7034e-14	0.271897	0.00115387	0.726949
Cell_1116	1.72445e-17	0.000140402	0.999852	7.13304e-06
Cell_1117	4.11401e-20	0.87964	0.0665855	0.0537746
Cell_1118	3.794e-10	0.197137	0.00139971	0.801464
Cell_1119	1.19571e-11	0.000514721	0.999469	1.63497e-05
Cell_1120	0.988054	0.0112693	0.000130993	0.000545493
Cell_1121	8.06345e-35	0.812178	0.120499	0.0673234
Cell_1122	1.00453e-20	0.246343	0.00101825	0.752639
Cell_1123	2.93973e-15	0.696947	0.0200458	0.283007
Cell_1124	2.56385e-12	0.0868541	0.00129009	0.911856
Cell_1125	6.78575e-18	0.583157	0.00302388	0.413819
Cell_1126	1.69241e-20	0.527667	0.0399425	0.43239
Cell_1127	1.27029e-10	0.766437	0.0580165	0.175547
Cell_1128	2.48116e-20	0.625003	0.00505826	0.369939
Cell_1129	4.00052e-19	0.726131	0.00284166	0.271028
Cell_1130	8.10469e-34	0.651017	0.00258434	0.346399
Cell_1131	2.98732e-16	0.321316	0.00153556	0.677149
Cell_1132	3.44678e-26	0.546343	0.0243357	0.429321
Cell_1133	2.56461e-21	0.0629598	0.000279058	0.936761
Cell_1134	0.087767	0.771384	0.0221868	0.118662
Cell_1135	4.84081e-13	0.232731	0.00136595	0.765903
Cell_1136	1.05404e-18	0.29717	0.00240505	0.700425
Cell_1137	7.24106e-12	0.836803	0.00972685	0.15347
Cell_1138	5.61442e-17	0.425203	0.00404686	0.57075
Cell_1139	1.72494e-24	0.359184	0.00150882	0.639307
Cell_1140	2.17442e-17	0.584147	0.00239918	0.413453
Cell_1141	3.74645e-15	0.928657	0.00751578	0.0638276
Cell_1142	2.94733e-15	0.535696	0.00256008	0.461743
Cell_1143	3.06234e-19	0.51921	0.0149337	0.465856
Cell_1144	0.989273	0.0101899	4.3244e-05	0.000494213
Cell_1145	0.987786	0.0113797	5.43832e-05	0.000779958
Cell_1146	0.990769	0.00889615	3.77534e-05	0.000297144
Cell_1147	7.36825e-11	0.447656	0.00181975	0.550524
Cell_1148	3.45244e-12	0.591603	0.0263517	0.382045
Cell_1149	3.27711e-24	6.28755e-09	1	3.46658e-10
Cell_1150	3.07593e-08	0.232354	0.000918886	0.766727
Cell_1151	1.15325e-10	1.43833e-05	0.999966	1.99671e-05
Cell_1152	1.79018e-21	0.511522	0.0020373	0.486441
Cell_1153	3.28972e-29	0.0397259	0.000184231	0.96009
Cell_1154	7.36099e-21	0.0193581	0.000137446	0.980504
Cell_1155	3.12003e-12	0.474431	0.0020672	0.523502
Cell_1156	7.68278e-15	0.00166632	0.998087	0.000247115
Cell_1157	2.56509e-14	0.606284	0.00238749	0.391329
Cell_1158	1.53788e-17	0.950066	0.00470986	0.0452243
Cell_1159	2.44414e-11	0.422724	0.0627174	0.514559
Cell_1160	2.64946e-17	0.354502	0.00337396	0.642124
Cell_1161	1.89577e-21	0.277415	0.00115524	0.72143
Cell_1162	0.984828	0.0147308	8.07346e-05	0.000360449
Cell_1163	1.25678e-12	0.000202676	0.999562	0.000235811
Cell_1164	5.66297e-23	0.229708	0.000986659	0.769306
Cell_1165	3.34639e-14	0.749674	0.00314914	0.247177
Cell_1166	2.32275e-06	0.17811	0.00144148	0.820446
Cell_1167	6.35729e-19	0.627187	0.00283749	0.369975
Cell_1168	8.3465e-32	0.724168	0.00375507	0.272077
Cell_1169	1.4698e-08	0.568725	0.00460279	0.426672
Cell_1170	5.86542e-16	0.602681	0.00895196	0.388367
Cell_1171	2.41075e-17	5.33204e-07	0.999999	4.98101e-08
Cell_1172	0.958103	0.00613854	2.72079e-05	0.0357316
Cell_1173	1.72787e-16	0.216699	0.0015386	0.781763
Cell_1174	0.990831	0.0083877	3.28363e-05	0.000748695
Cell_1175	2.61944e-19	0.600721	0.0120299	0.387249
Cell_1176	8.30636e-28	0.0352477	0.000193181	0.964559
Cell_1177	3.3924e-21	0.688004	0.00268453	0.309312
Cell_1178	2.04382e-17	0.281073	0.00127162	0.717656
Cell_1179	9.25075e-23	0.598717	0.0888286	0.312454
Cell_1180	1.46571e-20	0.246133	0.000989611	0.752877
Cell_1181	1.04645e-14	0.000242416	0.999458	0.000299884
Cell_1182	1.3824e-15	0.828069	0.00529096	0.16664
Cell_1183	5.15768e-19	0.0304281	0.000353691	0.969218
Cell_1184	2.06238e-17	0.096939	0.00143989	0.901621
Cell_1185	9.6053e-24	0.434914	0.064526	0.50056
Cell_1186	1.07593e-11	0.241974	0.000967755	0.757058
Cell_1187	4.61297e-14	0.654964	0.0495784	0.295457
Cell_1188	1.78238e-18	0.726894	0.00284814	0.270258
Cell_1189	2.78563e-21	0.70346	0.104369	0.192171
Cell_1190	2.82702e-19	0.979771	0.00434265	0.015886
Cell_1191	1.6053e-39	0.475124	0.0359652	0.488911
Cell_1192	5.29886e-10	0.596666	0.00567876	0.397655
Cell_1193	5.08925e-25	0.863172	0.128064	0.00876343
Cell_1194	0.99317	0.00593614	2.33611e-05	0.000870064
Cell_1195	1.34768e-38	0.0840993	0.00636601	0.909535
Cell_1196	0.00015726	0.802653	0.00439907	0.192791
Cell_1197	6.85905e-16	0.748856	0.111104	0.14004
Cell_1198	2.79606e-21	0.43669	0.00171664	0.561593
Cell_1199	1.02624e-25	0.434783	0.00169886	0.563518
Cell_1200	1.43944e-16	0.643718	0.0185148	0.337767
Cell_1201	1.00552e-13	0.6394	0.0128045	0.347796
Cell_1202	1.10728e-21	0.910537	0.00358333	0.0858797
Cell_1203	0.987052	0.00643958	0.000128958	0.00637924
Cell_1204	9.25117e-07	0.0319781	0.0014244	0.966597
Cell_1205	0.57392	0.132484	0.00590123	0.287695
Cell_1206	0.986451	0.0122951	6.09517e-05	0.00119318
Cell_1207	0.993085	0.00534601	2.11006e-05	0.00154834
Cell_1208	3.41466e-11	0.788164	0.00390725	0.207929
Cell_1209	2.15392e-20	0.556932	0.00288789	0.44018
Cell_1210	5.45377e-20	0.195013	0.0010688	0.803918
Cell_1211	2.89875e-37	0.607435	0.00269234	0.389872
Cell_1212	2.94025e-19	0.212564	0.000843814	0.786592
Cell_1213	6.72703e-19	0.619338	0.00321149	0.377451
Cell_1214	6.58558e-10	0.727895	0.0046509	0.267454
Cell_1215	6.87426e-28	0.571218	0.00405576	0.424726
Cell_1216	1.71724e-22	0.42407	0.00849236	0.567438
Cell_1217	1.30278e-17	0.0212506	0.00160859	0.977141
Cell_1218	4.82924e-19	0.951353	0.00675478	0.0418924
Cell_1219	9.51238e-16	0.0610323	0.000239919	0.938728
Cell_1220	0.994989	0.00293293	1.173e-05	0.0020661
Cell_1221	2.48038e-34	0.630677	0.00936781	0.359955
Cell_1222	1.9936e-12	0.202022	0.00129082	0.796687
Cell_1223	1.46439e-16	0.330626	0.00384314	0.665531
Cell_1224	7.08925e-29	0.020885	8.86317e-05	0.979026
Cell_1225	2.37669e-22	0.0515825	0.00765302	0.940765
Cell_1226	2.51186e-15	0.0260311	0.0011595	0.972809
Cell_1227	4.48598e-18	0.206974	0.0156672	0.777359
Cell_1228	1.50629e-17	0.0289631	0.000169991	0.970867
Cell_1229	1.69255e-10	0.801499	0.118914	0.0795871
Cell_1230	1.4184e-20	0.546183	0.00811276	0.445705
Cell_1231	4.24207e-19	0.595896	0.00233842	0.401766
Cell_1232	5.39893e-26	0.315797	0.00127841	0.682924
Cell_1233	1.04292e-23	0.0184383	7.31944e-05	0.981488
Cell_1234	1.74748e-16	0.510383	0.00362382	0.485993
Cell_1235	9.22731e-18	0.876989	0.0663849	0.0566256
Cell_1236	7.0987e-25	0.27964	0.00109629	0.719263
Cell_1237	6.67718e-23	0.356604	0.0041451	0.639251
Cell_1238	1.08458e-18	0.609035	0.00904634	0.381918
Cell_1239	4.02114e-16	0.570426	0.00542901	0.424145
Cell_1240	1.61869e-11	0.236435	0.0178973	0.745668
Cell_1241	2.27653e-16	0.532568	0.00619048	0.461241
Cell_1242	8.61393e-21	0.761105	0.0152418	0.223654
Cell_1243	1.43572e-15	0.629585	0.00402274	0.366392
Cell_1244	2.90981e-11	0.71873	0.00835438	0.272916
Cell_1245	2.38499e-12	0.909334	0.00434569	0.08632
Cell_1246	1.63651e-28	0.665155	0.00472272	0.330122
Cell_1247	3.32904e-24	0.162472	0.00723699	0.830291
Cell_1248	0.984217	0.0105796	0.000304294	0.00489956
Cell_1249	2.00802e-11	0.621344	0.00722239	0.371434
Cell_1250	6.2097e-20	0.681833	0.00278499	0.315382
Cell_1251	2.95386e-13	0.0870676	0.00101206	0.91192
Cell_1252	1.29883e-27	0.0213706	0.000248408	0.978381
Cell_1253	1.25756e-25	0.530592	0.00235175	0.467057
Cell_1254	6.84555e-25	0.299621	0.00120467	0.699175
Cell_1255	1.62805e-13	0.572434	0.0254979	0.402068
Cell_1256	1.26234e-21	0.364189	0.00258581	0.633225
Cell_1257	0.000440237	0.867503	0.0173725	0.114684
Cell_1258	5.65307e-21	0.410171	0.00224801	0.587581
Cell_1259	1.04827e-15	0.467806	0.00445233	0.527741
Cell_1260	1.43751e-19	0.358542	0.053195	0.588263
Cell_1261	2.84663e-18	0.562491	0.00330138	0.434207
Cell_1262	7.448e-20	0.69694	0.0049484	0.298112
Cell_1263	8.05034e-23	0.187834	0.000734955	0.811431
Cell_1264	1.06103e-15	0.32126	0.0064335	0.672306
Cell_1265	1.59557e-20	0.513204	0.0228596	0.463937
Cell_1266	8.65726e-14	0.0259615	0.00196519	0.972073
Cell_1267	2.24131e-12	0.768382	0.0114132	0.220205
Cell_1268	1.03042e-12	0.626285	0.00444674	0.369268
Cell_1269	9.40297e-18	0.945318	0.0109882	0.0436933
Cell_1270	1.47951e-18	0.92919	0.0413888	0.0294209
Cell_1271	1.82122e-05	0.286228	0.656409	0.0573447
Cell_1272	2.37844e-22	0.591605	0.0447823	0.363613
Cell_1273	0.983671	0.00880813	0.00130682	0.00621431
Cell_1274	6.98163e-19	0.869325	0.128977	0.0016981
Cell_1275	1.52137e-19	0.490804	0.0218618	0.487334
Cell_1276	1.5312e-06	0.601541	0.0455344	0.352924
Cell_1277	4.76348e-16	0.728285	0.00693143	0.264783
Cell_1278	2.19526e-29	0.727993	0.00287096	0.269136
Cell_1279	1.44436e-37	0.483583	0.00188793	0.514529
Cell_1280	1.81718e-17	0.619883	0.00247372	0.377644
Cell_1281	3.93062e-06	0.44013	0.00204112	0.557825
Cell_1282	5.38161e-11	0.355022	0.0526727	0.592306
Cell_1283	8.19791e-20	0.598799	0.0172229	0.383978
Cell_1284	2.84302e-20	0.371684	0.00152656	0.626789
Cell_1285	1.18386e-16	0.954222	0.00394425	0.041834
Cell_1286	7.07604e-09	0.186098	0.000810868	0.813091
Cell_1287	1.0026e-18	2.83178e-09	1	2.18147e-09
Cell_1288	1.77943e-24	0.798247	0.118432	0.0833211
Cell_1289	2.63828e-14	0.910888	0.0182413	0.0708706
Cell_1290	0.00138805	0.67108	0.00281899	0.324713
Cell_1291	1.46579e-21	0.592772	0.00262735	0.404601
Cell_1292	2.03449e-10	0.469952	0.00380341	0.526244
Cell_1293	4.71954e-07	0.273682	0.00787173	0.718446
Cell_1294	4.41348e-19	0.80326	0.0119313	0.184809
Cell_1295	3.81234e-17	0.645988	0.0185801	0.335432
Cell_1296	1.52902e-14	0.487969	0.00198363	0.510047
Cell_1297	2.38e-09	0.533197	0.0237501	0.443053
Cell_1298	6.92388e-15	0.630949	0.0126353	0.356416
Cell_1299	2.28212e-22	0.190675	0.000752588	0.808573
Cell_1300	6.79251e-12	0.637447	0.00740957	0.355144
Cell_1301	6.20971e-31	0.593554	0.00480374	0.401642
Cell_1302	5.08376e-13	0.0233518	0.00346459	0.973184
Cell_1303	1.03144e-17	0.549549	0.00227155	0.448179
Cell_1304	4.88911e-17	0.836318	0.12408	0.039602
Cell_1305	2.53149e-17	0.94956	0.0422962	0.00814335
Cell_1306	1.9615e-19	0.193166	0.000759337	0.806075
Cell_1307	2.43174e-12	0.811744	0.120434	0.0678214
Cell_1308	2.41761e-20	0.558524	0.00259018	0.438885
Cell_1309	3.19819e-11	0.570139	0.0163985	0.413462
Cell_1310	4.1328e-21	0.524602	0.0150888	0.46031
Cell_1311	3.07731e-12	0.43903	0.033233	0.527737
Cell_1312	0.953835	0.00648423	2.53269e-05	0.0396556
Cell_1313	2.42082e-24	0.0627314	0.0018043	0.935464
Cell_1314	6.28125e-23	0.0702486	0.000448854	0.929303
Cell_1315	3.11066e-22	0.971995	0.00570485	0.0223003
Cell_1316	2.51077e-18	0.89973	0.003675	0.0965945
Cell_1317	4.33401e-18	0.0263064	0.000305781	0.973388
Cell_1318	9.31911e-22	0.385234	0.00161824	0.613147
Cell_1319	2.8938e-05	0.925329	0.0266146	0.048027
Cell_1320	0.0474381	0.859861	0.012772	0.0799291
Cell_1321	1.31352e-13	4.25767e-05	0.999954	3.76139e-06
Cell_1322	0.991823	0.00737021	2.90047e-05	0.000777659
Cell_1323	1.47681e-08	0.451076	0.0669238	0.482
Cell_1324	1.25183e-16	0.309681	0.00123854	0.68908
Cell_1325	1.92763e-17	0.865872	0.00347159	0.130656
Cell_1326	2.64276e-19	0.336972	0.00239257	0.660635
Cell_1327	1.86798e-11	0.533899	0.0404142	0.425687
Cell_1328	5.57256e-11	0.0294184	0.000589128	0.969992
Cell_1329	4.58736e-12	0.0681155	0.00195916	0.929925
Cell_1330	1.50167e-16	0.29723	0.00174451	0.701026
Cell_1331	0.990045	0.00908842	0.000404825	0.000462128
Cell_1332	4.69683e-21	0.219661	0.00087077	0.779468
Cell_1333	0.987213	0.0112571	4.40467e-05	0.00148622
Cell_1334	3.777e-08	0.455622	0.0344889	0.509889
Cell_1335	3.48853e-32	0.407775	0.00159911	0.590626
Cell_1336	7.97028e-19	0.451112	0.0669291	0.481959
Cell_1337	1.88338e-18	0.535047	0.0062193	0.458733
Cell_1338	3.11949e-29	0.146319	0.000572349	0.853109
Cell_1339	9.93215e-23	0.239745	0.00094017	0.759315
Cell_1340	2.78017e-24	0.757416	0.00303675	0.239548
Cell_1341	3.37518e-35	0.642303	0.00954049	0.348157
Cell_1342	5.5307e-17	0.709432	0.0050371	0.285531
Cell_1343	4.72953e-21	0.443977	0.00212176	0.553901
Cell_1344	1.17915e-28	0.887973	0.0131896	0.0988376
Cell_1345	1.49302e-16	0.308159	0.00249398	0.689347
Cell_1346	0.986002	0.0126165	6.91469e-05	0.00131208
Cell_1347	1.30383e-22	0.615417	0.0024088	0.382175
Cell_1348	1.87449e-19	0.125792	0.000803752	0.873404
Cell_1349	2.46788e-12	0.587658	0.00234512	0.409997
Cell_1350	2.15186e-16	0.678834	0.100715	0.220451
Cell_1351	4.32935e-31	0.327704	0.0486197	0.623677
Cell_1352	0.00331378	0.0370214	0.000741384	0.958923
Cell_1353	1.89697e-16	0.354009	0.0101821	0.635809
Cell_1354	1.45174e-05	0.866625	0.128577	0.0047843
Cell_1355	1.52088e-17	0.171199	0.00077453	0.828027
Cell_1356	1.14444e-15	0.0179552	0.000799776	0.981245
Cell_1357	3.76767e-26	0.419683	0.00163963	0.578677
Cell_1358	1.41116e-17	0.0266899	0.000118298	0.973192
Cell_1359	0.995193	0.00459532	1.85352e-05	0.000193565
Cell_1360	4.0203e-34	0.508302	0.0075501	0.484147
Cell_1361	3.80441e-16	0.82268	0.00407836	0.173242
Cell_1362	4.95688e-16	0.207455	0.00241142	0.790134
Cell_1363	7.70325e-24	0.149763	0.00174082	0.848496
Cell_1364	8.62119e-20	0.513037	0.00266028	0.484303
Cell_1365	4.75416e-16	0.697245	0.00272275	0.300032
