cell	Node 0	Node 1	Node 2	Node 3
Cell_875	1.54157e-20	0.870265	0.127857	0.00187817
Cell_876	9.34904e-22	0.996054	0.000363633	0.00358273
Cell_877	1.90935e-23	0.99798	1.19468e-05	0.00200765
Cell_878	3.3531e-23	0.997864	4.69722e-11	0.00213555
Cell_879	1.21623e-15	0.870178	0.127844	0.00197801
Cell_880	2.17195e-06	0.855362	0.125667	0.0189689
Cell_881	2.38227e-20	0.997663	2.37973e-05	0.00231326
Cell_882	2.62026e-19	0.997978	5.32582e-06	0.0020162
Cell_883	3.51679e-19	0.992604	6.90559e-06	0.00738917
Cell_884	6.86868e-32	0.9313	6.81907e-16	0.0686997
Cell_885	4.43371e-30	0.8442	0.124027	0.0317727
Cell_886	1.50423e-14	0.997687	1.10555e-10	0.00231331
Cell_887	9.29742e-16	0.226258	0.771477	0.00226501
Cell_888	8.71897e-22	0.995927	3.08894e-11	0.004073
Cell_889	1.20213e-24	0.271967	9.03548e-11	0.728033
Cell_890	2.99229e-12	0.351087	0.648155	0.000757704
Cell_891	9.08176e-26	0.963729	1.91235e-08	0.0362714
Cell_892	7.99367e-20	0.994192	4.39659e-10	0.00580767
Cell_893	1.03211e-18	0.997948	2.38041e-05	0.00202811
Cell_894	3.30574e-31	0.978305	4.55431e-13	0.0216953
Cell_895	4.99463e-14	0.87023	0.127851	0.00191895
Cell_896	1.6235e-25	0.997473	5.91591e-08	0.00252726
Cell_897	7.1266e-22	0.992706	0.0052968	0.00199678
Cell_898	2.41389e-19	0.992609	1.99497e-06	0.0073892
Cell_899	1.44221e-17	0.226581	0.77282	0.000599707
Cell_900	9.47105e-23	0.985855	1.73659e-06	0.014143
Cell_901	1.19723e-39	0.996766	2.05149e-29	0.00323379
Cell_902	4.73867e-31	0.870178	0.127844	0.00197801
Cell_903	1.16057e-26	0.963729	1.21125e-13	0.0362714
Cell_904	3.68085e-18	0.226584	0.768391	0.00502482
Cell_905	1.87237e-13	0.819213	0.120356	0.0604313
Cell_906	1.29834e-22	0.985856	9.85232e-07	0.014143
Cell_907	1.55525e-25	0.997555	5.55329e-06	0.00243914
Cell_908	2.26069e-19	0.99674	2.65582e-05	0.00323371
Cell_909	4.60472e-28	0.997825	3.07217e-12	0.00217482
Cell_910	7.89506e-17	0.870178	0.127844	0.00197801
Cell_911	1.27346e-15	0.990074	1.45566e-05	0.00991139
Cell_912	2.28422e-13	0.867484	0.127448	0.0050675
Cell_913	1.95644e-22	0.996416	1.3762e-10	0.00358403
Cell_914	7.87587e-30	0.997929	9.76999e-11	0.00207091
Cell_915	1.81955e-17	0.8442	0.124027	0.0317727
Cell_916	3.76936e-27	0.9978	2.18727e-11	0.00220026
Cell_917	2.23249e-13	0.974708	0.00367614	0.0216155
Cell_918	8.24488e-12	0.995927	6.07374e-08	0.004073
Cell_919	5.02764e-22	0.997973	2.06827e-05	0.00200651
Cell_920	2.50618e-66	6.86725e-09	1.00891e-09	1
Cell_921	5.6101e-17	0.994632	0.00327889	0.00208927
Cell_922	2.39851e-17	0.869981	0.127815	0.00220424
Cell_923	3.10039e-24	0.997561	7.78917e-09	0.00243916
Cell_924	4.01132e-51	0.000342633	2.9497e-16	0.999657
Cell_925	5.68041e-30	0.985857	2.20474e-14	0.014143
Cell_926	2.65265e-23	0.994192	4.9701e-09	0.00580767
Cell_927	9.74072e-23	0.996416	2.25632e-11	0.00358403
Cell_928	7.90703e-45	0.870279	0.127859	0.0018625
Cell_929	2.22549e-47	0.997989	6.43576e-09	0.0020107
Cell_930	7.22618e-34	0.996416	6.24776e-13	0.00358403
Cell_931	1.40889e-21	0.997732	3.3269e-09	0.00226795
Cell_932	3.92923e-31	0.997993	1.97997e-15	0.00200655
Cell_933	6.98412e-15	0.992611	5.11994e-11	0.00738922
Cell_934	4.81003e-11	0.869639	0.127765	0.00259684
Cell_935	2.15022e-26	0.996766	2.8875e-13	0.00323379
Cell_936	3.0339e-39	0.997023	2.2228e-17	0.00297722
Cell_937	2.90539e-27	0.989847	0.000243774	0.00990912
Cell_938	7.84671e-26	0.997992	8.6601e-08	0.00200777
Cell_939	1.17673e-23	0.864358	0.126989	0.00865288
Cell_940	1.09312e-19	0.226577	0.772959	0.000463718
Cell_941	7.00175e-16	0.226592	0.77287	0.000538142
Cell_942	1.31733e-21	0.996416	2.34686e-09	0.00358403
Cell_943	8.39997e-21	0.997768	1.57385e-06	0.00223085
Cell_944	2.9826e-09	0.8442	0.124027	0.0317727
Cell_945	1.10156e-44	0.819213	0.120356	0.0604313
Cell_946	1.04655e-22	0.978305	1.8274e-08	0.0216953
Cell_947	5.24259e-33	0.997975	2.18145e-09	0.00202503
Cell_948	8.56846e-07	0.864358	0.126989	0.00865287
Cell_949	1.59247e-20	0.868272	0.127564	0.00416458
Cell_950	2.44882e-25	0.978305	3.46573e-11	0.0216953
Cell_951	1.02152e-38	0.994192	8.75342e-11	0.00580767
Cell_952	6.84713e-10	0.870369	0.127872	0.00175964
Cell_953	3.87498e-32	0.996116	0.00030093	0.00358296
Cell_954	1.28362e-20	0.996766	5.27653e-11	0.00323379
Cell_955	2.72882e-20	0.996988	3.45875e-05	0.00297712
Cell_956	7.39376e-31	0.990088	1.05492e-13	0.00991153
Cell_957	5.01069e-26	0.995925	2.00164e-06	0.00407299
Cell_958	4.11195e-22	0.997473	4.81478e-08	0.00252726
Cell_959	3.19312e-22	0.996766	8.5616e-10	0.00323379
Cell_960	3.85668e-13	0.963729	5.71578e-08	0.0362714
Cell_961	3.51903e-48	0.99736	5.91763e-13	0.00263979
Cell_962	1.29017e-29	0.9313	3.54069e-18	0.0686997
Cell_963	2.52003e-44	0.985857	2.36538e-12	0.014143
Cell_964	1.13751e-15	0.226588	0.772939	0.000473767
Cell_965	8.25981e-17	0.230465	0.767227	0.00230713
Cell_966	1.23634e-23	0.997984	1.11912e-08	0.00201558
Cell_967	9.73052e-19	0.997257	0.000673282	0.00206951
Cell_968	1.16189e-12	0.788769	0.193739	0.0174921
Cell_969	5.09166e-21	0.996416	1.15209e-08	0.00358403
Cell_970	3.03225e-15	0.861132	0.126515	0.0123537
Cell_971	8.7387e-15	0.861132	0.126515	0.0123537
Cell_972	7.35943e-18	0.997578	0.000109186	0.00231306
Cell_973	4.70878e-29	0.997473	5.82431e-13	0.00252726
Cell_974	1.0438e-17	0.989251	0.000845613	0.00990315
Cell_975	1.01272e-22	0.226593	0.772922	0.000484937
Cell_976	1.76812e-38	0.997991	6.24621e-23	0.00200903
Cell_977	1.48275e-12	0.9313	4.17236e-07	0.0686997
Cell_978	1.17495e-12	0.990076	1.27335e-05	0.00991141
Cell_979	4.09365e-14	0.855364	0.125667	0.0189689
Cell_980	1.1606e-26	0.997893	7.53143e-10	0.00210731
Cell_981	4.42027e-22	0.984364	0.00578212	0.00985422
Cell_982	1.76878e-27	0.990088	9.1763e-13	0.00991153
Cell_983	8.17356e-21	0.99556	0.00217693	0.00226301
Cell_984	2.19775e-14	0.226515	0.772558	0.00092637
Cell_985	1.45838e-28	0.997963	1.37272e-10	0.00203664
Cell_986	4.67256e-16	0.223546	0.759964	0.0164904
Cell_987	8.42087e-22	0.978304	2.35601e-07	0.0216953
Cell_988	1.79848e-23	0.9313	1.848e-08	0.0686997
Cell_989	7.09782e-30	0.239115	0.760399	0.000486381
Cell_990	1.32581e-16	0.99261	0.00159149	0.00579843
Cell_991	1.63326e-21	0.996378	3.78162e-05	0.0035839
Cell_992	2.0747e-19	0.985855	1.79446e-06	0.014143
Cell_993	2.42793e-25	0.99788	1.71507e-10	0.00212031
Cell_994	2.74381e-17	0.819213	0.120356	0.0604313
Cell_995	7.02356e-16	0.227369	0.772168	0.000462945
Cell_996	4.44431e-34	0.997214	2.00721e-13	0.00278552
Cell_997	1.35475e-22	0.994189	3.27097e-06	0.00580765
Cell_998	1.13108e-07	0.864358	0.126989	0.00865288
Cell_999	3.82262e-26	0.9313	1.2799e-08	0.0686997
Cell_1000	7.92756e-18	0.997903	7.0607e-05	0.00202637
Cell_1001	5.86206e-36	0.994192	1.23091e-18	0.00580767
Cell_1002	1.30391e-37	0.994192	2.96678e-10	0.00580767
Cell_1003	6.84517e-25	0.869981	0.127815	0.00220424
Cell_1004	6.85166e-45	0.997023	7.62731e-29	0.00297722
Cell_1005	9.19535e-17	0.226595	0.772905	0.000499667
Cell_1006	6.82069e-24	0.997559	1.5301e-06	0.00243915
Cell_1007	4.78258e-05	0.225789	0.769156	0.00500719
Cell_1008	6.72722e-24	0.985847	1.06249e-05	0.0141429
Cell_1009	9.78184e-14	0.234306	0.764736	0.000958231
Cell_1010	9.2895e-26	0.995927	1.51088e-10	0.004073
Cell_1011	2.01896e-35	0.8442	0.124027	0.0317727
Cell_1012	6.6343e-49	0.963729	4.84986e-26	0.0362714
Cell_1013	6.7827e-26	0.990088	2.49584e-12	0.00991153
Cell_1014	5.33626e-27	0.99798	4.08266e-06	0.00201557
Cell_1015	2.1009e-14	0.226582	0.772331	0.00108678
Cell_1016	2.37313e-20	0.997547	1.39e-05	0.00243912
Cell_1017	3.66126e-23	0.994056	0.000137525	0.00580687
Cell_1018	8.71358e-23	0.870279	0.127859	0.0018625
Cell_1019	1.82632e-13	0.226992	0.772374	0.000634059
Cell_1020	1.08909e-26	0.994192	3.36619e-14	0.00580767
Cell_1021	4.69107e-26	0.995226	2.05628e-09	0.00477351
Cell_1022	3.06863e-15	0.995051	0.000175961	0.00477267
Cell_1023	4.11415e-34	0.992611	3.49848e-13	0.00738922
Cell_1024	8.53647e-07	0.861131	0.126515	0.0123537
Cell_1025	8.05191e-47	0.985857	1.62314e-15	0.014143
Cell_1026	4.25151e-18	0.997731	1.11916e-06	0.00226795
Cell_1027	6.62895e-07	0.870316	0.127864	0.00181972
Cell_1028	1.56481e-19	0.997863	1.53057e-06	0.00213555
Cell_1029	1.7488e-39	5.06626e-07	4.52646e-19	0.999999
Cell_1030	2.18826e-11	0.819213	0.120356	0.0604313
Cell_1031	3.87735e-28	0.986878	0.00992064	0.00320171
Cell_1032	3.74808e-21	0.99788	1.01118e-08	0.00212031
Cell_1033	1.00255e-15	0.870101	0.127832	0.00206644
Cell_1034	1.97576e-16	0.398828	0.600319	0.000853541
Cell_1035	3.66663e-20	0.978305	1.94797e-09	0.0216953
Cell_1036	8.12584e-18	0.997825	5.95989e-14	0.00217482
Cell_1037	3.08148e-08	0.8442	0.124027	0.0317727
Cell_1038	4.00349e-12	0.819213	0.120356	0.0604313
Cell_1039	1.20513e-11	0.9783	4.48659e-06	0.0216952
Cell_1040	8.66972e-20	0.22661	0.772933	0.000456762
Cell_1041	5.75297e-16	0.870206	0.127848	0.00194564
Cell_1042	4.39832e-22	0.997473	6.91021e-08	0.00252726
Cell_1043	9.46569e-26	0.00123785	7.87185e-15	0.998762
Cell_1044	8.79486e-23	0.997966	2.41326e-09	0.00203418
Cell_1045	9.73067e-18	0.992875	0.00132477	0.00579998
Cell_1046	2.31801e-18	0.868272	0.127564	0.00416458
Cell_1047	1.73256e-19	0.997954	6.30457e-08	0.00204587
Cell_1048	1.8474e-18	0.870377	0.127873	0.00175017
Cell_1049	1.41684e-16	0.237755	0.758835	0.0034108
Cell_1050	1.32288e-12	0.226482	0.771832	0.00168598
Cell_1051	5.88097e-15	0.226675	0.772771	0.000554247
Cell_1052	2.58039e-26	0.985857	3.43815e-11	0.014143
Cell_1053	8.73605e-20	0.819213	0.120356	0.0604313
Cell_1054	1.14621e-16	0.870376	0.127873	0.0017514
Cell_1055	3.19494e-30	0.997473	1.31416e-16	0.00252726
Cell_1056	2.00563e-22	0.99736	8.86309e-09	0.00263979
Cell_1057	6.87307e-23	0.997687	4.02572e-08	0.00231331
Cell_1058	1.12373e-16	0.996416	8.27496e-13	0.00358403
Cell_1059	1.32094e-19	0.227003	0.77252	0.00047683
Cell_1060	2.74902e-43	0.995927	3.23284e-23	0.004073
Cell_1061	2.78458e-23	0.995927	5.48932e-10	0.004073
Cell_1062	6.65758e-14	0.870048	0.127825	0.00212737
Cell_1063	2.68451e-21	0.870361	0.127871	0.00176881
Cell_1064	8.43391e-17	0.870362	0.127871	0.00176738
Cell_1065	5.10744e-17	0.996764	1.9111e-06	0.00323379
Cell_1066	3.67565e-08	0.962744	0.00102116	0.0362343
Cell_1067	6.91584e-16	0.819213	0.120356	0.0604313
Cell_1068	2.22502e-22	0.000488527	7.17729e-05	0.99944
Cell_1069	5.20544e-14	0.226554	0.772519	0.00092653
Cell_1070	5.53414e-28	0.992611	3.87418e-10	0.00738922
Cell_1071	7.94393e-26	0.997946	5.71557e-12	0.00205407
Cell_1072	1.42859e-28	0.99798	6.3995e-14	0.00202027
Cell_1073	3.72979e-22	0.997825	4.87234e-10	0.00217482
Cell_1074	5.88746e-23	0.867484	0.127448	0.0050675
Cell_1075	2.03537e-21	0.997473	2.08195e-07	0.00252726
Cell_1076	1.00834e-20	0.861132	0.126515	0.0123537
Cell_1077	9.97786e-16	0.225602	0.769395	0.00500304
Cell_1078	5.49446e-18	0.226581	0.772938	0.000481443
Cell_1079	1.41679e-13	0.870376	0.127873	0.00175103
Cell_1080	2.54251e-24	0.9313	6.00379e-12	0.0686997
Cell_1081	2.87716e-31	0.995226	7.01537e-16	0.00477351
Cell_1082	2.16085e-19	0.23089	0.76864	0.000470114
Cell_1083	6.39481e-20	0.990088	9.49154e-11	0.00991153
Cell_1084	4.49488e-12	0.855364	0.125667	0.0189689
Cell_1085	1.00236e-15	0.226623	0.772921	0.000455686
Cell_1086	2.01085e-17	0.870377	0.127873	0.00175053
Cell_1087	1.20506e-29	0.985857	4.8139e-10	0.014143
Cell_1088	3.45064e-31	0.994192	1.96919e-17	0.00580767
Cell_1089	6.37734e-13	0.226839	0.772484	0.000677366
Cell_1090	5.96594e-25	0.978305	3.28608e-09	0.0216953
Cell_1091	8.65835e-33	0.9978	3.03616e-17	0.00220026
Cell_1092	2.32824e-14	0.225238	0.766285	0.00847715
Cell_1093	1.06188e-14	0.868805	0.127642	0.00355312
Cell_1094	1.40559e-20	0.963729	4.95928e-10	0.0362714
Cell_1095	8.83807e-19	0.990088	5.68112e-07	0.00991153
Cell_1096	4.37667e-24	0.249014	0.75009	0.000895687
Cell_1097	4.57216e-11	0.985784	0.011975	0.00224079
Cell_1098	8.31088e-18	0.997911	8.06934e-05	0.00200803
Cell_1099	2.04198e-19	0.988374	0.00173128	0.00989437
Cell_1100	1.1352e-23	0.963729	3.75579e-10	0.0362714
Cell_1101	1.80782e-18	0.223773	0.759719	0.0165072
Cell_1102	3.716e-37	0.0758203	3.56853e-10	0.92418
Cell_1103	9.00458e-59	1.52394e-10	1.38889e-19	1
Cell_1104	3.21158e-18	0.978305	2.11449e-10	0.0216953
Cell_1105	2.96585e-18	0.997973	7.10192e-07	0.00202651
Cell_1106	1.53962e-36	0.997929	1.13598e-19	0.00207091
Cell_1107	7.1545e-19	0.985856	9.4998e-07	0.014143
Cell_1108	2.44984e-30	0.985857	3.04243e-12	0.014143
Cell_1109	8.62377e-29	0.997893	6.07015e-11	0.00210731
Cell_1110	9.22512e-21	0.992611	2.67731e-10	0.00738922
Cell_1111	1.53756e-16	0.870371	0.127872	0.00175642
Cell_1112	3.44196e-23	0.978305	1.41576e-09	0.0216953
Cell_1113	2.23127e-20	0.997931	4.55587e-06	0.00206454
Cell_1114	1.82247e-25	0.997968	3.67243e-08	0.00203196
Cell_1115	3.69171e-30	0.997825	1.00961e-13	0.00217482
Cell_1116	1.07334e-42	0.000282898	4.15625e-05	0.999676
Cell_1117	1.49666e-28	0.963729	8.88549e-12	0.0362714
Cell_1118	2.30945e-28	0.996414	1.80671e-06	0.00358403
Cell_1119	1.7512e-46	0.00103677	1.50037e-12	0.998963
Cell_1120	3.39301e-13	0.227172	0.771501	0.00132705
Cell_1121	4.71743e-29	0.9313	3.78619e-25	0.0686997
Cell_1122	4.05194e-13	0.236857	0.76264	0.000503277
Cell_1123	8.90644e-13	0.861132	0.126515	0.0123537
Cell_1124	1.23409e-15	0.985071	0.00759613	0.00733309
Cell_1125	7.52107e-30	0.99736	4.5148e-09	0.00263979
Cell_1126	3.6429e-17	0.8442	0.124027	0.0317727
Cell_1127	9.12878e-52	0.963729	1.81295e-26	0.0362714
Cell_1128	7.12775e-26	0.995927	3.08894e-11	0.004073
Cell_1129	2.93049e-27	0.997988	1.16608e-10	0.00201157
Cell_1130	3.4651e-50	0.997961	6.11032e-12	0.00203938
Cell_1131	3.39976e-10	0.997558	2.49119e-06	0.00243915
Cell_1132	2.90221e-19	0.855364	0.125667	0.0189689
Cell_1133	1.14925e-16	0.240359	0.759095	0.000546361
Cell_1134	5.83806e-24	0.985856	9.48474e-07	0.014143
Cell_1135	1.33592e-29	0.997023	8.50868e-12	0.00297722
Cell_1136	6.01364e-23	0.995927	2.3853e-08	0.004073
Cell_1137	1.9721e-15	0.867484	0.127448	0.0050675
Cell_1138	1.4458e-21	0.995093	0.000133664	0.00477287
Cell_1139	1.77175e-21	0.997846	8.75443e-11	0.00215352
Cell_1140	1.0215e-19	0.8703	0.127862	0.00183786
Cell_1141	8.88688e-20	0.868805	0.127642	0.00355312
Cell_1142	8.01113e-26	0.997561	1.44784e-12	0.00243916
Cell_1143	8.7991e-22	0.985857	1.45422e-08	0.014143
Cell_1144	1.59878e-15	0.226643	0.772863	0.000493983
Cell_1145	9.30625e-14	0.226584	0.772862	0.000554025
Cell_1146	1.23671e-18	0.232666	0.766827	0.00050711
Cell_1147	6.39258e-20	0.997819	9.48084e-05	0.00208632
Cell_1148	1.69245e-39	0.978305	1.24877e-26	0.0216953
Cell_1149	1.00396e-56	1.26712e-08	2.96889e-22	1
Cell_1150	2.71359e-24	0.997968	1.78679e-09	0.00203196
Cell_1151	3.81725e-21	2.89864e-05	4.25859e-06	0.999967
Cell_1152	2.00481e-29	0.997954	5.28454e-08	0.00204587
Cell_1153	1.6402e-36	0.870101	0.127832	0.00206644
Cell_1154	1.73059e-32	0.996416	3.03711e-10	0.00358403
Cell_1155	3.7538e-14	0.997769	5.56331e-09	0.00223085
Cell_1156	2.07831e-19	0.00333608	3.08016e-14	0.996664
Cell_1157	1.46713e-23	0.997976	1.82237e-12	0.00202367
Cell_1158	8.97066e-38	0.997473	3.88299e-09	0.00252726
Cell_1159	6.82126e-18	0.819213	0.120356	0.0604313
Cell_1160	3.03456e-17	0.976648	0.0186677	0.0046844
Cell_1161	5.49001e-20	0.997864	3.38807e-09	0.00213555
Cell_1162	1.45652e-11	0.226922	0.772444	0.000633863
Cell_1163	1.59024e-18	0.000408461	5.71122e-11	0.999592
Cell_1164	1.99101e-23	0.9978	3.98416e-08	0.00220026
Cell_1165	5.86504e-29	0.997846	1.79827e-09	0.00215352
Cell_1166	3.21587e-14	0.995212	0.000717697	0.00407008
Cell_1167	3.92829e-17	0.997687	1.74403e-07	0.00231331
Cell_1168	8.38071e-23	0.99736	3.02329e-11	0.00263979
Cell_1169	6.05211e-17	0.229061	0.770002	0.000936783
Cell_1170	3.16961e-19	0.992611	8.41373e-08	0.00738922
Cell_1171	2.99687e-43	1.07209e-06	1.57508e-07	0.999999
Cell_1172	9.62406e-15	0.323466	0.675799	0.000735272
Cell_1173	3.95059e-17	0.995746	0.000672262	0.00358163
Cell_1174	7.60067e-28	0.226618	0.772925	0.000456935
Cell_1175	5.97563e-21	0.990088	1.33201e-10	0.00991153
Cell_1176	1.15765e-26	0.997214	5.2789e-11	0.00278552
Cell_1177	7.57362e-20	0.870378	0.127873	0.00174938
Cell_1178	4.25144e-25	0.997687	8.78419e-11	0.00231331
Cell_1179	1.44237e-19	0.483766	0.480547	0.0356862
Cell_1180	2.42995e-08	0.927485	0.0705966	0.0019188
Cell_1181	3.72327e-30	0.000488562	8.88187e-14	0.999511
Cell_1182	8.44972e-13	0.869443	0.127736	0.00282072
Cell_1183	9.26912e-14	0.99376	0.000434369	0.00580515
Cell_1184	2.94338e-19	0.974103	0.0186455	0.00725144
Cell_1185	8.02881e-28	0.9313	3.71863e-08	0.0686997
Cell_1186	1.43545e-28	0.997944	1.53069e-06	0.00205406
Cell_1187	5.16964e-22	0.963728	1.15885e-06	0.0362713
Cell_1188	4.34425e-30	0.997986	7.99719e-14	0.00201395
Cell_1189	7.93562e-29	0.9313	3.11839e-15	0.0686997
Cell_1190	3.48768e-27	0.997732	2.11214e-14	0.00226795
Cell_1191	1.50362e-24	0.963729	4.89293e-15	0.0362714
Cell_1192	4.6794e-12	0.868272	0.127564	0.00416458
Cell_1193	4.33772e-32	0.819213	0.120356	0.0604313
Cell_1194	6.52533e-18	0.226778	0.772763	0.000459572
Cell_1195	6.41352e-26	0.963729	7.94557e-10	0.0362714
Cell_1196	2.68987e-12	0.869784	0.127786	0.00242957
Cell_1197	5.18067e-17	0.929217	0.00223724	0.068546
Cell_1198	6.33214e-33	0.99798	2.37492e-09	0.00202027
Cell_1199	3.62005e-30	0.997991	9.20757e-15	0.00200858
Cell_1200	8.40361e-18	0.861132	0.126515	0.0123537
Cell_1201	2.93984e-20	0.990088	1.97133e-07	0.00991153
Cell_1202	3.29383e-22	0.997978	4.71263e-10	0.00202243
Cell_1203	1.51371e-13	0.770435	0.221852	0.00771264
Cell_1204	4.87717e-15	0.604821	0.381767	0.0134128
Cell_1205	1.31336e-19	0.977831	0.000484307	0.0216848
Cell_1206	2.50718e-16	0.226597	0.772829	0.000574119
Cell_1207	2.31883e-19	0.226983	0.772556	0.000461292
Cell_1208	2.05674e-19	0.86981	0.127986	0.0022038
Cell_1209	6.29137e-30	0.99736	3.48409e-10	0.00263979
Cell_1210	4.9986e-22	0.997214	5.94274e-07	0.00278552
Cell_1211	1.26278e-16	0.870178	0.127844	0.00197801
Cell_1212	1.41429e-29	0.997961	1.8433e-12	0.00203938
Cell_1213	5.66584e-14	0.501004	0.49767	0.00132604
Cell_1214	1.00876e-05	0.869435	0.127735	0.00282069
Cell_1215	3.74795e-21	0.996416	1.51592e-12	0.00358403
Cell_1216	9.14647e-30	0.990088	4.29211e-12	0.00991153
Cell_1217	2.40382e-23	0.963729	9.02747e-12	0.0362714
Cell_1218	2.98658e-21	0.996416	3.73086e-07	0.00358403
Cell_1219	5.65713e-25	0.99798	1.46999e-08	0.00202027
Cell_1220	1.0793e-16	0.226642	0.772892	0.000466495
Cell_1221	1.341e-25	0.992611	5.35727e-13	0.00738922
Cell_1222	5.81873e-28	0.996766	1.11581e-11	0.00323379
Cell_1223	1.14108e-11	0.227795	0.770874	0.00133069
Cell_1224	1.66459e-36	0.997825	7.86617e-11	0.00217482
Cell_1225	1.6046e-05	0.819199	0.120354	0.0604303
Cell_1226	1.45632e-13	0.978304	5.30855e-07	0.0216953
Cell_1227	1.41314e-31	0.963729	3.3774e-16	0.0362714
Cell_1228	4.89425e-24	0.997023	6.42748e-12	0.00297722
Cell_1229	3.86619e-48	0.819213	0.120356	0.0604313
Cell_1230	1.44402e-24	0.992611	8.06814e-13	0.00738922
Cell_1231	1.1557e-28	0.226738	0.772804	0.000458231
Cell_1232	3.06767e-18	0.99791	1.1854e-05	0.00207815
Cell_1233	3.0175e-25	0.997957	3.18396e-06	0.00203937
Cell_1234	2.03136e-19	0.996416	9.21789e-10	0.00358403
Cell_1235	1.00665e-14	0.8442	0.124027	0.0317727
Cell_1236	2.38535e-43	0.997985	6.33551e-32	0.002015
Cell_1237	5.6634e-11	0.227795	0.770874	0.00133069
Cell_1238	1.29295e-30	0.992611	7.20224e-14	0.00738922
Cell_1239	1.19688e-16	0.995226	2.38362e-08	0.00477351
Cell_1240	2.45095e-24	0.963729	6.69927e-10	0.0362714
Cell_1241	1.0522e-23	0.867484	0.127448	0.0050675
Cell_1242	6.36961e-26	0.990088	8.89557e-11	0.00991153
Cell_1243	5.62682e-19	0.996766	1.30339e-07	0.00323379
Cell_1244	1.97225e-09	0.994178	1.46169e-05	0.00580759
Cell_1245	2.89214e-19	0.870048	0.127825	0.00212737
Cell_1246	4.4523e-19	0.226539	0.772646	0.000814843
Cell_1247	1.02061e-11	0.824766	0.156943	0.0182904
Cell_1248	3.1608e-16	0.22606	0.770697	0.00324303
Cell_1249	3.13632e-10	0.993964	0.00022919	0.00580634
Cell_1250	2.84794e-21	0.997904	1.93767e-07	0.00209614
Cell_1251	8.02535e-27	0.994192	8.19868e-16	0.00580767
Cell_1252	1.24196e-15	0.994192	3.88035e-10	0.00580767
Cell_1253	1.37124e-30	0.997732	2.40087e-13	0.00226795
Cell_1254	4.03451e-15	0.870333	0.127867	0.00180057
Cell_1255	9.8994e-14	0.855364	0.125667	0.0189689
Cell_1256	2.54576e-24	0.996414	1.87157e-06	0.00358403
Cell_1257	5.67309e-26	0.990088	7.47772e-09	0.00991153
Cell_1258	3.40414e-30	0.869784	0.127786	0.00242957
Cell_1259	4.42393e-13	0.868272	0.127564	0.00416458
Cell_1260	2.80857e-07	0.892535	0.0416244	0.0658401
Cell_1261	8.4795e-16	0.976634	0.0204492	0.00291634
Cell_1262	4.63152e-25	0.996416	4.93798e-11	0.00358403
Cell_1263	9.42039e-18	0.870373	0.127873	0.00175408
Cell_1264	5.26345e-27	0.990088	1.68416e-14	0.00991153
Cell_1265	1.72072e-17	0.978305	1.22293e-09	0.0216953
Cell_1266	2.40253e-18	0.8442	0.124027	0.0317727
Cell_1267	3.48957e-22	0.99261	3.66357e-07	0.00738921
Cell_1268	7.49611e-21	0.996414	2.13149e-06	0.00358403
Cell_1269	2.39742e-29	0.994192	2.32451e-11	0.00580767
Cell_1270	7.06478e-39	0.978305	1.62226e-25	0.0216953
Cell_1271	9.58853e-24	0.437646	0.0642976	0.498056
Cell_1272	3.5778e-32	0.963721	7.93295e-06	0.0362711
Cell_1273	1.52924e-12	0.423831	0.544904	0.031265
Cell_1274	5.25167e-20	0.931038	0.00028127	0.0686804
Cell_1275	6.38729e-27	0.978303	1.87043e-06	0.0216953
Cell_1276	1.69976e-17	0.959856	0.00401859	0.0361256
Cell_1277	5.99506e-25	0.995226	4.06256e-10	0.00477351
Cell_1278	6.16195e-23	0.997973	3.40965e-07	0.00202651
Cell_1279	1.68426e-35	0.997993	1.09453e-23	0.00200694
Cell_1280	1.54665e-38	0.99795	1.43831e-23	0.00204972
Cell_1281	1.7879e-18	0.996494	0.00113937	0.00236661
Cell_1282	2.1439e-30	0.9313	8.38204e-13	0.0686997
Cell_1283	5.10278e-23	0.985857	4.82267e-07	0.014143
Cell_1284	4.87302e-23	0.997861	3.15392e-05	0.00210724
Cell_1285	5.87252e-14	0.711219	0.287269	0.00151121
Cell_1286	4.64215e-24	0.997769	8.38967e-11	0.00223085
Cell_1287	1.07261e-13	5.70678e-09	8.38422e-10	1
Cell_1288	1.53004e-24	0.9313	3.49449e-11	0.0686997
Cell_1289	6.05923e-31	0.990088	8.96188e-12	0.00991153
Cell_1290	8.31902e-22	0.997846	1.47486e-07	0.00215352
Cell_1291	5.46898e-25	0.997732	1.76146e-08	0.00226795
Cell_1292	5.76623e-19	0.995927	1.41612e-07	0.004073
Cell_1293	8.5716e-15	0.985857	2.44028e-07	0.014143
Cell_1294	6.76771e-30	0.99261	4.06069e-07	0.00738921
Cell_1295	8.39336e-36	0.985857	1.98396e-12	0.014143
Cell_1296	1.24128e-13	0.870316	0.127864	0.00181972
Cell_1297	6.43911e-16	0.225826	0.769166	0.00500801
Cell_1298	4.00481e-30	0.990088	1.20211e-09	0.00991153
Cell_1299	1.48036e-19	0.870361	0.127871	0.00176881
Cell_1300	1.27604e-22	0.994192	5.62919e-10	0.00580767
Cell_1301	4.56446e-28	0.995927	5.88672e-11	0.004073
Cell_1302	2.53738e-49	0.9313	4.91636e-28	0.0686997
Cell_1303	3.85583e-35	0.997817	6.27283e-05	0.00212018
Cell_1304	4.87548e-34	0.9313	6.94896e-11	0.0686997
