cell	Node 0	Node 1	Node 2	Node 3
Cell_874	0.99216	0.000686322	0.00706915	8.4386e-05
Cell_875	1.18923e-52	0.00605525	0.993161	0.000783464
Cell_876	5.85256e-14	1.17111e-12	1	2.28593e-13
Cell_877	3.09348e-25	5.19206e-07	0.999999	6.37e-08
Cell_878	7.78017e-39	2.08331e-21	1	2.67832e-22
Cell_879	4.06695e-14	0.00605506	0.99313	0.000815272
Cell_880	4.62243e-13	0.00602187	0.987685	0.00629298
Cell_881	2.08955e-17	1.03451e-06	0.999999	1.41446e-07
Cell_882	1.54339e-31	9.93706e-10	1	1.22305e-10
Cell_883	9.19254e-19	6.69368e-13	1	2.48445e-13
Cell_884	4.48943e-22	3.17575e-17	1	1.09099e-16
Cell_885	1.82638e-26	3.00296e-05	0.999917	5.26343e-05
Cell_886	1.01481e-23	3.14788e-11	1	4.30402e-12
Cell_887	0.9919	0.000686934	0.00707751	0.000335604
Cell_888	7.61976e-44	1.34522e-12	1	2.92895e-13
Cell_889	4.35354e-21	1.44094e-11	1	1.76474e-09
Cell_890	0.981979	0.0010502	0.0168347	0.000135881
Cell_891	1.04546e-28	9.46488e-09	1	1.65895e-08
Cell_892	1.74033e-41	1.14101e-22	1	3.39864e-23
Cell_893	2.8568e-27	3.82405e-15	1	4.7276e-16
Cell_894	1.47234e-41	4.87741e-28	1	5.09699e-28
Cell_895	5.99422e-22	0.00605517	0.993148	0.000796456
Cell_896	2.2318e-19	4.32549e-14	1	6.33946e-15
Cell_897	3.03509e-14	0.000231172	0.99974	2.83592e-05
Cell_898	3.86455e-16	9.9759e-11	1	3.70269e-11
Cell_899	0.992135	0.00068673	0.00707396	0.000104201
Cell_900	1.17332e-25	1.14405e-15	1	7.85778e-16
Cell_901	1.12857e-34	6.03891e-31	1	1.08135e-31
Cell_902	8.75178e-21	1.125e-05	0.999987	1.51473e-06
Cell_903	8.16507e-30	1.01885e-17	1	1.78579e-17
Cell_904	0.991142	0.000715227	0.00739544	0.000747427
Cell_905	9.16536e-11	0.00593641	0.97367	0.0203939
Cell_906	3.92861e-20	4.33447e-08	1	2.97708e-08
Cell_907	2.11566e-22	2.41448e-07	1	3.4409e-08
Cell_908	0.00166767	1.15372e-06	0.998331	2.0659e-07
Cell_909	9.09557e-32	1.19637e-22	1	1.55964e-23
Cell_910	3.78783e-20	0.00605506	0.99313	0.000815272
Cell_911	1.21127e-14	1.74087e-08	1	8.50509e-09
Cell_912	1.54765e-23	0.00604908	0.992149	0.00180179
Cell_913	1.08387e-42	5.99033e-12	1	1.16927e-12
Cell_914	5.52031e-33	4.24625e-12	1	5.33292e-13
Cell_915	8.82811e-34	0.0566044	0.844183	0.0992131
Cell_916	8.78633e-35	3.03366e-18	1	3.99026e-19
Cell_917	9.00833e-24	7.13186e-10	1	7.45294e-10
Cell_918	3.12805e-23	3.43141e-12	1	7.47121e-13
Cell_919	3.25201e-36	1.2254e-24	1	1.50278e-25
Cell_920	5.93021e-20	1.50141e-10	2.46255e-08	1
Cell_921	1.0681e-24	2.22734e-12	1	2.82316e-13
Cell_922	3.18048e-27	0.00605462	0.993058	0.00088737
Cell_923	3.01179e-28	3.38659e-10	1	4.82626e-11
Cell_924	2.44339e-22	3.73388e-14	1	4.98273e-09
Cell_925	1.92418e-27	9.59509e-16	1	6.59028e-16
Cell_926	2.89832e-19	2.16823e-10	1	6.45833e-11
Cell_927	4.98355e-34	9.82136e-13	1	1.91706e-13
Cell_928	3.55917e-09	0.00605528	0.993166	0.000778472
Cell_929	6.93079e-26	2.79695e-10	1	3.4354e-11
Cell_930	1.96794e-35	1.75608e-21	1	3.42775e-22
Cell_931	1.09361e-42	9.86132e-21	1	1.32776e-21
Cell_932	1.33694e-31	8.60481e-17	1	1.05526e-17
Cell_933	1.32427e-25	2.23716e-12	1	8.30352e-13
Cell_934	2.38832e-26	3.95423e-09	1	6.61364e-10
Cell_935	3.08256e-54	2.20471e-30	1	3.94784e-31
Cell_936	2.89511e-45	1.06344e-28	1	1.77866e-29
Cell_937	9.99089e-15	1.0674e-05	0.999984	5.21483e-06
Cell_938	3.06283e-37	4.06574e-13	1	4.98832e-14
Cell_939	3.51846e-11	0.000181017	0.999731	8.84365e-05
Cell_940	0.992107	0.000690891	0.00711591	8.58667e-05
Cell_941	0.992149	0.000686292	0.00706938	9.56012e-05
Cell_942	1.62036e-25	1.02155e-10	1	1.99399e-11
Cell_943	2.7657e-35	6.84138e-08	1	9.09485e-09
Cell_944	7.22234e-16	0.00599631	0.983494	0.01051
Cell_945	5.37251e-06	0.0515626	0.771295	0.177137
Cell_946	1.2327e-25	8.10136e-10	1	8.46609e-10
Cell_947	7.72845e-17	9.4806e-11	1	1.17071e-11
Cell_948	2.78319e-28	2.70719e-11	1	1.32261e-11
Cell_949	4.30571e-33	4.53531e-11	1	1.13408e-11
Cell_950	1.38238e-41	6.51614e-19	1	6.8095e-19
Cell_951	3.24384e-51	1.63426e-41	1	4.86785e-42
Cell_952	1.39519e-21	0.00605548	0.993199	0.000745703
Cell_953	9.53768e-09	1.31021e-05	0.999984	2.55743e-06
Cell_954	4.06684e-18	2.2958e-12	1	4.11094e-13
Cell_955	1.63138e-11	1.50465e-06	0.999998	2.51661e-07
Cell_956	7.95255e-26	4.62122e-15	1	2.25772e-15
Cell_957	3.71246e-17	9.3691e-07	0.999999	2.03994e-07
Cell_958	1.21564e-20	2.09357e-09	1	3.06834e-10
Cell_959	3.72853e-26	3.60295e-10	1	6.45158e-11
Cell_960	4.95445e-31	3.39338e-19	1	5.94774e-19
Cell_961	4.13326e-26	2.5734e-14	1	3.90472e-15
Cell_962	1.14377e-50	4.68035e-32	1	1.60788e-31
Cell_963	7.72245e-50	1.00806e-28	1	6.92374e-29
Cell_964	1.52772e-06	1.05703e-09	0.999998	1.33512e-10
Cell_965	3.81821e-16	2.84292e-08	1	1.38892e-08
Cell_966	5.45408e-44	1.3723e-20	1	1.68863e-21
Cell_967	3.96338e-41	1.73651e-24	1	2.1809e-25
Cell_968	4.53838e-22	1.61258e-10	1	1.68518e-10
Cell_969	1.02241e-16	5.17776e-09	1	1.01066e-09
Cell_970	6.68572e-14	5.59138e-06	0.999991	3.84038e-06
Cell_971	4.20895e-12	0.00603488	0.98982	0.00414499
Cell_972	2.15447e-22	4.71335e-06	0.999995	6.44445e-07
Cell_973	2.41395e-20	2.78549e-13	1	4.08244e-14
Cell_974	2.65551e-22	3.70677e-05	0.999945	1.81095e-05
Cell_975	4.23948e-06	2.93649e-09	0.999996	3.77517e-10
Cell_976	5.45846e-55	1.78947e-24	1	2.19657e-25
Cell_977	7.36786e-24	1.09148e-12	1	3.74966e-12
Cell_978	1.44399e-23	3.01901e-14	1	1.47495e-14
Cell_979	0.0765759	0.00556074	0.912052	0.00581109
Cell_980	1.15928e-21	2.64763e-10	1	3.36947e-11
Cell_981	7.91374e-13	0.000254441	0.999621	0.000124308
Cell_982	4.25634e-17	4.01977e-14	1	1.96388e-14
Cell_983	1.68745e-23	0.000156923	0.999822	2.11286e-05
Cell_984	0.992092	0.000686549	0.00707232	0.000149482
Cell_985	4.60443e-28	5.96593e-12	1	7.3988e-13
Cell_986	1.87008e-06	1.3625e-09	0.999998	4.68073e-09
Cell_987	6.39114e-27	1.04451e-08	1	1.09154e-08
Cell_988	2.68728e-15	8.60644e-10	1	2.95664e-09
Cell_989	0.99181	0.000687367	0.00741766	8.50349e-05
Cell_990	3.25143e-22	1.82128e-09	1	5.42491e-10
Cell_991	1.42465e-28	7.95862e-17	1	1.55347e-17
Cell_992	7.94176e-18	8.012e-15	1	5.50295e-15
Cell_993	1.53539e-32	7.45444e-12	1	9.5313e-13
Cell_994	3.52424e-15	0.00593641	0.97367	0.0203939
Cell_995	0.992075	0.000691926	0.0071477	8.56623e-05
Cell_996	8.93745e-30	9.57657e-14	1	1.51728e-14
Cell_997	1.62625e-08	1.28533e-07	1	3.82852e-08
Cell_998	0.00814307	6.45507e-06	0.991847	3.15365e-06
Cell_999	2.22017e-19	5.96071e-10	1	2.04773e-09
Cell_1000	1.47904e-27	5.24212e-16	1	6.47678e-17
Cell_1001	3.75541e-84	2.10042e-52	1	6.25635e-53
Cell_1002	8.50297e-46	1.29427e-11	1	3.85515e-12
Cell_1003	5.28121e-21	0.00605462	0.993058	0.00088737
Cell_1004	1.49013e-44	2.18951e-30	1	3.66206e-31
Cell_1005	4.53548e-22	0.0874726	0.901022	0.0115055
Cell_1006	7.2525e-24	6.65261e-08	1	9.4807e-09
Cell_1007	7.10914e-15	0.0809427	0.83447	0.0845868
Cell_1008	2.75889e-08	6.54809e-11	1	4.49748e-11
Cell_1009	0.99178	0.000695228	0.0073731	0.000151372
Cell_1010	4.80006e-27	7.23627e-11	1	1.57555e-11
Cell_1011	1.29473e-23	0.0565997	0.844195	0.099205
Cell_1012	8.12614e-35	1.44784e-27	1	2.5377e-27
Cell_1013	4.83318e-21	1.09329e-13	1	5.34133e-14
Cell_1014	1.96156e-24	1.77432e-07	1	2.18331e-08
Cell_1015	3.40714e-07	2.37386e-10	1	5.93597e-11
Cell_1016	1.48549e-14	6.04352e-07	0.999999	8.61268e-08
Cell_1017	9.48824e-17	3.94776e-11	1	1.17589e-11
Cell_1018	6.2142e-27	0.00605528	0.993166	0.000778472
Cell_1019	0.991468	0.000743511	0.00767089	0.000117799
Cell_1020	4.60462e-43	1.94425e-28	1	5.79116e-29
Cell_1021	5.45085e-23	8.96129e-11	1	2.24082e-11
Cell_1022	4.03441e-21	7.66948e-06	0.99999	1.9178e-06
Cell_1023	1.82211e-28	1.68116e-13	1	6.23986e-14
Cell_1024	1.09563e-71	1.70551e-32	1	1.17141e-32
Cell_1025	1.88948e-32	7.14049e-17	1	4.90437e-17
Cell_1026	8.87909e-35	3.93863e-18	1	5.30309e-19
Cell_1027	1.50587e-17	0.00605537	0.99318	0.000764843
Cell_1028	9.34215e-18	6.65261e-08	1	8.55265e-09
Cell_1029	2.37663e-18	3.87508e-14	0.999997	3.49846e-06
Cell_1030	8.09084e-13	0.00593641	0.97367	0.0203939
Cell_1031	2.18196e-34	0.000435105	0.999487	7.79115e-05
Cell_1032	3.3752e-19	7.08615e-15	1	9.06039e-16
Cell_1033	1.13539e-22	0.00605489	0.993102	0.000843452
Cell_1034	1.22586e-09	8.48032e-13	1	1.09024e-13
Cell_1035	2.13946e-41	6.49029e-20	1	6.78249e-20
Cell_1036	1.34952e-48	2.58447e-23	1	3.36923e-24
Cell_1037	1.30321e-13	3.2784e-06	0.999991	5.74621e-06
Cell_1038	3.69802e-17	0.0516697	0.770825	0.177505
Cell_1039	7.7801e-26	3.6805e-14	1	3.8462e-14
Cell_1040	0.0271981	1.88151e-05	0.972781	2.31174e-06
Cell_1041	2.69566e-18	0.00605512	0.99314	0.000804961
Cell_1042	4.30152e-20	3.0047e-09	1	4.40371e-10
Cell_1043	1.67873e-45	1.65148e-37	1	6.12269e-33
Cell_1044	7.3951e-27	1.04882e-10	1	1.29953e-11
Cell_1045	2.54093e-16	5.7854e-05	0.999925	1.72325e-05
Cell_1046	7.9655e-37	1.67167e-08	1	4.18011e-09
Cell_1047	1.88356e-25	2.74003e-09	1	3.40974e-10
Cell_1048	1.20048e-26	0.0623701	0.92998	0.00764947
Cell_1049	2.36594e-18	1.86021e-10	1	1.27766e-10
Cell_1050	0.665432	0.000468467	0.333926	0.000173878
Cell_1051	0.992139	0.00068673	0.00707618	9.78665e-05
Cell_1052	4.01781e-20	4.61814e-12	1	3.17192e-12
Cell_1053	2.03466e-21	0.0471132	0.791035	0.161852
Cell_1054	1.85491e-52	0.0060555	0.993201	0.000743078
Cell_1055	1.29246e-52	5.71421e-18	1	8.37478e-19
Cell_1056	7.36621e-27	3.85429e-10	1	5.84827e-11
Cell_1057	2.59577e-28	1.75009e-09	1	2.39286e-10
Cell_1058	1.56997e-23	3.60193e-14	1	7.03072e-15
Cell_1059	0.992147	0.000686264	0.00707961	8.69844e-05
Cell_1060	1.76958e-31	1.14037e-24	1	2.48292e-25
Cell_1061	2.50398e-27	2.39057e-11	1	5.20499e-12
Cell_1062	1.02493e-08	0.00605477	0.993082	0.000862871
Cell_1063	1.37366e-19	0.00605546	0.993196	0.000748625
Cell_1064	1.10095e-19	0.00605547	0.993196	0.000748169
Cell_1065	4.35153e-26	1.6396e-17	1	2.93593e-18
Cell_1066	1.45509e-21	4.67791e-08	1	8.19919e-08
Cell_1067	9.83492e-20	0.00593641	0.97367	0.0203939
Cell_1068	7.18102e-17	1.0668e-05	0.00174973	0.99824
Cell_1069	0.992091	0.000686518	0.00707304	0.000149476
Cell_1070	1.09321e-22	1.68603e-11	1	6.25794e-12
Cell_1071	3.27153e-33	2.70065e-12	1	3.3709e-13
Cell_1072	5.6073e-31	2.78122e-15	1	3.42829e-16
Cell_1073	5.71251e-33	1.30417e-21	1	1.70017e-22
Cell_1074	3.05855e-27	1.16361e-09	1	3.46595e-10
Cell_1075	3.46379e-45	1.83881e-27	1	2.69498e-28
Cell_1076	1.74023e-18	2.45627e-08	1	1.68706e-08
Cell_1077	2.06572e-17	4.64216e-06	0.999991	4.85115e-06
Cell_1078	0.992157	0.000686336	0.0070692	8.77554e-05
Cell_1079	3.63981e-14	0.0623248	0.930029	0.00764673
Cell_1080	1.3262e-28	2.79606e-13	1	9.60554e-13
Cell_1081	8.4438e-40	3.05731e-17	1	7.64499e-18
Cell_1082	0.991383	0.000743474	0.0077819	9.20442e-05
Cell_1083	1.73126e-20	4.15789e-12	1	2.03135e-12
Cell_1084	1.38891e-14	2.1801e-16	1	2.27825e-16
Cell_1085	0.992161	0.00068618	0.00706856	8.41559e-05
Cell_1086	3.02291e-30	2.33212e-09	1	2.8607e-10
Cell_1087	1.7214e-35	8.38501e-14	1	5.75915e-14
Cell_1088	7.33672e-42	8.59067e-19	1	2.55883e-19
Cell_1089	3.48212e-07	2.40893e-10	1	4.02906e-11
Cell_1090	3.66641e-43	3.41434e-21	1	3.56805e-21
Cell_1091	4.01973e-44	1.01229e-28	1	1.3315e-29
Cell_1092	0.997222	0.000690039	0.000878759	0.00120946
Cell_1093	5.24534e-11	0.00605202	0.99263	0.00131771
Cell_1094	1.7559e-18	4.17273e-11	1	7.31375e-11
Cell_1095	2.27535e-19	2.48869e-08	1	1.21586e-08
Cell_1096	6.22021e-17	0.0807068	0.90354	0.0157534
Cell_1097	1.3641e-13	0.000525578	0.999404	7.07654e-05
Cell_1098	9.20016e-19	1.64042e-05	0.999982	2.01298e-06
Cell_1099	1.76662e-29	7.59434e-05	0.999887	3.71024e-05
Cell_1100	6.86161e-24	1.69028e-11	1	2.96263e-11
Cell_1101	4.39317e-12	4.36946e-06	0.999981	1.50108e-05
Cell_1102	8.88031e-29	1.74066e-23	1	9.705e-21
Cell_1103	4.0488e-21	3.07283e-12	0.077737	0.922263
Cell_1104	2.59312e-42	1.03024e-10	1	1.07662e-10
Cell_1105	2.06972e-26	3.08651e-08	1	3.81346e-09
Cell_1106	9.85293e-32	4.92661e-21	1	6.18739e-22
Cell_1107	1.67549e-23	4.17938e-08	1	2.87056e-08
Cell_1108	3.89181e-28	1.18338e-12	1	8.12791e-13
Cell_1109	1.23387e-31	2.63831e-12	1	3.3576e-13
Cell_1110	8.28761e-31	1.16985e-11	1	4.34206e-12
Cell_1111	3.09691e-19	0.0622997	0.930039	0.00766135
Cell_1112	1.02631e-19	6.27665e-11	1	6.55923e-11
Cell_1113	8.72833e-40	7.51084e-22	1	9.41106e-23
Cell_1114	4.67617e-29	1.59605e-09	1	1.97596e-10
Cell_1115	2.13408e-26	3.02258e-15	1	3.94037e-16
Cell_1116	2.92213e-29	2.00543e-17	1	3.24131e-12
Cell_1117	1.56781e-30	3.99887e-13	1	7.00901e-13
Cell_1118	3.05955e-22	5.35908e-15	1	1.04605e-15
Cell_1119	5.76081e-17	6.27663e-11	0.999997	2.76643e-06
Cell_1120	0.992015	0.000686666	0.00709337	0.000204531
Cell_1121	1.78089e-58	1.16025e-26	1	3.98591e-26
Cell_1122	1.66327e-28	7.23817e-11	1	9.25477e-12
Cell_1123	2.57934e-22	1.1187e-09	1	7.68366e-10
Cell_1124	1.4732e-13	0.000333905	0.999542	0.000123933
Cell_1125	4.6923e-25	1.96335e-10	1	2.97908e-11
Cell_1126	2.20045e-30	1.09945e-12	1	1.92706e-12
Cell_1127	5.79496e-36	5.36486e-28	1	9.40323e-28
Cell_1128	4.16104e-38	1.61998e-20	1	3.52719e-21
Cell_1129	1.66673e-28	5.06774e-12	1	6.22656e-13
Cell_1130	3.74649e-44	2.65559e-13	1	3.29674e-14
Cell_1131	5.28065e-21	1.08313e-07	1	1.54357e-08
Cell_1132	4.67369e-33	2.36326e-10	1	2.46966e-10
Cell_1133	8.97771e-35	3.39271e-17	1	4.56806e-18
Cell_1134	1.09642e-09	2.18836e-10	1	1.50305e-10
Cell_1135	4.85655e-23	3.70141e-13	1	6.1908e-14
Cell_1136	1.00721e-34	5.06574e-19	1	1.10296e-19
Cell_1137	5.64291e-21	3.00808e-11	1	8.95992e-12
Cell_1138	3.60448e-20	5.8257e-06	0.999993	1.45675e-06
Cell_1139	2.1417e-33	3.80518e-12	1	4.92336e-13
Cell_1140	2.35077e-20	9.27718e-06	0.99999	1.18064e-06
Cell_1141	7.89757e-16	0.00605202	0.99263	0.00131771
Cell_1142	2.001e-26	6.29494e-14	1	8.97098e-15
Cell_1143	4.43426e-26	6.39773e-10	1	4.39421e-10
Cell_1144	0.992152	0.000686438	0.00707197	8.94871e-05
Cell_1145	0.992144	0.000686534	0.00707175	9.78385e-05
Cell_1146	0.000118539	8.63701e-08	0.999881	1.12596e-08
Cell_1147	8.30056e-28	2.1352e-19	1	2.69693e-20
Cell_1148	2.40269e-37	3.6672e-28	1	3.8323e-28
Cell_1149	7.64686e-41	1.33895e-26	1	4.83317e-17
Cell_1150	3.24198e-16	7.76546e-11	1	9.61386e-12
Cell_1151	1.29145e-10	6.00369e-07	0.052685	0.947314
Cell_1152	1.02936e-35	5.76812e-17	1	7.17794e-18
Cell_1153	3.97052e-28	0.00605489	0.993102	0.000843452
Cell_1154	2.75981e-28	1.3205e-11	1	2.57753e-12
Cell_1155	1.467e-18	2.65945e-09	1	3.53544e-10
Cell_1156	3.1671e-23	4.00449e-13	1	5.72779e-09
Cell_1157	1.09728e-31	4.87021e-20	1	6.01091e-21
Cell_1158	6.97892e-26	1.6884e-10	1	2.47454e-11
Cell_1159	7.24648e-12	0.00593641	0.97367	0.0203939
Cell_1160	1.79508e-29	8.48879e-15	1	2.12267e-15
Cell_1161	6.55189e-29	1.47262e-10	1	1.89322e-11
Cell_1162	0.992124	0.000686459	0.00708043	0.00010876
Cell_1163	1.38541e-15	6.06031e-09	0.999322	0.000678364
Cell_1164	3.52353e-29	1.73182e-09	1	2.27792e-10
Cell_1165	8.55031e-22	4.13812e-10	1	5.35414e-11
Cell_1166	3.77812e-13	5.08088e-10	1	1.10626e-10
Cell_1167	1.54436e-30	2.47073e-14	1	3.37817e-15
Cell_1168	2.31823e-41	1.31474e-12	1	1.99491e-13
Cell_1169	2.14416e-07	0.0860757	0.895183	0.0187413
Cell_1170	4.37391e-30	7.13759e-17	1	2.64921e-17
Cell_1171	3.1372e-17	2.29608e-08	3.76595e-06	0.999996
Cell_1172	1.1623e-08	1.24741e-11	1	1.67955e-12
Cell_1173	1.03114e-18	2.92779e-05	0.999965	5.71485e-06
Cell_1174	0.000107407	7.4286e-08	0.999893	9.1296e-09
Cell_1175	9.41868e-38	2.81207e-21	1	1.37385e-21
Cell_1176	1.31574e-37	1.34739e-13	1	2.13476e-14
Cell_1177	1.86387e-21	0.0060555	0.993202	0.000742436
Cell_1178	4.4824e-35	2.36115e-20	1	3.22835e-21
Cell_1179	1.34597e-25	1.13022e-05	0.99995	3.88273e-05
Cell_1180	3.44696e-27	3.34876e-10	1	4.19598e-11
Cell_1181	6.20501e-21	7.88488e-12	0.999999	7.37815e-07
Cell_1182	2.27908e-14	0.00605343	0.992863	0.00108395
Cell_1183	5.77493e-19	0.000206038	0.999733	6.13708e-05
Cell_1184	6.84798e-18	0.000826822	0.998866	0.000306886
Cell_1185	3.48372e-39	2.42769e-18	1	8.34005e-18
Cell_1186	9.0534e-17	6.65261e-08	1	8.30366e-09
Cell_1187	6.46778e-20	1.17171e-08	1	2.0537e-08
Cell_1188	6.07842e-31	3.47555e-15	1	4.27408e-16
Cell_1189	3.43331e-35	1.45228e-16	1	4.98913e-16
Cell_1190	7.84088e-37	3.78044e-20	1	5.09011e-21
Cell_1191	1.91322e-52	2.407e-15	1	4.21885e-15
Cell_1192	3.11418e-16	1.73752e-09	1	4.34478e-10
Cell_1193	2.35385e-24	0.00593641	0.97367	0.0203939
Cell_1194	6.16085e-06	4.26732e-09	0.999994	5.26438e-10
Cell_1195	6.84785e-60	3.04916e-24	1	5.34441e-24
Cell_1196	6.16571e-05	0.00605382	0.992925	0.000959145
Cell_1197	3.55269e-18	0.000104339	0.999537	0.000358443
Cell_1198	5.84806e-29	1.03214e-10	1	1.27227e-11
Cell_1199	3.81174e-39	4.00156e-16	1	4.91107e-17
Cell_1200	9.60369e-17	0.00603488	0.98982	0.00414499
Cell_1201	1.8699e-26	2.91401e-15	1	1.42365e-15
Cell_1202	2.31028e-30	2.04811e-11	1	2.52666e-12
Cell_1203	4.01717e-08	2.79553e-11	1	1.36577e-11
Cell_1204	0.000122371	0.0237425	0.951324	0.0248114
Cell_1205	0.000289414	1.19549e-06	0.999708	1.24931e-06
Cell_1206	0.992141	0.000686529	0.00707216	0.000100618
Cell_1207	0.992149	0.000686334	0.00707971	8.485e-05
Cell_1208	6.45542e-17	3.55732e-08	1	5.21363e-09
Cell_1209	6.05921e-29	1.51512e-11	1	2.29896e-12
Cell_1210	5.98811e-25	2.5847e-08	1	4.0951e-09
Cell_1211	9.23138e-37	0.00605506	0.99313	0.000815272
Cell_1212	9.31944e-30	8.01109e-14	1	9.94524e-15
Cell_1213	3.91995e-18	0.0358377	0.958725	0.0054378
Cell_1214	3.57839e-14	1.05542e-06	0.999999	1.88987e-07
Cell_1215	3.55359e-39	6.59854e-14	1	1.28799e-14
Cell_1216	2.33647e-42	6.98956e-23	1	3.41477e-23
Cell_1217	8.03118e-26	6.26859e-13	1	1.09873e-12
Cell_1218	8.62758e-39	3.51075e-22	1	6.85275e-23
Cell_1219	1.85012e-22	4.24757e-10	1	5.23579e-11
Cell_1220	0.992158	0.000686242	0.00706975	8.56554e-05
Cell_1221	1.89576e-45	2.34086e-14	1	8.68843e-15
Cell_1222	1.04824e-24	1.06735e-15	1	1.91123e-16
Cell_1223	6.80324e-17	0.00305647	0.996033	0.000910406
Cell_1224	2.1955e-36	3.41916e-12	1	4.45738e-13
Cell_1225	6.60315e-32	1.98757e-13	1	6.82806e-13
Cell_1226	1.89078e-19	2.35349e-08	1	2.45945e-08
Cell_1227	1.54595e-32	1.51997e-17	1	2.66412e-17
Cell_1228	1.30655e-26	2.79606e-13	1	4.67656e-14
Cell_1229	9.64742e-19	2.11281e-10	1	7.25832e-10
Cell_1230	7.75446e-31	3.87762e-13	1	1.43923e-13
Cell_1231	1.15671e-17	0.0874977	0.90173	0.0107719
Cell_1232	7.07424e-30	5.1521e-07	0.999999	6.48778e-08
Cell_1233	6.65913e-27	1.38378e-07	1	1.71787e-08
Cell_1234	6.80078e-25	4.01238e-11	1	7.83188e-12
Cell_1235	2.33321e-18	0.00599631	0.983494	0.01051
Cell_1236	3.77726e-55	1.82083e-33	1	2.24006e-34
Cell_1237	1.1363e-21	0.0858209	0.888616	0.0255628
Cell_1238	3.43737e-31	3.14702e-15	1	1.16806e-15
Cell_1239	9.12618e-23	1.03879e-09	1	2.59755e-10
Cell_1240	4.89494e-19	3.01497e-11	1	5.28449e-11
Cell_1241	2.18972e-16	0.00604908	0.992149	0.00180179
Cell_1242	2.28833e-38	2.19425e-20	1	1.07201e-20
Cell_1243	5.30574e-22	5.67138e-09	1	1.01554e-09
Cell_1244	1.26201e-24	1.7863e-15	1	5.3207e-16
Cell_1245	2.68477e-23	1.56856e-13	1	2.23537e-14
Cell_1246	1.16107e-27	0.0869838	0.896038	0.0169786
Cell_1247	4.98023e-26	2.71169e-05	0.999945	2.83377e-05
Cell_1248	0.991774	0.000686067	0.00706922	0.000471217
Cell_1249	1.69271e-14	1.00003e-05	0.999987	2.97872e-06
Cell_1250	6.0753e-25	9.26362e-08	1	1.17417e-08
Cell_1251	1.25136e-25	3.92805e-16	1	1.17002e-16
Cell_1252	5.17399e-33	1.844e-10	1	5.49256e-11
Cell_1253	2.58414e-37	1.04368e-14	1	1.40524e-15
Cell_1254	1.75686e-24	0.0060554	0.993186	0.00075874
Cell_1255	1.48943e-12	0.0589423	0.879462	0.061596
Cell_1256	9.93947e-32	4.21015e-13	1	8.21793e-14
Cell_1257	6.66791e-15	2.6894e-13	1	1.31391e-13
Cell_1258	6.77323e-21	0.00605419	0.992987	0.000959204
Cell_1259	1.21932e-15	0.00605083	0.992436	0.00151305
Cell_1260	3.88961e-37	2.52482e-20	1	8.67371e-20
Cell_1261	4.74353e-26	8.1478e-11	1	1.36276e-11
Cell_1262	3.02491e-29	2.14941e-12	1	4.1955e-13
Cell_1263	2.78797e-22	0.00605549	0.993201	0.000743931
Cell_1264	1.16199e-28	2.16675e-16	1	1.05857e-16
Cell_1265	9.03905e-39	3.5177e-21	1	3.67607e-21
Cell_1266	6.82181e-13	0.00599631	0.983494	0.01051
Cell_1267	3.29247e-18	1.6008e-08	1	5.94158e-09
Cell_1268	1.34131e-19	2.57372e-10	1	5.02372e-11
Cell_1269	5.27503e-28	1.01408e-12	1	3.02056e-13
Cell_1270	3.02228e-48	8.77455e-32	1	9.16958e-32
Cell_1271	6.03125e-06	0.00460616	0.755486	0.239902
Cell_1272	1.27637e-25	3.92087e-06	0.999989	6.87229e-06
Cell_1273	8.19587e-06	5.70377e-09	0.999992	1.95946e-08
Cell_1274	2.04853e-28	7.60388e-12	1	2.61222e-11
Cell_1275	6.78706e-25	5.51486e-08	1	5.76315e-08
Cell_1276	4.18708e-07	0.0019427	0.994652	0.00340506
Cell_1277	4.2549e-24	1.94694e-10	1	4.86843e-11
Cell_1278	2.42252e-35	1.48184e-08	1	1.83085e-09
Cell_1279	1.24043e-68	7.75348e-34	1	9.50993e-35
Cell_1280	6.45683e-56	2.82167e-41	1	3.51632e-42
Cell_1281	2.01374e-14	6.3661e-11	1	8.86804e-12
Cell_1282	1.40381e-22	3.90365e-14	1	1.34105e-13
Cell_1283	1.97672e-25	2.1217e-08	1	1.45727e-08
Cell_1284	8.46911e-24	1.37084e-06	0.999998	1.74458e-07
Cell_1285	6.0075e-17	0.0161939	0.981736	0.00207057
Cell_1286	2.48555e-18	3.64692e-12	1	4.84816e-13
Cell_1287	1.22435e-18	1.2476e-10	2.04627e-08	1
Cell_1288	6.30193e-35	1.62744e-12	1	5.59088e-12
Cell_1289	2.72376e-25	3.92232e-13	1	1.91626e-13
Cell_1290	4.03723e-10	6.41057e-09	1	8.29438e-10
Cell_1291	3.21478e-39	1.20235e-20	1	1.61888e-21
Cell_1292	5.81339e-23	2.45621e-15	1	5.34791e-16
Cell_1293	7.69313e-13	1.07359e-08	1	7.37382e-09
Cell_1294	6.78812e-25	1.77432e-08	1	6.58563e-09
Cell_1295	2.88162e-28	7.37545e-14	1	5.06575e-14
Cell_1296	1.02739e-14	0.00605537	0.99318	0.000764843
Cell_1297	1.78721e-13	2.98523e-07	0.999999	3.11963e-07
Cell_1298	8.58908e-32	8.65325e-20	1	4.22758e-20
Cell_1299	4.54179e-28	9.02246e-09	1	1.11543e-09
Cell_1300	9.49222e-23	8.30498e-14	1	2.47373e-14
