cell	Node 0	Node 1	Node 2
Cell_1656	2.96251e-59	0.992452	0.00754841
Cell_1657	4.14693e-79	0.99238	0.00761971
Cell_1658	2.15706e-20	2.33617e-05	0.999977
Cell_1659	2.26636e-39	0.99245	0.00754965
Cell_1660	1.10477e-41	0.992419	0.0075811
Cell_1661	7.14778e-49	0.992331	0.00766927
Cell_1662	7.74671e-47	0.992451	0.007549
Cell_1663	1.12424e-60	0.992447	0.0075532
Cell_1664	0.00010887	0.992325	0.00756648
Cell_1665	1.50718e-60	0.992446	0.00755428
Cell_1666	2.34354e-21	0.992445	0.00755544
Cell_1667	5.98733e-48	0.992449	0.0075509
Cell_1668	6.37574e-31	0.992423	0.00757652
Cell_1669	4.96636e-56	0.991319	0.00868063
Cell_1670	1.28984e-52	5.45121e-07	0.999999
Cell_1671	5.13692e-62	0.992449	0.00755127
Cell_1672	1.89614e-21	2.66611e-14	1
Cell_1673	1.47855e-39	0.99245	0.0075497
Cell_1674	9.48768e-59	0.992451	0.00754912
Cell_1675	2.51834e-36	0.99244	0.00755975
Cell_1676	3.0272e-29	0.992448	0.00755166
Cell_1677	0.999682	0.000315694	2.40169e-06
Cell_1678	8.34175e-17	0.992148	0.00785187
Cell_1679	2.21504e-44	0.992427	0.00757298
Cell_1680	1.12113e-19	0.992449	0.00755144
Cell_1681	3.64918e-82	0.992443	0.00755735
Cell_1682	4.19874e-44	0.992442	0.00755769
Cell_1683	1.63866e-46	2.55491e-10	1
Cell_1684	0.997706	0.00227619	1.7496e-05
Cell_1685	3.90809e-62	1.88727e-13	1
Cell_1686	6.95174e-08	0.992148	0.00785187
Cell_1687	2.027e-16	0.992438	0.00756192
Cell_1688	4.60004e-52	0.992449	0.00755112
Cell_1689	1.00173e-38	0.751621	0.248379
Cell_1690	0.998658	0.0013316	1.01282e-05
Cell_1691	9.43814e-36	0.992451	0.00754929
Cell_1692	1.78507e-30	0.726234	0.273766
Cell_1693	8.18626e-38	2.65439e-08	1
Cell_1694	5.01794e-47	0.992449	0.00755072
Cell_1695	0.998042	0.0019435	1.47841e-05
Cell_1696	0.999035	0.000957635	7.28364e-06
Cell_1697	6.18688e-68	0.991948	0.0080525
Cell_1698	6.10921e-29	0.992319	0.00768072
Cell_1699	8.59791e-14	0.992423	0.00757748
Cell_1700	1.56969e-66	0.992451	0.00754908
Cell_1701	9.29006e-44	0.99245	0.00755014
Cell_1702	9.85446e-39	0.992449	0.00755051
Cell_1703	1.11947e-57	0.796655	0.203345
Cell_1704	1.63765e-64	0.992452	0.0075484
Cell_1705	4.19509e-56	0.992445	0.0075546
Cell_1706	1.04336e-28	1.64383e-09	1
Cell_1707	1.48422e-47	0.99245	0.00754967
Cell_1708	0.998672	0.00131806	1.00389e-05
Cell_1709	4.19871e-74	0.992451	0.00754885
Cell_1710	5.62949e-53	0.992451	0.00754861
Cell_1711	7.66501e-57	4.05813e-11	1
Cell_1712	1.02367e-67	4.21232e-22	1
Cell_1713	1.0723e-20	0.992451	0.00754911
Cell_1714	1.18443e-50	0.992442	0.00755762
Cell_1715	9.35998e-52	0.99245	0.00754968
Cell_1716	1.20157e-59	0.992451	0.00754856
Cell_1717	1.35218e-15	0.992448	0.00755172
Cell_1718	1.23916e-30	0.992319	0.00768072
Cell_1719	4.69348e-28	0.992451	0.00754876
Cell_1720	1.54457e-72	0.992446	0.00755361
Cell_1721	6.57646e-78	0.992451	0.00754875
Cell_1722	1.51603e-84	0.992451	0.00754881
Cell_1723	0.998912	0.00108014	8.21534e-06
Cell_1724	2.54486e-09	0.991671	0.00832916
Cell_1725	4.8366e-21	0.992383	0.0076166
Cell_1726	8.8361e-43	0.992449	0.00755105
Cell_1727	4.82682e-34	0.992443	0.00755718
Cell_1728	2.65865e-63	0.992451	0.00754863
Cell_1729	1.22677e-54	4.1229e-13	1
Cell_1730	2.66956e-24	0.988763	0.0112369
Cell_1731	2.04906e-33	0.989933	0.0100672
Cell_1732	4.04323e-09	0.00888183	0.991118
Cell_1733	9.04159e-36	0.992452	0.00754847
Cell_1734	1.11203e-87	6.38248e-15	1
Cell_1735	3.10978e-76	8.23843e-06	0.999992
Cell_1736	7.43735e-56	0.992451	0.00754925
Cell_1737	1.0941e-77	0.826833	0.173167
Cell_1738	4.42859e-41	0.816384	0.183616
Cell_1739	4.18283e-34	0.99137	0.00863016
Cell_1740	1.80995e-96	0.992446	0.00755351
Cell_1741	9.05193e-64	1.54285e-16	1
Cell_1742	2.41878e-27	0.992448	0.0075525
Cell_1743	4.7062e-38	0.992451	0.00754875
Cell_1744	1.09656e-43	0.992449	0.0075509
Cell_1745	3.83882e-33	5.64423e-09	1
Cell_1746	7.76587e-31	0.989567	0.0104328
Cell_1747	3.67033e-34	0.992451	0.00754891
Cell_1748	1.62158e-40	0.992451	0.00754854
Cell_1749	0.997855	0.00212833	1.61916e-05
Cell_1750	2.1852e-49	0.99245	0.00755024
Cell_1751	1.10906e-71	6.02406e-42	1
Cell_1752	0.999133	0.000860747	6.55198e-06
Cell_1753	2.68583e-36	0.992443	0.00755723
Cell_1754	7.49429e-18	0.992451	0.00754851
Cell_1755	2.50681e-52	0.992451	0.0075493
Cell_1756	1.95844e-19	0.992445	0.00755519
Cell_1757	7.31973e-38	1.09053e-05	0.999989
Cell_1758	3.69322e-51	0.992389	0.00761137
Cell_1759	2.32311e-85	0.992447	0.0075532
Cell_1760	6.08353e-45	0.992452	0.00754842
Cell_1761	6.92623e-64	0.992443	0.00755702
Cell_1762	0.997829	0.00215425	1.63968e-05
Cell_1763	5.59025e-39	0.966578	0.0334218
Cell_1764	3.57225e-39	0.992427	0.00757306
Cell_1765	0.998744	0.00124692	9.48691e-06
Cell_1766	1.19981e-41	0.992451	0.00754873
Cell_1767	1.36997e-89	0.992446	0.00755383
Cell_1768	1.69392e-10	3.37994e-06	0.999997
Cell_1769	5.36484e-29	0.992452	0.00754845
Cell_1770	2.52205e-35	0.992451	0.00754897
Cell_1771	8.15135e-53	0.992452	0.00754838
Cell_1772	8.02149e-36	0.992442	0.0075584
Cell_1773	2.31962e-89	0.992451	0.00754865
Cell_1774	2.93605e-35	0.99242	0.0075798
Cell_1775	1.27013e-21	0.992442	0.007558
Cell_1776	1.37151e-47	0.992451	0.0075492
Cell_1777	2.00221e-107	0.992433	0.00756721
Cell_1778	0.997112	0.00286604	2.20458e-05
Cell_1779	1.61886e-65	0.99137	0.00863016
Cell_1780	3.90743e-17	0.992306	0.00769363
Cell_1781	2.67282e-49	9.19827e-05	0.999908
Cell_1782	1.96e-69	0.992451	0.00754947
Cell_1783	0.999539	0.000457928	3.48423e-06
Cell_1784	5.21658e-25	0.816384	0.183616
Cell_1785	4.77022e-63	0.992436	0.00756359
Cell_1786	1.61217e-20	0.978071	0.0219286
Cell_1787	1.13107e-38	0.00494514	0.995055
Cell_1788	2.14975e-59	2.21684e-14	1
Cell_1789	0.998181	0.00180505	1.37317e-05
Cell_1790	1.00448e-43	0.992449	0.00755127
Cell_1791	0.999175	0.000818698	6.33342e-06
Cell_1792	4.28934e-10	0.992452	0.00754845
Cell_1793	9.16104e-47	0.873081	0.126919
Cell_1794	3.446e-38	0.99244	0.00755955
Cell_1795	2.84897e-103	0.992451	0.00754888
Cell_1796	8.92324e-58	0.992451	0.00754917
Cell_1797	1.954e-43	0.992451	0.00754858
Cell_1798	3.04533e-30	0.992449	0.00755112
Cell_1799	1.64558e-35	0.990968	0.00903224
Cell_1800	1.46795e-47	0.992449	0.0075507
Cell_1801	1.79728e-30	0.0151615	0.984838
Cell_1802	1.3647e-64	1.51237e-09	1
Cell_1803	5.63134e-09	0.99221	0.00779008
Cell_1804	1.40624e-36	0.99235	0.00764997
Cell_1805	8.93261e-101	0.992451	0.00754858
Cell_1806	6.20833e-29	0.992449	0.00755054
Cell_1807	1.50848e-16	0.00624729	0.993753
Cell_1808	4.10899e-39	0.992404	0.00759623
Cell_1809	3.45271e-32	0.992417	0.00758349
Cell_1810	2.76005e-37	0.99245	0.00754976
Cell_1811	6.94525e-17	0.98683	0.0131699
Cell_1812	6.48202e-37	8.39964e-09	1
Cell_1813	9.1354e-50	0.992451	0.00754875
Cell_1814	2.41072e-34	0.992448	0.00755166
Cell_1815	3.20424e-43	4.14682e-06	0.999996
Cell_1816	4.10253e-43	1.09084e-09	1
Cell_1817	7.87773e-41	0.992443	0.00755691
Cell_1818	1.2016e-33	0.992443	0.0075566
Cell_1819	4.20716e-35	0.992452	0.00754846
Cell_1820	8.95458e-56	0.992452	0.00754841
Cell_1821	0.999293	0.000701554	5.50807e-06
Cell_1822	1.21326e-31	0.992095	0.00790532
Cell_1823	1.60017e-36	0.992393	0.0076073
Cell_1824	2.41281e-49	0.992445	0.00755519
Cell_1825	1.85672e-41	0.49769	0.50231
Cell_1826	2.31395e-41	0.992451	0.00754866
Cell_1827	5.42701e-37	0.992451	0.00754882
Cell_1828	3.33869e-34	0.992412	0.00758773
Cell_1829	4.47191e-74	0.99245	0.00755008
Cell_1830	2.83625e-68	0.992449	0.0075509
Cell_1831	5.39534e-32	0.992451	0.0075495
Cell_1832	1.63868e-35	0.992383	0.0076166
Cell_1833	0.99507	0.00487926	5.0783e-05
Cell_1834	7.78506e-28	0.992451	0.00754893
Cell_1835	4.3176e-16	0.991671	0.00832916
Cell_1836	5.80829e-122	0.992451	0.00754852
Cell_1837	1.29421e-30	0.992407	0.00759255
Cell_1838	3.53608e-37	0.992451	0.00754853
Cell_1839	7.36883e-61	0.992451	0.00754858
Cell_1840	6.97484e-22	0.991163	0.00883749
Cell_1841	8.84471e-52	0.562733	0.437267
Cell_1842	7.25512e-15	0.991793	0.00820714
Cell_1843	9.67802e-49	0.992444	0.00755599
Cell_1844	2.57406e-23	0.992432	0.00756829
Cell_1845	0.997875	0.00210877	1.60593e-05
Cell_1846	5.47525e-38	0.992445	0.00755526
Cell_1847	1.50222e-28	0.992449	0.00755112
Cell_1848	0.999144	0.000849604	6.47473e-06
Cell_1849	3.5172e-52	0.992436	0.00756395
Cell_1850	1.23515e-59	0.992445	0.00755494
Cell_1851	1.54699e-13	0.992451	0.00754857
Cell_1852	5.20853e-15	4.08947e-13	1
Cell_1853	5.40633e-41	0.816384	0.183616
Cell_1854	4.1367e-38	0.992452	0.00754842
Cell_1855	1.94157e-28	0.992256	0.00774369
Cell_1856	6.80108e-45	0.992446	0.00755351
Cell_1857	0.998518	0.00147061	1.12001e-05
Cell_1858	6.03199e-19	3.14189e-05	0.999969
Cell_1859	2.15293e-17	0.969309	0.0306908
Cell_1860	3.6204e-47	0.219159	0.780841
Cell_1861	6.66826e-37	0.0209443	0.979056
Cell_1862	2.10658e-45	6.59036e-24	1
Cell_1863	7.14874e-30	0.992341	0.00765907
Cell_1864	1.12623e-34	0.992442	0.00755762
Cell_1865	2.55757e-75	0.992451	0.00754908
Cell_1866	7.93803e-37	0.992448	0.00755225
Cell_1867	7.21321e-28	1.61028e-07	1
Cell_1868	5.73136e-83	6.23305e-31	1
Cell_1869	4.59891e-47	0.992451	0.00754868
Cell_1870	7.73796e-32	0.992415	0.00758534
Cell_1871	2.27782e-72	1.06575e-07	1
Cell_1872	2.74257e-16	0.992452	0.00754842
Cell_1873	3.56565e-37	0.992451	0.00754886
Cell_1874	2.10996e-31	4.18014e-18	1
Cell_1875	4.81656e-40	0.992448	0.00755174
Cell_1876	1.46738e-20	0.136688	0.863312
Cell_1877	1.48245e-50	0.992451	0.00754943
Cell_1878	2.59405e-97	1.57159e-13	1
Cell_1879	1.49907e-42	0.991906	0.00809404
Cell_1880	0.0127525	0.97936	0.00788732
Cell_1881	4.5468e-36	1.80354e-05	0.999982
Cell_1882	1.54509e-35	0.992417	0.00758314
Cell_1883	2.70384e-27	0.992197	0.00780331
Cell_1884	5.46274e-100	3.45143e-19	1
Cell_1885	9.71071e-64	0.99245	0.00755034
Cell_1886	0.996028	0.00394074	3.12365e-05
Cell_1887	7.83324e-19	0.991658	0.00834218
Cell_1888	8.91153e-21	0.992181	0.0078187
Cell_1889	1.60805e-32	0.856318	0.143682
Cell_1890	5.11224e-23	0.992435	0.00756481
Cell_1891	3.33257e-38	0.992451	0.00754898
Cell_1892	5.00199e-44	2.73157e-08	1
Cell_1893	2.59446e-30	0.992449	0.00755098
Cell_1894	2.62924e-128	9.79302e-24	1
Cell_1895	1.36913e-24	4.09576e-05	0.999959
Cell_1896	5.85435e-42	0.992451	0.00754862
Cell_1897	6.86091e-22	0.992341	0.00765907
Cell_1898	1.81583e-49	0.992443	0.00755702
Cell_1899	1.23517e-80	0.25691	0.74309
Cell_1900	1.77858e-54	0.000393709	0.999606
Cell_1901	1.86927e-37	0.992405	0.00759474
Cell_1902	4.08302e-50	0.992451	0.00754925
Cell_1903	3.17486e-35	0.992452	0.00754838
Cell_1904	2.03027e-27	0.990708	0.00929201
Cell_1905	3.33903e-35	0.0331694	0.966831
Cell_1906	6.81946e-08	0.992451	0.00754895
Cell_1907	1.75302e-16	0.760986	0.239014
Cell_1908	1.47662e-19	0.991163	0.00883749
Cell_1909	4.2851e-28	0.0724645	0.927535
Cell_1910	9.5729e-26	0.992378	0.00762198
Cell_1911	1.23815e-10	0.992448	0.00755172
Cell_1912	2.98708e-31	0.992451	0.00754885
Cell_1913	8.40009e-49	0.992451	0.00754928
Cell_1914	7.47804e-11	0.992349	0.00765137
Cell_1915	2.74057e-51	0.992448	0.00755191
Cell_1916	5.54914e-53	9.13455e-11	1
Cell_1917	1.16235e-40	0.99245	0.00754955
Cell_1918	8.16744e-33	0.992181	0.0078187
Cell_1919	1.99412e-51	0.992451	0.00754856
Cell_1920	0.998925	0.00106721	8.12387e-06
Cell_1921	3.03255e-34	0.992449	0.00755078
Cell_1922	1.15778e-33	0.000274694	0.999725
Cell_1923	0.998291	0.00169651	1.29095e-05
Cell_1924	2.757e-44	0.992452	0.00754849
Cell_1925	2.6683e-15	0.992439	0.00756134
Cell_1926	2.32433e-56	0.992279	0.00772063
Cell_1927	9.06802e-24	1.94615e-13	1
Cell_1928	4.26386e-58	0.992451	0.00754943
Cell_1929	2.16351e-11	0.986685	0.0133152
Cell_1930	1.3425e-38	0.992451	0.00754937
Cell_1931	1.01975e-36	0.992451	0.00754859
Cell_1932	2.52417e-59	0.992451	0.00754865
Cell_1933	1.48677e-50	0.992446	0.00755408
Cell_1934	2.19436e-34	0.992448	0.00755172
Cell_1935	2.69815e-12	0.992451	0.0075492
Cell_1936	1.29853e-42	0.992376	0.0076244
Cell_1937	1.67501e-33	0.992452	0.00754842
Cell_1938	2.01602e-73	0.99245	0.00754957
Cell_1939	7.22292e-38	1.11167e-07	1
Cell_1940	1.15082e-33	0.992451	0.00754898
Cell_1941	5.83198e-82	0.99245	0.00754979
Cell_1942	0.996593	0.00338159	2.57223e-05
Cell_1943	0.000957662	0.991442	0.00760001
Cell_1944	0.998954	0.00103802	7.89641e-06
Cell_1945	0.996816	0.0031602	2.4068e-05
Cell_1946	1.70278e-67	0.992433	0.00756674
Cell_1947	6.70869e-19	0.992418	0.0075816
Cell_1948	5.28329e-66	0.992299	0.00770096
Cell_1949	1.10083e-29	0.992436	0.00756395
Cell_1950	5.62267e-14	0.992451	0.0075486
Cell_1951	2.64689e-35	0.992451	0.00754909
Cell_1952	5.62848e-42	0.99245	0.00755
Cell_1953	4.65248e-49	0.992451	0.00754883
Cell_1954	7.59945e-74	0.991969	0.00803051
Cell_1955	6.6298e-10	0.991947	0.0080525
Cell_1956	1.56565e-67	2.0393e-08	1
Cell_1957	3.44871e-60	0.992435	0.00756501
Cell_1958	1.69348e-11	0.99242	0.0075803
Cell_1959	2.34565e-10	2.33617e-05	0.999977
Cell_1960	3.49233e-56	0.992451	0.00754884
Cell_1961	6.97109e-32	0.992452	0.00754838
Cell_1962	1.57547e-62	0.992448	0.00755213
Cell_1963	9.86513e-39	0.992451	0.00754929
Cell_1964	4.60747e-22	0.991262	0.00873832
Cell_1965	4.94573e-47	4.00526e-15	1
Cell_1966	4.57345e-16	0.992359	0.00764117
Cell_1967	2.48108e-35	8.87917e-16	1
Cell_1968	4.81966e-33	0.992319	0.00768072
Cell_1969	2.1921e-05	0.992253	0.00772464
Cell_1970	0.996657	0.00331777	2.55244e-05
Cell_1971	4.29608e-53	0.99244	0.00755985
Cell_1972	7.51764e-14	0.992443	0.00755691
Cell_1973	3.08242e-34	0.992448	0.00755237
Cell_1974	1.65278e-51	0.992451	0.00754905
Cell_1975	4.25324e-23	0.992064	0.00793582
Cell_1976	6.98111e-24	0.992434	0.00756595
Cell_1977	1.05715e-23	0.992444	0.00755622
Cell_1978	1.45145e-39	2.49761e-11	1
Cell_1979	2.48065e-42	0.992452	0.00754837
Cell_1980	3.34167e-32	0.992441	0.00755925
Cell_1981	3.07595e-21	0.992414	0.00758632
Cell_1982	5.02525e-26	0.217196	0.782804
Cell_1983	1.75984e-22	0.992452	0.0075485
Cell_1984	7.00449e-34	0.992451	0.00754866
Cell_1985	1.63219e-55	2.57237e-12	1
Cell_1986	0.00834822	0.984165	0.00748709
Cell_1987	1.35485e-43	0.99245	0.00754986
Cell_1988	3.43447e-39	0.992451	0.00754912
Cell_1989	2.51854e-53	1.14968e-08	1
Cell_1990	2.04482e-76	0.992235	0.00776528
Cell_1991	2.1849e-51	0.99245	0.00755025
Cell_1992	3.98411e-13	0.992445	0.00755467
Cell_1993	1.03468e-34	0.99245	0.00754957
Cell_1994	4.28526e-27	0.992451	0.00754866
Cell_1995	1.98554e-33	0.992443	0.00755659
Cell_1996	0.892072	0.107114	0.000814702
Cell_1997	2.0601e-45	0.992443	0.00755691
Cell_1998	2.01493e-43	0.99004	0.00996025
Cell_1999	6.77576e-54	0.992452	0.0075485
Cell_2000	6.72655e-132	0.99245	0.00754955
Cell_2001	6.37028e-43	0.992451	0.00754859
Cell_2002	1.08646e-73	0.992452	0.00754838
Cell_2003	5.27026e-42	0.992451	0.00754859
Cell_2004	6.83438e-48	0.992417	0.00758314
Cell_2005	0.997158	0.00282021	2.14681e-05
Cell_2006	4.00085e-90	7.72354e-18	1
Cell_2007	4.78308e-49	0.992451	0.00754887
Cell_2008	7.11517e-23	0.987772	0.0122278
Cell_2009	5.08221e-09	0.000127975	0.999872
Cell_2010	2.34313e-20	0.992448	0.00755172
Cell_2011	3.94905e-65	0.969309	0.0306908
Cell_2012	6.32507e-38	0.992452	0.00754846
Cell_2013	1.58033e-39	0.992451	0.00754858
Cell_2014	5.35377e-41	0.992444	0.00755585
Cell_2015	8.96725e-36	0.00682698	0.993173
Cell_2016	2.35882e-39	0.992451	0.00754921
Cell_2017	2.35049e-22	0.992451	0.00754924
Cell_2018	1.84904e-56	0.992451	0.00754868
Cell_2019	2.75665e-35	0.992448	0.00755153
Cell_2020	2.02565e-50	0.992235	0.00776528
Cell_2021	1.78031e-37	0.992449	0.00755091
Cell_2022	1.13487e-31	0.99244	0.00756017
Cell_2023	3.50423e-54	2.99089e-05	0.99997
Cell_2024	7.25492e-38	0.992426	0.0075737
Cell_2025	1.19205e-10	0.992449	0.00755147
Cell_2026	1.3743e-34	0.992433	0.0075672
Cell_2027	1.15541e-100	6.09676e-29	1
Cell_2028	0.998909	0.00108254	8.23702e-06
Cell_2029	6.42378e-14	0.992426	0.00757437
Cell_2030	6.82727e-41	0.992451	0.00754902
Cell_2031	5.08377e-22	0.000267393	0.999733
Cell_2032	1.13103e-70	0.992449	0.00755127
Cell_2033	2.94472e-24	0.99245	0.00754957
Cell_2034	7.31238e-35	0.99245	0.00754981
Cell_2035	2.31048e-35	0.992452	0.00754847
Cell_2036	9.7873e-24	0.99221	0.00779008
Cell_2037	2.34436e-08	1.46674e-08	1
Cell_2038	2.1077e-16	0.969309	0.0306908
Cell_2039	5.62159e-70	0.954683	0.0453173
Cell_2040	4.74778e-46	0.992451	0.00754872
Cell_2041	1.67467e-68	0.992434	0.00756636
Cell_2042	1.57987e-41	0.992428	0.00757168
Cell_2043	1.46602e-48	5.93568e-05	0.999941
Cell_2044	1.83987e-38	0.992452	0.00754845
Cell_2045	1.27842e-27	0.288072	0.711928
Cell_2046	1.37806e-16	0.9919	0.00810018
Cell_2047	4.03918e-60	0.992445	0.00755474
Cell_2048	1.2783e-68	0.992448	0.00755211
Cell_2049	2.39028e-49	0.992451	0.00754891
Cell_2050	1.56402e-57	0.806913	0.193087
Cell_2051	1.12416e-27	0.992448	0.00755153
Cell_2052	1.41496e-22	0.992315	0.00768474
Cell_2053	3.18188e-25	0.992448	0.00755213
Cell_2054	7.28138e-36	0.992432	0.00756844
Cell_2055	1.12861e-39	0.992445	0.00755494
Cell_2056	3.05094e-38	0.992451	0.00754854
Cell_2057	8.56306e-68	0.992451	0.00754883
Cell_2058	0.994311	0.00564624	4.2959e-05
Cell_2059	5.19628e-31	0.992449	0.00755136
Cell_2060	3.92017e-23	0.99245	0.00754965
Cell_2061	5.13014e-27	0.992451	0.00754899
Cell_2062	1.18127e-59	0.382735	0.617265
Cell_2063	0.998414	0.0015737	1.19704e-05
Cell_2064	2.95314e-28	0.992446	0.00755403
Cell_2065	1.25525e-41	0.992411	0.00758945
Cell_2066	4.11493e-25	0.992451	0.00754926
Cell_2067	2.01557e-30	0.992452	0.00754848
Cell_2068	4.43564e-38	0.992451	0.00754865
Cell_2069	5.96722e-44	0.992451	0.00754904
Cell_2070	2.34409e-06	0.992008	0.00798918
Cell_2071	1.01282e-34	2.08813e-09	1
Cell_2072	1.76937e-23	0.991781	0.00821897
Cell_2073	2.98356e-22	0.984344	0.0156563
Cell_2074	1.6943e-47	0.992441	0.0075587
Cell_2075	1.77851e-67	0.992451	0.00754883
Cell_2076	5.03349e-38	0.992434	0.00756639
Cell_2077	7.70958e-12	0.992444	0.00755571
Cell_2078	5.06775e-48	0.992451	0.00754928
Cell_2079	1.08586e-28	0.992407	0.00759315
Cell_2080	7.85113e-38	0.992394	0.00760594
Cell_2081	1.51506e-48	0.99245	0.00754975
Cell_2082	3.79211e-62	0.992439	0.0075607
Cell_2083	2.2138e-31	0.992443	0.00755691
Cell_2084	1.10513e-53	0.992451	0.00754871
Cell_2085	1.01305e-71	0.992256	0.00774369
Cell_2086	1.21658e-44	0.992451	0.00754935
Cell_2087	9.56021e-28	0.992451	0.00754859
Cell_2088	1.05632e-89	0.99245	0.00754974
Cell_2089	0.998703	0.00128711	9.79145e-06
Cell_2090	8.31731e-26	0.99245	0.00754972
Cell_2091	6.48252e-20	0.992306	0.00769363
Cell_2092	8.30328e-85	2.52121e-06	0.999997
Cell_2093	2.97434e-12	0.816384	0.183616
Cell_2094	0.409202	0.586335	0.00446342
Cell_2095	4.54777e-36	0.816384	0.183616
Cell_2096	7.37311e-27	0.990329	0.00967144
Cell_2097	6.26747e-19	0.987516	0.0124839
Cell_2098	3.05809e-95	7.22578e-09	1
Cell_2099	4.36894e-54	0.992452	0.00754837
Cell_2100	1.6262e-41	0.992451	0.00754857
Cell_2101	7.70563e-55	0.992437	0.00756272
Cell_2102	1.59631e-40	0.0793979	0.920602
Cell_2103	1.29961e-12	0.992452	0.00754844
Cell_2104	4.45331e-61	0.992434	0.00756639
Cell_2105	5.38468e-23	0.992451	0.00754912
Cell_2106	4.45439e-28	0.992408	0.00759213
Cell_2107	1.5555e-11	0.992319	0.00768072
Cell_2108	6.59354e-22	0.99245	0.00754952
Cell_2109	1.96795e-90	0.816384	0.183616
Cell_2110	1.74677e-46	0.992449	0.007551
Cell_2111	3.32546e-35	0.992449	0.00755054
Cell_2112	1.94136e-20	0.992247	0.00775254
Cell_2113	1.76784e-52	3.22448e-27	1
Cell_2114	1.25588e-42	0.992452	0.0075484
Cell_2115	5.06756e-31	0.992109	0.00789053
Cell_2116	1.25969e-24	0.99245	0.00754967
Cell_2117	6.3997e-33	0.000154814	0.999845
Cell_2118	5.88948e-31	0.99235	0.00764997
Cell_2119	6.07347e-57	5.96534e-09	1
Cell_2120	1.44857e-29	0.992426	0.0075737
Cell_2121	0.000145034	0.991917	0.00793797
Cell_2122	2.1787e-44	0.992451	0.00754871
Cell_2123	2.90336e-51	0.941838	0.0581621
Cell_2124	3.05441e-43	0.176052	0.823948
Cell_2125	8.98292e-59	0.992445	0.00755489
Cell_2126	1.06172e-31	0.992309	0.00769067
Cell_2127	3.05833e-70	0.992452	0.00754839
Cell_2128	3.86142e-79	0.992451	0.00754868
Cell_2129	1.86329e-64	0.992306	0.00769363
Cell_2130	3.91729e-16	0.992158	0.007842
Cell_2131	1.01833e-58	0.992439	0.00756059
Cell_2132	1.25305e-65	0.992449	0.00755054
Cell_2133	6.1575e-52	6.68608e-06	0.999993
Cell_2134	3.85492e-117	0.992446	0.00755437
Cell_2135	7.03124e-35	0.992452	0.00754843
Cell_2136	9.27328e-31	0.992452	0.00754848
Cell_2137	2.84874e-131	0.992428	0.00757168
Cell_2138	4.14274e-88	0.992404	0.00759632
Cell_2139	9.87155e-37	0.992438	0.00756232
Cell_2140	6.63174e-64	0.0501965	0.949804
Cell_2141	7.17835e-42	0.992256	0.00774369
Cell_2142	7.05618e-80	4.5123e-08	1
Cell_2143	1.17365e-30	3.04692e-07	1
Cell_2144	8.56226e-31	1.92965e-13	1
Cell_2145	1.19205e-16	0.992443	0.00755691
Cell_2146	8.34124e-29	0.991381	0.00861913
Cell_2147	0.998555	0.00143292	1.16359e-05
Cell_2148	4.17188e-47	3.7581e-10	1
Cell_2149	1.24975e-64	0.992451	0.0075486
Cell_2150	6.07257e-28	0.992316	0.0076841
Cell_2151	3.7838e-14	0.992422	0.00757754
Cell_2152	4.93717e-39	0.992451	0.00754917
Cell_2153	4.31925e-125	0.992451	0.00754907
Cell_2154	2.67784e-51	0.991028	0.00897151
Cell_2155	2.19557e-58	0.992451	0.00754926
Cell_2156	2.83652e-23	0.99236	0.00763993
Cell_2157	6.66652e-29	0.992439	0.00756078
Cell_2158	1.21376e-66	0.992448	0.00755172
Cell_2159	1.27723e-09	0.992445	0.00755535
Cell_2160	0.999046	0.000946591	7.19962e-06
Cell_2161	2.58871e-12	0.992331	0.00766927
Cell_2162	3.48597e-35	0.992448	0.00755192
Cell_2163	2.56471e-38	0.992451	0.00754887
Cell_2164	1.16642e-56	1.94233e-16	1
Cell_2165	8.30271e-46	0.0380748	0.961925
Cell_2166	2.47483e-35	0.992419	0.00758056
Cell_2167	5.94484e-65	0.992451	0.00754862
Cell_2168	5.08601e-24	0.99245	0.00754979
Cell_2169	3.48814e-34	2.02458e-13	1
Cell_2170	6.70716e-70	0.00187045	0.99813
Cell_2171	2.87482e-36	0.992451	0.00754869
Cell_2172	7.28523e-33	0.299747	0.700253
Cell_2173	5.12477e-23	0.992443	0.00755726
Cell_2174	1.49301e-33	0.00935939	0.990641
Cell_2175	5.08474e-56	0.992451	0.00754918
Cell_2176	1.07881e-39	0.992449	0.00755071
Cell_2177	8.30422e-38	0.992214	0.00778642
Cell_2178	2.42931e-08	0.992365	0.0076345
Cell_2179	0.997439	0.00254134	1.97226e-05
Cell_2180	2.92977e-88	1.17285e-06	0.999999
Cell_2181	8.97366e-36	0.992446	0.00755428
Cell_2182	2.76765e-44	0.992442	0.00755841
Cell_2183	1.80484e-25	0.992452	0.0075484
Cell_2184	8.25238e-14	0.992449	0.00755067
Cell_2185	2.873e-77	6.09676e-29	1
Cell_2186	4.25191e-26	5.33177e-06	0.999995
Cell_2187	4.0561e-82	0.992452	0.00754844
Cell_2188	8.75256e-23	0.99245	0.00754973
Cell_2189	5.48235e-44	0.992452	0.00754844
Cell_2190	5.92865e-24	0.992451	0.0075489
Cell_2191	4.05939e-26	0.99245	0.0075496
Cell_2192	2.97716e-26	0.992425	0.00757489
Cell_2193	0.997438	0.00254268	1.93706e-05
Cell_2194	0.988164	0.0117468	8.94922e-05
Cell_2195	1.78069e-26	1.83842e-07	1
