cell	Node 0	Node 1	Node 2	Node 3	Node 4	Node 5	Node 6
Cell_1580	3.60549e-62	6.76866e-21	1.80672e-39	1.21064e-18	2.15755e-20	1	5.64491e-19
Cell_1581	3.28673e-24	0.00327848	3.13161e-15	0.586323	0.0104704	0.0133716	0.386557
Cell_1582	2.26115e-24	6.90144e-15	1.3854e-18	1.23439e-12	2.1996e-14	1	1.03086e-12
Cell_1583	6.37522e-42	0.00310015	2.04073e-31	0.554493	0.00988244	0.0126444	0.41988
Cell_1584	2.05894e-53	0.00421818	3.48079e-12	0.754459	0.013444	0.0172044	0.210674
Cell_1585	2.77007e-55	0.00301057	9.50901e-15	0.538468	0.00959489	0.012279	0.436647
Cell_1586	1.30733e-19	3.25976e-14	6.15783e-16	5.83037e-12	1.0499e-13	1	1.0793e-12
Cell_1587	2.51509e-45	0.00255108	4.93538e-26	0.456271	0.00813024	0.0104049	0.522643
Cell_1588	1.26105e-25	0.936761	1.4554e-26	0.0357168	0.000636448	0.00164679	0.0252392
Cell_1589	1.56505e-07	0.098928	0.0829519	0.627287	0.0891	0.0143165	0.087416
Cell_1590	0.986394	2.17857e-06	0.0119839	0.000389656	6.94806e-06	8.88557e-06	0.00121431
Cell_1591	0.847559	2.34956e-05	0.134358	0.00420239	7.48996e-05	9.583e-05	0.0136857
Cell_1592	1.01852e-71	0.00453439	1.26944e-33	0.810554	0.0144434	0.0184931	0.151975
Cell_1593	5.31052e-80	1	2.27501e-59	1.727e-11	3.07774e-13	3.93817e-13	6.56537e-11
Cell_1594	3.51599e-31	0.00296042	6.32308e-08	0.529454	0.00950303	0.0120734	0.446009
Cell_1595	4.45078e-49	0.00374853	3.11857e-41	0.670442	0.0119512	0.0152888	0.298569
Cell_1596	3.53901e-51	1	6.5641e-43	5.16344e-14	4.44092e-12	1.17744e-15	3.36261e-14
Cell_1597	1.59728e-09	0.00124697	4.1856e-10	0.223017	0.00397521	0.00508591	0.766675
Cell_1598	1.90257e-33	0.00491944	3.16598e-28	0.879822	0.0156832	0.020063	0.0795119
Cell_1599	2.76477e-45	0.00124407	1.04496e-38	0.222514	0.00396536	0.00507411	0.767202
Cell_1600	1.23457e-47	3.0511e-10	5.1886e-42	5.45719e-08	1	1.24443e-09	1.82101e-08
Cell_1601	1.05499e-10	0.000398849	0.839978	0.0713379	0.00127122	0.00162676	0.0853877
Cell_1602	4.53817e-55	0.00329999	4.25943e-46	0.590236	0.0997671	0.0134594	0.293237
Cell_1603	4.05067e-12	0.00482397	1.63788e-08	0.862773	0.0162781	0.0196751	0.0964495
Cell_1604	1.12268e-33	5.06357e-21	1.95029e-34	9.0567e-19	1	2.06524e-20	2.9678e-18
Cell_1605	2.34618e-50	6.23393e-13	1.31602e-49	1.11493e-10	1	2.54257e-12	6.06697e-11
Cell_1606	1.4605e-37	1.24072e-08	2.3167e-25	2.21769e-06	0.999994	5.06012e-08	3.55485e-06
Cell_1607	1.12988e-50	0.00452163	1.72746e-29	0.80872	0.0144213	0.018442	0.153895
Cell_1608	7.48524e-35	1	9.62068e-37	4.69931e-08	8.3828e-10	1.07161e-09	1.59738e-08
Cell_1609	4.31168e-38	8.94753e-16	1.74622e-37	1.59958e-13	1	3.64771e-15	1.66506e-14
Cell_1610	7.45511e-24	0.00115877	1.89728e-14	0.207239	0.00369363	0.00472615	0.783183
Cell_1611	1.4488e-71	0.00321722	3.18303e-47	0.575414	0.0102542	0.0131218	0.397993
Cell_1612	0.986538	1.26127e-06	0.0120093	0.000225297	4.07918e-06	5.1436e-06	0.00121657
Cell_1613	1.92027e-21	0.000563383	1.09606e-15	0.100764	0.00188833	0.874003	0.0227806
Cell_1614	5.78716e-44	0.00195987	1.12344e-38	0.350534	0.00624605	0.00799357	0.633266
Cell_1615	7.19678e-17	0.000345925	6.69388e-12	0.0322753	0.960644	0.000738052	0.00599677
Cell_1616	1.04051e-42	1	1.71576e-28	2.78881e-24	4.97118e-26	6.36014e-26	4.15762e-24
Cell_1617	7.48066e-59	0.00362918	2.73665e-47	0.64911	0.0115682	0.0148021	0.32089
Cell_1618	6.07244e-48	1	1.24029e-41	2.31349e-13	4.12251e-15	5.27556e-15	6.22574e-14
Cell_1619	1.94734e-71	0.00351525	1.12226e-66	0.628647	0.0112283	0.0143372	0.342273
Cell_1620	1.85603e-19	0.000586923	1.15878e-17	0.104977	0.00187175	0.00239384	0.890171
Cell_1621	9.82676e-60	2.39645e-05	1.08136e-47	0.00428625	0.99489	9.77424e-05	0.000701655
Cell_1622	1.04192e-46	0.00515232	2.27073e-29	0.921535	0.0167354	0.0210144	0.0355627
Cell_1623	2.39253e-22	0.00474259	4.71228e-14	0.848177	0.0151227	0.0193432	0.112615
Cell_1624	2.77088e-33	1.56011e-08	2.95813e-17	2.7901e-06	0.999996	6.37188e-08	6.64789e-07
Cell_1625	7.08688e-55	0.00466264	7.19496e-34	0.833959	0.0148598	0.0190174	0.127501
Cell_1626	9.82928e-41	0.00449363	1.78115e-21	0.803722	0.0143452	0.0183285	0.15911
Cell_1627	7.97191e-56	0.989554	5.65493e-48	0.00739346	0.000131786	0.000168597	0.00275254
Cell_1628	1.78245e-52	2.26431e-12	2.16554e-54	4.04995e-10	7.21759e-12	1	2.00498e-10
Cell_1629	3.23446e-36	6.07917e-09	2.17923e-37	1.08724e-06	1.9402e-08	0.999999	2.51625e-07
Cell_1630	5.81013e-77	0.00437175	7.05904e-79	0.781865	0.0139319	0.0178294	0.182002
Cell_1631	1.50483e-10	5.98613e-05	1.23417e-08	0.0107068	0.98233	0.000244154	0.00665946
Cell_1632	0.984951	9.97218e-06	0.01197	0.00178362	3.17978e-05	4.07015e-05	0.00121251
Cell_1633	0.985924	4.54225e-06	0.0120094	0.000812419	1.44798e-05	1.85262e-05	0.00121666
Cell_1634	7.01002e-47	2.72643e-05	2.11239e-27	0.00487649	8.68939e-05	0.993146	0.00186357
Cell_1635	2.95666e-39	0.00146946	9.14519e-21	0.262823	0.00477842	0.646895	0.0840335
Cell_1636	3.42939e-37	0.00233045	6.89041e-36	0.416811	0.00755804	0.00950502	0.563795
Cell_1637	8.89267e-37	0.00441928	2.67125e-09	0.790429	0.0140901	0.0180246	0.173037
Cell_1638	2.2574e-19	0.00486805	6.08341e-21	0.869084	0.0155531	0.020732	0.0897631
Cell_1639	3.36367e-31	5.99515e-14	1.97743e-23	1.07229e-11	1	2.4452e-13	1.04231e-11
Cell_1640	1.54303e-44	0.0035674	2.06765e-13	0.637993	0.0113867	0.0145499	0.332503
Cell_1641	3.90304e-23	0.00382501	7.53514e-15	0.684014	0.0121923	0.0156007	0.284368
Cell_1642	1.13018e-38	0.00218753	3.16592e-21	0.391262	0.00697158	0.00903288	0.590546
Cell_1643	1.69275e-67	1.23045e-11	3.79529e-53	2.20074e-09	4.04786e-11	1	1.32829e-09
Cell_1644	4.86288e-41	0.00174683	1.71885e-35	0.312437	0.00556752	0.587681	0.0925677
Cell_1645	1.96147e-47	3.36368e-19	4.30375e-38	6.01623e-17	1	1.37191e-18	2.42977e-17
Cell_1646	6.01451e-35	0.00104891	7.99667e-29	0.000125568	2.23745e-06	0.998808	1.49283e-05
Cell_1647	2.12375e-31	0.00276971	2.44838e-26	0.495385	0.215191	0.0112966	0.275357
Cell_1648	8.97986e-51	2.19692e-17	1.63598e-38	5.28958e-16	9.4271e-18	1	3.66643e-16
Cell_1649	3.06916e-41	0.000738563	2.34801e-27	0.132098	0.862997	0.00301678	0.0011491
Cell_1650	5.26798e-51	1	4.72789e-45	6.29664e-14	1.12199e-15	4.22289e-13	3.12672e-14
Cell_1651	0.986199	3.21951e-06	0.0119818	0.000575407	1.02557e-05	1.31296e-05	0.00121743
Cell_1652	2.73047e-46	0.00315107	2.54179e-29	0.563598	0.0100485	0.012852	0.410351
Cell_1653	5.22224e-41	0.00262879	2.9542e-25	0.467125	0.0262053	0.0107151	0.493325
Cell_1654	8.87244e-43	0.00238167	3.57453e-31	0.42598	0.283863	0.00973634	0.278038
Cell_1655	1.08389e-57	1.20702e-15	2.22559e-39	2.15887e-13	3.85006e-15	1	1.00661e-13
Cell_1656	3.54514e-59	3.01524e-14	2.91333e-34	5.39305e-12	9.60948e-14	1	2.20432e-12
Cell_1657	1.9274e-79	0.00384784	5.48548e-63	0.688222	0.0123796	0.0157213	0.279829
Cell_1658	4.385e-21	5.57572e-08	3.46596e-14	9.97218e-06	0.999987	2.27412e-07	2.80575e-06
Cell_1659	7.39852e-40	0.000595356	6.20298e-33	0.106464	0.00189731	0.00242819	0.888615
Cell_1660	4.03936e-42	0.00389181	7.25507e-20	0.696068	0.0124568	0.0158732	0.271711
Cell_1661	4.18993e-49	0.00424321	1.27144e-46	0.758907	0.0137406	0.0173064	0.205803
Cell_1662	3.47019e-47	0.00293971	2.35598e-31	0.525796	0.00936951	0.0514284	0.410466
Cell_1663	6.80323e-61	0.00271417	8.28386e-63	0.485456	0.0086555	0.0110701	0.492105
Cell_1664	4.57189e-05	0.00107409	0.00504191	0.192111	0.00343172	0.00438081	0.793915
Cell_1665	1.15511e-60	0.00207152	2.77993e-36	0.368982	0.00657977	0.00841415	0.613953
Cell_1666	1.92507e-21	0.00310282	1.66878e-07	0.554958	0.00989765	0.0126552	0.419386
Cell_1667	1.9438e-48	0.00432396	4.99108e-30	0.773384	0.0137849	0.0176368	0.19087
Cell_1668	8.6043e-31	0.0037112	6.99795e-26	0.663786	0.0118719	0.0151368	0.305494
Cell_1669	3.79266e-56	0.00464092	4.60861e-58	0.804135	0.0164963	0.0188714	0.155857
Cell_1670	5.68547e-53	1.30096e-09	6.16648e-37	2.32688e-07	1	5.30615e-09	8.45619e-08
Cell_1671	1.87987e-62	0.00280418	4.95924e-50	0.501553	0.00894021	0.0114372	0.475266
Cell_1672	1.01133e-21	6.36279e-17	1.29582e-23	1.13804e-14	1	2.59514e-16	1.90253e-14
Cell_1673	1.268e-39	3.01195e-20	7.68586e-29	5.38718e-18	9.60067e-20	1	2.13772e-18
Cell_1674	6.13867e-59	0.00329687	2.66779e-47	0.589671	0.0105079	0.0134466	0.383077
Cell_1675	1.0944e-36	0.00399072	2.88746e-26	0.708539	0.012644	0.0161633	0.258663
Cell_1676	2.15256e-29	0.00326864	3.28865e-20	0.584628	0.0104216	0.0133316	0.38835
Cell_1677	0.986566	1.25116e-06	0.011986	0.000223782	3.98835e-06	5.10301e-06	0.00121411
Cell_1678	8.32161e-18	0.00528949	1.0131e-19	0.945711	0.0175337	0.0215656	0.00990021
Cell_1679	1.71685e-44	0.00459276	8.96192e-34	0.818617	0.0146342	0.0187259	0.14343
Cell_1680	3.54883e-20	0.00516949	8.94584e-18	0.924613	0.0164817	0.0210845	0.0326512
Cell_1681	1.41456e-82	0.00248404	8.53416e-58	0.444282	0.00792578	0.0101314	0.535176
Cell_1682	5.49608e-44	0.00132977	9.80786e-30	0.237841	0.00424316	0.00542365	0.751162
Cell_1683	2.55924e-46	6.09747e-13	3.11838e-48	1.09058e-10	1	2.48693e-12	1.41135e-11
Cell_1684	0.985323	4.04323e-06	0.0120059	0.000723159	1.30222e-05	1.64908e-05	0.001914
Cell_1685	6.23993e-63	4.50405e-16	3.04039e-59	8.05591e-14	1	1.83706e-15	1.09227e-14
Cell_1686	6.06174e-08	0.0050589	7.79108e-10	0.904828	0.0167758	0.0206334	0.0527034
Cell_1687	1.26467e-16	0.00350517	1.51525e-15	0.626932	0.011191	0.0142963	0.344075
Cell_1688	1.00117e-51	2.64369e-18	9.76141e-47	4.72833e-16	8.42811e-18	1	4.2901e-16
Cell_1689	6.50876e-39	0.00182597	4.83033e-32	0.326594	0.252838	0.00744748	0.411295
Cell_1690	0.985879	4.94356e-06	0.0119835	0.000882698	1.57285e-05	2.01286e-05	0.0012138
Cell_1691	4.12681e-36	0.00234457	4.97813e-34	0.419349	0.00747294	0.00956426	0.561269
Cell_1692	8.54527e-31	0.00268501	1.37848e-20	0.480241	0.424111	0.0109512	0.0820118
Cell_1693	1.50746e-38	6.3348e-11	1.24399e-37	1.13304e-08	1	2.58373e-10	1.19893e-09
Cell_1694	1.80172e-46	7.3844e-23	6.85715e-41	1.32077e-20	2.35411e-22	1	1.43629e-20
Cell_1695	0.985526	6.85634e-06	0.0119773	0.00122632	2.18541e-05	2.79645e-05	0.00121395
Cell_1696	0.986475	1.74242e-06	0.0119848	0.000311649	5.55308e-06	7.1067e-06	0.00121397
Cell_1697	4.86202e-68	0.00318995	1.44487e-68	0.570549	0.0108506	0.0130106	0.402399
Cell_1698	2.32233e-29	0.00316246	2.57416e-29	0.565599	0.010256	0.0128984	0.408084
Cell_1699	1.11439e-14	0.00492194	1.09797e-08	0.880328	0.0157468	0.0200753	0.0789277
Cell_1700	5.16216e-66	2.30802e-05	1.45292e-12	0.00412812	7.35625e-05	0.992835	0.00293989
Cell_1701	1.08833e-43	0.00462705	5.28451e-14	0.827584	0.0147495	0.018872	0.134168
Cell_1702	7.87222e-39	0.00320191	2.18686e-25	0.572694	0.0102073	0.0130594	0.400838
Cell_1703	9.0537e-58	0.00267512	3.63176e-40	0.478467	0.286111	0.0109108	0.221836
Cell_1704	1.41505e-64	0.00221936	4.60949e-40	0.396954	0.00707301	0.0732168	0.520537
Cell_1705	5.41433e-56	0.00124951	8.06317e-38	0.223487	0.00398544	0.00509759	0.76618
Cell_1706	7.06382e-29	3.92335e-12	8.58199e-31	7.01677e-10	1	1.60008e-11	4.14035e-10
Cell_1707	7.65991e-48	0.00399817	4.60253e-48	0.715112	0.0127442	0.016307	0.251839
Cell_1708	0.985261	8.2825e-06	0.0119704	0.00148123	2.64297e-05	3.37809e-05	0.0012193
Cell_1709	8.83523e-74	0.083342	1.40059e-74	0.559534	0.0099705	0.309488	0.0376659
Cell_1710	9.2442e-54	0.745502	5.84812e-36	0.123511	0.00220081	0.00281648	0.12597
Cell_1711	3.15809e-57	9.68489e-14	1.94724e-35	1.73224e-11	1	4.09485e-13	1.57961e-11
Cell_1712	2.1285e-68	1.00529e-24	4.67038e-65	1.79805e-22	1	4.10019e-24	7.3808e-23
Cell_1713	1.00518e-20	0.000296435	4.17863e-11	0.0530202	0.000944816	0.928769	0.0169696
Cell_1714	1.09466e-50	0.00313205	2.93652e-30	0.560139	0.00999296	0.0127743	0.413962
Cell_1715	6.13706e-64	1	2.49203e-51	3.45541e-13	6.15799e-15	7.87955e-15	3.13295e-13
Cell_1716	5.21483e-60	0.0034941	1.10864e-34	0.624953	0.0111358	0.0142511	0.346166
Cell_1717	1.04224e-15	0.00413758	1.26641e-17	0.740048	0.0131922	0.0168757	0.225747
Cell_1718	1.42878e-30	0.00414859	2.87629e-08	0.731465	0.0132636	0.0168626	0.234261
Cell_1719	1.99429e-28	0.00354004	1.51502e-19	0.633026	0.0112799	0.0144353	0.337718
Cell_1720	6.48922e-73	0.00486601	2.97337e-59	0.870332	0.0155186	0.0198467	0.0894369
Cell_1721	2.72912e-78	0.00390747	6.77577e-62	0.698888	0.0124535	0.0159371	0.268814
Cell_1722	8.98862e-86	0.00528991	1.72662e-80	0.946136	0.0168594	0.0215756	0.0101392
Cell_1723	0.985341	7.88208e-06	0.0119711	0.00140978	2.51198e-05	3.21481e-05	0.00121267
Cell_1724	4.48537e-09	0.00120452	5.64048e-09	0.215435	0.00423905	0.630566	0.148556
Cell_1725	3.27048e-21	0.00478162	7.54514e-23	0.855237	0.0153775	0.0195025	0.105102
Cell_1726	3.98248e-43	0.00357932	4.27665e-23	0.64017	0.0114107	0.0145987	0.330242
Cell_1727	5.84925e-34	1.79196e-21	2.07872e-27	3.2051e-19	5.71762e-21	1	4.91304e-20
Cell_1728	9.39113e-64	0.00434553	8.68739e-31	0.777241	0.0138495	0.0177238	0.18684
Cell_1729	4.47762e-55	9.83943e-16	6.02354e-33	1.75988e-13	1	4.01314e-15	1.18211e-13
Cell_1730	1.88671e-24	0.00303129	1.26107e-13	0.542177	0.0144349	0.0157591	0.424598
Cell_1731	1.69507e-33	0.00337869	1.48822e-12	0.549065	0.0130812	0.0125206	0.421954
Cell_1732	1.66622e-09	2.13229e-05	4.44647e-07	0.00380817	0.995539	8.69665e-05	0.000544192
Cell_1733	2.20129e-36	0.00472685	2.7405e-27	0.845442	0.0150644	0.019279	0.115488
Cell_1734	1.24638e-88	1.5232e-17	6.8171e-43	2.7244e-15	1	6.21282e-17	4.15808e-16
Cell_1735	2.02058e-76	1.96625e-08	3.82797e-63	3.51663e-06	0.999995	8.01924e-08	1.42147e-06
Cell_1736	3.13049e-56	0.00228091	1.91979e-20	0.407903	0.00726894	0.00930164	0.573245
Cell_1737	5.52693e-78	0.00290948	1.00243e-57	0.520389	0.255326	0.0118667	0.209509
Cell_1738	1.17492e-41	0.0033559	5.60617e-37	0.599957	0.316122	0.0136815	0.0668841
Cell_1739	2.94922e-34	0.0307355	2.4234e-23	0.7317	0.0149223	0.0178773	0.204765
Cell_1740	1.73387e-96	1.83446e-65	1.76996e-76	3.28112e-63	5.85036e-65	1	3.52534e-63
Cell_1741	7.4357e-65	3.68208e-19	8.53993e-43	6.58575e-17	1	1.50284e-18	7.42842e-18
Cell_1742	2.11682e-27	0.00249044	1.924e-15	0.445179	0.00793663	0.0101528	0.534241
Cell_1743	2.30067e-38	0.0042665	9.14537e-27	0.763105	0.0135978	0.0174087	0.201622
Cell_1744	2.50826e-44	0.00486278	3.88146e-30	0.869729	0.0155022	0.0198335	0.0900729
Cell_1745	1.14857e-33	1.34702e-11	7.39436e-28	2.40927e-09	1	5.49402e-11	3.50067e-09
Cell_1746	2.69987e-30	0.0673313	9.68992e-32	0.452043	0.0111649	0.250033	0.219429
Cell_1747	1.0325e-34	0.00416689	6.45429e-21	0.745288	0.0132806	0.0169954	0.220269
Cell_1748	2.31009e-40	1.172e-12	4.69235e-35	2.09625e-10	3.73521e-12	1	1.85803e-10
Cell_1749	0.97794	5.51412e-06	0.0190934	0.000986024	1.75734e-05	2.24896e-05	0.00193526
Cell_1750	9.42583e-50	0.00302657	1.89094e-43	0.541325	0.00964781	0.0123441	0.433657
Cell_1751	2.93605e-71	1.43769e-44	1.44145e-62	2.57141e-42	1	5.87885e-44	7.39283e-42
Cell_1752	0.986333	2.41273e-06	0.0119972	0.000431541	7.69552e-06	9.84065e-06	0.00121845
Cell_1753	3.49025e-36	0.00301621	2.84223e-18	0.539472	0.00962376	0.012302	0.435586
Cell_1754	2.59145e-18	0.00152329	1.01134e-14	0.272456	0.00485476	0.00621298	0.714953
Cell_1755	1.11905e-52	0.004204	2.90322e-40	0.750051	0.0133662	0.0171424	0.215236
Cell_1756	1.15423e-19	0.00426725	1.47102e-21	0.763159	0.0136105	0.0174044	0.201559
Cell_1757	3.91996e-38	2.60258e-08	4.88022e-25	4.65498e-06	0.999989	1.0615e-07	5.92906e-06
Cell_1758	3.28706e-51	2.68644e-30	3.94956e-31	4.68838e-28	8.42409e-30	1	1.86551e-28
Cell_1759	3.75776e-85	3.66634e-27	1.29573e-48	6.55758e-25	1.16919e-26	1	2.70148e-25
Cell_1760	1.10996e-44	2.48887e-16	3.70069e-33	4.45158e-14	7.93196e-16	1	3.10342e-14
Cell_1761	2.71806e-64	0.0031161	9.91246e-52	0.557312	0.00994174	0.0127094	0.416921
Cell_1762	0.983453	1.81038e-05	0.0119487	0.00323804	5.77386e-05	7.38388e-05	0.00121047
Cell_1763	1.29432e-38	0.000440555	8.95806e-32	0.0787976	0.00638299	0.866366	0.0480128
Cell_1764	1.24644e-39	0.00328402	6.92758e-39	0.587377	0.0105005	0.0133943	0.385444
Cell_1765	0.986296	2.69923e-06	0.0119846	0.000482773	8.60496e-06	1.10092e-05	0.00121409
Cell_1766	5.87521e-42	0.00446552	2.87196e-33	0.798699	0.014232	0.0182131	0.164391
Cell_1767	7.07318e-90	0.000716426	3.85534e-66	0.128139	0.00228487	0.78608	0.0827798
Cell_1768	3.78063e-11	8.06639e-09	1.34403e-10	1.44275e-06	0.999998	3.28998e-08	1.44781e-07
Cell_1769	3.3286e-29	0.00406468	9.80784e-15	0.727009	0.0129541	0.0165783	0.239394
Cell_1770	6.38752e-35	1.24449e-06	2.14208e-23	0.000222589	3.96645e-06	0.99965	0.000122151
Cell_1771	2.41051e-55	0.994903	5.68773e-37	0.00313607	5.5879e-05	7.15133e-05	0.00183391
Cell_1772	4.12936e-35	4.86202e-08	1.17182e-14	8.69566e-06	1.55148e-07	0.999989	1.8173e-06
Cell_1773	2.96081e-89	3.22268e-18	1.81749e-83	5.76409e-16	1.02709e-17	1	1.64123e-16
Cell_1774	1.54267e-35	0.00410642	8.11481e-35	0.734439	0.0131413	0.0167485	0.231565
Cell_1775	8.90123e-22	0.0045476	4.91576e-21	0.813382	0.0145116	0.018548	0.149011
Cell_1776	1.16002e-47	0.00213257	9.07158e-26	0.381432	0.00679716	0.00869799	0.600941
Cell_1777	7.70659e-108	2.47838e-64	5.20971e-95	4.43278e-62	7.91825e-64	1	1.32227e-62
Cell_1778	0.984741	1.11308e-05	0.0119638	0.00199086	3.5876e-05	4.53986e-05	0.00121217
Cell_1779	7.05875e-65	3.85149e-26	6.69931e-65	6.88869e-24	1.40488e-25	1	1.62605e-23
Cell_1780	2.03679e-17	0.00218175	4.39019e-07	0.390041	0.0070846	0.00889865	0.591793
Cell_1781	5.19758e-50	2.19528e-07	2.49179e-17	3.92648e-05	0.999946	8.95376e-07	1.39667e-05
Cell_1782	5.88835e-69	1.60497e-15	4.31881e-32	2.87058e-13	5.1156e-15	1	3.29433e-13
Cell_1783	0.984829	1.91185e-06	0.0134508	0.000341948	6.09521e-06	7.79771e-06	0.00136254
Cell_1784	3.25593e-25	0.00308395	9.42102e-17	0.551452	0.290565	0.0483381	0.106561
Cell_1785	5.24416e-63	0.00375401	1.02041e-56	0.671442	0.0119882	0.0153112	0.297504
Cell_1786	8.13016e-21	0.00436682	1.746e-11	0.780924	0.0410174	0.0178105	0.155881
Cell_1787	2.14226e-39	1.18315e-05	1.08105e-37	0.00211614	0.997543	4.82562e-05	0.000280775
Cell_1788	2.29561e-59	5.29094e-17	3.96258e-29	9.4627e-15	1	2.15797e-16	2.02639e-14
Cell_1789	0.985539	6.80134e-06	0.0119756	0.00121639	2.16784e-05	2.7738e-05	0.0012131
Cell_1790	6.24056e-44	4.03114e-08	1.38429e-05	7.20965e-06	1.28512e-07	0.999977	1.52821e-06
Cell_1791	0.986523	1.47714e-06	0.0119854	0.0002642	4.78814e-06	6.02469e-06	0.00121523
Cell_1792	2.22813e-10	0.00226734	2.15e-09	0.405364	0.00722292	0.00924706	0.575898
Cell_1793	6.6874e-47	0.00272376	9.55796e-14	0.487165	0.165908	0.0111091	0.333094
Cell_1794	3.24001e-38	0.000429231	2.09388e-36	0.0767722	0.00136998	0.00175068	0.919678
Cell_1795	1.96214e-103	0.00251257	6.57404e-94	0.449396	0.00800795	0.0102478	0.529836
Cell_1796	5.0122e-58	6.60836e-08	7.11004e-55	1.18197e-05	2.10628e-07	0.999987	1.0973e-06
Cell_1797	4.50108e-45	0.96222	1.04188e-35	0.0229496	0.000408931	0.000523331	0.013898
Cell_1798	8.82995e-31	0.00505028	3.88999e-20	0.90325	0.0161002	0.0205981	0.0550012
Cell_1799	1.165e-35	0.00221689	1.84681e-36	0.396433	0.00846495	0.00904157	0.583844
Cell_1800	7.21402e-48	6.07957e-07	1.69794e-21	0.000108739	1.93813e-06	0.999863	2.56318e-05
Cell_1801	4.39377e-31	3.64403e-05	1.59428e-25	0.0065177	0.991826	0.000148627	0.00147094
Cell_1802	6.05518e-65	3.60938e-12	1.49368e-44	6.45563e-10	1	1.47211e-11	4.32098e-10
Cell_1803	2.34588e-09	0.00322137	2.04604e-08	0.576131	0.0105969	0.0131387	0.396912
Cell_1804	1.43892e-36	6.95343e-20	3.39724e-24	1.24338e-17	2.24551e-19	1	5.03533e-18
Cell_1805	4.45792e-101	0.00299094	4.20257e-45	0.534946	0.00953202	0.0121989	0.440332
Cell_1806	1.68983e-29	0.00397566	2.39596e-24	0.710978	0.012672	0.0290319	0.243343
Cell_1807	4.90175e-17	1.49764e-05	3.6556e-13	0.00267415	0.996531	0.000223377	0.000556152
Cell_1808	1.9218e-39	0.00463496	2.08293e-27	0.829008	0.0148658	0.0189044	0.132587
Cell_1809	3.95282e-32	0.0042729	3.17372e-29	0.764233	0.0136811	0.0174275	0.200385
Cell_1810	1.36002e-36	0.000956053	9.83645e-26	0.171	0.00304747	0.635191	0.189806
Cell_1811	1.7421e-17	0.00461108	1.05752e-10	0.824468	0.025777	0.0188066	0.126338
Cell_1812	8.97055e-37	2.03935e-11	2.22896e-31	3.58544e-09	1	1.43496e-09	4.22031e-09
Cell_1813	1.83993e-49	1.41721e-07	6.4364e-35	2.53482e-05	4.51681e-07	0.999963	1.08053e-05
Cell_1814	5.31502e-34	1.57958e-14	6.52196e-36	2.82523e-12	5.03625e-14	1	2.6988e-12
Cell_1815	1.29572e-43	9.89706e-09	3.25195e-30	1.7701e-06	0.999996	4.03644e-08	1.68285e-06
Cell_1816	2.51341e-43	2.60333e-12	6.76576e-34	4.6563e-10	1	1.0618e-11	1.06176e-10
Cell_1817	2.54955e-48	1	7.35827e-44	3.66031e-08	6.52944e-10	8.34699e-10	7.81253e-09
Cell_1818	5.56031e-34	0.00453155	1.53172e-35	0.810496	0.0144574	0.0184825	0.152033
Cell_1819	5.25954e-35	0.000103126	1.04661e-21	0.0184451	0.000328661	0.974022	0.00710117
Cell_1820	3.17e-55	2.92504e-07	5.74637e-24	5.23173e-05	9.32203e-07	0.999875	7.12913e-05
Cell_1821	0.983639	1.68757e-05	0.0119524	0.0030174	5.54997e-05	6.88266e-05	0.00125012
Cell_1822	2.69868e-32	0.00417581	3.72757e-27	0.746884	0.0139424	0.0170316	0.217966
Cell_1823	1.34206e-36	0.00374117	5.29532e-15	0.668749	0.0120096	0.01525	0.30025
Cell_1824	2.00652e-49	0.00341937	3.52816e-35	0.611125	0.010899	0.013936	0.36062
Cell_1825	1.38276e-41	0.000880417	1.71331e-28	0.157472	0.372334	0.0035909	0.465723
Cell_1826	1.4009e-41	0.00398623	4.62247e-25	0.712977	0.0127044	0.0219506	0.248381
Cell_1827	2.65625e-37	0.00272089	1.16623e-18	0.486423	0.00866768	0.0110922	0.491096
Cell_1828	3.4368e-34	0.00168658	1.09618e-27	0.30166	0.00540327	0.00687892	0.684371
Cell_1829	5.46772e-74	0.00149876	3.06473e-56	0.268053	0.00477729	0.00611262	0.719559
Cell_1830	3.13941e-68	1.11107e-05	8.56986e-25	0.00198724	3.5421e-05	0.997136	0.000829917
Cell_1831	4.73755e-64	1	1.2942e-60	4.39227e-33	7.82739e-35	1.00159e-34	1.67012e-33
Cell_1832	2.24322e-35	0.00153301	1.99201e-21	0.27419	0.00493006	0.00625259	0.713094
Cell_1833	0.98568	5.56314e-06	0.0120402	0.000994778	2.42555e-05	2.26897e-05	0.00123229
Cell_1834	2.54123e-28	0.00433468	1.99945e-21	0.774791	0.0138064	0.0177299	0.189338
Cell_1835	2.13051e-16	0.00464102	2.58861e-18	0.830063	0.0163329	0.020014	0.128949
Cell_1836	1.99151e-122	0.00257468	4.91055e-91	0.460507	0.00820556	0.0105012	0.518211
Cell_1837	4.11899e-31	0.00301019	1.72238e-21	0.538402	0.00964991	0.0122774	0.43666
Cell_1838	1.79522e-37	0.00349249	2.18121e-39	0.624664	0.0111306	0.0142446	0.346469
Cell_1839	6.10885e-61	0.00318024	6.72163e-62	0.568816	0.0101355	0.012971	0.404897
Cell_1840	8.16673e-22	0.00028405	3.55701e-13	0.0507393	0.00105986	0.942506	0.00541047
Cell_1841	3.31225e-51	8.12778e-11	4.28546e-38	1.45373e-08	2.64636e-08	1	8.87781e-09
