cell	Node 0	Node 1	Node 2	Node 3	Node 4	Node 5
Cell_755	4.01688e-50	0.661905	0.00723795	0.00570688	0.0017747	0.323376
Cell_756	5.03161e-31	0.284926	0.0191251	0.0157649	0.00371169	0.676473
Cell_757	0.990489	0.00562324	8.33238e-05	6.54893e-05	2.04287e-05	0.00371838
Cell_758	1.36179e-97	1.20889e-11	9.24218e-13	1	2.26564e-13	4.12922e-11
Cell_759	5.52652e-48	4.09769e-17	1	6.07956e-19	1.90783e-19	3.4771e-17
Cell_760	5.61071e-21	0.315802	0.014649	0.0114728	0.00359108	0.654485
Cell_761	4.58003e-24	0.131501	0.213729	0.203545	0.0575459	0.393679
Cell_762	3.64395e-38	5.09586e-07	0.999998	2.07645e-08	6.51534e-09	1.18745e-06
Cell_763	8.72112e-46	0.239044	0.016293	0.0127281	0.00399409	0.727941
Cell_764	1.11548e-52	6.44882e-05	0.00109899	0.998662	9.50653e-07	0.00017326
Cell_765	2.63219e-12	0.692161	0.00659059	0.00517891	0.00161562	0.294454
Cell_766	1.13578e-39	0.140078	0.018412	0.0143864	0.00451352	0.82261
Cell_767	5.27117e-59	0.0137614	0.0211175	0.0164957	0.0051768	0.943449
Cell_768	1.22049e-37	0.638646	0.00772738	0.00650342	0.00189431	0.345229
Cell_769	7.6348e-46	0.480549	0.0111273	0.00869114	0.00272791	0.496905
Cell_770	3.01847e-07	0.156336	0.0180711	0.0142022	0.00443021	0.80696
Cell_771	5.2607e-70	0.110521	0.0190444	0.0149127	0.00466858	0.850853
Cell_772	4.55736e-27	0.0912521	0.0127488	0.341087	0.00302896	0.551884
Cell_773	1.65579e-29	9.28903e-11	1.18901e-12	1	2.91475e-13	5.31223e-11
Cell_774	7.97914e-42	0.354444	0.0137243	0.0152933	0.00336438	0.613174
Cell_775	1.19999e-11	0.841875	0.00338696	0.00265039	0.000830321	0.151258
Cell_776	1.78718e-95	0.879113	0.0025882	0.00202897	0.000634473	0.115636
Cell_777	2.16969e-84	0.162485	0.0179319	0.0140465	0.00439585	0.801141
Cell_778	8.97745e-33	0.714886	0.00610448	0.00477745	0.00149646	0.272736
Cell_779	6.86651e-24	0.631497	0.00791433	0.00616465	0.0019352	0.352489
Cell_780	5.32839e-26	0.441008	0.0119688	0.00934978	0.00293403	0.53474
Cell_781	0.998205	0.00134129	9.71905e-06	7.76597e-06	2.3823e-06	0.000434185
Cell_782	1.35657e-50	1.0279e-11	3.09207e-12	2.41555e-12	1	1.38141e-10
Cell_783	6.11858e-53	1.56419e-12	9.51494e-14	7.43235e-14	1	4.25081e-12
Cell_784	4.3327e-34	0.0481691	0.0203806	0.0159427	0.00499616	0.910511
Cell_785	1.40878e-40	2.65022e-07	0.999999	1.21009e-08	3.79737e-09	6.92083e-07
Cell_786	2.33572e-13	0.549212	0.00965194	0.00754043	0.00236609	0.43123
Cell_787	1.18309e-41	0.210754	0.0168984	0.0132164	0.00414251	0.754988
Cell_788	7.25915e-14	0.512788	0.0104309	0.0082037	0.00255704	0.46602
Cell_789	1.6088e-44	0.562729	0.00936254	0.00731446	0.00229514	0.418299
Cell_790	5.15915e-81	1.35635e-17	1	4.26984e-19	1.33794e-19	2.43841e-17
Cell_791	0.996802	0.00215489	2.23076e-05	1.87653e-05	5.46862e-06	0.000996142
Cell_792	1.84183e-57	0.759682	0.00514582	0.00401971	0.00126146	0.229891
Cell_793	9.3855e-40	0.630396	0.00788754	0.00739789	0.00193357	0.352385
Cell_794	1.24269e-21	2.74745e-05	4.88407e-07	0.99995	1.19729e-07	2.18206e-05
Cell_795	2.05788e-22	0.586088	0.00884111	0.00790462	0.00216732	0.394999
Cell_796	1.04219e-35	0.38978	0.0130655	0.0102096	0.0032029	0.583742
Cell_797	1.63271e-19	0.0222455	0.00428728	0.780968	0.00105105	0.191448
Cell_798	3.68711e-42	0.325577	0.0144418	0.0112892	0.00353984	0.645152
Cell_799	1.03632e-28	0.0891704	0.0198263	0.016109	0.00477509	0.870119
Cell_800	1.54801e-34	0.136111	0.0184961	0.0144884	0.00453425	0.82637
Cell_801	2.76996e-40	0.556663	0.00949227	0.00742176	0.00232695	0.424096
Cell_802	8.0199e-48	0.083361	0.0196257	0.0153773	0.00481101	0.876825
Cell_803	3.85768e-23	0.238368	0.0163079	0.0127424	0.00399776	0.728584
Cell_804	3.54233e-61	0.182518	0.0175037	0.0136749	0.00429089	0.782013
Cell_805	2.85689e-23	0.0707969	0.0198966	0.0155455	0.00487751	0.888883
Cell_806	3.70262e-45	0.909127	0.00191664	0.00286772	0.000469855	0.0856185
Cell_807	6.19008e-37	0.00818591	0.966764	0.000428155	0.000134357	0.0244872
Cell_808	8.20338e-10	0.257743	0.0152954	0.040718	0.00375003	0.682493
Cell_809	2.68238e-26	0.15726	0.0180435	0.0141304	0.00442369	0.806142
Cell_810	5.41812e-31	0.000125717	1.14533e-06	0.999822	2.80768e-07	5.11713e-05
Cell_811	5.23563e-22	0.670826	0.00704804	0.00550632	0.00172776	0.314892
Cell_812	5.98653e-36	2.74391e-06	2.81199e-07	0.999984	6.89343e-08	1.25634e-05
Cell_813	6.05377e-53	9.20578e-26	1	8.11039e-27	2.54209e-27	4.63307e-25
Cell_814	9.42154e-57	5.45819e-26	1	2.20094e-27	6.90054e-28	1.25674e-25
Cell_815	6.16082e-49	0.82517	0.00374082	0.00304532	0.000917032	0.167127
Cell_816	1.01608e-45	1.76318e-09	1	1.52165e-10	4.7755e-11	8.70293e-09
Cell_817	3.68158e-28	0.582776	0.00893279	0.00700264	0.00218979	0.399099
Cell_818	0.998404	0.00133999	5.48041e-06	4.28293e-06	1.35402e-06	0.000244854
Cell_819	6.68801e-25	0.225584	0.0197851	0.0134734	0.00404461	0.737113
Cell_820	4.43777e-44	0.000146935	0.999461	6.69948e-06	2.10236e-06	0.000383163
Cell_821	3.04195e-31	0.606666	0.00842206	0.00657894	0.00206461	0.376269
Cell_822	6.08558e-18	0.102243	0.0192219	0.0150225	0.00473597	0.858777
Cell_823	3.45008e-61	0.347227	0.0139767	0.0109183	0.00342626	0.624452
Cell_824	1.68453e-44	0.586216	0.00885952	0.00692602	0.00217183	0.395826
Cell_825	1.48199e-23	0.228963	0.0165089	0.0128972	0.004047	0.737584
Cell_826	3.55895e-44	0.243065	0.0162067	0.0126725	0.00397293	0.724083
Cell_827	4.3468e-46	0.00127832	2.95696e-05	0.997364	7.24915e-06	0.00132111
Cell_828	1.02678e-24	4.224e-05	9.60931e-07	0.999914	2.35567e-07	4.29325e-05
Cell_829	1.55466e-67	0.532374	0.0100149	0.00783461	0.00245516	0.447322
Cell_830	8.5275e-53	0.000305961	0.999251	7.58954e-06	2.37726e-06	0.000433038
Cell_831	3.14339e-36	0.560269	0.00941516	0.0073564	0.00230804	0.420651
Cell_832	6.7271e-51	0.640645	0.00769424	0.00601282	0.00188622	0.343762
Cell_833	0.9758	0.0171039	0.000151948	0.000118696	3.72489e-05	0.00678812
Cell_834	1.46328e-40	0.506414	0.0105464	0.00823861	0.00361031	0.47119
Cell_835	9.62989e-101	0.6217	0.00809928	0.00635802	0.00198547	0.361858
Cell_836	2.76133e-45	0.394491	0.0129647	0.0101293	0.00317819	0.579237
Cell_837	1.96607e-34	0.639335	0.00772277	0.00603253	0.00189306	0.345016
Cell_838	5.55519e-33	0.278823	0.0154405	0.0121273	0.0037851	0.689824
Cell_839	2.00223e-57	0.00180987	0.997319	1.48945e-05	4.67408e-06	0.000851872
Cell_840	9.07297e-36	0.553936	0.00955096	0.00746205	0.00234134	0.42671
Cell_841	0.990608	0.00151933	0.000168558	0.000131827	4.13205e-05	0.00753073
Cell_842	7.46694e-30	1.49109e-08	1.60165e-09	1	3.9263e-10	7.15585e-08
Cell_843	9.90526e-31	0.498592	0.0107447	0.00838664	0.0026342	0.479642
Cell_844	2.05581e-97	0.698034	0.00646549	0.00505074	0.00158496	0.288865
Cell_845	2.15423e-41	3.87083e-09	1	1.63114e-10	5.11837e-11	9.32846e-09
Cell_846	8.55563e-28	0.143614	0.0183361	0.0143459	0.00449486	0.819209
Cell_847	4.28396e-90	1.4352e-18	1	9.44516e-20	2.964e-20	5.40202e-18
Cell_848	0.995719	0.00133662	6.30517e-05	4.92827e-05	1.54566e-05	0.00281699
Cell_849	3.49181e-70	5.12982e-08	2.76578e-09	1	6.77984e-10	1.23565e-07
Cell_850	1.55705e-12	0.623518	0.00806053	0.00631725	0.00197597	0.360129
Cell_851	1.03288e-12	0.892675	0.00229794	0.00179582	0.000563323	0.102668
Cell_852	7.663e-34	6.30843e-12	1	5.36493e-14	1.54524e-14	2.81618e-12
Cell_853	1.14498e-47	0.159579	0.0179931	0.014119	0.00441085	0.803898
Cell_854	0.996179	0.00133701	5.3191e-05	4.1552e-05	1.30403e-05	0.00237647
Cell_855	1.07975e-53	3.48593e-07	0.999999	1.67956e-08	5.26977e-09	9.60438e-07
Cell_856	2.56724e-63	3.0058e-05	0.999926	7.57459e-07	2.377e-07	4.33218e-05
Cell_857	8.09888e-25	0.379463	0.0132853	0.010436	0.00325676	0.593559
Cell_858	9.90424e-39	0.245842	0.0161474	0.0126187	0.00395841	0.721433
Cell_859	8.19185e-40	0.0143354	0.0211037	0.0165296	0.00517339	0.942858
Cell_860	4.5475e-60	6.50506e-13	1	4.55362e-14	1.42648e-14	2.59975e-12
Cell_861	1.85414e-94	9.83765e-13	2.60887e-13	1	6.39541e-14	1.16559e-11
Cell_862	0.995806	0.00134761	6.09355e-05	4.76694e-05	1.49379e-05	0.00272236
Cell_863	9.44398e-24	0.697851	0.00644229	0.00629783	0.00171158	0.287697
Cell_864	3.86506e-41	0.74903	0.00537358	0.00419775	0.00131728	0.240081
Cell_865	0.997907	0.00133943	1.60799e-05	1.47238e-05	3.94154e-06	0.000718344
Cell_866	1.74918e-59	5.70593e-15	1.6962e-16	1	4.15903e-17	7.56205e-15
Cell_867	1.81143e-55	0.245635	0.0161726	0.0126312	0.0039594	0.721602
Cell_868	6.21509e-36	0.526921	0.0101292	0.00791268	0.00248309	0.452554
Cell_869	1.05811e-53	0.368712	0.013518	0.010604	0.00331387	0.603852
Cell_870	8.52824e-10	0.189861	0.0173461	0.013556	0.00425223	0.774985
Cell_871	1.54755e-18	7.18524e-05	0.999584	0.000116904	1.24116e-06	0.000226105
Cell_872	5.20122e-66	0.600457	0.00855469	0.00668473	0.00209712	0.382207
Cell_873	4.4524e-32	0.000831351	0.995977	5.46327e-05	1.71163e-05	0.0031195
Cell_874	1.75483e-23	0.405089	0.0127377	0.00995388	0.00312255	0.569097
Cell_875	5.22274e-60	0.114568	0.0189642	0.0148095	0.00464897	0.847009
Cell_876	1.25463e-41	0.52344	0.010206	0.00798185	0.00250198	0.45587
Cell_877	1.15677e-47	0.464895	0.0114572	0.00895273	0.00280864	0.511886
Cell_878	1.27726e-06	0.480631	0.0111214	0.00868856	0.00272606	0.496832
Cell_879	9.6888e-11	0.271035	0.0156823	0.0124816	0.0038242	0.696977
Cell_880	2.54585e-22	0.610472	0.00834168	0.00655335	0.00204495	0.372588
Cell_881	6.82844e-64	8.84249e-11	5.69594e-13	1	1.39631e-13	2.54483e-11
Cell_882	1.60015e-53	0.765413	0.0050228	0.003925	0.00123129	0.224408
Cell_883	1.37409e-24	0.0692535	0.0199008	0.0181964	0.0048801	0.887769
Cell_884	4.46701e-48	2.46049e-13	1.44985e-14	1	3.55431e-15	6.47764e-13
Cell_885	2.74981e-58	2.44169e-31	2.05376e-32	1	5.03461e-33	9.1758e-31
Cell_886	4.16728e-31	0.0020419	0.855131	0.140513	1.26307e-05	0.00230199
Cell_887	4.78591e-12	0.0653658	0.00721564	0.00563624	0.599431	0.322351
Cell_888	2.28585e-41	0.425014	0.0182261	0.0141924	0.00296075	0.539607
Cell_889	1.33054e-11	0.335437	0.0142278	0.0111806	0.00348783	0.635666
Cell_890	2.45097e-25	0.858335	0.00303361	0.00236956	0.00074357	0.135519
Cell_891	2.2131e-20	0.000336075	2.61543e-05	2.10058e-05	0.998449	0.0011676
Cell_892	2.52191e-38	0.487348	0.0109792	0.00859925	0.00269163	0.490382
Cell_893	4.00868e-38	0.440348	0.0119829	0.00936071	0.00293749	0.535371
Cell_894	1.17208e-25	0.0417602	0.0205189	0.016032	0.0050301	0.916659
Cell_895	2.6219e-07	0.622285	0.00808587	0.00639446	0.00198218	0.361252
Cell_896	2.35258e-75	0.196291	0.0149224	0.118422	0.0036584	0.666706
Cell_897	1.53625e-18	0.0860226	0.0195696	0.0152893	0.00479732	0.874321
Cell_898	5.24837e-72	8.48661e-07	0.999999	1.75528e-09	5.50725e-10	1.00372e-07
Cell_899	7.71435e-27	0.0434405	0.0204815	0.0160678	0.00502094	0.914989
Cell_900	7.28474e-35	2.96608e-24	1.08374e-25	8.46575e-26	1	4.84185e-24
Cell_901	7.83418e-31	0.0135458	0.969951	0.000282124	8.85196e-05	0.016133
Cell_902	7.25063e-31	0.000212161	0.999757	5.20088e-07	1.63054e-07	2.9717e-05
Cell_903	8.38472e-17	0.354868	0.0138131	0.0107915	0.00338733	0.61714
Cell_904	9.35677e-41	0.180905	0.0175418	0.0137231	0.0043004	0.78353
Cell_905	3.48027e-32	0.020998	0.0239574	0.0285831	0.00508077	0.921381
Cell_906	3.03918e-13	0.179258	0.0175733	0.0137548	0.00430776	0.785106
Cell_907	6.32246e-28	6.652e-13	4.62257e-14	1	1.13318e-14	2.06523e-12
Cell_908	0.997892	0.0013506	1.62097e-05	1.26633e-05	3.97368e-06	0.000724198
Cell_909	1.02446e-28	0.442832	0.0119302	0.00932016	0.0029246	0.532993
Cell_910	2.66102e-39	6.66477e-12	1	2.54864e-13	7.99138e-14	1.45641e-11
Cell_911	1.87257e-51	0.000220543	3.81978e-06	0.999604	9.36385e-07	0.00017066
Cell_912	4.62635e-32	0.000475819	0.990996	0.00792031	3.31468e-06	0.000604116
Cell_913	5.17724e-62	0.782499	0.00465675	0.00365098	0.00114156	0.208052
Cell_914	2.12771e-48	1.70427e-06	9.11864e-08	0.999994	2.23539e-08	4.07403e-06
Cell_915	0.993252	0.00481291	4.14359e-05	3.23805e-05	1.01577e-05	0.00185118
Cell_916	1.45879e-33	0.000670726	1.93956e-05	0.869875	0.128569	0.000866462
Cell_917	3.54302e-33	0.456051	0.0116466	0.00909899	0.00285507	0.520348
Cell_918	8.49213e-57	3.03353e-15	2.55269e-16	1	6.25768e-17	1.14048e-14
Cell_919	4.89771e-112	0.00343316	0.988146	0.000143933	4.51641e-05	0.00823137
Cell_920	0.997627	0.00133926	2.21342e-05	1.73198e-05	5.42608e-06	0.000988915
Cell_921	3.46492e-63	0.555847	0.00950985	0.00743011	0.00233125	0.424882
Cell_922	1.70738e-25	0.834893	0.00353128	0.00294414	0.000865665	0.157766
Cell_923	1.79256e-35	0.00284277	0.0213503	0.0166837	0.00523387	0.953889
Cell_924	9.84905e-16	0.000390453	0.998468	2.28019e-05	6.10924e-06	0.00111246
Cell_925	2.96012e-37	0.256627	0.0256321	0.0128177	0.00385344	0.70107
Cell_926	1.94978e-49	0.213769	0.0168342	0.0131512	0.00412676	0.752119
Cell_927	1.70817e-50	9.77967e-05	7.2472e-06	0.999581	1.71394e-06	0.000312369
Cell_928	7.08291e-77	0.637884	0.0077534	0.00605669	0.00190067	0.346406
Cell_929	2.93435e-20	0.291723	0.0151651	0.0118481	0.00371758	0.677547
Cell_930	3.39946e-74	0.0339117	0.0206848	0.0161775	0.00507068	0.924155
Cell_931	1.03341e-30	0.167515	0.0178246	0.0139242	0.00436953	0.796367
Cell_932	2.15485e-40	7.47453e-10	8.43033e-11	1	2.06662e-11	3.7665e-09
Cell_933	3.75637e-54	7.08832e-16	1.16663e-17	9.11381e-18	1	5.21225e-16
Cell_934	1.43763e-14	0.595453	0.00866202	0.00676637	0.00212342	0.386995
Cell_935	0.997835	0.00133943	1.7697e-05	1.39069e-05	4.33865e-06	0.000789993
Cell_936	8.17929e-47	1.25366e-07	7.00065e-10	1	1.71715e-10	3.11058e-08
Cell_937	4.26893e-73	0.398598	0.0128755	0.010122	0.00315648	0.575248
Cell_938	1.46767e-38	0.0824807	0.0196401	0.0155896	0.00481459	0.877475
Cell_939	2.13207e-39	0.736986	0.00563148	0.00440416	0.00138051	0.251598
Cell_940	2.42094e-19	3.9091e-05	6.17331e-07	0.999933	1.51333e-07	2.75811e-05
Cell_941	1.9853e-17	0.18017	0.0453649	0.014106	0.00446764	0.755892
Cell_942	6.16315e-46	0.589876	0.00878122	0.00686296	0.00215264	0.392328
Cell_943	6.95034e-22	0.233626	0.0164088	0.0128332	0.00402248	0.733109
Cell_944	2.21324e-29	6.55462e-10	1	6.24178e-12	1.95869e-12	3.56981e-10
Cell_945	1.8827e-22	2.56674e-05	3.54268e-05	3.54818e-06	0.999758	0.000177305
Cell_946	1.73143e-104	1.31147e-39	1	1.22649e-41	3.77579e-42	6.88137e-40
Cell_947	1.92951e-91	0.441792	0.0119519	0.0093371	0.00293198	0.533987
Cell_948	5.89372e-51	7.91581e-05	1.574e-06	1.24032e-06	0.999848	7.03201e-05
Cell_949	4.53706e-42	7.64966e-06	1.34435e-06	0.999931	3.29557e-07	6.0059e-05
Cell_950	2.69888e-81	0.155279	0.018083	0.014292	0.0044329	0.807913
Cell_951	2.28229e-24	1.97482e-14	1.24688e-15	1	3.05668e-16	5.56479e-14
Cell_952	8.79857e-35	0.444113	0.011902	0.0093414	0.00291767	0.531726
Cell_953	6.32531e-94	3.53675e-14	1.85381e-15	1	4.54454e-16	8.28102e-14
Cell_954	0.976583	0.00551399	0.000310356	0.00365614	7.6087e-05	0.0138599
Cell_955	1.51694e-42	1.35785e-18	1.34267e-19	1	3.29144e-20	5.99868e-18
Cell_956	4.81499e-64	3.31262e-26	5.89872e-27	4.61129e-27	1	2.63543e-25
Cell_957	0.998458	0.00134554	4.20058e-06	3.28424e-06	1.02975e-06	0.000187673
Cell_958	8.95746e-21	2.90212e-07	0.999998	3.56359e-08	1.01389e-08	1.84566e-06
Cell_959	5.01904e-51	0.105556	0.0191506	0.0149904	0.00469459	0.855609
Cell_960	4.49046e-24	0.599852	0.00856781	0.00669374	0.0021003	0.382787
Cell_961	5.75584e-34	1.03096e-16	5.53957e-18	1	1.35766e-18	2.47421e-16
Cell_962	7.06225e-43	0.000524923	4.84867e-05	0.997249	1.18862e-05	0.00216615
Cell_963	2.72232e-84	8.79841e-26	1	1.10165e-26	3.4109e-27	6.21651e-25
Cell_964	4.20728e-27	0.0117336	0.927736	0.00103468	0.000324659	0.0591705
Cell_965	6.91991e-38	6.42572e-09	1	4.30886e-10	3.10491e-10	2.46419e-08
Cell_966	2.83643e-34	0.215616	0.0167949	0.0131207	0.00411799	0.750351
Cell_967	7.59658e-47	7.24199e-17	6.38792e-18	1	1.5656e-18	2.85338e-16
Cell_968	9.17887e-134	4.12144e-52	1	3.58963e-54	1.12532e-54	2.05087e-52
Cell_969	1.59468e-45	1.47504e-05	7.49469e-07	0.999951	1.83732e-07	3.34848e-05
Cell_970	2.20524e-05	0.140175	0.0331845	0.414831	0.00224803	0.40954
Cell_971	1.10131e-25	0.260527	0.0158456	0.0123934	0.00388506	0.707349
Cell_972	0.998479	0.00134216	3.83784e-06	2.99842e-06	9.40837e-07	0.000171467
Cell_973	1.5502e-34	0.148003	0.0794879	0.0164468	0.0041321	0.75193
Cell_974	1.85395e-40	0.321062	0.0199827	0.0112651	0.00353438	0.644156
Cell_975	3.8408e-28	0.0589178	0.00532274	0.697864	0.00130554	0.23659
Cell_976	5.03343e-41	0.000269341	0.999306	7.24992e-06	2.27503e-06	0.000414635
Cell_977	3.36892e-42	0.352905	0.0139594	0.0108248	0.00339588	0.618915
Cell_978	1.50144e-38	0.0256468	0.0208621	0.0162977	0.00511417	0.932079
Cell_979	2.89224e-58	0.0277368	0.020812	0.0165294	0.00510189	0.92982
Cell_980	2.31861e-20	0.309893	0.0147763	0.0115474	0.00362219	0.660161
Cell_981	5.39733e-35	2.64929e-07	0.992527	0.00747241	2.01446e-09	3.67141e-07
Cell_982	4.88852e-44	0.216003	0.0167863	0.0131148	0.00411505	0.749981
Cell_983	1.67756e-16	0.454188	0.0116865	0.00912929	0.00286485	0.522132
Cell_984	1.76722e-31	0.362386	0.0136815	0.0106948	0.0033547	0.609883
Cell_985	6.32818e-57	7.4011e-39	1	5.06578e-40	1.5879e-40	2.89401e-38
Cell_986	1.0539e-36	0.000615901	2.33158e-05	0.998313	5.71567e-06	0.00104166
Cell_987	5.65864e-23	0.555535	0.00951685	0.00744661	0.00233299	0.425169
Cell_988	2.12743e-24	0.234858	0.0186354	0.0240655	0.00394341	0.718498
Cell_989	2.36917e-30	0.678778	0.00687742	0.0053974	0.00168594	0.307261
Cell_990	2.54593e-71	0.338419	0.0141642	0.0111164	0.00347223	0.632829
Cell_991	2.98758e-33	4.13934e-06	2.56047e-07	0.999991	2.53949e-08	4.62829e-06
Cell_992	4.65883e-45	5.9086e-11	1	1.19447e-12	3.74833e-13	6.83149e-11
Cell_993	2.18838e-21	0.272043	0.0155887	0.0121922	0.00382103	0.696355
Cell_994	2.23047e-64	0.296899	0.0150044	0.0140685	0.00367821	0.67035
Cell_995	3.00795e-40	0.775387	0.00480927	0.00375691	0.00117895	0.214868
Cell_996	2.0044e-60	0.441238	0.011964	0.0093457	0.00293283	0.53452
Cell_997	4.92624e-53	0.000584893	0.997944	2.51332e-05	8.38559e-06	0.00143714
Cell_998	2.71778e-37	0.344597	0.0140328	0.0109754	0.00344002	0.626955
Cell_999	3.70718e-45	1.65846e-06	1.36011e-07	0.999992	3.33419e-08	6.07671e-06
Cell_1000	8.60804e-32	0.14741	0.0182615	0.0143876	0.00447707	0.815464
Cell_1001	2.27066e-68	8.65393e-20	1.14569e-20	1	2.80856e-21	5.11868e-19
Cell_1002	7.77205e-75	0.153404	0.00436115	0.646318	0.0010691	0.194848
Cell_1003	1.34851e-95	0.764109	0.0050514	0.00395083	0.00123834	0.22565
Cell_1004	2.19735e-25	0.116213	0.018923	0.014784	0.0046388	0.845442
Cell_1005	6.26033e-63	1.15948e-13	2.01716e-15	1	4.94488e-16	9.01221e-14
Cell_1006	2.10341e-17	0.0449899	0.0141796	0.467209	0.00258799	0.471034
Cell_1007	6.83106e-31	0.185361	0.0174442	0.013953	0.00427652	0.778965
Cell_1008	5.60924e-17	0.380613	0.0132598	0.010463	0.00325053	0.592414
Cell_1009	9.96586e-39	0.26312	0.0157776	0.0123251	0.00386773	0.704909
Cell_1010	1.01939e-63	5.31202e-15	1	1.87993e-16	5.89867e-17	1.07506e-14
Cell_1011	7.76377e-39	0.657389	0.00733398	0.00581365	0.00179786	0.327666
Cell_1012	1.59457e-08	0.293673	0.0151198	0.0119995	0.00370651	0.675502
Cell_1013	1.73957e-38	0.843762	0.00334527	0.00261333	0.000820062	0.14946
Cell_1014	7.64403e-52	0.627065	0.00798478	0.0062492	0.00195742	0.356744
Cell_1015	1.7976e-29	0.934614	0.00139998	0.00109562	0.000343188	0.0625472
Cell_1016	7.95523e-37	0.349767	0.00743756	0.308676	0.00182325	0.332296
Cell_1017	4.43958e-33	0.387603	0.0131123	0.0102462	0.00321494	0.585824
Cell_1018	2.8048e-54	2.23776e-12	1	7.90863e-10	5.89508e-15	1.07441e-12
Cell_1019	7.18647e-49	0.0603602	0.0201188	0.0157187	0.00493195	0.89887
Cell_1020	6.20728e-69	3.06406e-05	0.999748	3.78695e-06	1.18836e-06	0.000216584
Cell_1021	2.17529e-55	0.181255	0.0175306	0.013699	0.00429748	0.783218
Cell_1022	0.96442	0.0242422	0.000242753	0.000189634	5.95087e-05	0.0108457
Cell_1023	1.19212e-21	0.206906	0.0192204	0.0135038	0.00416896	0.756201
Cell_1024	3.49813e-35	0.697532	0.00647621	0.0050595	0.00158759	0.289344
Cell_1025	1.25929e-31	1.4759e-06	0.999997	2.567e-08	8.05531e-09	1.46811e-06
Cell_1026	1.51361e-28	0.826332	0.00371845	0.00291065	0.000911549	0.166127
Cell_1027	7.49708e-27	0.049722	0.0203465	0.0159032	0.00498776	0.909041
Cell_1028	7.14305e-38	0.727276	0.0058394	0.00456181	0.00143148	0.260891
Cell_1029	1.15186e-12	0.450558	0.0303313	0.00887289	0.00278436	0.507453
Cell_1030	4.52646e-36	0.635259	0.00780977	0.00610082	0.00191445	0.348916
Cell_1031	0.997301	0.00133855	2.91379e-05	2.27651e-05	7.14286e-06	0.00130182
Cell_1032	3.39105e-43	0.0271772	0.00297052	0.836407	0.000728196	0.132717
Cell_1033	3.09768e-57	0.708893	0.00623278	0.00487868	0.00152791	0.278468
Cell_1034	2.01826e-38	0.818486	0.00388642	0.00304088	0.000952703	0.173634
Cell_1035	9.59202e-87	0.336981	0.0141959	0.0110987	0.00348	0.634244
Cell_1036	1.08339e-30	0.54187	0.00980082	0.00804557	0.0024026	0.437881
Cell_1037	3.16528e-116	0.622958	0.119947	0.0038631	0.0322953	0.220936
Cell_1038	1.34962e-76	0.335978	0.0142175	0.0111086	0.00348529	0.63521
Cell_1039	1.74478e-71	8.97045e-33	1	7.09266e-34	2.23611e-34	4.04761e-32
Cell_1040	3.18643e-23	0.363434	0.0136356	0.0106708	0.00334295	0.608917
Cell_1041	1.57395e-40	6.82576e-13	7.35556e-14	5.78577e-14	1	3.28506e-12
Cell_1042	2.83889e-101	0.493211	0.0108509	0.00847943	0.00266001	0.484799
Cell_1043	1.91994e-08	0.548892	0.00965878	0.00754575	0.00236776	0.431536
Cell_1044	5.19726e-43	0.461303	0.0115339	0.00902193	0.00282744	0.515314
Cell_1045	1.56286e-55	0.349303	0.0139438	0.0108837	0.00341533	0.622454
Cell_1046	0.997769	0.00133934	1.9092e-05	1.4919e-05	4.68023e-06	0.000852991
Cell_1047	4.02427e-69	0.344134	0.014043	0.0109699	0.0034425	0.62741
Cell_1048	2.81206e-53	0.694122	0.00654923	0.00511607	0.00160549	0.292607
Cell_1049	1.29007e-22	0.811113	0.0041829	0.00343805	0.00102931	0.180237
Cell_1050	3.45139e-29	0.0203346	0.0040508	0.793643	0.000993058	0.180978
Cell_1051	1.05963e-12	0.0932347	0.0157244	0.185166	0.00393684	0.701938
Cell_1052	2.94531e-32	0.488776	0.0108511	0.0119359	0.00363249	0.484804
Cell_1053	1.38104e-17	0.300636	0.0149752	0.0117067	0.00367107	0.669011
Cell_1054	4.38828e-37	0.468744	0.0113747	0.00889944	0.0027884	0.508193
Cell_1055	0.980251	0.0173519	5.5522e-05	4.00866e-05	1.3724e-05	0.00228797
Cell_1056	6.60949e-83	1.93961e-21	1	5.89007e-23	1.76764e-23	3.2216e-21
Cell_1057	2.53788e-08	0.410728	0.0126224	0.00995869	0.00309433	0.563596
Cell_1058	7.86838e-74	0.654156	0.00740455	0.00580459	0.0018152	0.330819
Cell_1059	7.85224e-17	0.186017	0.0168268	0.0413768	0.00412497	0.751655
Cell_1060	9.47678e-51	0.381477	0.0408935	0.0105362	0.00309479	0.563999
Cell_1061	0.0490737	0.176055	0.0165279	0.0154523	0.0054032	0.737488
Cell_1062	8.78711e-30	0.111473	0.0190244	0.0148713	0.00466365	0.849968
Cell_1063	0.998365	0.00133995	7.04364e-06	4.928e-06	1.74602e-06	0.000281811
Cell_1064	4.84603e-61	9.48264e-20	1	5.74777e-21	1.80344e-21	3.28684e-19
Cell_1065	2.58585e-87	0.159845	0.0179886	0.0140622	0.00440976	0.803694
Cell_1066	7.63794e-36	0.426132	0.0122873	0.00959835	0.00301212	0.54897
Cell_1067	1.58206e-72	4.82063e-13	2.90348e-14	1	7.11767e-15	1.29709e-12
Cell_1068	3.26645e-41	3.29951e-10	1	3.97909e-11	4.32022e-08	2.21177e-09
Cell_1069	6.3241e-66	0.341062	0.0140748	0.0125784	0.0034504	0.628834
