cell	Node 0	Node 1	Node 2	Node 3	Node 4	Node 5	Node 6
Cell_1542	2.39741e-42	1	1.17761e-26	3.84903e-14	1.20695e-14	2.15605e-12	1.48925e-12
Cell_1543	2.15146e-29	0.999994	2.71607e-19	7.69722e-08	2.41503e-08	4.31424e-06	1.40227e-06
Cell_1544	1.23686e-27	0.0137264	1.2192e-26	0.017498	0.00335245	0.598738	0.366685
Cell_1545	2.82677e-26	0.0141041	3.04238e-24	0.0110219	0.00345783	0.617717	0.353699
Cell_1546	1.95901e-66	9.3052e-11	5.72673e-39	1	2.28131e-11	4.07536e-09	1.5533e-09
Cell_1547	7.44111e-12	0.00309898	9.05912e-14	0.00242335	0.000759771	0.135712	0.858006
Cell_1548	4.39911e-44	0.0169318	6.93804e-29	0.0132295	0.0041511	0.741507	0.224181
Cell_1549	1.84794e-76	1	1.04957e-50	1.62739e-30	5.10311e-31	9.11337e-29	2.30829e-29
Cell_1550	2.38545e-38	0.0131453	1.22498e-26	0.0102716	0.0148447	0.575726	0.386012
Cell_1551	7.22146e-50	2.52937e-14	1.28581e-48	1	6.20197e-15	1.10637e-12	9.79492e-13
Cell_1552	5.07459e-34	0.0113277	1.38167e-13	0.00928491	0.00277724	0.49612	0.48049
Cell_1553	1.59668e-66	1	1.6513e-48	7.16145e-23	2.24694e-23	4.01401e-21	7.93611e-22
Cell_1554	1.49368e-25	3.55082e-15	4.68347e-27	2.8516e-15	1	1.55513e-13	1.03989e-14
Cell_1555	0.967141	7.30938e-05	0.0265966	5.7161e-05	1.79202e-05	0.00320111	0.00291286
Cell_1556	9.1302e-25	0.0127187	2.45758e-08	0.00993896	0.00311818	0.557042	0.417182
Cell_1557	5.36294e-40	0.0116388	8.32724e-19	0.00909525	0.00285341	0.509743	0.466669
Cell_1558	1.66893e-58	1	5.23735e-47	1.70848e-16	5.36066e-17	9.57646e-15	3.99906e-15
Cell_1559	0.985517	2.86275e-05	0.0119551	2.24118e-05	7.01821e-06	0.00125375	0.00121569
Cell_1560	5.08248e-20	0.00328846	8.19553e-22	0.00258471	0.000806216	0.144023	0.849297
Cell_1561	3.07152e-46	0.999999	2.37273e-30	6.19108e-09	1.94256e-09	3.47024e-07	3.04838e-07
Cell_1562	2.17093e-18	0.00696488	1.75075e-16	0.00550956	0.00170755	0.30502	0.680798
Cell_1563	3.38697e-32	0.0142721	9.43068e-24	0.0109064	0.00352939	0.610797	0.360495
Cell_1564	3.02656e-31	0.0146394	6.64453e-25	0.0114386	0.00358965	0.641162	0.32917
Cell_1565	0.918417	0.00114631	0.0111393	0.00100521	0.000281035	0.0502038	0.0178073
Cell_1566	1.7367e-17	2.95976e-14	1.12414e-17	1	7.2563e-15	1.29627e-12	4.79946e-12
Cell_1567	3.67118e-40	0.999877	1.95155e-16	1.39022e-06	4.32281e-07	7.72222e-05	4.44258e-05
Cell_1568	2.33907e-32	0.834682	2.87569e-19	0.165302	6.63555e-08	1.1854e-05	4.40573e-06
Cell_1569	7.32221e-75	0.00986683	8.78303e-22	0.00771158	0.002419	0.432126	0.547876
Cell_1570	9.21285e-10	0.00545046	1.11737e-11	0.00425903	0.00133626	0.238713	0.750241
Cell_1571	1.41657e-50	1	4.65652e-35	3.43007e-14	1.07623e-14	1.92261e-12	1.04325e-13
Cell_1572	7.99085e-35	0.311713	6.21551e-29	0.0107617	0.0031615	0.564779	0.109584
Cell_1573	6.05829e-66	0.017168	9.66503e-60	0.0138466	0.00420884	0.751874	0.212902
Cell_1574	8.8881e-23	0.0161714	4.27144e-17	0.0126366	0.00396465	0.708259	0.258968
Cell_1575	7.26179e-30	0.00401694	5.23614e-25	0.00316169	0.000984813	0.175927	0.815909
Cell_1576	0.933166	0.000425865	0.011319	0.000333703	0.000104407	0.0186516	0.0359992
Cell_1577	7.12332e-45	2.05204e-28	2.17522e-37	1	5.03089e-29	8.98711e-27	6.42301e-27
Cell_1578	1.50574e-65	4.55718e-19	2.7299e-27	1	1.11726e-19	1.99591e-17	5.8266e-18
Cell_1579	0.986158	1.45269e-05	0.0119605	1.13509e-05	3.56148e-06	0.000636231	0.00121588
Cell_1580	3.54887e-62	1	1.7753e-39	2.15748e-20	6.76822e-21	1.2091e-18	5.56671e-19
Cell_1581	3.25646e-24	0.0134499	3.09747e-15	0.0105314	0.00329746	0.589002	0.383719
Cell_1582	2.25249e-24	1	1.37773e-18	2.19953e-14	6.901e-15	1.23282e-12	1.02885e-12
Cell_1583	6.3499e-42	0.0126791	2.02914e-31	0.00990923	0.00310845	0.555304	0.419
Cell_1584	2.03708e-53	0.0172657	3.43794e-12	0.0134914	0.00423293	0.75618	0.20883
Cell_1585	2.75043e-55	0.0123437	9.42545e-15	0.00964518	0.00302625	0.540616	0.434368
Cell_1586	1.30513e-19	1	6.13698e-16	1.04987e-13	3.25956e-14	5.82293e-12	1.07952e-12
Cell_1587	2.50471e-45	0.0104433	4.9066e-26	0.00816001	0.00256033	0.457371	0.521466
Cell_1588	1.25319e-25	0.00164715	1.44385e-26	0.00063657	0.936908	0.0356791	0.025129
Cell_1589	1.55136e-07	0.0143559	0.0820854	0.0893422	0.0991935	0.628209	0.0868141
Cell_1590	0.986412	8.90569e-06	0.0119636	6.96359e-06	2.18336e-06	0.00039004	0.00121661
Cell_1591	0.847654	9.79703e-05	0.134143	7.65701e-05	2.40189e-05	0.00429077	0.013713
Cell_1592	9.87944e-72	0.0186092	1.22922e-33	0.0145337	0.00456258	0.814604	0.14769
Cell_1593	5.22642e-80	3.93842e-13	2.23515e-59	3.07785e-13	1	1.72491e-11	6.47357e-11
Cell_1594	3.51105e-31	0.0120835	6.30339e-08	0.0095107	0.00296271	0.529222	0.446221
Cell_1595	4.4997e-49	0.0152235	3.14746e-41	0.0118998	0.00373227	0.666725	0.302419
Cell_1596	3.62164e-51	1.17752e-15	6.70586e-43	4.44107e-12	1	5.15718e-14	3.44759e-14
Cell_1597	1.60639e-09	0.00496499	4.20227e-10	0.00388059	0.00121725	0.217437	0.7725
Cell_1598	1.89483e-33	0.0200913	3.14771e-28	0.0157049	0.00492606	0.87994	0.0793377
Cell_1599	2.75631e-45	0.00510009	1.03998e-38	0.00398555	0.00125036	0.223369	0.766295
Cell_1600	1.22012e-47	1.24447e-09	5.11908e-42	1	3.051e-10	5.4504e-08	1.80307e-08
Cell_1601	1.05489e-10	0.00165858	0.838458	0.00129605	0.000406625	0.0726407	0.08554
Cell_1602	4.52978e-55	0.0134737	4.24428e-46	0.0998697	0.00330327	0.590107	0.293246
Cell_1603	4.04988e-12	0.0196955	1.63476e-08	0.0162945	0.00482867	0.862569	0.0966124
Cell_1604	1.11344e-33	2.06531e-20	1.93093e-34	1	5.0634e-21	9.04542e-19	2.94892e-18
Cell_1605	2.37811e-50	2.54265e-12	1.33164e-49	1	6.23372e-13	1.11354e-10	6.16112e-11
Cell_1606	1.51744e-37	5.06027e-08	2.40291e-25	0.999994	1.24068e-08	2.21493e-06	3.70041e-06
Cell_1607	1.11822e-50	0.018493	1.7067e-29	0.0144607	0.00453383	0.80992	0.152593
Cell_1608	7.27752e-35	1.07168e-09	9.3377e-37	8.38309e-10	1	4.69362e-08	1.55598e-08
Cell_1609	4.26088e-38	3.64782e-15	1.72269e-37	1	8.94723e-16	1.59759e-13	1.64854e-14
Cell_1610	7.4201e-24	0.00478017	1.88514e-14	0.00373573	0.00117194	0.20934	0.780972
Cell_1611	1.44061e-71	0.0131706	3.15963e-47	0.0102921	0.00322899	0.57682	0.396489
Cell_1612	0.986553	5.21843e-06	0.0119889	4.1384e-06	1.27953e-06	0.000228283	0.00121888
Cell_1613	1.91415e-21	0.874145	1.09069e-15	0.00188858	0.000563438	0.100652	0.0227507
Cell_1614	5.75886e-44	0.00804502	1.11603e-38	0.00628606	0.00197236	0.352341	0.631356
Cell_1615	7.10121e-17	0.000738154	6.59368e-12	0.960749	0.000345951	0.0322386	0.00592827
Cell_1616	1.01314e-42	6.36054e-26	1.66776e-28	4.97135e-26	1	2.78543e-24	4.05587e-24
Cell_1617	7.53551e-59	0.0147555	2.752e-47	0.0115315	0.00361754	0.646244	0.323852
Cell_1618	6.03026e-48	5.2759e-15	1.22957e-41	4.12265e-15	1	2.31069e-13	6.19414e-14
Cell_1619	2.01291e-71	0.0140886	1.15806e-66	0.0110333	0.00345408	0.61696	0.354464
Cell_1620	1.86318e-19	0.00228522	1.16125e-17	0.00178676	0.000560254	0.100086	0.895282
Cell_1621	9.61339e-60	9.77472e-05	1.05607e-47	0.99491	2.39642e-05	0.00428099	0.000687712
Cell_1622	1.03246e-46	0.0210457	2.24628e-29	0.0167598	0.00515965	0.921729	0.0353064
Cell_1623	2.35218e-22	0.0194037	4.62488e-14	0.0151696	0.00475712	0.849746	0.110924
Cell_1624	2.7667e-33	6.37207e-08	2.94862e-17	0.999996	1.56005e-08	2.78662e-06	6.65036e-07
Cell_1625	6.96149e-55	0.0190847	7.05557e-34	0.0149119	0.00467884	0.835844	0.125481
Cell_1626	9.60596e-41	0.0184234	1.73771e-21	0.014419	0.00451661	0.806853	0.155788
Cell_1627	7.66361e-56	0.000168626	5.42694e-48	0.000131805	0.989663	0.00738532	0.00265107
Cell_1628	1.86695e-52	1	2.26432e-54	7.21737e-12	2.26417e-12	4.04478e-10	2.10398e-10
Cell_1629	3.22243e-36	0.999999	2.16741e-37	1.94014e-08	6.07878e-09	1.08585e-06	2.51161e-07
Cell_1630	5.78986e-77	0.0178576	7.02238e-79	0.0139535	0.00437838	0.782102	0.181708
Cell_1631	1.4862e-10	0.000244182	1.21681e-08	0.982412	5.98643e-05	0.0106944	0.00658943
Cell_1632	0.984987	4.03507e-05	0.01195	3.15228e-05	9.8856e-06	0.00176599	0.00121484
Cell_1633	0.985944	1.8501e-05	0.0119891	1.44597e-05	4.53579e-06	0.00081028	0.00121898
Cell_1634	6.93899e-47	0.993167	2.08741e-27	8.68932e-05	2.72631e-05	0.00487038	0.00184816
Cell_1635	2.93669e-39	0.647422	9.06789e-21	0.00478217	0.00147057	0.262702	0.0836232
Cell_1636	3.4158e-37	0.00954231	6.85135e-36	0.00758746	0.00233944	0.417913	0.562618
Cell_1637	8.7375e-37	0.0181055	2.62015e-09	0.0141529	0.00443883	0.792965	0.170338
Cell_1638	2.22837e-19	0.0207799	5.9949e-21	0.0155885	0.00487897	0.869977	0.0887755
Cell_1639	3.48445e-31	2.44527e-13	2.04493e-23	1	5.99494e-14	1.07096e-11	1.08177e-11
Cell_1640	1.51791e-44	0.0146723	2.03052e-13	0.0114822	0.00359719	0.642541	0.327707
Cell_1641	4.00314e-23	0.0154485	7.71517e-15	0.0120731	0.00378747	0.676481	0.29221
Cell_1642	1.12955e-38	0.00902665	3.15874e-21	0.00696657	0.00218588	0.390493	0.591328
Cell_1643	1.75965e-67	1	3.93854e-53	4.04774e-11	1.23037e-11	2.19793e-09	1.38339e-09
Cell_1644	4.7997e-41	0.588607	1.69362e-35	0.00557612	0.00174947	0.31253	0.0915371
Cell_1645	1.92151e-47	1.37195e-18	4.20887e-38	1	3.36357e-19	6.00874e-17	2.38476e-17
Cell_1646	5.94858e-35	0.998809	7.89548e-29	2.23738e-06	0.00104884	0.000125408	1.47924e-05
Cell_1647	2.08362e-31	0.0113798	2.398e-26	0.21677	0.00278993	0.498398	0.270663
Cell_1648	8.98776e-51	1	1.63461e-38	9.42682e-18	2.19678e-17	5.28283e-16	3.67657e-16
Cell_1649	3.13586e-41	0.00301728	2.39493e-27	0.863116	0.000738639	0.131952	0.00117628
Cell_1650	5.26996e-51	4.22316e-13	4.72158e-45	1.12203e-15	1	6.28902e-14	3.13379e-14
Cell_1651	0.986211	1.32679e-05	0.0119614	1.03633e-05	3.2532e-06	0.000580724	0.00121974
Cell_1652	2.71931e-46	0.0128875	2.52706e-29	0.010076	0.00315958	0.564435	0.409442
Cell_1653	5.21116e-41	0.0107303	2.94288e-25	0.0262416	0.00263234	0.46719	0.493205
Cell_1654	8.99157e-43	0.00968625	3.61633e-31	0.282394	0.00236927	0.423248	0.282302
Cell_1655	1.07524e-57	1	2.20407e-39	3.84994e-15	1.20695e-15	2.15612e-13	1.00046e-13
Cell_1656	3.51718e-59	1	2.88542e-34	9.60919e-14	3.01504e-14	5.38617e-12	2.19106e-12
Cell_1657	1.93013e-79	0.0157203	5.48383e-63	0.0123785	0.00384736	0.687302	0.280752
Cell_1658	4.31572e-21	2.27418e-07	3.40536e-14	0.999987	5.57553e-08	9.95976e-06	2.76662e-06
Cell_1659	7.39229e-40	0.00241101	6.18715e-33	0.00188383	0.000591106	0.105576	0.889538
Cell_1660	4.10699e-42	0.015782	7.36392e-20	0.0123849	0.0038692	0.691184	0.27678
Cell_1661	4.13964e-49	0.0173731	1.25403e-46	0.0137931	0.00425928	0.760859	0.203715
Cell_1662	3.41858e-47	0.0519537	2.31697e-31	0.00946492	0.00296954	0.530489	0.405123
Cell_1663	6.93605e-61	0.0108534	8.43114e-63	0.00848577	0.00266086	0.475343	0.502657
Cell_1664	4.57484e-05	0.00434245	0.00503654	0.00340157	0.00106461	0.190186	0.795923
Cell_1665	1.15331e-60	0.00842012	2.77085e-36	0.00658424	0.00207286	0.368773	0.61415
Cell_1666	1.90346e-21	0.0127564	1.64722e-07	0.00997645	0.00312742	0.558679	0.41546
Cell_1667	1.93553e-48	0.0176682	4.96136e-30	0.0138091	0.00433139	0.773774	0.190417
Cell_1668	8.52217e-31	0.0152065	6.91929e-26	0.0119262	0.00372805	0.665991	0.303148
Cell_1669	3.72937e-56	0.0189461	4.52394e-58	0.0165611	0.004659	0.806289	0.153544
Cell_1670	5.54588e-53	5.30631e-09	6.00478e-37	1	1.30092e-09	2.32398e-07	8.2641e-08
Cell_1671	1.87401e-62	0.011464	4.93534e-50	0.00896089	0.00281057	0.502087	0.474678
Cell_1672	1.01309e-21	2.59522e-16	1.29586e-23	1	6.36257e-17	1.13663e-14	1.90944e-14
Cell_1673	1.24883e-39	1	7.55672e-29	9.60038e-20	3.01176e-20	5.38031e-18	2.10937e-18
Cell_1674	6.24226e-59	0.0133059	2.70817e-47	0.0103977	0.00326218	0.582759	0.390276
Cell_1675	1.09074e-36	0.0161914	2.87288e-26	0.0126656	0.00399739	0.708862	0.258283
Cell_1676	2.14757e-29	0.0133516	3.27543e-20	0.0104369	0.00327333	0.584757	0.388181
Cell_1677	0.986581	5.16477e-06	0.0119657	4.0365e-06	1.26622e-06	0.000226201	0.00121642
Cell_1678	8.12857e-18	0.0215966	9.87909e-20	0.0175583	0.00529674	0.94586	0.00968876
Cell_1679	1.71592e-44	0.0187446	8.94176e-34	0.0146483	0.00459704	0.818388	0.143622
Cell_1680	3.47124e-20	0.0211245	8.73527e-18	0.0165124	0.00517897	0.925187	0.0319974
Cell_1681	1.41509e-82	0.0101174	8.52278e-58	0.00791456	0.00248044	0.443101	0.536387
Cell_1682	5.53415e-44	0.00528562	9.85892e-30	0.00413505	0.00129585	0.231492	0.757791
Cell_1683	2.52299e-46	2.48701e-12	3.06895e-48	1	6.09726e-13	1.08922e-10	1.39398e-11
Cell_1684	0.985339	1.65266e-05	0.0119856	1.30501e-05	4.05176e-06	0.000723806	0.00191763
Cell_1685	6.33722e-63	1.83712e-15	3.08252e-59	1	4.5039e-16	8.04587e-14	1.11139e-14
Cell_1686	5.90159e-08	0.0206868	7.57226e-10	0.0168187	0.00507168	0.906015	0.0514076
Cell_1687	1.2612e-16	0.0143203	1.5085e-15	0.0112094	0.00351082	0.627182	0.343777
Cell_1688	9.92774e-52	1	9.66302e-47	8.42786e-18	2.64352e-18	4.7223e-16	4.26215e-16
Cell_1689	6.6054e-39	0.00736558	4.89366e-32	0.25005	0.00180578	0.322591	0.418188
Cell_1690	0.985908	1.99237e-05	0.0119633	1.55679e-05	4.89293e-06	0.000872598	0.00121612
Cell_1691	4.11312e-36	0.00959357	4.95314e-34	0.00749562	0.0023516	0.420098	0.560461
Cell_1692	8.95562e-31	0.0109097	1.44221e-20	0.422492	0.00267467	0.477811	0.0861119
Cell_1693	1.55146e-38	2.58381e-10	1.27811e-37	1	6.33459e-11	1.13163e-08	1.23625e-09
Cell_1694	1.89024e-46	1	7.18177e-41	2.35404e-22	7.38393e-23	1.31909e-20	1.50969e-20
Cell_1695	0.985558	2.76782e-05	0.0119572	2.16297e-05	6.78571e-06	0.00121222	0.00121628
Cell_1696	0.986502	6.9092e-06	0.0119646	5.3986e-06	1.69389e-06	0.000302602	0.00121629
Cell_1697	4.89508e-68	0.0129502	1.4522e-68	0.0107999	0.00317494	0.567177	0.405898
Cell_1698	2.32662e-29	0.0128809	2.57451e-29	0.0102418	0.00315797	0.564111	0.409608
Cell_1699	1.10965e-14	0.020104	1.09143e-08	0.0157688	0.00492864	0.880459	0.0787395
Cell_1700	5.25669e-66	0.992781	1.477e-12	7.35563e-05	2.30775e-05	0.00412263	0.00299936
Cell_1701	1.07041e-43	0.0189379	5.18858e-14	0.0148005	0.00464289	0.829412	0.132207
Cell_1702	7.89589e-39	0.0130326	2.18968e-25	0.0101859	0.00319512	0.570786	0.4028
Cell_1703	9.63239e-58	0.0107143	3.85728e-40	0.280949	0.00262677	0.46925	0.23646
Cell_1704	1.44782e-64	0.0712981	4.70818e-40	0.00688745	0.00216106	0.386058	0.533595
Cell_1705	5.40152e-56	0.00511198	8.03032e-38	0.00399658	0.00125296	0.223832	0.765806
Cell_1706	6.83467e-29	1.60012e-11	8.28938e-31	1	3.92321e-12	7.00803e-10	4.01358e-10
Cell_1707	7.69078e-48	0.0162944	4.61317e-48	0.0127339	0.00399482	0.713647	0.25333
Cell_1708	0.985257	3.42958e-05	0.0119499	2.68317e-05	8.40821e-06	0.00150189	0.0012216
Cell_1709	8.97658e-74	0.309502	1.42057e-74	0.00997066	0.0833405	0.558846	0.0383406
Cell_1710	9.23961e-54	0.00281658	5.83522e-36	0.00220082	0.74548	0.123358	0.126145
Cell_1711	3.26469e-57	4.09497e-13	2.00953e-35	1	9.68456e-14	1.73008e-11	1.636e-11
Cell_1712	2.09781e-68	4.10032e-24	4.59517e-65	1	1.00525e-24	1.79581e-22	7.28807e-23
Cell_1713	1.02145e-20	0.928543	4.23897e-11	0.000944557	0.000296343	0.0529397	0.0172766
Cell_1714	1.13965e-50	0.0124009	3.05198e-30	0.00970057	0.00304031	0.543072	0.431786
Cell_1715	6.15111e-64	7.88005e-15	2.49346e-51	6.1582e-15	1	3.45123e-13	3.14604e-13
Cell_1716	5.17806e-60	0.0143077	1.09894e-34	0.0111796	0.00350774	0.626632	0.344373
Cell_1717	1.02498e-15	0.0169688	1.2433e-17	0.0132645	0.00416014	0.743181	0.222426
Cell_1718	1.42092e-30	0.0169019	2.85557e-08	0.0132942	0.004158	0.732236	0.23341
Cell_1719	1.98507e-28	0.0144732	1.50544e-19	0.0113092	0.0035491	0.633878	0.33679
Cell_1720	6.41079e-73	0.0198909	2.93241e-59	0.0155527	0.00487653	0.871158	0.0885224
Cell_1721	2.75773e-78	0.015884	6.83508e-62	0.0124116	0.00389419	0.695667	0.272143
Cell_1722	8.95436e-86	0.0216024	1.7171e-80	0.0168798	0.00529614	0.946102	0.0101196
Cell_1723	0.985327	3.28919e-05	0.0119504	2.57002e-05	8.06394e-06	0.00144056	0.00121493
Cell_1724	4.60016e-09	0.627741	5.77492e-09	0.00421993	0.00119905	0.214196	0.152644
Cell_1725	3.22229e-21	0.0195558	7.42122e-23	0.0154192	0.00479439	0.856483	0.103748
Cell_1726	3.95875e-43	0.0146459	4.24389e-23	0.0114473	0.00359068	0.641424	0.328892
Cell_1727	6.22708e-34	1	2.20921e-27	5.71745e-21	1.79185e-21	3.20102e-19	5.24025e-20
Cell_1728	9.34211e-64	0.0177591	8.62727e-31	0.0138766	0.0043539	0.777795	0.186215
Cell_1729	4.47362e-55	4.01326e-15	6.00787e-33	1	9.8391e-16	1.75769e-13	1.18328e-13
Cell_1730	1.90963e-24	0.0156144	1.27421e-13	0.0143019	0.00300327	0.536514	0.430566
Cell_1731	1.71628e-33	0.0124038	1.50426e-12	0.0129588	0.00334697	0.543251	0.428039
Cell_1732	1.64609e-09	8.697e-05	4.38525e-07	0.995549	2.13224e-05	0.00380347	0.000538631
Cell_1733	2.23678e-36	0.0192571	2.77992e-27	0.0150469	0.00472118	0.843404	0.117571
Cell_1734	1.24404e-88	6.213e-17	6.79266e-43	1	1.52315e-17	2.721e-15	4.15809e-16
Cell_1735	1.99495e-76	8.01948e-08	3.77294e-63	0.999995	1.96618e-08	3.51225e-06	1.40608e-06
Cell_1736	3.14078e-56	0.00924826	1.9228e-20	0.007227	0.00226767	0.405045	0.576212
Cell_1737	5.68764e-78	0.0117791	1.02982e-57	0.253435	0.00288783	0.515891	0.216007
Cell_1738	1.20865e-41	0.0136628	5.75724e-37	0.31568	0.00335109	0.598372	0.0689337
Cell_1739	2.92247e-34	0.0179316	2.39731e-23	0.0149671	0.0308268	0.732985	0.20329
Cell_1740	1.7939e-96	1	1.82811e-76	5.85019e-65	1.83435e-65	3.27694e-63	3.65426e-63
Cell_1741	7.36738e-65	1.50288e-18	8.44699e-43	1	3.68195e-19	6.57754e-17	7.37403e-18
Cell_1742	2.11704e-27	0.010142	1.92092e-15	0.00792795	0.00248763	0.444138	0.535305
Cell_1743	2.27665e-38	0.0174677	9.0344e-27	0.0136435	0.00428069	0.764716	0.199892
Cell_1744	2.50608e-44	0.0198557	3.87145e-30	0.0155191	0.00486792	0.869593	0.090164
Cell_1745	1.13191e-33	5.49418e-11	7.27463e-28	1	1.34698e-11	2.40627e-09	3.45639e-09
Cell_1746	2.747e-30	0.248856	9.8422e-32	0.011112	0.0670102	0.449342	0.223679
Cell_1747	1.01904e-34	0.0170699	6.35924e-21	0.0133384	0.00418489	0.7476	0.217807
Cell_1748	2.25652e-40	1	4.57569e-35	3.7351e-12	1.17193e-12	2.09357e-10	1.81835e-10
Cell_1749	0.977954	2.28228e-05	0.019061	1.78333e-05	5.59547e-06	0.000999359	0.00193893
Cell_1750	9.34428e-50	0.0124234	1.87137e-43	0.00970949	0.00304581	0.544107	0.430715
Cell_1751	2.9151e-71	5.87903e-44	1.42871e-62	1	1.43764e-44	2.5682e-42	7.3539e-42
Cell_1752	0.986342	1.00513e-05	0.0119768	7.86002e-06	2.46422e-06	0.000440216	0.00122075
Cell_1753	3.47819e-36	0.012332	2.82756e-18	0.00964697	0.00302338	0.5401	0.434898
Cell_1754	2.60771e-18	0.0060931	1.01595e-14	0.00476094	0.0014938	0.266858	0.720794
Cell_1755	1.1373e-52	0.0170776	2.94551e-40	0.0133152	0.00418784	0.746262	0.219158
Cell_1756	1.1291e-19	0.0175133	1.43653e-21	0.0136952	0.00429368	0.766955	0.197543
Cell_1757	3.8972e-38	1.06153e-07	4.84359e-25	0.999989	2.60249e-08	4.64918e-06	5.90574e-06
Cell_1758	3.25336e-51	1	3.90238e-31	8.42384e-30	2.68626e-30	4.6824e-28	1.84987e-28
Cell_1759	3.68581e-85	1	1.26874e-48	1.16916e-26	3.6661e-27	6.54922e-25	2.65475e-25
Cell_1760	1.10449e-44	1	3.67616e-33	7.93172e-16	2.48871e-16	4.44591e-14	3.09394e-14
Cell_1761	2.70093e-64	0.0127652	9.83315e-52	0.00998511	0.00312959	0.559046	0.415074
Cell_1762	0.983407	7.53369e-05	0.0119277	5.89083e-05	1.84699e-05	0.00329953	0.00121269
Cell_1763	1.28928e-38	0.866546	8.90792e-32	0.00638412	0.000440618	0.0787134	0.0479159
Cell_1764	1.25004e-39	0.0133705	6.9357e-39	0.0104815	0.00327797	0.585585	0.387285
Cell_1765	0.986311	1.10983e-05	0.0119643	8.67441e-06	2.72092e-06	0.000486063	0.0012164
Cell_1766	5.82464e-42	0.0182596	2.84237e-33	0.0142679	0.00447661	0.799714	0.163282
Cell_1767	7.0052e-90	0.78677	3.81175e-66	0.0022868	0.000717009	0.128088	0.0821385
Cell_1768	3.82686e-11	3.29008e-08	1.35814e-10	0.999998	8.06612e-09	1.44095e-06	1.46827e-07
Cell_1769	3.37373e-29	0.0165178	9.9238e-15	0.0129064	0.00404958	0.72343	0.243096
Cell_1770	6.3092e-35	0.999652	2.1122e-23	3.96634e-06	1.24441e-06	0.000222306	0.00012088
Cell_1771	2.38403e-55	7.15193e-05	5.61562e-37	5.5882e-05	0.994923	0.00313233	0.00181718
Cell_1772	4.16157e-35	0.999989	1.17894e-14	1.55143e-07	4.86171e-08	8.68457e-06	1.83493e-06
Cell_1773	3.01851e-89	1	1.84974e-83	1.02706e-17	3.22248e-18	5.75674e-16	1.67636e-16
Cell_1774	1.54236e-35	0.0167605	8.09927e-35	0.0131503	0.00410909	0.734027	0.231953
Cell_1775	8.79479e-22	0.0186035	4.84867e-21	0.0145546	0.00456091	0.814775	0.147506
Cell_1776	1.15455e-47	0.00874589	9.01334e-26	0.00683439	0.00214418	0.383043	0.599233
Cell_1777	7.69414e-108	1	5.1924e-95	7.91801e-64	2.47823e-64	4.42712e-62	1.32262e-62
Cell_1778	0.984779	4.50059e-05	0.0119438	3.55646e-05	1.10338e-05	0.00197112	0.0012145
Cell_1779	7.16286e-65	1	6.7865e-65	1.40484e-25	3.85125e-26	6.8799e-24	1.65314e-23
Cell_1780	2.05947e-17	0.00874112	4.43147e-07	0.00695897	0.00214299	0.382648	0.599509
Cell_1781	5.16774e-50	8.95403e-07	2.47325e-17	0.999946	2.19521e-07	3.92159e-05	1.39127e-05
Cell_1782	5.86155e-69	1	4.2918e-32	5.11544e-15	1.60487e-15	2.86692e-13	3.28552e-13
Cell_1783	0.984849	7.81004e-06	0.013428	6.10465e-06	1.91475e-06	0.000342052	0.00136514
Cell_1784	3.26746e-25	0.0483453	9.43821e-17	0.290599	0.00308421	0.550831	0.10714
Cell_1785	5.1891e-63	0.015386	1.00797e-56	0.0120463	0.0037721	0.673861	0.294935
Cell_1786	8.09447e-21	0.0178398	1.73536e-11	0.0410838	0.00437373	0.781214	0.155489
Cell_1787	2.13971e-39	4.82578e-05	1.07792e-37	0.997545	1.18311e-05	0.00211351	0.000280969
Cell_1788	2.25002e-59	2.15803e-16	3.87726e-29	1	5.29076e-17	9.45091e-15	1.98989e-14
Cell_1789	0.985547	2.79864e-05	0.0119552	2.18718e-05	6.8618e-06	0.00122571	0.0012154
Cell_1790	6.202e-44	0.999977	1.37339e-05	1.28509e-07	4.03089e-08	7.20045e-06	1.52163e-06
Cell_1791	0.986535	6.17032e-06	0.0119651	4.90373e-06	1.51274e-06	0.000270242	0.00121753
Cell_1792	2.24663e-10	0.00913011	2.16414e-09	0.00713136	0.00223852	0.399727	0.581773
Cell_1793	6.64715e-47	0.0111425	9.48419e-14	0.166403	0.00273179	0.48801	0.331713
Cell_1794	3.23147e-38	0.00176803	2.08478e-36	0.00138352	0.000433459	0.0774346	0.91898
Cell_1795	1.96294e-103	0.0102339	6.56546e-94	0.00799681	0.00250898	0.448211	0.531049
Cell_1796	4.97705e-58	0.999987	7.04809e-55	2.10622e-07	6.60794e-08	1.18046e-05	1.09165e-06
Cell_1797	4.46009e-45	0.000523433	1.03063e-35	0.000408998	0.962345	0.0229248	0.0137974
Cell_1798	8.69109e-31	0.0206399	3.82227e-20	0.0161324	0.00506021	0.903929	0.0542382
Cell_1799	1.16253e-35	0.00905564	1.83974e-36	0.00847787	0.0022202	0.396543	0.583703
Cell_1800	7.164e-48	0.999863	1.68328e-21	1.93808e-06	6.07918e-07	0.0001086	2.5502e-05
Cell_1801	4.36039e-31	0.000148633	1.57946e-25	0.991843	3.64397e-05	0.00650969	0.00146251
Cell_1802	6.22457e-65	1.47216e-11	1.53284e-44	1	3.60926e-12	6.44759e-10	4.45022e-10
Cell_1803	2.35705e-09	0.0130971	2.05227e-08	0.0105631	0.00321098	0.573576	0.399553
