cell	Node 0	Node 1	Node 2	Node 3	Node 4
Cell_826	3.57593e-44	0.0969789	0.520038	0.00223538	0.380748
Cell_827	2.7779e-46	0.000324396	0.999206	2.74117e-06	0.000466871
Cell_828	7.76553e-25	1.26854e-05	0.999972	8.89702e-08	1.5154e-05
Cell_829	2.33105e-67	0.316977	0.393346	0.00169132	0.287986
Cell_830	6.37078e-53	0.420548	0.000169776	0.00338295	0.575899
Cell_831	4.79459e-36	0.339343	0.380459	0.00163544	0.278563
Cell_832	8.29544e-51	0.313702	0.395226	0.00169896	0.289373
Cell_833	0.985547	0.00685966	0.00437284	1.87991e-05	0.00320171
Cell_834	2.2616e-40	0.310802	0.396495	0.0023986	0.290305
Cell_835	1.50443e-100	0.385674	0.353804	0.00152061	0.259002
Cell_836	3.80675e-45	0.215954	0.451516	0.0019409	0.330589
Cell_837	2.9968e-34	0.386969	0.353031	0.00151756	0.258483
Cell_838	6.63904e-33	0.13232	0.49972	0.00214778	0.365813
Cell_839	7.39264e-58	0.623892	0.000217077	0.00219397	0.373697
Cell_840	1.21068e-35	0.293514	0.406851	0.00174893	0.297886
Cell_841	0.98873	0.000602167	0.00614355	2.64081e-05	0.004498
Cell_842	5.80791e-30	4.60543e-09	1	1.48285e-10	2.52572e-08
Cell_843	1.26379e-30	0.252616	0.430395	0.00185197	0.315138
Cell_844	3.58438e-97	0.483278	0.297569	0.00127914	0.217874
Cell_845	1.2903e-41	0.198122	5.0595e-09	0.00468035	0.797197
Cell_846	9.61505e-28	0.0640892	0.538983	0.00231676	0.394611
Cell_847	3.77931e-90	0.186837	2.97114e-18	0.00474622	0.808417
Cell_848	0.996422	0.000531134	0.00175477	7.54308e-06	0.00128478
Cell_849	2.86726e-70	1.67266e-08	1	2.56056e-10	4.36135e-08
Cell_850	2.42797e-12	0.386082	0.35356	0.00151964	0.258839
Cell_851	2.1581e-12	0.740638	0.149362	0.000642046	0.109358
Cell_852	2.84456e-34	0.662853	6.44282e-13	0.0019679	0.335179
Cell_853	1.3192e-47	0.0730096	0.53387	0.00229454	0.390825
Cell_854	0.997036	0.00053137	0.00140067	6.02143e-06	0.00102554
Cell_855	9.34699e-54	0.25046	4.86918e-07	0.00437487	0.745164
Cell_856	1.81974e-63	0.392026	1.78152e-05	0.00354849	0.604408
Cell_857	1.07858e-24	0.200672	0.460355	0.0019785	0.336995
Cell_858	1.20604e-38	0.118874	0.507424	0.00218121	0.371521
Cell_859	9.15553e-40	0.00636211	0.572238	0.00245964	0.41894
Cell_860	4.29158e-60	0.188236	1.42751e-12	0.00473817	0.807025
Cell_861	1.62386e-94	3.42128e-13	1	2.41536e-14	4.11403e-12
Cell_862	0.996232	0.000535352	0.00186141	8.0015e-06	0.00136282
Cell_863	1.46159e-23	0.428876	0.330093	0.00152787	0.239503
Cell_864	7.29786e-41	0.5616	0.252465	0.00108525	0.18485
Cell_865	0.998706	0.000532301	0.000440023	1.87981e-06	0.000320177
Cell_866	3.03965e-59	3.93773e-15	1	3.49921e-17	5.94564e-15
Cell_867	2.18822e-55	0.117835	0.508015	0.00218386	0.371965
Cell_868	7.72972e-36	0.260227	0.426019	0.0018313	0.311923
Cell_869	1.44438e-53	0.199862	0.460811	0.00198095	0.337346
Cell_870	1.02284e-09	0.0904215	0.52381	0.00225164	0.383517
Cell_871	1.30201e-18	0.213063	0.000242404	0.00459384	0.782101
Cell_872	8.07097e-66	0.369991	0.36281	0.00155958	0.265639
Cell_873	4.04001e-32	0.192275	0.0017051	0.00470456	0.801315
Cell_874	2.01415e-23	0.184627	0.469558	0.00201843	0.343797
Cell_875	6.19724e-60	0.0539833	0.544787	0.00234268	0.398887
Cell_876	1.9433e-41	0.321947	0.390482	0.00167896	0.285892
Cell_877	1.56162e-47	0.249214	0.432363	0.00185855	0.316564
Cell_878	1.88949e-06	0.282338	0.413285	0.00177657	0.302598
Cell_879	1.23955e-10	0.137724	0.496701	0.00213377	0.363441
Cell_880	3.89968e-22	0.371326	0.36207	0.00155657	0.265047
Cell_881	5.92504e-64	3.04673e-11	1	5.27346e-14	8.9822e-12
Cell_882	2.6328e-53	0.500082	0.287893	0.00123754	0.210787
Cell_883	1.43712e-24	0.0287632	0.560772	0.00240032	0.408064
Cell_884	3.64044e-48	7.96247e-14	1	1.34236e-15	2.28634e-13
Cell_885	2.0463e-58	7.21517e-32	1	1.90182e-33	3.23934e-31
Cell_886	2.8523e-31	0.414381	0.110282	0.00277441	0.472562
Cell_887	8.1628e-12	0.0442706	0.295999	0.443005	0.216725
Cell_888	2.79087e-41	0.210768	0.453635	0.0019588	0.333638
Cell_889	1.88967e-11	0.189172	0.466981	0.00200696	0.34184
Cell_890	5.02191e-25	0.698361	0.173707	0.000746708	0.127185
Cell_891	4.9549e-20	0.000298795	0.00145026	0.99719	0.00106078
Cell_892	3.99423e-38	0.306505	0.399384	0.00171729	0.292394
Cell_893	4.48207e-38	0.195507	0.46329	0.00199151	0.339212
Cell_894	1.1498e-25	0.0162674	0.566512	0.00243548	0.414786
Cell_895	3.31557e-07	0.31248	0.396003	0.00170155	0.289815
Cell_896	2.5862e-75	0.0856858	0.588804	0.00190007	0.32361
Cell_897	1.71998e-18	0.0382439	0.553855	0.00238084	0.40552
Cell_898	6.55063e-73	0.841241	1.07781e-08	0.000926637	0.157833
Cell_899	7.46542e-27	0.0166933	0.566302	0.00243422	0.414571
Cell_900	1.64842e-34	2.66518e-24	6.01548e-24	1	4.40441e-24
Cell_901	4.90272e-31	0.409492	0.00651837	0.00340861	0.580581
Cell_902	1.10049e-31	0.863597	2.74236e-06	0.000796142	0.135604
Cell_903	9.50294e-17	0.159708	0.483906	0.00208088	0.354305
Cell_904	1.10306e-40	0.084687	0.52712	0.00226648	0.385927
Cell_905	3.52029e-32	0.00849526	0.575925	0.00243803	0.413142
Cell_906	3.76325e-13	0.0881405	0.525136	0.00225721	0.384466
Cell_907	5.51276e-28	2.30316e-13	1	4.27971e-15	7.2894e-13
Cell_908	0.998811	0.000536804	0.000375308	1.61336e-06	0.000274792
Cell_909	1.46014e-28	0.250628	0.431547	0.00185516	0.315969
Cell_910	2.23096e-39	0.305833	6.83833e-12	0.00405183	0.690115
Cell_911	1.42294e-51	6.65476e-05	0.999873	3.53713e-07	6.02474e-05
Cell_912	2.79834e-32	0.376463	0.00715486	0.00359766	0.612785
Cell_913	1.01815e-61	0.611064	0.223993	0.000962747	0.163981
Cell_914	1.62223e-48	5.15972e-07	0.999998	8.44243e-09	1.43796e-06
Cell_915	0.995601	0.00191568	0.00143031	6.14866e-06	0.00104723
Cell_916	1.16527e-33	0.00021275	0.94527	0.0541854	0.000332179
Cell_917	4.42812e-33	0.226333	0.445538	0.0019152	0.326213
Cell_918	6.40112e-57	9.07981e-16	1	2.36335e-17	4.02543e-15
Cell_919	4.22979e-112	0.284856	0.00399104	0.00415081	0.707002
Cell_920	0.998172	0.000532097	0.000746081	3.20697e-06	0.000546232
Cell_921	4.86143e-63	0.309681	0.397541	0.00170887	0.291069
Cell_922	3.48098e-25	0.675914	0.186827	0.000801173	0.136458
Cell_923	1.91875e-35	0.0012083	0.575185	0.0024725	0.421134
Cell_924	8.11629e-16	0.230331	0.000582892	0.00449297	0.764594
Cell_925	3.53897e-37	0.125299	0.498065	0.00220228	0.374433
Cell_926	2.43259e-49	0.105905	0.51489	0.00221332	0.376991
Cell_927	1.53166e-50	3.48785e-05	0.999854	6.48454e-07	0.000110448
Cell_928	1.23654e-76	0.442208	0.32122	0.00138081	0.235191
Cell_929	3.80695e-20	0.150288	0.489332	0.00210344	0.358277
Cell_930	2.81397e-74	0.0111468	0.569469	0.00244783	0.416936
Cell_931	1.2238e-30	0.0787733	0.530514	0.00228048	0.388432
Cell_932	1.20697e-40	1.66247e-10	1	7.80503e-12	1.32942e-09
Cell_933	7.52794e-54	5.64079e-16	6.47567e-16	1	4.74135e-16
Cell_934	2.0275e-14	0.333465	0.383843	0.00165004	0.281042
Cell_935	0.998719	0.000532365	0.000431087	1.85449e-06	0.000315567
Cell_936	7.01325e-47	4.26953e-08	1	6.48789e-11	1.09818e-08
Cell_937	5.80204e-73	0.215123	0.452038	0.00194281	0.330896
Cell_938	1.54595e-38	0.0344992	0.556149	0.0023893	0.406963
Cell_939	3.74761e-39	0.5144	0.279651	0.0012021	0.204747
Cell_940	2.19754e-19	1.40902e-05	0.999976	5.71559e-08	9.73526e-06
Cell_941	2.17146e-17	0.084164	0.511482	0.00254612	0.401808
Cell_942	9.34032e-46	0.354984	0.371453	0.00159671	0.271966
Cell_943	7.96586e-22	0.106326	0.514657	0.00221225	0.376805
Cell_944	9.5098e-30	0.628905	8.96024e-11	0.00216598	0.368929
Cell_945	2.93402e-22	2.15412e-05	0.000163263	0.999654	0.000161269
Cell_946	9.09394e-105	0.62119	2.2664e-40	0.00221107	0.376599
Cell_947	2.78096e-91	0.252845	0.43027	0.00185092	0.315034
Cell_948	1.16285e-50	6.20182e-05	8.73875e-05	0.999787	6.39631e-05
Cell_949	4.00936e-42	2.68431e-06	0.999976	1.24467e-07	2.11988e-05
Cell_950	2.10956e-81	0.0481957	0.548222	0.00235561	0.401226
Cell_951	1.90978e-24	6.56219e-15	1	1.15477e-16	1.96468e-14
Cell_952	1.19113e-34	0.238744	0.438422	0.00188441	0.320949
Cell_953	5.2628e-94	1.16851e-14	1	1.71636e-16	2.92287e-14
Cell_954	0.97985	0.00219692	0.0120689	3.43654e-05	0.00585026
Cell_955	1.32533e-42	4.71081e-19	1	1.34027e-20	2.28282e-18
Cell_956	9.42173e-64	2.57393e-26	3.27433e-25	1	2.39733e-25
Cell_957	0.999268	0.000534734	0.000113565	4.88166e-07	8.31473e-05
Cell_958	8.32494e-21	0.116493	1.1071e-06	0.00516309	0.878343
Cell_959	5.4475e-51	0.0454932	0.549697	0.00236277	0.402447
Cell_960	7.17102e-24	0.380385	0.356823	0.00153386	0.261258
Cell_961	5.07092e-34	3.60673e-17	1	5.12757e-19	8.73306e-17
Cell_962	6.00964e-43	0.000177375	0.999053	4.49267e-06	0.000765173
Cell_963	2.41034e-84	0.0998933	3.78655e-25	0.00525369	0.894853
Cell_964	4.1636e-27	0.149534	0.034177	0.00476447	0.811524
Cell_965	6.71022e-38	0.201569	1.3205e-08	0.0107835	0.787648
Cell_966	2.98047e-34	0.0899666	0.524069	0.0022533	0.383711
Cell_967	6.39266e-47	2.42e-17	1	5.91289e-19	1.00713e-16
Cell_968	1.07447e-133	0.635606	1.49136e-52	0.00212695	0.362267
Cell_969	1.29623e-45	4.76102e-06	0.999983	6.93915e-08	1.18189e-05
Cell_970	2.09484e-05	0.0591005	0.741677	0.00116319	0.198038
Cell_971	1.24056e-25	0.116538	0.508773	0.00218924	0.3725
Cell_972	0.999231	0.000533361	0.000135713	5.83392e-07	9.93656e-05
Cell_973	1.7462e-34	0.0772759	0.49825	0.00248146	0.421993
Cell_974	2.10031e-40	0.146937	0.487675	0.00213268	0.363256
Cell_975	3.4112e-28	0.0207836	0.886962	0.000541607	0.0917131
Cell_976	3.32588e-41	0.341983	0.000184581	0.0038396	0.653993
Cell_977	3.72744e-42	0.155102	0.486489	0.00209194	0.356317
Cell_978	1.69033e-38	0.0114653	0.569276	0.0024471	0.416812
Cell_979	3.09066e-58	0.0117697	0.569246	0.00244556	0.416538
Cell_980	2.73199e-20	0.144995	0.492382	0.00211654	0.360507
Cell_981	3.60072e-35	0.380882	0.00647175	0.0035759	0.60907
Cell_982	5.1703e-44	0.0907168	0.523637	0.00225093	0.383395
Cell_983	2.15112e-16	0.231266	0.442697	0.00190299	0.324134
Cell_984	1.66787e-31	0.135824	0.497658	0.00214474	0.364373
Cell_985	5.71169e-57	0.171574	1.73912e-38	0.00483532	0.823591
Cell_986	4.86314e-37	0.000112854	0.999517	2.16021e-06	0.000367928
Cell_987	8.49032e-23	0.330989	0.385278	0.00165618	0.282076
Cell_988	2.53689e-24	0.112002	0.516911	0.00216657	0.36892
Cell_989	4.03154e-30	0.458661	0.311767	0.00133999	0.228231
Cell_990	2.98466e-71	0.15754	0.485189	0.0020853	0.355185
Cell_991	2.30381e-33	1.35131e-06	0.999997	1.02252e-08	1.74162e-06
Cell_992	2.98521e-45	0.441781	2.57935e-11	0.00325818	0.554961
Cell_993	2.79303e-21	0.137874	0.496488	0.00213427	0.363503
Cell_994	2.42268e-64	0.128055	0.503674	0.00214956	0.366121
Cell_995	5.47405e-40	0.560333	0.253195	0.00108839	0.185384
Cell_996	2.58026e-60	0.225549	0.445989	0.00191715	0.326545
Cell_997	3.5736e-53	0.235023	0.000743617	0.00474954	0.759484
Cell_998	3.38568e-37	0.170463	0.477721	0.00205347	0.349762
Cell_999	3.22018e-45	5.72044e-07	0.999997	1.25923e-08	2.14483e-06
Cell_1000	9.83176e-32	0.0668579	0.537445	0.00231103	0.393386
Cell_1001	1.97914e-68	2.9952e-20	1	1.06071e-21	1.80668e-19
Cell_1002	7.40604e-75	0.0580464	0.86111	0.000471865	0.0803717
Cell_1003	2.59938e-95	0.584875	0.239066	0.00102781	0.175032
Cell_1004	2.32791e-25	0.0488888	0.547725	0.00235446	0.401032
Cell_1005	5.51755e-63	4.05792e-14	1	1.86754e-16	3.18093e-14
Cell_1006	1.96315e-17	0.0169322	0.788003	0.00114012	0.193924
Cell_1007	7.21712e-31	0.0777667	0.531288	0.00228319	0.388662
Cell_1008	7.3873e-17	0.199046	0.461323	0.00198237	0.337648
Cell_1009	1.35324e-38	0.141874	0.494176	0.00212429	0.361826
Cell_1010	8.22392e-64	0.317766	4.96086e-15	0.00398202	0.678252
Cell_1011	1.32817e-38	0.446572	0.318779	0.00136959	0.233279
Cell_1012	1.97267e-08	0.144266	0.492919	0.00211774	0.360697
Cell_1013	3.5547e-38	0.684652	0.181602	0.00078064	0.132965
Cell_1014	1.20672e-51	0.393085	0.349519	0.00150237	0.255894
Cell_1015	4.15248e-29	0.857306	0.0821764	0.000353225	0.0601639
Cell_1016	9.31655e-37	0.162656	0.667326	0.000992353	0.169026
Cell_1017	6.36747e-33	0.22075	0.448755	0.0019294	0.328565
Cell_1018	1.08943e-54	0.644887	3.94299e-10	0.0020727	0.35304
Cell_1019	8.14502e-49	0.0271654	0.560236	0.00240823	0.410191
Cell_1020	6.50292e-69	0.118128	0.000129188	0.00514651	0.876596
Cell_1021	2.52455e-55	0.0835306	0.527777	0.00226874	0.386423
Cell_1022	0.976477	0.00974668	0.0079334	3.41027e-05	0.00580867
Cell_1023	1.34527e-21	0.0932803	0.520979	0.00226245	0.383478
Cell_1024	5.85834e-35	0.463866	0.308748	0.00132719	0.226059
Cell_1025	7.12367e-32	0.453331	5.42842e-07	0.00319077	0.543478
Cell_1026	3.03841e-28	0.658683	0.196563	0.000844926	0.143909
Cell_1027	8.56055e-27	0.0225449	0.5629	0.00241965	0.412135
Cell_1028	1.36553e-37	0.552084	0.257945	0.00110882	0.188862
Cell_1029	1.53712e-12	0.256675	0.414859	0.00191721	0.32655
Cell_1030	7.05605e-36	0.393227	0.349427	0.00150206	0.255843
Cell_1031	0.998157	0.000531984	0.000754774	3.24448e-06	0.000552628
Cell_1032	2.83499e-43	0.00902217	0.941576	0.000288343	0.0491131
Cell_1033	5.41957e-57	0.492492	0.292272	0.00125628	0.21398
Cell_1034	3.89796e-38	0.627713	0.214397	0.000921563	0.156968
Cell_1035	1.24001e-86	0.172986	0.476265	0.00204723	0.348701
Cell_1036	1.18328e-30	0.235011	0.440885	0.00189172	0.322213
Cell_1037	3.90579e-116	0.615133	0.141905	0.0335789	0.209382
Cell_1038	1.50565e-76	0.148837	0.490168	0.00210703	0.358888
Cell_1039	5.26484e-71	0.181214	6.59455e-32	0.00481257	0.813974
Cell_1040	4.11178e-23	0.18623	0.468644	0.0020156	0.343111
Cell_1041	3.23689e-40	5.57424e-13	4.08235e-12	1	2.98828e-12
Cell_1042	4.2958e-101	0.296358	0.405214	0.00174184	0.296686
Cell_1043	3.01693e-08	0.342494	0.378644	0.00162765	0.277235
Cell_1044	7.26285e-43	0.255981	0.428473	0.00184176	0.313704
Cell_1045	1.98959e-55	0.176583	0.47418	0.00203841	0.347198
Cell_1046	0.998226	0.000532081	0.000715277	3.07468e-06	0.000523705
Cell_1047	5.48161e-69	0.186139	0.468685	0.0020147	0.343162
Cell_1048	3.9574e-53	0.387892	0.352499	0.00151527	0.258093
Cell_1049	2.40132e-22	0.600517	0.23019	0.00102932	0.168264
Cell_1050	3.13156e-29	0.00732645	0.924963	0.000395236	0.0673158
Cell_1051	9.77921e-13	0.034169	0.649229	0.00188978	0.314712
Cell_1052	4.25321e-32	0.280275	0.41667	0.00242789	0.300627
Cell_1053	1.62034e-17	0.140065	0.495223	0.00212892	0.362583
Cell_1054	4.98237e-37	0.211333	0.454187	0.00195229	0.332528
Cell_1055	0.990516	0.00698877	0.00143445	6.78177e-06	0.00105417
Cell_1056	4.27007e-83	0.310063	1.50587e-21	0.004027	0.68591
Cell_1057	3.29767e-08	0.21193	0.4539	0.00195173	0.332218
Cell_1058	1.39412e-73	0.460242	0.310852	0.0013361	0.22757
Cell_1059	7.38842e-17	0.0695029	0.552799	0.00220494	0.375493
Cell_1060	1.20391e-50	0.211801	0.435811	0.00205695	0.35033
Cell_1061	0.0534432	0.0761387	0.502339	0.00288263	0.365196
Cell_1062	9.51442e-30	0.0479285	0.548283	0.00235682	0.401432
Cell_1063	0.999197	0.000535316	0.000153774	7.52682e-07	0.00011318
Cell_1064	4.06338e-61	0.192838	1.79445e-19	0.0047112	0.802451
Cell_1065	2.95894e-87	0.072631	0.534057	0.00229567	0.391016
Cell_1066	1.06765e-35	0.236531	0.439665	0.00188997	0.321914
Cell_1067	1.2319e-72	1.49055e-13	1	2.68819e-15	4.57825e-13
Cell_1068	1.64818e-42	0.00600039	6.6628e-11	0.949768	0.0442314
Cell_1069	8.19314e-66	0.175459	0.475884	0.00203507	0.346622
Cell_1070	1.86311e-13	0.243284	0.435799	0.00187312	0.319044
Cell_1071	1.77574e-49	0.547852	0.260413	0.0011197	0.190615
Cell_1072	2.49433e-42	0.00013345	0.999722	8.44772e-07	0.000143889
Cell_1073	6.37947e-50	0.260242	1.15937e-28	0.0043178	0.73544
Cell_1074	5.01811e-10	0.291355	0.408093	0.00175426	0.298797
Cell_1075	4.49491e-58	1.40279e-11	3.59307e-10	1	6.02034e-11
Cell_1076	3.91002e-41	0.0159458	0.958348	0.000150038	0.0255559
Cell_1077	5.12694e-35	0.0417737	0.0243688	0.853901	0.0799567
Cell_1078	1.54764e-38	0.30682	0.399187	0.00171596	0.292277
Cell_1079	2.59048e-50	0.142985	0.493618	0.00212777	0.361269
Cell_1080	1.89336e-28	0.0113109	0.569369	0.00244746	0.416872
Cell_1081	2.90434e-57	0.0476173	0.548473	0.00235882	0.401551
Cell_1082	2.39525e-50	3.30702e-19	1	3.46468e-21	5.90131e-19
Cell_1083	2.00205e-37	0.582653	0.24036	0.00103369	0.175953
Cell_1084	7.88425e-46	0.0765654	0.531793	0.00228595	0.389356
Cell_1085	9.79073e-34	0.630875	0.212572	0.000913781	0.15564
Cell_1086	0.999224	0.000532736	0.000139927	6.015e-07	0.000102452
Cell_1087	2.83238e-33	0.0588992	0.543526	0.00235473	0.39522
Cell_1088	4.21898e-48	0.17032	0.0143127	0.00475928	0.810608
Cell_1089	1.04939e-11	0.382588	0.246235	0.00216648	0.36901
Cell_1090	8.80248e-41	0.0643185	0.474094	0.114466	0.347122
Cell_1091	2.69955e-21	0.139574	0.495521	0.00212986	0.362775
Cell_1092	4.61417e-07	0.0469826	0.825141	0.000751654	0.127124
Cell_1093	1.79539e-87	0.196884	1.59256e-36	0.00468757	0.798428
Cell_1094	1.7102e-20	0.293955	0.406597	0.00174783	0.2977
Cell_1095	9.12348e-41	0.214453	0.444797	0.00198891	0.338762
Cell_1096	0.9953	0.00120758	0.00201443	1.17576e-05	0.0014658
Cell_1097	4.75224e-56	0.000122755	0.999721	9.14103e-07	0.000155698
Cell_1098	5.06791e-27	0.0706802	0.53652	0.00230604	0.390494
Cell_1099	3.60852e-52	0.000642524	0.998764	3.46515e-06	0.000590215
Cell_1100	2.76961e-80	0.00232363	0.0514989	0.908472	0.0377051
Cell_1101	2.51889e-34	0.100807	0.518145	0.00222416	0.378824
Cell_1102	3.94434e-39	0.385125	0.354132	0.00152199	0.259221
Cell_1103	1.82415e-56	2.25479e-19	1	2.25364e-21	3.83858e-19
Cell_1104	0.000960378	0.195761	0.462591	0.00198854	0.338699
Cell_1105	1.31608e-16	0.0960657	0.52056	0.00223766	0.381137
Cell_1106	1.91679e-34	0.493312	0.000233112	0.00295604	0.503499
Cell_1107	2.20407e-36	1.4007e-22	7.82355e-22	1	5.72806e-22
Cell_1108	5.76513e-35	0.22477	0.451986	0.00188755	0.321356
Cell_1109	2.90461e-37	0.229544	0.149085	0.00362677	0.617744
Cell_1110	0.999205	0.000534475	0.000149851	6.4415e-07	0.000109717
Cell_1111	0.998035	0.000709985	0.000722688	3.10962e-06	0.000529145
Cell_1112	5.32529e-57	0.100041	0.518319	0.00222876	0.379411
Cell_1113	7.0662e-11	0.319246	0.39204	0.00168515	0.287028
Cell_1114	1.01562e-34	0.180962	0.430338	0.00226874	0.386431
Cell_1115	3.80915e-41	0.109017	0.513151	0.00220533	0.375626
Cell_1116	2.19484e-39	5.36504e-11	1	2.97443e-12	5.06631e-10
Cell_1117	2.54146e-73	0.318847	0.393217	0.00168061	0.286255
Cell_1118	2.92133e-54	2.03675e-06	1.78287e-05	0.999967	1.30534e-05
Cell_1119	4.24423e-41	0.0911487	0.523597	0.00224921	0.383005
Cell_1120	1.43296e-42	0.197773	0.462461	0.00198352	0.337782
Cell_1121	1.03429e-42	0.423451	0.33214	0.00142655	0.242983
Cell_1122	1.4833e-18	0.521192	0.275733	0.00118621	0.201889
Cell_1123	2.03099e-23	1.20729e-06	0.999995	2.06467e-08	3.49873e-06
Cell_1124	4.32436e-29	0.0470001	0.875238	0.000453903	0.0773079
Cell_1125	7.03867e-51	3.63512e-05	0.999822	8.28575e-07	0.000141127
Cell_1126	8.16336e-12	0.0614369	0.55299	0.00225146	0.383322
Cell_1127	0.998087	0.000556846	0.000780804	3.35585e-06	0.000571587
Cell_1128	8.07978e-19	0.421217	0.1208	0.0026732	0.455311
Cell_1129	1.48868e-47	0.204563	0.458073	0.00196939	0.335394
Cell_1130	2.40626e-20	0.0416883	0.551875	0.00237227	0.404065
Cell_1131	4.86662e-111	0.359617	4.00618e-54	0.00373785	0.636645
Cell_1132	1.90883e-73	0.129922	0.50106	0.00215387	0.366865
Cell_1133	2.95852e-45	0.0239631	0.911181	0.000897809	0.0639582
Cell_1134	2.30781e-53	0.349313	0.374719	0.00161076	0.274357
Cell_1135	1.6816e-58	0.0196035	0.529934	0.0622569	0.388206
Cell_1136	4.60028e-57	0.10385	0.516073	0.00221842	0.377858
Cell_1137	1.58522e-51	0.108771	2.89184e-17	0.00520213	0.886027
Cell_1138	9.99863e-16	0.00045152	0.996974	1.50301e-05	0.00255907
Cell_1139	4.26319e-86	0.0118932	0.569031	0.00244614	0.41663
Cell_1140	1.89306e-47	0.329463	0.38616	0.00165983	0.282716
Cell_1141	1.14604e-48	0.327605	0.0837899	0.00343555	0.585169
Cell_1142	4.2835e-42	0.0788085	0.530129	0.00231295	0.38875
Cell_1143	1.80856e-25	0.185387	0.46912	0.00201656	0.343476
Cell_1144	2.67468e-90	0.344861	0.377281	0.0016218	0.276236
Cell_1145	1.23079e-88	0.539842	0.0719683	0.00226579	0.385924
Cell_1146	0.995168	0.00225849	0.00148754	6.33687e-06	0.00107929
Cell_1147	6.4941e-16	0.046884	0.58082	0.00217814	0.370118
Cell_1148	1.78406e-46	0.0972948	1.64058e-20	0.00526915	0.897436
Cell_1149	1.43683e-07	0.609194	0.225057	0.000967432	0.164781
Cell_1150	1.05707e-74	0.259971	8.56723e-18	0.00431937	0.735709
Cell_1151	1.60404e-35	0.143269	0.181675	0.00394028	0.671116
Cell_1152	2.04983e-44	0.399174	5.38909e-16	0.00350699	0.597319
Cell_1153	0.999146	0.000543846	0.000178875	7.68957e-07	0.000130974
Cell_1154	1.04846e-19	0.00015949	0.000626875	0.998755	0.000458975
Cell_1155	1.31479e-38	0.187598	0.467846	0.00201108	0.342545
Cell_1156	2.36463e-29	0.36977	0.362936	0.00156013	0.265734
Cell_1157	4.89656e-24	0.201653	0.459752	0.00197631	0.336619
Cell_1158	1.046e-24	0.00687032	0.157591	0.720288	0.115251
Cell_1159	2.73586e-47	1.14619e-06	1.68011e-06	0.999996	1.23013e-06
Cell_1160	3.87024e-57	0.0593521	0.541541	0.00233351	0.396773
Cell_1161	2.24985e-22	0.353499	0.372307	0.00160041	0.272594
Cell_1162	6.93917e-43	0.346952	0.00437289	0.00378625	0.644888
Cell_1163	2.03215e-21	0.108368	0.502467	0.00230279	0.386862
Cell_1164	3.83326e-26	0.0810691	1.15509e-05	0.00536731	0.913552
Cell_1165	5.30585e-76	2.33413e-39	2.37365e-38	1	1.73754e-38
Cell_1166	5.781e-48	0.693765	0.176375	0.000757975	0.129102
Cell_1167	0.998546	0.000573943	0.000506927	2.17907e-06	0.000371157
Cell_1168	0.997728	0.000535237	0.0010001	4.29902e-06	0.000732245
Cell_1169	7.13301e-24	8.29965e-14	1	1.07507e-16	1.83115e-14
Cell_1170	1.46959e-11	0.0905624	0.523727	0.00225129	0.383459
Cell_1171	8.72347e-21	0.0416005	0.759082	0.00117015	0.198147
Cell_1172	1.30721e-07	0.0716361	0.679995	0.00144984	0.246919
Cell_1173	4.79852e-28	0.157178	0.485476	0.00209789	0.355247
Cell_1174	5.20571e-37	0.658619	1.28626e-12	0.00199268	0.339388
Cell_1175	7.57674e-13	0.144947	0.492408	0.00211666	0.360528
Cell_1176	6.35843e-47	0.155	0.603521	0.00140947	0.24007
Cell_1177	1.23618e-32	0.358664	0.369538	0.00158882	0.270209
Cell_1178	2.43897e-57	0.46966	1.32301e-07	0.00310884	0.527231
Cell_1179	3.47843e-84	0.344054	0.378176	0.0016252	0.276144
Cell_1180	0.999075	0.000554859	0.000213202	9.1644e-07	0.000156095
Cell_1181	1.34385e-55	0.55933	4.53411e-05	0.00257185	0.438053
Cell_1182	3.71063e-56	0.258753	3.26793e-10	0.00432683	0.73692
Cell_1183	1.55904e-55	0.254889	0.431335	0.00183174	0.311944
Cell_1184	3.38245e-26	0.0319575	0.546749	0.00246254	0.418831
Cell_1185	5.31841e-23	0.0954474	0.517035	0.00226511	0.385252
Cell_1186	6.14464e-16	0.219046	0.449735	0.00193324	0.329286
Cell_1187	4.1571e-107	0.200673	1.07872e-46	0.00466546	0.794662
Cell_1188	0.997703	0.00056698	0.000996206	4.28214e-06	0.000729369
Cell_1189	2.33509e-91	0.595433	8.56351e-19	0.00236135	0.402206
Cell_1190	9.6129e-43	0.293907	4.17306e-08	0.0041213	0.701972
Cell_1191	1.36759e-20	0.197371	3.71986e-05	0.00474251	0.797849
Cell_1192	1.76089e-45	0.349436	0.374649	0.00161047	0.274305
Cell_1193	2.51942e-91	5.35017e-07	0.999999	3.69501e-09	6.29366e-07
Cell_1194	2.56127e-67	2.83481e-19	1	3.06221e-20	5.21579e-18
Cell_1195	5.85252e-35	0.157652	0.48512	0.00208505	0.355143
Cell_1196	2.65045e-49	0.303414	0.401153	0.00172437	0.293708
Cell_1197	2.8554e-87	0.0323988	0.557238	0.00239519	0.407968
Cell_1198	5.25895e-25	0.0923922	0.522668	0.00224745	0.382692
Cell_1199	1.19675e-53	0.715047	1.20643e-13	0.00166321	0.28329
Cell_1200	5.46774e-79	0.314173	0.394994	0.00169751	0.289135
Cell_1201	1.20549e-16	0.0913538	0.523299	0.00224918	0.383098
