cell	Node 0	Node 1	Node 2	Node 3
Cell_430	9.29728e-30	3.39511e-08	0.841082	0.158918
Cell_431	6.69991e-21	7.49471e-22	0.00151152	0.998488
Cell_432	2.73175e-39	1.27359e-13	0.999687	0.000312772
Cell_433	3.27851e-33	9.82076e-21	0.998988	0.00101213
Cell_434	1.35548e-22	3.00161e-20	1	2.22283e-17
Cell_435	2.70432e-11	1.12243e-15	1	1.32715e-13
Cell_436	1.75108e-26	4.55878e-11	0.930373	0.0696273
Cell_437	0.00180401	0.00243387	0.251308	0.744454
Cell_438	1.76579e-19	1.74515e-16	1	1.04296e-10
Cell_439	5.55776e-28	3.0885e-30	1.3051e-25	1
Cell_440	1.38654e-51	6.01295e-38	1.64472e-17	1
Cell_441	1.30277e-17	2.67827e-16	8.85365e-06	0.999991
Cell_442	1.58044e-35	7.84102e-14	2.9493e-06	0.999997
Cell_443	0.461328	5.91035e-05	0.00607339	0.53254
Cell_444	0.996657	1.5143e-05	0.00155783	0.00177
Cell_445	3.71889e-16	0.00132046	0.137244	0.861436
Cell_446	8.62964e-42	1.8451e-27	3.60212e-15	1
Cell_447	5.46594e-41	1.98054e-23	1	1.15087e-15
Cell_448	5.14536e-28	3.43649e-17	0.999998	1.72804e-06
Cell_449	7.05448e-83	2.00562e-17	1.0669e-10	1
Cell_450	2.05774e-66	3.25706e-71	1.16332e-41	1
Cell_451	8.7474e-66	9.46426e-37	1.33347e-25	1
Cell_452	2.55118e-41	5.47784e-41	1	1.12756e-27
Cell_453	2.95817e-11	2.08722e-12	1	5.03455e-10
Cell_454	1.39357e-63	4.53246e-07	4.68907e-05	0.999953
Cell_455	9.38001e-44	1.06441e-25	0.999996	3.79571e-06
Cell_456	5.52919e-39	1.21152e-20	1	8.50144e-10
Cell_457	1.22576e-25	8.85169e-17	0.0481456	0.951854
Cell_458	5.86461e-16	2.99503e-20	8.91742e-08	1
Cell_459	0.996308	1.51391e-05	0.00155734	0.00211904
Cell_460	1.54832e-06	0.000101873	0.0119287	0.987968
Cell_461	4.93273e-26	6.1795e-19	0.0508665	0.949134
Cell_462	1.8784e-16	3.96442e-12	0.99334	0.00665997
Cell_463	2.14706e-64	3.17882e-56	4.02615e-49	1
Cell_464	0.996524	1.51406e-05	0.00163981	0.00182128
Cell_465	1.04248e-21	1.87188e-18	3.12312e-09	1
Cell_466	4.14569e-20	2.14729e-11	1.58429e-06	0.999998
Cell_467	4.37355e-28	2.05781e-16	1	8.58037e-08
Cell_468	1.3316e-31	5.58139e-21	1.20885e-08	1
Cell_469	2.83512e-05	5.7967e-07	0.9999	7.1335e-05
Cell_470	1.44515e-54	1.69588e-20	0.999997	3.19747e-06
Cell_471	2.54062e-42	8.79377e-24	3.21515e-12	1
Cell_472	0.996495	1.51486e-05	0.00166297	0.00182666
Cell_473	2.3815e-21	3.82038e-09	0.999999	8.01417e-07
Cell_474	2.02872e-32	1.24219e-30	1	8.41972e-26
Cell_475	1.32434e-19	5.27465e-18	4.94987e-11	1
Cell_476	1.29961e-37	1.44836e-09	0.999925	7.47143e-05
Cell_477	1.19686e-34	1.49216e-10	0.000172995	0.999827
Cell_478	4.67756e-33	7.11406e-38	4.72088e-30	1
Cell_479	5.16407e-48	5.44298e-33	1.63899e-19	1
Cell_480	1.75697e-42	9.40544e-19	0.999999	1.30603e-06
Cell_481	6.19972e-57	5.50455e-12	0.0687678	0.931232
Cell_482	3.40934e-12	5.58845e-17	1.08253e-11	1
Cell_483	0.994478	1.82013e-05	0.00324895	0.00225497
Cell_484	2.32333e-24	8.43902e-16	6.9262e-09	1
Cell_485	2.60941e-09	0.000392827	0.951474	0.048133
Cell_486	3.94549e-61	4.89838e-35	1	2.05142e-26
Cell_487	2.42585e-06	3.75531e-11	0.999998	1.36071e-08
Cell_488	2.14171e-18	3.15168e-19	1	3.73571e-17
Cell_489	5.56731e-47	1.95101e-17	0.999999	1.25547e-06
Cell_490	7.6934e-62	4.85147e-14	0.977523	0.0224774
Cell_491	5.67455e-56	7.52591e-46	1	1.31899e-38
Cell_492	4.8445e-34	1.85295e-16	1	1.57271e-13
Cell_493	3.04408e-43	3.57592e-17	5.8444e-13	1
Cell_494	2.86147e-13	2.67053e-08	0.999741	0.000258988
Cell_495	3.65217e-15	6.28945e-20	0.999995	4.55475e-06
Cell_496	3.22904e-18	4.90601e-23	4.37617e-08	1
Cell_497	1.20845e-70	1.59203e-17	1	1.54395e-13
Cell_498	5.99431e-84	3.10803e-54	6.89088e-52	1
Cell_499	1.51757e-70	5.74704e-26	2.72054e-14	1
Cell_500	2.72072e-10	1.37193e-13	0.776426	0.223574
Cell_501	0.995492	1.52112e-05	0.00271521	0.00177759
Cell_502	6.44299e-27	2.25358e-11	0.999977	2.29907e-05
Cell_503	1.41962e-66	9.22638e-25	1	3.85018e-12
Cell_504	1.04131e-25	2.12897e-16	0.99995	4.95853e-05
Cell_505	2.53306e-16	3.43555e-18	1.84438e-15	1
Cell_506	2.44892e-24	2.21896e-19	1	4.41741e-08
Cell_507	1.7521e-65	1.97018e-54	6.73696e-40	1
Cell_508	1.70092e-39	1.40047e-23	3.596e-12	1
Cell_509	3.90542e-16	1.34768e-20	0.00386089	0.996139
Cell_510	0.996108	1.52041e-05	0.00209896	0.00177805
Cell_511	1.02933e-30	1.13099e-11	0.0222581	0.977742
Cell_512	3.07438e-42	1.20413e-32	9.55402e-26	1
Cell_513	3.63362e-35	3.23217e-31	1	2.04227e-23
Cell_514	1.18115e-19	2.67627e-14	4.50763e-09	1
Cell_515	0.996657	1.51426e-05	0.0015571	0.00177053
Cell_516	7.27096e-31	2.58472e-15	0.0123959	0.987604
Cell_517	2.67734e-28	9.48104e-19	2.29626e-15	1
Cell_518	0.996659	1.51426e-05	0.00155517	0.00177068
Cell_519	4.96197e-12	1.29021e-16	2.91819e-07	1
Cell_520	8.82788e-20	1.15258e-06	0.919937	0.080062
Cell_521	8.07774e-94	1.52423e-70	2.43531e-40	1
Cell_522	4.87666e-19	5.21427e-12	6.1128e-10	1
Cell_523	2.73212e-12	4.17376e-17	0.00147047	0.99853
Cell_524	9.05803e-20	8.42962e-14	8.69581e-12	1
Cell_525	4.33265e-23	8.75894e-20	0.875634	0.124366
Cell_526	7.94934e-16	2.1809e-07	0.540877	0.459123
Cell_527	2.89258e-33	4.39502e-38	1	1.45339e-12
Cell_528	3.09652e-24	1.60015e-25	1	1.94141e-18
Cell_529	1.05421e-07	2.09005e-11	0.881869	0.118131
Cell_530	0.996125	1.51405e-05	0.00209018	0.00176943
Cell_531	0.996655	1.51427e-05	0.00156002	0.00176983
Cell_532	2.45539e-41	2.20441e-33	2.00996e-16	1
Cell_533	1.3331e-61	3.9003e-33	8.53704e-13	1
Cell_534	1.44402e-47	1.42763e-39	1	6.52411e-33
Cell_535	6.18765e-12	9.50465e-17	0.997217	0.00278266
Cell_536	4.73148e-51	9.52797e-28	6.73965e-21	1
Cell_537	1.79535e-26	8.26568e-21	4.66008e-05	0.999953
Cell_538	4.47145e-67	2.3475e-20	2.41076e-18	1
Cell_539	3.50332e-25	1.31417e-20	1	7.84072e-09
Cell_540	0.00106093	3.39897e-07	0.163551	0.835388
Cell_541	3.95939e-37	1.17312e-33	1	1.3715e-21
Cell_542	1.66961e-36	2.80625e-17	1	1.01617e-08
Cell_543	2.20034e-31	3.24415e-22	2.08961e-05	0.999979
Cell_544	2.11978e-17	6.76113e-13	4.11535e-06	0.999996
Cell_545	5.05312e-28	1.0019e-31	6.82467e-05	0.999932
Cell_546	3.17515e-20	7.94646e-19	1	2.21033e-12
Cell_547	2.44661e-54	4.32493e-36	4.92903e-23	1
Cell_548	1.10441e-19	5.74324e-07	0.999932	6.72412e-05
Cell_549	1.05263e-27	3.7602e-29	1	9.95321e-10
Cell_550	2.90445e-100	7.79389e-33	2.94902e-27	1
Cell_551	7.10198e-16	6.16763e-15	0.0573747	0.942625
Cell_552	0.996349	1.63964e-05	0.00168698	0.00194733
Cell_553	1.67416e-24	8.08775e-23	2.71193e-12	1
Cell_554	2.67055e-33	7.93605e-33	1.67671e-15	1
Cell_555	2.69924e-19	1.3194e-17	9.16746e-07	0.999999
Cell_556	4.52317e-47	2.3289e-23	2.76667e-10	1
Cell_557	7.8447e-05	2.02739e-08	0.999906	1.59484e-05
Cell_558	4.60689e-65	7.99224e-64	1	8.16636e-56
Cell_559	1.99352e-19	3.07342e-24	1	1.95679e-14
Cell_560	5.56713e-17	4.50639e-13	5.85122e-07	0.999999
Cell_561	4.1907e-22	1.9951e-14	0.193582	0.806418
Cell_562	9.01766e-16	0.00404489	0.518581	0.477374
Cell_563	2.07396e-71	1.6747e-23	1.7292e-21	1
Cell_564	9.47797e-42	2.84613e-38	1	3.26205e-10
Cell_565	3.98803e-47	1.88872e-17	0.29981	0.70019
Cell_566	5.07945e-39	2.78383e-31	1	1.23e-19
Cell_567	1.51968e-13	2.31352e-18	0.981746	0.0182545
Cell_568	5.06042e-11	7.70551e-16	0.0062565	0.993744
Cell_569	3.08869e-09	1.87892e-10	0.0165197	0.98348
Cell_570	4.26152e-43	3.49393e-24	0.999999	5.19023e-07
Cell_571	1.5084e-38	1.36411e-42	1	7.76353e-31
Cell_572	6.56083e-17	4.94111e-21	6.64483e-08	1
Cell_573	1.08802e-46	2.38818e-40	2.15282e-22	1
Cell_574	4.85151e-36	2.1058e-40	4.94417e-27	1
Cell_575	5.96412e-24	7.40803e-19	1	8.65696e-17
Cell_576	9.87647e-66	6.3762e-28	6.6086e-26	1
Cell_577	3.08019e-22	7.22744e-20	0.00494549	0.995055
Cell_578	3.52336e-10	1.73464e-10	0.99999	9.99271e-06
Cell_579	2.27205e-39	4.20765e-17	5.14533e-12	1
Cell_580	4.77406e-21	5.3232e-18	2.36609e-07	1
Cell_581	2.42527e-67	5.01747e-31	6.51789e-19	1
Cell_582	5.85155e-29	3.28494e-11	0.999961	3.92402e-05
Cell_583	7.33939e-08	2.286e-08	0.999997	2.71015e-06
Cell_584	1.05225e-60	2.56688e-23	0.802574	0.197426
Cell_585	2.63701e-61	3.01195e-28	0.468606	0.531394
Cell_586	1.60615e-34	7.90862e-13	0.101231	0.898769
Cell_587	1.60935e-33	2.81179e-25	2.51271e-05	0.999975
Cell_588	2.01307e-28	2.99967e-26	1	1.02415e-07
Cell_589	7.93599e-64	1.13607e-15	0.99957	0.000429669
Cell_590	1.02819e-22	3.20451e-20	1.83725e-15	1
Cell_591	1.38083e-42	2.39644e-38	1	2.80117e-36
Cell_592	9.4025e-81	6.19528e-13	6.3634e-11	1
Cell_593	8.65858e-19	4.47428e-19	0.974581	0.0254193
Cell_594	6.72868e-11	3.73273e-07	0.999953	4.69655e-05
Cell_595	8.31974e-29	1.90616e-17	0.0278007	0.972199
Cell_596	7.6267e-33	4.862e-09	0.928734	0.0712661
Cell_597	4.37694e-30	7.08027e-17	1	6.68278e-13
Cell_598	4.72862e-28	1.69493e-13	0.999131	0.000868621
Cell_599	0.996651	1.51447e-05	0.00155688	0.00177728
Cell_600	9.80879e-42	1.08635e-15	0.346208	0.653792
Cell_601	1.35701e-71	4.41585e-15	1	5.53474e-09
Cell_602	5.66131e-34	3.0558e-25	1	2.52701e-14
Cell_603	1.88524e-81	7.19697e-56	3.16917e-46	1
Cell_604	3.25465e-29	1.71202e-29	1	2.98741e-11
Cell_605	7.78554e-33	1.28901e-16	0.995248	0.00475176
Cell_606	7.35287e-09	1.64186e-10	1	2.62716e-08
Cell_607	9.2177e-37	1.39806e-25	1	7.37691e-15
Cell_608	0.996647	1.51974e-05	0.00156146	0.00177616
Cell_609	4.15478e-29	1.7846e-18	1	7.9815e-15
Cell_610	6.56695e-38	1.22993e-09	0.999999	1.14069e-06
Cell_611	7.06571e-84	1.56957e-58	8.06942e-50	1
Cell_612	9.21087e-48	4.47725e-28	4.32203e-14	1
Cell_613	2.49751e-49	2.69725e-18	1.62225e-12	1
Cell_614	0.996609	1.51763e-05	0.00160121	0.0017748
Cell_615	3.14507e-26	1.45478e-17	4.19573e-08	1
Cell_616	8.54386e-37	1.04934e-23	1	6.91749e-08
Cell_617	1.91679e-26	1.99891e-10	0.98831	0.0116896
Cell_618	5.21434e-38	4.92858e-24	7.58538e-18	1
Cell_619	8.21867e-31	1.29901e-35	1	3.09985e-19
Cell_620	2.79503e-27	2.22815e-07	0.0181384	0.981861
Cell_621	1.46489e-22	7.36022e-15	0.106168	0.893832
Cell_622	1.00835e-46	1.14888e-31	7.59986e-16	1
Cell_623	1.23944e-61	4.47977e-53	8.1662e-49	1
Cell_624	1.50332e-27	1.0915e-11	1.164e-09	1
Cell_625	3.84238e-33	1.11903e-20	1	5.36976e-11
Cell_626	2.32691e-19	2.42867e-19	3.303e-08	1
Cell_627	1.03992e-36	4.32141e-41	1	2.55667e-29
Cell_628	1.94312e-55	4.298e-18	4.44317e-09	1
Cell_629	1.53973e-60	4.77287e-37	3.51128e-29	1
Cell_630	5.05937e-98	1.02333e-60	1.08446e-52	1
Cell_631	1.58379e-31	1.76027e-21	2.55163e-09	1
Cell_632	9.91626e-15	5.87215e-13	1	6.86218e-11
Cell_633	1.69386e-06	3.077e-11	3.17893e-09	0.999998
Cell_634	7.59928e-39	5.27752e-17	0.979331	0.0206692
Cell_635	3.84434e-28	9.13307e-21	1	1.53636e-09
Cell_636	6.75271e-24	1.03399e-28	8.24322e-16	1
Cell_637	9.01168e-46	2.38249e-22	0.999989	1.14522e-05
Cell_638	3.92519e-20	5.63429e-18	1.21778e-12	1
Cell_639	1.91369e-16	2.91505e-21	1	4.99092e-17
Cell_640	2.48152e-22	1.54954e-20	2.96071e-05	0.99997
Cell_641	1.67206e-12	4.19514e-09	0.998503	0.0014966
Cell_642	6.71599e-52	6.34078e-44	1.06756e-33	1
Cell_643	1.49369e-05	1.56968e-08	0.999833	0.000152228
Cell_644	2.76843e-43	3.03582e-27	1	6.6654e-14
Cell_645	9.71048e-31	2.89737e-24	5.81162e-17	1
Cell_646	2.8323e-33	6.6973e-38	1	7.97289e-36
Cell_647	4.53829e-63	1.23433e-18	7.37508e-15	1
Cell_648	1.01601e-37	1.20358e-25	2.51649e-09	1
Cell_649	1.05936e-30	2.58838e-21	1.14983e-09	1
Cell_650	4.31676e-52	1.21212e-22	0.0739331	0.926067
Cell_651	3.1944e-26	3.06502e-22	0.330015	0.669985
Cell_652	1.81844e-84	9.97213e-68	1.04361e-65	1
Cell_653	8.36872e-14	1.23636e-11	0.99345	0.00655043
Cell_654	1.32589e-47	3.96484e-51	1.34357e-35	1
Cell_655	3.9321e-35	6.96289e-22	3.5852e-08	1
Cell_656	1.98936e-34	2.35379e-32	1	2.66687e-17
Cell_657	6.76069e-15	1.28325e-14	2.63469e-11	1
Cell_658	3.20982e-29	1.04693e-19	1	2.88495e-07
Cell_659	1.7448e-27	5.76115e-19	7.4058e-14	1
Cell_660	7.50294e-30	5.37177e-20	2.55783e-09	1
Cell_661	2.0536e-18	5.27515e-12	0.0020664	0.997934
Cell_662	0.996657	1.5145e-05	0.00155769	0.00177035
Cell_663	7.63457e-48	6.25356e-34	6.82252e-14	1
Cell_664	0.00210043	1.34321e-06	0.997741	0.000157026
Cell_665	4.99209e-35	1.06698e-29	1	7.87757e-22
Cell_666	5.91369e-30	7.19296e-18	1.23373e-10	1
Cell_667	6.05423e-27	1.4225e-17	4.01894e-10	1
Cell_668	8.01457e-20	1.43877e-12	0.998567	0.00143311
Cell_669	5.80524e-28	2.16936e-22	1	2.53559e-20
Cell_670	6.18111e-47	8.39232e-23	1.34593e-13	1
Cell_671	2.42337e-44	3.27249e-32	1	1.59286e-14
Cell_672	1.65725e-21	8.24821e-15	0.565724	0.434276
Cell_673	1.58841e-36	0.00451492	0.46447	0.531015
Cell_674	6.33533e-107	2.10476e-24	2.20501e-22	1
Cell_675	2.70025e-22	3.61281e-15	0.00853091	0.991469
Cell_676	5.10437e-40	2.35039e-25	2.2471e-08	1
Cell_677	2.13987e-67	6.08169e-39	6.2586e-37	1
Cell_678	7.5294e-41	9.92442e-32	4.42053e-15	1
Cell_679	4.37991e-24	1.69848e-17	1	1.24427e-10
Cell_680	3.24781e-15	2.60051e-19	0.999999	1.22495e-06
Cell_681	2.28292e-50	5.97563e-10	6.19726e-08	1
Cell_682	1.75885e-43	2.6648e-32	1.01718e-13	1
Cell_683	1.28585e-36	1.14874e-20	1	3.78138e-13
Cell_684	1.63464e-18	7.86633e-18	2.42615e-06	0.999998
Cell_685	2.77318e-88	3.16203e-41	1	9.60937e-39
Cell_686	3.54089e-22	8.18575e-06	0.999034	0.000957984
Cell_687	5.94196e-26	6.16223e-26	1	3.47416e-15
Cell_688	0.00377059	7.60554e-08	0.624214	0.372015
Cell_689	0.99666	1.51428e-05	0.00155513	0.0017696
Cell_690	1.13512e-05	0.00453018	0.466014	0.529445
Cell_691	7.67868e-11	1.26502e-12	0.00152733	0.998473
Cell_692	2.35968e-71	5.36817e-48	1	3.00716e-32
Cell_693	2.17797e-54	8.18259e-30	1.18952e-26	1
Cell_694	1.74195e-12	4.36243e-11	0.993492	0.00650821
Cell_695	2.38709e-33	6.0333e-26	5.88529e-17	1
Cell_696	1.56918e-28	1.19383e-23	0.000404353	0.999596
Cell_697	1.46684e-35	8.98059e-21	0.999868	0.000132291
Cell_698	3.05733e-36	4.64515e-41	1	1.42553e-34
Cell_699	2.89142e-77	3.78427e-50	1	2.3756e-43
Cell_700	1.4158e-49	3.00301e-09	1	3.51003e-07
Cell_701	7.05186e-19	2.98763e-17	0.999999	1.4853e-06
Cell_702	1.51985e-56	3.27644e-15	6.86518e-13	1
Cell_703	2.4337e-51	1.15168e-41	1	2.23918e-23
Cell_704	8.93167e-32	4.27543e-18	4.97907e-12	1
Cell_705	5.35178e-42	9.11779e-23	0.00102201	0.998978
Cell_706	1.7138e-56	1.84425e-32	4.88736e-23	1
Cell_707	2.74629e-18	1.4316e-13	6.66393e-05	0.999933
Cell_708	8.88867e-41	2.71466e-45	1	2.16591e-30
Cell_709	2.06667e-68	1.19494e-41	2.1146e-15	1
Cell_710	1.11958e-21	5.77911e-17	4.50312e-13	1
Cell_711	0.99666	1.51429e-05	0.0015554	0.00176971
Cell_712	2.03617e-14	1.6016e-13	3.34131e-06	0.999997
Cell_713	1.24055e-43	8.40754e-41	2.93352e-27	1
Cell_714	3.79951e-42	1.28718e-25	1	1.81784e-19
Cell_715	0.99666	1.51436e-05	0.00155529	0.00176969
Cell_716	3.88674e-41	1.5077e-31	9.30303e-17	1
Cell_717	3.99302e-24	6.18268e-16	1	9.19272e-13
Cell_718	3.16555e-06	7.89509e-11	0.095322	0.904675
Cell_719	1.32895e-41	1.7551e-19	8.02193e-06	0.999992
Cell_720	2.30703e-06	5.61801e-11	0.00516602	0.994832
Cell_721	8.4836e-34	1.56014e-21	1.21063e-16	1
Cell_722	1.5236e-30	1.4948e-15	1	2.21223e-13
Cell_723	3.5989e-26	6.47484e-12	0.000212109	0.999788
Cell_724	3.03818e-18	7.61535e-19	0.0214415	0.978558
Cell_725	4.50364e-19	5.56191e-15	6.88463e-09	1
Cell_726	1.87727e-28	2.25817e-30	1	1.0133e-24
Cell_727	4.9523e-48	7.52642e-53	1	4.79988e-27
Cell_728	0.0173209	2.68733e-07	0.000235494	0.982443
Cell_729	0.995302	1.51224e-05	0.0029157	0.00176723
Cell_730	5.37812e-30	4.83151e-08	0.760338	0.239662
Cell_731	9.28359e-17	1.077e-15	1	2.72824e-07
Cell_732	7.71393e-29	1.59929e-19	9.34961e-08	1
Cell_733	4.18494e-38	2.16377e-21	3.66635e-16	1
Cell_734	4.14875e-35	4.16388e-33	6.43676e-25	1
Cell_735	7.28611e-54	9.74795e-25	1.00484e-22	1
Cell_736	0.996583	1.53244e-05	0.00159343	0.00180858
Cell_737	1.29625e-56	1.76545e-37	1.21206e-22	1
Cell_738	2.64974e-36	5.62276e-28	1.67002e-16	1
Cell_739	6.10985e-57	9.01594e-19	1	6.55217e-16
Cell_740	3.61448e-46	2.97515e-39	5.45714e-05	0.999945
Cell_741	6.45382e-27	2.29756e-31	2.60111e-20	1
Cell_742	2.48154e-80	1.86533e-17	3.7896e-14	1
Cell_743	1.32023e-31	9.9605e-17	0.000592371	0.999408
Cell_744	3.54922e-50	1.44479e-42	1	1.68866e-40
Cell_745	2.27495e-20	1.35259e-15	1	8.10624e-09
Cell_746	1.8384e-27	4.81177e-13	0.31155	0.68845
Cell_747	1.36743e-32	9.86575e-35	1.01818e-32	1
Cell_748	8.31209e-24	4.03544e-15	0.999957	4.29753e-05
Cell_749	9.61694e-06	1.46119e-10	2.44933e-05	0.999966
Cell_750	8.75667e-08	1.33273e-12	0.00109149	0.998908
Cell_751	9.86557e-37	4.60855e-26	0.000308606	0.999691
Cell_752	2.23784e-13	6.91694e-09	0.768564	0.231436
Cell_753	7.5998e-30	1.38467e-21	0.999998	1.83002e-06
Cell_754	2.98571e-23	1.0055e-20	4.70378e-11	1
Cell_755	1.01505e-50	3.12615e-11	1	3.79121e-09
Cell_756	1.28117e-23	1.0974e-15	0.999963	3.69925e-05
Cell_757	0.985752	6.2848e-05	0.00647651	0.00770818
Cell_758	6.3261e-87	6.32091e-57	1.44815e-42	1
Cell_759	2.10043e-40	5.99886e-17	2.44735e-05	0.999976
Cell_760	2.6221e-15	4.00587e-20	1	2.68269e-11
Cell_761	1.00295e-24	0.000102021	0.0105014	0.989397
Cell_762	1.35456e-33	1.41582e-12	0.000205762	0.999794
Cell_763	4.5123e-30	4.6299e-30	1	2.59816e-11
Cell_764	5.08691e-40	5.59284e-21	0.998777	0.00122301
Cell_765	6.56178e-13	3.57487e-07	0.000126773	0.999873
Cell_766	2.29386e-39	4.75681e-24	1	3.0716e-21
Cell_767	1.88205e-37	6.18251e-30	0.999999	1.38245e-06
Cell_768	2.76144e-37	3.6524e-18	1	2.16831e-14
Cell_769	2.56649e-33	3.095e-27	1	2.2789e-11
Cell_770	2.47771e-07	2.31142e-06	0.000354567	0.999643
Cell_771	5.57073e-70	1.16016e-12	1.19147e-10	1
Cell_772	7.2854e-21	1.38094e-16	1	2.09194e-07
Cell_773	6.34103e-29	3.28028e-13	1	2.04654e-08
Cell_774	3.59621e-35	8.38373e-20	1	6.17059e-10
Cell_775	3.15182e-11	3.92144e-10	0.999996	3.68454e-06
Cell_776	1.30405e-67	2.50294e-69	1.39437e-37	1
Cell_777	1.13532e-53	2.43327e-46	1.88901e-12	1
Cell_778	6.20308e-31	1.33367e-24	2.98349e-19	1
Cell_779	5.13898e-16	5.57993e-16	0.000119687	0.99988
Cell_780	2.59128e-17	3.93705e-22	1	6.75349e-10
Cell_781	0.996648	1.51551e-05	0.00156572	0.00177104
Cell_782	2.09561e-26	2.87913e-22	2.07435e-05	0.999979
Cell_783	6.15332e-36	1.25302e-22	8.94318e-14	1
Cell_784	1.72105e-18	8.7806e-20	0.916855	0.0831453
Cell_785	1.02811e-27	2.00669e-20	0.000511045	0.999489
Cell_786	3.55108e-12	6.31708e-13	1	2.35293e-08
Cell_787	4.71537e-24	1.81851e-23	0.00719076	0.992809
Cell_788	2.35441e-14	4.72261e-18	1	5.52172e-16
Cell_789	1.96175e-36	3.88909e-40	1	2.15602e-28
Cell_790	2.60553e-79	2.37891e-25	6.08165e-20	1
Cell_791	0.994599	2.43531e-05	0.00253033	0.00284628
Cell_792	1.11622e-49	4.62991e-29	9.67419e-18	1
Cell_793	1.45134e-38	9.43488e-25	1	4.17031e-20
Cell_794	2.07369e-17	1.25644e-16	2.48456e-08	1
Cell_795	9.84199e-22	1.32016e-14	1.63121e-10	1
Cell_796	1.52745e-30	5.24607e-22	1.35976e-13	1
Cell_797	5.40558e-13	5.24687e-12	0.98319	0.0168095
Cell_798	1.05594e-31	4.70116e-16	0.0203012	0.979699
Cell_799	3.77095e-19	1.23477e-13	0.239925	0.760075
Cell_800	1.89712e-33	3.06475e-24	2.18846e-20	1
Cell_801	6.23625e-36	2.35259e-27	1.33779e-19	1
Cell_802	5.43528e-35	1.00642e-27	2.5801e-12	1
Cell_803	4.41698e-22	8.33788e-18	9.96795e-14	1
Cell_804	3.00879e-42	1.57046e-40	1	1.89748e-18
Cell_805	4.30399e-14	3.67818e-13	0.76833	0.23167
Cell_806	8.96054e-32	8.89771e-19	0.89778	0.10222
Cell_807	1.96939e-24	1.45411e-17	0.165072	0.834928
Cell_808	3.65506e-10	9.14795e-07	0.000126289	0.999873
Cell_809	9.34217e-24	1.29111e-22	3.20322e-17	1
Cell_810	2.47415e-30	5.73605e-18	1	6.01923e-13
Cell_811	1.41945e-22	2.6279e-15	1	4.9222e-13
Cell_812	4.31491e-26	2.96869e-22	4.39845e-09	1
Cell_813	2.53842e-53	4.21182e-21	1	5.09726e-19
Cell_814	6.65986e-50	1.05774e-23	1	2.85547e-13
Cell_815	1.91718e-32	5.29787e-33	1	6.20007e-13
Cell_816	2.64877e-38	9.68615e-22	1	4.65949e-11
Cell_817	2.40543e-26	1.64965e-17	2.84326e-12	1
Cell_818	0.99666	1.51428e-05	0.00155511	0.00176959
Cell_819	2.91603e-16	8.48379e-15	0.996159	0.00384093
Cell_820	7.69788e-38	4.43509e-14	0.999731	0.000268688
Cell_821	1.19145e-29	2.78207e-34	1	4.89523e-29
Cell_822	2.85125e-14	8.03339e-08	0.284948	0.715051
Cell_823	1.98141e-55	1.18547e-27	1	1.0726e-18
Cell_824	3.16742e-42	2.23238e-28	1.11552e-22	1
Cell_825	1.07731e-23	4.58457e-28	1	5.3778e-26
Cell_826	1.46495e-26	1.36429e-23	0.993768	0.00623229
Cell_827	9.44268e-37	4.18461e-19	0.999992	8.26204e-06
Cell_828	5.96702e-26	2.47582e-05	0.00254338	0.997432
Cell_829	2.55693e-68	1.5331e-38	1.58299e-36	1
Cell_830	1.23801e-52	6.62473e-42	1.0737e-37	1
Cell_831	2.68093e-21	9.23823e-20	0.277045	0.722955
Cell_832	7.84731e-52	1.97318e-41	3.52214e-39	1
Cell_833	0.95802	0.000189924	0.0195921	0.0221982
Cell_834	3.93031e-24	3.80078e-26	2.3457e-06	0.999998
Cell_835	9.56707e-91	5.20187e-77	2.60978e-63	1
Cell_836	5.21942e-34	5.68876e-19	0.999808	0.0001925
Cell_837	1.24289e-28	8.20341e-14	0.000150456	0.99985
Cell_838	6.85217e-19	1.26696e-19	0.0201813	0.979819
Cell_839	3.82895e-46	1.32458e-27	1	4.89065e-12
Cell_840	7.22674e-25	3.46087e-19	6.92878e-05	0.999931
Cell_841	0.995517	1.51259e-05	0.00269999	0.00176768
Cell_842	1.01809e-27	1.71574e-14	1	4.57699e-09
Cell_843	9.16605e-24	2.01557e-14	0.999578	0.000422132
Cell_844	1.93611e-98	1.94887e-58	2.0113e-56	1
Cell_845	2.92236e-33	4.37366e-13	0.660488	0.339512
Cell_846	9.92007e-28	6.27773e-13	1	7.38808e-11
Cell_847	2.47333e-74	2.53935e-45	1	4.0816e-26
Cell_848	0.996659	1.51429e-05	0.00155602	0.00177028
Cell_849	2.10089e-47	4.96117e-34	1.32515e-07	1
Cell_850	3.54353e-08	3.89355e-12	0.999749	0.000250767
Cell_851	4.76752e-12	1.16385e-07	0.997894	0.00210609
Cell_852	2.8287e-35	1.5489e-07	0.999982	1.82298e-05
Cell_853	5.17768e-30	9.62992e-32	1	3.18814e-11
Cell_854	0.99666	1.51426e-05	0.00155509	0.00176957
Cell_855	4.96318e-37	1.97841e-29	4.27004e-09	1
Cell_856	1.40994e-52	1.33919e-22	4.64778e-08	1
Cell_857	9.79344e-22	6.70987e-11	0.99986	0.0001397
Cell_858	3.06221e-24	4.6601e-25	1	1.60715e-07
Cell_859	5.38101e-25	2.96785e-19	0.0128463	0.987154
Cell_860	1.75794e-60	1.0048e-23	1	2.44374e-21
