cell	Node 0	Node 1	Node 2	Node 3	Node 4	Node 5	Node 6
Cell_1655	1.06158e-57	9.64097e-14	3.85015e-15	2.178e-39	1	1.20696e-15	2.19229e-13
Cell_1656	3.50249e-59	2.12967e-12	9.60972e-14	2.87593e-34	1	3.01508e-14	5.47654e-12
Cell_1657	1.90399e-79	0.27032	0.0123605	5.41441e-63	0.0156967	0.00384161	0.697781
Cell_1658	4.35079e-21	2.72233e-06	0.999987	3.43611e-14	2.27406e-07	5.57528e-08	1.01263e-05
Cell_1659	7.50107e-40	0.881021	0.00199716	6.28383e-33	0.00255592	0.00062664	0.113799
Cell_1660	3.97914e-42	0.261744	0.0124435	7.14108e-20	0.0158558	0.00388734	0.706069
Cell_1661	4.16191e-49	0.199908	0.0136411	1.26191e-46	0.0171807	0.00421216	0.765058
Cell_1662	3.43396e-47	0.397204	0.00945005	2.32948e-31	0.0518692	0.00296475	0.538512
Cell_1663	6.76504e-61	0.478527	0.00875753	8.23063e-63	0.0112003	0.00274595	0.498769
Cell_1664	4.60814e-05	0.782524	0.00357281	0.00507774	0.00456079	0.00111816	0.203101
Cell_1665	1.15722e-60	0.601478	0.00669351	2.78272e-36	0.00855938	0.00210717	0.381162
Cell_1666	1.91892e-21	0.408807	0.00993129	1.66209e-07	0.0126979	0.00311312	0.56545
Cell_1667	1.91496e-48	0.183883	0.0137016	4.91302e-30	0.0175297	0.00429748	0.780588
Cell_1668	8.62901e-31	0.299601	0.0117983	7.01232e-26	0.0150427	0.00368793	0.669871
Cell_1669	3.7863e-56	0.152157	0.0163282	4.59712e-58	0.0186786	0.00459328	0.808243
Cell_1670	5.6942e-53	8.28199e-08	1	6.1709e-37	5.30601e-09	1.30086e-09	2.36285e-07
Cell_1671	1.85894e-62	0.459588	0.00907328	4.90003e-50	0.0116071	0.0028457	0.516886
Cell_1672	9.86544e-22	1.8149e-14	1	1.26303e-23	2.59507e-16	6.36229e-17	1.15563e-14
Cell_1673	1.2464e-39	2.05486e-18	9.60091e-20	7.54875e-29	1	3.0118e-20	5.47058e-18
Cell_1674	6.09984e-59	0.372242	0.0105368	2.64875e-47	0.0134832	0.00330569	0.600433
Cell_1675	1.08019e-36	0.249662	0.0126113	2.84765e-26	0.016121	0.00398007	0.717625
Cell_1676	2.14171e-29	0.377854	0.0104461	3.26942e-20	0.0133626	0.00327607	0.595061
Cell_1677	0.986588	0.00118731	4.16847e-06	0.0119765	5.33333e-06	1.30756e-06	0.000237503
Cell_1678	8.40039e-18	0.00977305	0.0172809	1.02186e-19	0.0212541	0.00521281	0.946479
Cell_1679	1.71618e-44	0.140205	0.0144755	8.95113e-34	0.0185223	0.00454259	0.822254
Cell_1680	3.57665e-20	0.0321799	0.0162496	9.00862e-18	0.0207871	0.00509632	0.925687
Cell_1681	1.4053e-82	0.519923	0.00806671	8.47138e-58	0.0103113	0.00252801	0.459171
Cell_1682	5.55404e-44	0.742308	0.00433018	9.90321e-30	0.00553474	0.00135694	0.24647
Cell_1683	2.67295e-46	1.44148e-11	1	3.25427e-48	2.48687e-12	6.097e-13	1.10743e-10
Cell_1684	0.98535	0.00187175	1.32582e-05	0.0119965	1.67892e-05	4.11618e-06	0.000747642
Cell_1685	6.23453e-63	1.06721e-14	1	3.03528e-59	1.83702e-15	4.5037e-16	8.18042e-14
Cell_1686	6.18341e-08	0.0525731	0.016534	7.94097e-10	0.0203355	0.0049856	0.905572
Cell_1687	1.25498e-16	0.333893	0.0111993	1.50241e-15	0.0143065	0.0035075	0.637094
Cell_1688	9.8609e-52	4.13211e-16	8.42832e-18	9.60656e-47	1	2.64355e-18	4.80153e-16
Cell_1689	6.47398e-39	0.400056	0.255475	4.8006e-32	0.00752495	0.00184487	0.3351
Cell_1690	0.985884	0.00118698	1.60411e-05	0.0119737	2.05282e-05	5.04143e-06	0.000914156
Cell_1691	4.10783e-36	0.54634	0.00761475	4.95119e-34	0.0097455	0.00238887	0.433911
Cell_1692	8.55085e-31	0.0802516	0.421517	1.37826e-20	0.0108839	0.00266837	0.48468
Cell_1693	1.51642e-38	1.17941e-09	1	1.25036e-37	2.58367e-10	6.33431e-11	1.15055e-08
Cell_1694	1.78193e-46	1.38912e-20	2.35417e-22	6.7763e-41	1	7.38401e-23	1.34122e-20
Cell_1695	0.985528	0.00118712	2.2116e-05	0.0119676	2.82989e-05	6.93795e-06	0.0012602
Cell_1696	0.986498	0.00118717	5.69753e-06	0.0119753	7.29138e-06	1.78761e-06	0.000324698
Cell_1697	4.83853e-68	0.391605	0.010886	1.43671e-68	0.0130527	0.0032001	0.581257
Cell_1698	2.29538e-29	0.394436	0.0103398	2.54222e-29	0.0130035	0.00318805	0.579033
Cell_1699	1.09276e-14	0.0756847	0.0155722	1.07578e-08	0.0198523	0.00486699	0.884024
Cell_1700	5.1417e-66	0.00286352	7.35653e-05	1.44598e-12	0.992848	2.30793e-05	0.00419208
Cell_1701	1.09715e-43	0.132266	0.0145667	5.32298e-14	0.0186377	0.00456935	0.829961
Cell_1702	7.84661e-39	0.390704	0.0102288	2.17797e-25	0.0130867	0.00320842	0.582773
Cell_1703	9.01967e-58	0.216118	0.2855	3.61516e-40	0.0108873	0.00266921	0.484825
Cell_1704	1.41149e-64	0.507755	0.00716986	4.59417e-40	0.0742174	0.00224957	0.408608
Cell_1705	5.47519e-56	0.757669	0.00407039	8.14715e-38	0.00520611	0.00127604	0.231779
Cell_1706	7.07445e-29	4.05494e-10	1	8.58789e-31	1.60004e-11	3.92304e-12	7.12522e-10
Cell_1707	7.57973e-48	0.243695	0.0126954	4.55064e-48	0.0162442	0.00398255	0.723383
Cell_1708	0.985242	0.00119233	2.69777e-05	0.0119604	3.44804e-05	8.45357e-06	0.00153531
Cell_1709	9.10895e-74	0.0379746	0.00987867	1.44281e-74	0.30663	0.082568	0.562949
Cell_1710	9.13828e-54	0.121775	0.0022067	5.7764e-36	0.00282395	0.747439	0.125756
Cell_1711	3.09939e-57	1.51599e-11	1	1.90949e-35	4.09475e-13	9.68414e-14	1.75901e-11
Cell_1712	2.09591e-68	7.10716e-23	1	4.59512e-65	4.10009e-24	1.00521e-24	1.82584e-22
Cell_1713	9.92961e-21	0.0163928	0.000944605	4.12446e-11	0.928539	0.000296345	0.0538277
Cell_1714	1.0911e-50	0.403495	0.0100234	2.92458e-30	0.0128129	0.00314134	0.570527
Cell_1715	6.10426e-64	3.04733e-13	6.15847e-15	2.47669e-51	7.87996e-15	1	3.50909e-13
Cell_1716	5.15562e-60	0.334672	0.0111666	1.09516e-34	0.0142902	0.00350349	0.636368
Cell_1717	1.03982e-15	0.220245	0.0130925	1.26244e-17	0.0167478	0.00410601	0.745809
Cell_1718	1.43091e-30	0.229425	0.0131532	2.87823e-08	0.0167218	0.00411373	0.736587
Cell_1719	1.97027e-28	0.326277	0.0113078	1.49555e-19	0.0144705	0.0035485	0.644397
Cell_1720	6.46919e-73	0.0871904	0.0153304	2.96178e-59	0.0196055	0.00480663	0.873067
Cell_1721	2.68934e-78	0.259041	0.0124363	6.67155e-62	0.0159147	0.00390176	0.708706
Cell_1722	8.97209e-86	0.00989689	0.016618	1.72204e-80	0.0212662	0.00521378	0.947005
Cell_1723	0.985322	0.00118584	2.56928e-05	0.0119611	3.28806e-05	8.06125e-06	0.00146422
Cell_1724	4.4462e-09	0.144004	0.00424519	5.58665e-09	0.631464	0.00120617	0.219081
Cell_1725	3.28034e-21	0.103089	0.0151878	7.5617e-23	0.0192614	0.00472225	0.85774
Cell_1726	3.93636e-43	0.319203	0.0114299	4.22368e-23	0.0146229	0.00358507	0.651159
Cell_1727	5.87412e-34	4.82489e-20	5.71777e-21	2.08586e-27	1	1.79187e-21	3.25472e-19
Cell_1728	9.25601e-64	0.180082	0.0137613	8.55541e-31	0.0176105	0.00431752	0.784228
Cell_1729	4.41371e-55	1.13949e-13	1	5.93273e-33	4.01304e-15	9.83867e-16	1.78708e-13
Cell_1730	1.87685e-24	0.413045	0.0145133	1.25346e-13	0.0158444	0.00304753	0.55355
Cell_1731	1.68962e-33	0.411302	0.0131295	1.48222e-12	0.0125665	0.00339091	0.559611
Cell_1732	1.69451e-09	0.000541199	0.995483	4.51826e-07	8.69595e-05	2.132e-05	0.00386681
Cell_1733	2.16805e-36	0.11123	0.0149166	2.69691e-27	0.0190894	0.0046801	0.850084
Cell_1734	1.23308e-88	4.0228e-16	1	6.73886e-43	6.21266e-17	1.52308e-17	2.76651e-15
Cell_1735	2.02851e-76	1.39551e-06	0.999995	3.83985e-63	8.01904e-08	1.96609e-08	3.57099e-06
Cell_1736	3.11518e-56	0.557834	0.0074218	1.90884e-20	0.00949701	0.00232869	0.422918
Cell_1737	5.47808e-78	0.203068	0.254814	9.92762e-58	0.0118426	0.00290342	0.527372
Cell_1738	1.16925e-41	0.0650905	0.313613	5.57458e-37	0.0135726	0.00332901	0.604395
Cell_1739	2.94038e-34	0.199639	0.0148079	2.41416e-23	0.0177399	0.0304976	0.737316
Cell_1740	1.72246e-96	3.42475e-63	5.85051e-65	1.75688e-76	1	1.83437e-65	3.33192e-63
Cell_1741	7.3728e-65	7.2028e-18	1	8.46078e-43	1.5028e-18	3.68179e-19	6.68753e-17
Cell_1742	2.1171e-27	0.522503	0.00801821	1.92269e-15	0.0102569	0.00251584	0.456706
Cell_1743	2.2782e-38	0.195241	0.013507	9.04867e-27	0.017292	0.00423766	0.769723
Cell_1744	2.4746e-44	0.0869003	0.0153298	3.82625e-30	0.0196124	0.00480833	0.873349
Cell_1745	1.11462e-33	3.32214e-09	1	7.16998e-28	5.49388e-11	1.34692e-11	2.44651e-09
Cell_1746	2.72744e-30	0.21677	0.0111037	9.78086e-32	0.248656	0.0669571	0.456514
Cell_1747	1.01434e-34	0.211614	0.0132326	6.33562e-21	0.0169335	0.00415149	0.754069
Cell_1748	2.26018e-40	1.7777e-10	3.73531e-12	4.58722e-35	1	1.17194e-12	2.1287e-10
Cell_1749	0.977962	0.00189253	1.79134e-05	0.0190783	2.2924e-05	5.62035e-06	0.00102063
Cell_1750	9.32748e-50	0.419648	0.00974254	1.86968e-43	0.012465	0.00305605	0.555088
Cell_1751	2.91816e-71	7.18537e-42	1	1.43149e-62	5.8787e-44	1.43757e-44	2.61115e-42
Cell_1752	0.98635	0.00119154	7.90989e-06	0.0119876	1.01145e-05	2.47975e-06	0.000450418
Cell_1753	3.49512e-36	0.426554	0.00963544	2.84388e-18	0.0123166	0.00301963	0.548475
Cell_1754	2.59662e-18	0.700547	0.00502587	1.01253e-14	0.00643181	0.00157686	0.286419
Cell_1755	1.10482e-52	0.207802	0.0132964	2.86396e-40	0.0170525	0.00418173	0.757667
Cell_1756	1.14603e-19	0.195705	0.0135107	1.45938e-21	0.0172764	0.00423564	0.769273
Cell_1757	3.84466e-38	5.68664e-06	0.999989	4.78257e-25	1.06147e-07	2.60238e-08	4.72692e-06
Cell_1758	3.3181e-51	1.84151e-28	8.4243e-30	3.9836e-31	1	2.68629e-30	4.76096e-28
Cell_1759	3.73394e-85	2.62503e-25	1.16922e-26	1.28646e-48	1	3.66614e-27	6.6591e-25
Cell_1760	1.09486e-44	2.99353e-14	7.93216e-16	3.64735e-33	1	2.48874e-16	4.5205e-14
Cell_1761	2.68669e-64	0.403001	0.0100309	9.79005e-52	0.012823	0.0031438	0.571001
Cell_1762	0.983407	0.00118366	5.83e-05	0.0119384	7.45548e-05	1.82784e-05	0.00332006
Cell_1763	1.28685e-38	0.0466809	0.0063839	8.89913e-32	0.866468	0.000440583	0.0800269
Cell_1764	1.22959e-39	0.37183	0.0105768	6.82837e-39	0.0134914	0.00330764	0.600794
Cell_1765	0.986315	0.00118728	8.78261e-06	0.0119751	1.12362e-05	2.75474e-06	0.000500355
Cell_1766	5.82636e-42	0.159421	0.0141083	2.84576e-33	0.0180543	0.00442634	0.80399
Cell_1767	6.8542e-90	0.0784441	0.00229077	3.73293e-66	0.788091	0.000718221	0.130456
Cell_1768	3.82042e-11	1.43071e-07	0.999998	1.35707e-10	3.2899e-08	8.06576e-09	1.46505e-06
Cell_1769	3.30155e-29	0.232201	0.0128862	9.7202e-15	0.0164911	0.00404308	0.734379
Cell_1770	6.36472e-35	0.000119025	3.96655e-06	2.13269e-23	0.99965	1.24442e-06	0.000226035
Cell_1771	2.38837e-55	0.0017769	5.58838e-05	5.63088e-37	7.15176e-05	0.994911	0.00318481
Cell_1772	4.24005e-35	1.82478e-06	1.55152e-07	1.20225e-14	0.999989	4.86176e-08	8.83027e-06
Cell_1773	2.94319e-89	1.59541e-16	1.02712e-17	1.80521e-83	1	3.22251e-18	5.85332e-16
Cell_1774	1.52822e-35	0.224326	0.013072	8.03224e-35	0.0166598	0.00408445	0.741858
Cell_1775	8.91017e-22	0.145864	0.0143532	4.91668e-21	0.0183451	0.00449762	0.81694
Cell_1776	1.16234e-47	0.588833	0.00690144	9.08228e-26	0.0088312	0.00216512	0.393269
Cell_1777	7.70656e-108	1.29304e-62	7.91845e-64	5.20544e-95	1	2.47825e-64	4.5014e-62
Cell_1778	0.984733	0.00118537	3.6102e-05	0.0119539	4.56835e-05	1.12001e-05	0.00203437
Cell_1779	6.91332e-65	1.55735e-23	1.40491e-25	6.55594e-65	1	3.85129e-26	6.99534e-24
Cell_1780	2.03137e-17	0.577174	0.00723153	4.37493e-07	0.00908298	0.00222682	0.404284
Cell_1781	5.13003e-50	1.34806e-05	0.999946	2.4574e-17	8.95354e-07	2.19511e-07	3.98717e-05
Cell_1782	5.80807e-69	3.17761e-13	5.11573e-15	4.25645e-32	1	1.60489e-15	2.91502e-13
Cell_1783	0.98485	0.00133246	6.34182e-06	0.0134401	8.113e-06	1.98905e-06	0.000361282
Cell_1784	3.25849e-25	0.104288	0.288552	9.42073e-17	0.048002	0.00306235	0.556096
Cell_1785	5.24404e-63	0.290923	0.0119243	1.01955e-56	0.0152293	0.00373373	0.67819
Cell_1786	8.08506e-21	0.15159	0.0406448	1.73489e-11	0.0176482	0.00432681	0.78579
Cell_1787	2.1485e-39	0.00027537	0.997516	1.08332e-37	4.82537e-05	1.18303e-05	0.00214879
Cell_1788	2.26179e-59	1.95241e-14	1	3.90102e-29	2.15791e-16	5.29053e-17	9.60895e-15
Cell_1789	0.985538	0.00118629	2.19875e-05	0.0119658	2.81328e-05	6.89778e-06	0.0012528
Cell_1790	6.15312e-44	1.4735e-06	1.28516e-07	1.36379e-05	0.999977	4.03093e-08	7.32126e-06
Cell_1791	0.986547	0.0011884	4.92354e-06	0.011976	6.1949e-06	1.51879e-06	0.00027587
Cell_1792	2.22037e-10	0.561209	0.00736431	2.14076e-09	0.00942783	0.00231154	0.419687
Cell_1793	6.65541e-47	0.324174	0.16625	9.50449e-14	0.0111317	0.00272917	0.495714
Cell_1794	3.29822e-38	0.915512	0.00142006	2.12976e-36	0.00181463	0.000444888	0.0808088
Cell_1795	1.95701e-103	0.51677	0.00811067	6.55149e-94	0.010379	0.0025446	0.462195
Cell_1796	5.01889e-58	1.07448e-06	2.10633e-07	7.11372e-55	0.999987	6.60801e-08	1.20027e-05
Cell_1797	4.45787e-45	0.0134604	0.000408996	1.03104e-35	0.000523402	0.962299	0.023308
Cell_1798	8.8151e-31	0.0536951	0.0158877	3.88028e-20	0.0203258	0.00498325	0.905108
Cell_1799	1.16501e-35	0.570946	0.00860068	1.84532e-36	0.00918632	0.00225226	0.409015
Cell_1800	7.09496e-48	2.46516e-05	1.93818e-06	1.66855e-21	0.999862	6.07925e-07	0.000110422
Cell_1801	4.38843e-31	0.00143668	0.99176	1.59104e-25	0.000148613	3.6435e-05	0.006618
Cell_1802	5.98683e-65	4.17779e-10	1	1.47561e-44	1.47208e-11	3.6091e-12	6.55541e-10
Cell_1803	2.31969e-09	0.383807	0.0106696	2.02155e-08	0.0132285	0.00324324	0.589052
Cell_1804	1.41966e-36	4.85811e-18	2.24557e-19	3.34901e-24	1	6.95306e-20	1.26262e-17
Cell_1805	4.41975e-101	0.426914	0.00961846	4.16319e-45	0.0123092	0.00301783	0.548141
Cell_1806	1.65812e-29	0.233499	0.0126531	2.34908e-24	0.0289879	0.00396943	0.720891
Cell_1807	4.92224e-17	0.000546133	0.9965	3.66788e-13	0.000223364	1.49748e-05	0.00271539
Cell_1808	1.90981e-39	0.128848	0.0147125	2.06825e-27	0.0187091	0.00458683	0.833144
Cell_1809	3.96081e-32	0.196352	0.0135499	3.17754e-29	0.0172601	0.00423161	0.768606
Cell_1810	1.36429e-36	0.186194	0.00305116	9.85928e-26	0.635945	0.000957138	0.173853
Cell_1811	1.71485e-17	0.121613	0.0255438	1.04013e-10	0.0186361	0.00456902	0.829638
Cell_1812	8.88772e-37	4.08893e-09	1	2.20658e-31	1.43492e-09	2.03919e-11	3.64085e-09
Cell_1813	1.83365e-49	1.05304e-05	4.51693e-07	6.40917e-35	0.999963	1.41714e-07	2.57407e-05
Cell_1814	5.22834e-34	2.59611e-12	5.03638e-14	6.41037e-36	1	1.5795e-14	2.86897e-12
Cell_1815	1.27067e-43	1.61383e-06	0.999997	3.18646e-30	4.03633e-08	9.89629e-09	1.79745e-06
Cell_1816	2.55266e-43	1.05451e-10	1	6.86583e-34	1.06178e-11	2.60313e-12	4.72826e-10
Cell_1817	2.56614e-48	7.68958e-09	6.52995e-10	7.4001e-44	8.34743e-10	1	3.71717e-08
Cell_1818	5.51513e-34	0.147465	0.0143237	1.51803e-35	0.0183111	0.00448929	0.815411
Cell_1819	5.20908e-35	0.0068776	0.000328649	1.03573e-21	0.973961	0.000103114	0.0187294
Cell_1820	3.12492e-55	6.87242e-05	9.32228e-07	5.66002e-24	0.999877	2.92489e-07	5.31274e-05
Cell_1821	0.983528	0.00122235	5.72864e-05	0.0119413	7.10406e-05	1.74176e-05	0.00316268
Cell_1822	2.64478e-32	0.208892	0.013899	3.65014e-27	0.0169782	0.0041625	0.756068
Cell_1823	1.3358e-36	0.292243	0.0119702	5.2663e-15	0.0151996	0.00372861	0.676858
Cell_1824	1.99956e-49	0.351426	0.0108948	3.51304e-35	0.0139302	0.00341779	0.620331
Cell_1825	1.37618e-41	0.453264	0.379289	1.70377e-28	0.00365788	0.000896793	0.162892
Cell_1826	1.38984e-41	0.240974	0.0126443	4.58222e-25	0.0218461	0.00396705	0.720569
Cell_1827	2.63956e-37	0.477224	0.00877433	1.15795e-18	0.0112284	0.00275415	0.500019
Cell_1828	3.45779e-34	0.673335	0.00551079	1.10198e-27	0.00701564	0.00172001	0.312418
Cell_1829	5.5157e-74	0.709831	0.00487104	3.0891e-56	0.00623241	0.00152805	0.277537
Cell_1830	3.09618e-68	0.000800398	3.54218e-05	8.44494e-25	0.997135	1.11101e-05	0.00201801
Cell_1831	4.79263e-64	1.6522e-33	7.828e-35	1.30818e-60	1.00165e-34	1	4.4605e-33
Cell_1832	2.26285e-35	0.703435	0.00502186	2.0078e-21	0.00636886	0.00156144	0.283612
Cell_1833	0.985705	0.00120509	2.41802e-05	0.0120307	2.26187e-05	5.54543e-06	0.00100702
Cell_1834	2.50446e-28	0.182474	0.0137206	1.96891e-21	0.0176194	0.00430742	0.781878
Cell_1835	2.12052e-16	0.125508	0.0161594	2.57436e-18	0.0198009	0.00459138	0.83394
Cell_1836	1.97343e-122	0.502158	0.00835554	4.862e-91	0.0106928	0.00262153	0.476172
Cell_1837	4.0647e-31	0.421381	0.00976737	1.69829e-21	0.0124266	0.00304659	0.553378
Cell_1838	1.77658e-37	0.335293	0.0111561	2.15679e-39	0.0142769	0.00350023	0.635774
Cell_1839	6.08449e-61	0.394369	0.0101647	6.68935e-62	0.013008	0.00318914	0.579269
Cell_1840	8.27768e-22	0.00536278	0.0010591	3.6024e-13	0.941808	0.000283825	0.0514866
Cell_1841	3.28449e-51	8.60883e-09	2.64643e-08	4.24607e-38	1	8.12735e-11	1.47624e-08
Cell_1842	4.40939e-15	0.523159	0.00869395	1.72986e-05	0.010227	0.00250735	0.455395
Cell_1843	9.64262e-49	0.375034	0.0104974	7.91202e-30	0.0135122	0.00331515	0.597641
Cell_1844	1.64655e-23	0.578612	0.00708919	3.17103e-25	0.00912015	0.00223785	0.402941
Cell_1845	0.985103	0.00118555	2.9448e-05	0.0119586	3.76392e-05	9.22877e-06	0.0016761
Cell_1846	4.36294e-38	0.431762	0.00954547	2.53319e-20	0.0122047	0.00299219	0.543496
Cell_1847	2.2424e-28	8.3885e-09	4.37403e-10	9.31278e-12	1	1.37188e-10	2.49184e-08
Cell_1848	0.986456	0.00118713	6.41965e-06	0.011975	8.19935e-06	2.01021e-06	0.000365131
Cell_1849	2.25868e-52	2.13089e-05	3.20207e-06	3.30824e-29	0.999792	1.00261e-06	0.000182107
Cell_1850	1.35349e-59	0.901444	0.00165551	2.14385e-60	0.00211683	0.000518977	0.0942646
Cell_1851	1.34346e-19	7.29972e-07	1.33821e-08	4.20519e-16	1.71254e-08	0.999998	7.62624e-07
Cell_1852	4.44835e-15	3.13425e-13	1	1.78079e-16	3.98055e-15	9.76523e-16	1.77259e-13
Cell_1853	2.11225e-41	0.098896	0.30217	1.5729e-28	0.0133852	0.00320606	0.582342
Cell_1854	5.87733e-38	0.0391864	0.00171197	9.69256e-37	0.861	0.000537137	0.0975644
Cell_1855	3.78459e-28	0.0198764	0.0017501	2.29378e-18	0.880635	0.000535331	0.0972031
Cell_1856	4.69089e-45	0.650443	0.00587063	1.7073e-35	0.00750786	0.00184068	0.334338
Cell_1857	0.98346	0.00141716	1.42687e-05	0.0142739	1.82376e-05	4.47131e-06	0.000812088
Cell_1858	3.34029e-19	8.32497e-06	0.999978	2.07558e-13	3.0582e-07	7.49771e-08	1.36187e-05
Cell_1859	1.14602e-17	0.0807317	0.028366	0.49172	0.00872046	0.00213798	0.388324
Cell_1860	1.39783e-47	0.0374057	0.855594	2.28311e-41	0.00233742	0.000573059	0.104089
Cell_1861	3.021e-37	0.030756	0.960093	3.66768e-39	0.000199917	4.90131e-05	0.00890255
Cell_1862	3.59257e-45	5.90806e-24	1	1.21406e-37	6.41488e-26	1.57313e-26	2.85661e-24
Cell_1863	8.67161e-30	0.104106	0.00591662	1.08735e-22	0.354332	0.203369	0.332277
Cell_1864	7.61881e-35	0.300623	0.011752	3.76326e-29	0.0150213	0.0036831	0.66892
Cell_1865	5.09797e-75	8.32035e-10	1.38441e-11	2.38306e-44	1	4.34324e-12	7.889e-10
Cell_1866	8.58203e-37	0.647808	0.00591391	2.49498e-22	0.0075645	0.00185461	0.336859
Cell_1867	4.01685e-28	2.54329e-08	1	3.96432e-18	1.56738e-09	3.84274e-10	6.97981e-08
Cell_1868	1.22342e-82	8.14764e-31	1	1.53793e-84	6.06706e-33	1.48745e-33	2.70173e-31
Cell_1869	1.75694e-47	0.895745	0.0017498	2.56731e-47	0.00223923	0.000548985	0.0997168
Cell_1870	6.21896e-32	0.64401	0.00600354	7.29087e-24	0.00765122	0.0018745	0.340461
Cell_1871	7.64853e-73	1.65398e-08	1	1.4196e-46	1.03743e-09	2.54345e-10	4.61954e-08
Cell_1872	3.1958e-16	0.0949781	0.0151892	1.2117e-08	0.0194391	0.00476584	0.865628
Cell_1873	1.73231e-37	0.394591	0.0101613	8.50753e-32	0.0130041	0.0031882	0.579056
Cell_1874	4.69657e-32	6.79148e-19	1	7.15523e-33	4.07176e-20	9.98284e-21	1.8119e-18
Cell_1875	1.18056e-39	1.24964e-28	6.23316e-30	7.36456e-38	1	1.9548e-30	3.55068e-28
Cell_1876	6.13466e-21	0.00828113	0.926319	6.24899e-09	0.00143259	0.000395558	0.0635718
Cell_1877	1.23644e-50	0.314861	0.00867728	1.94544e-29	0.0111033	0.17091	0.494448
Cell_1878	4.73212e-98	1.21568e-14	1	5.74449e-100	1.52972e-15	3.75038e-16	6.81212e-14
Cell_1879	1.02363e-42	0.0992837	0.015643	1.29501e-26	0.049413	0.00472363	0.830937
Cell_1880	0.0247753	0.721935	0.00445501	0.00235471	0.00538439	0.00132008	0.239775
Cell_1881	3.58538e-36	6.39618e-06	0.999986	1.0963e-32	1.7555e-07	4.3039e-08	7.81755e-06
Cell_1882	1.23651e-35	0.365178	0.0106303	3.78212e-22	0.0169292	0.00423951	0.603023
Cell_1883	3.03313e-27	0.439444	0.0097226	3.12741e-20	0.012033	0.00295015	0.535851
Cell_1884	1.58226e-100	6.44621e-20	1	1.04028e-79	3.35948e-21	8.23633e-22	1.49603e-19
Cell_1885	1.5535e-63	4.8618e-21	2.85843e-22	1.35212e-33	1	8.96619e-23	1.62859e-20
Cell_1886	0.983385	0.00314632	2.43463e-05	0.012076	2.99038e-05	7.33171e-06	0.00133135
Cell_1887	6.534e-19	0.0986936	0.0167011	6.46694e-14	0.0193277	0.00473866	0.860539
Cell_1888	5.16171e-21	0.148369	0.0147643	4.63336e-16	0.0182457	0.00651771	0.812103
Cell_1889	8.43621e-32	1.2335e-05	3.19118e-06	1.41409e-17	0.999976	4.53857e-08	8.2438e-06
Cell_1890	2.82291e-23	0.59068	0.00688452	4.31205e-18	0.00879127	0.00215533	0.391489
Cell_1891	1.24116e-38	0.236769	0.0128105	1.73984e-33	0.016393	0.00401902	0.730009
Cell_1892	2.12452e-44	2.83675e-09	1	2.11771e-18	2.65879e-10	6.51848e-11	1.18401e-08
Cell_1893	3.96742e-30	0.487348	0.00860688	1.10568e-21	0.0110109	0.00269971	0.490335
Cell_1894	4.40696e-129	2.05002e-25	1	5.34994e-131	9.5322e-26	2.33698e-26	4.24481e-24
Cell_1895	4.78376e-25	1.51047e-06	0.99998	1.14396e-11	3.98671e-07	9.77412e-08	1.77536e-05
Cell_1896	8.7974e-42	0.686095	0.00526849	4.01682e-16	0.00674227	0.00165299	0.300241
Cell_1897	5.16759e-22	0.460202	0.00918915	3.82208e-05	0.0116484	0.00285976	0.516063
Cell_1898	2.7642e-49	0.125731	0.0146868	1.02189e-34	0.018774	0.00477582	0.836033
Cell_1899	9.16187e-81	0.188122	0.703504	7.69118e-47	0.00236743	0.000580553	0.105426
Cell_1900	2.82551e-55	3.31615e-05	0.999791	1.94746e-42	3.83301e-06	9.39701e-07	0.000170686
Cell_1901	6.15063e-46	2.7825e-09	2.86322e-11	1.5484e-34	3.64169e-11	1	1.62171e-09
Cell_1902	6.36269e-51	0.0716523	0.0155823	2.31138e-37	0.0199482	0.00488861	0.887929
Cell_1903	1.02293e-37	0.00596948	2.99969e-05	1.62005e-34	3.83887e-05	0.992253	0.00170952
Cell_1904	1.24238e-27	0.358994	0.0132148	5.91032e-09	0.0137141	0.00336226	0.610715
Cell_1905	1.16338e-35	0.00288973	0.982098	2.8514e-28	0.000327964	8.04063e-05	0.0146044
Cell_1906	5.40365e-08	0.464045	0.00882984	6.56441e-10	0.0211822	0.0027702	0.503173
Cell_1907	4.80905e-16	0.00215407	0.0032331	1.80058e-14	0.990126	2.45645e-05	0.00446185
Cell_1908	9.53499e-20	0.610312	0.00764501	4.87327e-10	0.0083458	0.00204612	0.371651
Cell_1909	1.22831e-28	0.0176684	0.949283	1.29709e-24	0.00072414	0.000177595	0.0321464
Cell_1910	3.45294e-26	3.77138e-06	8.20264e-07	6.48205e-14	0.999948	9.75284e-07	4.62919e-05
Cell_1911	9.97174e-11	0.187064	0.0136425	0.000421034	0.0174522	0.00427948	0.777141
Cell_1912	1.38371e-31	0.418978	0.00975201	1.23378e-31	0.0124797	0.00305962	0.555731
Cell_1913	3.84493e-49	0.60987	0.0065484	7.29878e-36	0.0083794	0.00205436	0.373148
Cell_1914	2.51647e-11	0.690585	0.00526314	5.03286e-09	0.00664439	0.00162969	0.295878
Cell_1915	9.11169e-52	0.0962008	0.0151756	3.52079e-29	0.0194133	0.00475951	0.864451
Cell_1916	3.73293e-53	4.81841e-12	1	7.97204e-47	8.89135e-13	2.17987e-13	3.9594e-11
