cell	Node 0	Node 1	Node 2	Node 3	Node 4	Node 5	Node 6	Node 7
Cell_608	2.61754e-19	0.995537	0.00153886	0.000303757	0.0025125	2.31587e-05	3.25563e-05	5.25334e-05
Cell_609	9.81873e-36	2.14191e-29	2.31164e-11	8.47767e-13	7.01224e-12	1	1.8184e-32	7.89158e-13
Cell_610	4.39046e-37	2.11897e-36	1.781e-22	1.19928e-23	9.91973e-23	1	2.86962e-41	6.07993e-24
Cell_611	4.50846e-92	6.06034e-89	1.39383e-11	1.7218e-12	1.42418e-11	1.312e-13	1.23569e-38	1
Cell_612	3.99195e-63	7.25453e-58	0.244197	0.0799636	0.661408	0.00609335	1.47914e-38	0.00833757
Cell_613	8.94501e-56	1.63142e-51	1.18435e-21	3.391e-22	2.80484e-21	2.58455e-23	5.03218e-41	1
Cell_614	2.8157e-08	0.997554	0.000457017	0.000208679	0.00172608	1.59108e-05	2.22807e-05	1.5607e-05
Cell_615	1.1267e-36	1.71313e-32	0.612578	0.0392088	0.324313	0.002988	2.551e-23	0.0209121
Cell_616	8.57475e-59	2.16242e-48	5.56379e-08	3.89156e-08	3.21887e-07	1	3.75295e-40	1.89942e-09
Cell_617	2.37344e-33	2.06228e-30	9.30266e-10	1.15569e-09	9.55919e-09	1	8.4883e-30	3.17587e-11
Cell_618	5.64543e-43	4.37662e-40	3.43466e-12	3.53663e-13	2.92523e-12	1	3.00768e-24	1.17252e-13
Cell_619	1.65238e-53	5.04051e-44	0.378607	0.0650923	0.538402	0.00496034	5.14951e-35	0.0129385
Cell_620	3.35035e-29	7.23999e-29	0.0106567	0.000293385	0.00217697	0.98558	6.6159e-29	0.00129262
Cell_621	1.12124e-34	8.88766e-34	0.44662	0.0575149	0.47573	0.00488851	6.91856e-26	0.0152469
Cell_622	2.57568e-70	6.79986e-59	0.120332	0.0936654	0.774747	0.00714819	1.8336e-35	0.00410799
Cell_623	4.8307e-63	2.53698e-62	0.516404	0.0498486	0.412319	0.00379968	6.41625e-18	0.0176289
Cell_624	8.0759e-28	2.16501e-27	0.289659	0.0749244	0.619732	0.00579601	1.67517e-23	0.00988849
Cell_625	9.00544e-43	4.08276e-39	0.218537	0.0296225	0.245021	0.499359	9.34785e-37	0.00746038
Cell_626	5.26582e-30	2.5386e-27	0.176267	0.0874784	0.723571	0.00666643	5.34905e-16	0.00601739
Cell_627	1.94821e-47	1.82979e-45	0.243534	0.0800366	0.662016	0.00609864	1.28642e-40	0.00831398
Cell_628	5.77913e-63	4.03403e-61	2.24542e-20	1.23519e-21	1.02168e-20	9.41314e-23	2.74835e-51	1
Cell_629	8.03268e-75	3.06695e-66	0.776182	0.0211082	0.174595	0.00161636	8.03552e-37	0.0264989
Cell_630	3.77866e-104	1.24898e-102	0.0701931	0.0992133	0.820636	0.00756139	4.01752e-50	0.00239644
Cell_631	2.21398e-42	4.51918e-40	0.257666	0.0784459	0.648858	0.00623371	4.23318e-27	0.00879662
Cell_632	2.6063e-15	9.29058e-14	0.175274	0.0255586	0.211406	0.00194754	1.17782e-18	0.585813
Cell_633	3.95552e-15	6.16562e-06	0.152193	0.0892826	0.738495	0.00680366	0.00802384	0.00519554
Cell_634	1.85998e-59	2.58753e-49	3.54729e-12	5.01517e-13	4.14826e-12	3.82152e-14	1.25331e-42	1
Cell_635	2.59716e-37	5.14489e-36	8.17463e-07	1.25371e-08	1.037e-07	0.999999	1.68252e-31	2.79076e-08
Cell_636	1.16623e-60	3.55532e-46	3.22423e-13	0.929099	5.81807e-13	0.0709006	5.00158e-25	1.10068e-14
Cell_637	1.72737e-65	5.26559e-58	1.82244e-28	2.88896e-29	2.38958e-28	1	3.93106e-49	6.22144e-30
Cell_638	1.07086e-29	4.56449e-22	0.345341	0.0691063	0.568154	0.00560037	1.92262e-12	0.0117978
Cell_639	2.97103e-17	6.43625e-17	0.223185	0.0822906	0.68063	0.00627439	1.36685e-20	0.00761956
Cell_640	6.74487e-43	4.07366e-34	0.277877	0.0773305	0.629414	0.00589254	5.5358e-22	0.00948609
Cell_641	2.76602e-17	1.36358e-14	0.118029	0.09392	0.776852	0.00716923	1.36519e-16	0.00402926
Cell_642	2.59328e-58	5.1372e-57	1.26291e-07	1.65051e-07	1.3652e-06	0.999998	2.75333e-22	4.31133e-09
Cell_643	3.57005e-12	3.16043e-06	0.126545	0.0929639	0.768709	0.00742956	1.20771e-09	0.00434946
Cell_644	7.18203e-58	1.88459e-53	4.55238e-12	1.13037e-13	9.34976e-13	6.13461e-13	2.90417e-47	1
Cell_645	5.60986e-36	9.47018e-35	0.148099	0.0899611	0.744106	0.0127781	1.34796e-18	0.00505584
Cell_646	1.23763e-41	4.00142e-33	0.581474	0.0426329	0.352627	0.00325278	1.80412e-37	0.0200135
Cell_647	1.43008e-69	5.02956e-64	0.621344	0.0382391	0.316292	0.00291387	1.90575e-53	0.0212113
Cell_648	1.4678e-59	3.84746e-51	0.440198	0.0246014	0.203488	0.0018748	1.67362e-33	0.329838
Cell_649	3.40335e-47	2.44785e-39	0.494877	0.0522093	0.431844	0.00407572	4.18005e-26	0.0169933
Cell_650	1.61372e-72	2.13212e-68	2.70282e-27	1.37677e-27	1.13879e-26	1.04906e-28	3.39769e-54	1
Cell_651	4.8971e-45	7.84273e-44	0.175355	0.0877824	0.72417	0.00670395	7.35653e-30	0.00598865
Cell_652	9.7328e-91	2.39348e-82	2.61855e-17	2.40137e-17	1.98625e-16	1	1.49734e-23	8.94116e-19
Cell_653	9.15224e-24	2.70593e-19	0.18941	0.0855352	0.707454	0.00687973	6.45872e-18	0.0107209
Cell_654	1.63259e-61	1.79701e-60	0.896359	0.00781392	0.0646323	0.00059546	6.69302e-18	0.0305997
Cell_655	3.65796e-56	5.22442e-46	0.367894	0.0657758	0.54406	0.00971114	6.4871e-32	0.0125591
Cell_656	2.27585e-47	4.50837e-46	4.33159e-05	3.603e-06	2.98019e-05	0.999922	8.73609e-38	1.48522e-06
Cell_657	4.1764e-20	2.58511e-15	0.478977	0.0539814	0.446496	0.00418853	9.95585e-09	0.0163575
Cell_658	3.91515e-44	1.98539e-38	0.395759	0.0631925	0.522687	0.0048508	1.76104e-33	0.0135104
Cell_659	5.68651e-33	9.12353e-30	0.122595	0.0933918	0.772483	0.00734485	1.9058e-18	0.00418528
Cell_660	1.95942e-40	2.41613e-36	0.00336522	0.000779048	0.0064438	0.989297	1.27197e-24	0.0001149
Cell_661	1.15706e-24	5.44714e-23	0.0892274	0.00689381	0.057021	0.843811	3.72735e-19	0.00304678
Cell_662	4.13081e-07	0.995144	0.00078571	0.000427605	0.0035369	3.26762e-05	4.59841e-05	2.68224e-05
Cell_663	1.13241e-65	5.43652e-65	2.8518e-07	1.72036e-08	1.42298e-07	1.31089e-09	7.71197e-39	1
Cell_664	1.58783e-09	0.00284044	0.638635	0.0360222	0.297955	0.00274505	6.57831e-08	0.0218016
Cell_665	1.56261e-52	9.6834e-40	0.471996	0.0547616	0.452957	0.00417274	2.37281e-39	0.0161129
Cell_666	5.8161e-43	2.9147e-33	2.10887e-05	9.54429e-06	7.89449e-05	7.27269e-07	2.47802e-23	0.99989
Cell_667	2.73352e-32	4.80032e-31	0.273913	0.0766757	0.634215	0.00584479	1.00255e-21	0.0093516
Cell_668	8.91667e-28	2.22299e-25	1.43023e-08	5.02245e-10	4.15427e-09	3.82877e-11	3.21992e-24	1
Cell_669	1.96029e-37	4.93138e-28	0.223145	0.0822674	0.680468	0.00650054	4.15188e-32	0.00761922
Cell_670	1.27089e-53	3.90661e-52	1.46185e-26	1.88347e-27	1.5579e-26	1	2.00991e-37	4.99044e-28
Cell_671	3.60062e-67	1.2368e-59	0.772293	0.0215394	0.178161	0.0016413	4.53306e-49	0.0263644
Cell_672	1.94781e-40	7.90487e-32	0.301425	0.0723926	0.598789	0.00551859	1.93383e-25	0.0218749
Cell_673	1.33427e-48	1.26882e-37	0.754698	0.023486	0.194263	0.00178959	1.35003e-41	0.0257637
Cell_674	1.49375e-107	2.95907e-106	7.27069e-23	1.929e-24	1.59556e-23	1	2.47096e-89	2.4821e-24
Cell_675	2.92419e-33	4.29349e-30	3.06346e-06	1.49911e-06	1.23997e-05	0.999983	1.3853e-23	1.0458e-07
Cell_676	3.46232e-64	2.20402e-53	0.33193	0.0702572	0.581127	0.00535449	1.38521e-36	0.0113313
Cell_677	2.40281e-75	7.15588e-67	0.429301	0.0594821	0.492002	0.00456001	3.42015e-36	0.0146557
Cell_678	1.05689e-58	1.7183e-53	0.0589625	0.07691	0.63613	0.00586034	6.72385e-30	0.222138
Cell_679	4.74621e-42	1.6196e-27	0.103808	0.0954948	0.789877	0.00727644	3.63035e-28	0.00354396
Cell_680	7.44808e-26	1.47544e-24	0.118764	0.0938371	0.776167	0.00717792	2.64566e-19	0.00405442
Cell_681	5.72328e-58	4.02253e-51	0.941651	0.00280316	0.0231861	0.000213615	1.74701e-49	0.0321459
Cell_682	1.00472e-69	6.81053e-60	0.908002	0.00652288	0.0539536	0.000524766	9.81076e-36	0.0309972
Cell_683	1.63783e-45	2.53539e-40	3.3746e-11	2.02822e-11	1.67763e-10	1.54558e-12	8.82891e-40	1
Cell_684	2.58032e-30	1.13268e-26	0.000208984	2.18253e-05	0.000180527	1.67785e-06	8.03917e-17	0.999587
Cell_685	9.84956e-100	9.43506e-87	3.22293e-13	2.0186e-13	1.66968e-12	1.53948e-14	2.23324e-91	1
Cell_686	1.65919e-21	3.80124e-21	0.000112743	3.70642e-05	0.000306574	0.99954	1.54519e-25	3.84887e-06
Cell_687	1.18594e-36	4.6259e-34	0.409066	0.0617236	0.510542	0.00470319	3.18335e-30	0.0139647
Cell_688	1.21938e-06	2.66221e-06	0.281344	0.0757914	0.626903	0.00635321	3.98881e-07	0.00960454
Cell_689	1.18579e-08	0.997262	0.000353814	0.000250828	0.0020747	1.91127e-05	2.69825e-05	1.20784e-05
Cell_690	4.21549e-10	1.07436e-05	0.265583	0.0775979	0.641817	0.00591619	3.17697e-10	0.00907545
Cell_691	2.34039e-18	2.45368e-17	0.762887	0.0203716	0.168502	0.0221964	1.35248e-12	0.0260433
Cell_692	1.83377e-92	4.69634e-84	5.1903e-13	1.03201e-13	8.53623e-13	1	1.83923e-74	1.77186e-14
Cell_693	4.20333e-62	5.21096e-54	0.0732003	0.0988789	0.817866	0.0075553	1.21388e-32	0.00249913
Cell_694	4.99474e-27	1.73507e-18	0.834312	0.0146777	0.121406	0.00112357	2.23414e-17	0.0284816
Cell_695	1.80551e-43	4.67039e-38	1.29756e-07	1.17517e-07	9.72036e-07	0.999999	1.77518e-20	4.4296e-09
Cell_696	2.43598e-48	6.2738e-45	0.18655	0.0863411	0.714161	0.00657933	2.90825e-29	0.00636841
Cell_697	7.48337e-58	1.24273e-47	0.000157498	7.14444e-06	5.90928e-05	0.999771	6.41908e-39	5.37665e-06
Cell_698	2.92974e-44	1.52469e-39	0.166619	0.0885457	0.7324	0.00674701	2.57937e-40	0.00568802
Cell_699	2.75136e-90	1.40913e-80	2.23117e-06	1.07419e-06	8.88512e-06	0.999988	2.25369e-80	7.61673e-08
Cell_700	6.01879e-53	7.75175e-49	8.18705e-28	1.72573e-28	1.42727e-27	1	3.64769e-53	2.79489e-29
Cell_701	1.09181e-41	6.24803e-28	0.0943541	0.812221	0.0281513	0.0619067	2.08743e-24	0.00336687
Cell_702	1.02459e-54	2.21588e-54	7.65873e-26	9.64395e-26	7.97693e-25	7.34905e-27	1.0461e-47	1
Cell_703	5.19531e-67	1.02917e-65	4.56127e-06	1.37039e-06	1.13351e-05	0.999983	1.21915e-54	1.55713e-07
Cell_704	6.4869e-40	1.26625e-34	0.431104	0.0681464	0.480828	0.00519617	9.04814e-25	0.0147251
Cell_705	2.50885e-58	5.42747e-58	0.766627	0.0221661	0.183346	0.00169024	1.00751e-43	0.026171
Cell_706	1.7555e-86	6.78628e-82	3.22118e-18	0.929151	1.80564e-19	0.0708491	6.64431e-57	1.09966e-19
Cell_707	8.97091e-30	9.07331e-23	0.000792468	0.000473033	0.00391204	4.65893e-05	3.72729e-17	0.994776
Cell_708	6.5434e-58	3.17937e-52	0.530083	0.00597155	0.0245601	0.00045516	8.20051e-46	0.43893
Cell_709	8.54922e-103	1.65097e-90	2.26819e-08	1.16488e-08	9.6352e-08	1	4.30003e-57	7.74309e-10
Cell_710	4.75798e-23	2.07561e-22	0.147232	0.0906902	0.750138	0.00691353	1.95368e-13	0.00502619
Cell_711	5.13883e-12	0.983599	0.0137856	0.000226843	0.0018763	1.72873e-05	2.44013e-05	0.000470626
Cell_712	3.24454e-25	8.56698e-19	0.48112	0.0537518	0.444602	0.00409952	2.84315e-13	0.0164264
Cell_713	3.20532e-62	3.17667e-53	0.153259	0.0900212	0.744604	0.00688368	3.3047e-21	0.00523193
Cell_714	7.1882e-50	7.13292e-45	0.106689	0.0107851	0.089208	0.000821889	3.81711e-46	0.792497
Cell_715	3.43019e-07	0.989501	0.0065697	0.000391853	0.00324118	2.99069e-05	4.21533e-05	0.000224283
Cell_716	6.23655e-60	1.84011e-52	0.181004	0.0869543	0.719236	0.00662631	3.15324e-29	0.00617914
Cell_717	4.94554e-25	1.06807e-24	0.517837	0.0496833	0.410947	0.00385435	1.72311e-28	0.0176781
Cell_718	3.23243e-15	1.12987e-11	0.359872	0.0671622	0.555528	0.00515297	1.95054e-09	0.0122853
Cell_719	9.78111e-59	9.20738e-51	1.28591e-11	1.65206e-12	1.36649e-11	1	7.25052e-40	4.38982e-13
Cell_720	2.05186e-14	4.34723e-11	0.212442	0.0834763	0.690468	0.00636144	3.23566e-08	0.00725229
Cell_721	1.45791e-39	6.29442e-35	0.0711124	0.0991118	0.819796	0.00755214	5.99524e-22	0.00242762
Cell_722	2.82392e-35	6.0232e-29	2.22755e-20	1.03795e-20	8.58502e-20	1	6.66646e-34	7.60996e-22
Cell_723	4.45894e-34	1.03838e-29	5.7214e-16	1.87434e-16	1.55034e-15	1.48979e-17	6.37835e-26	1
Cell_724	5.03719e-40	2.42277e-30	0.0408442	0.0449258	0.371601	0.030004	1.25356e-19	0.512625
Cell_725	1.4385e-28	3.37693e-21	4.17378e-09	2.04293e-09	1.6898e-08	1	2.862e-14	1.42489e-10
Cell_726	2.2803e-31	5.12038e-31	0.387403	0.0641202	0.530366	0.00488581	1.0448e-32	0.0132251
Cell_727	6.42961e-72	7.41905e-71	0.73518	0.0256452	0.212123	0.00195428	1.96323e-52	0.0250974
Cell_728	0.000846361	0.0036125	0.420575	0.0596634	0.4935	0.00487846	0.00256555	0.0143582
Cell_729	3.14587e-05	0.982453	0.010965	0.000654333	0.00541227	4.98799e-05	6.01781e-05	0.000374323
Cell_730	4.19154e-36	9.04297e-33	2.84459e-07	2.00583e-07	1.6591e-06	0.999998	3.09565e-33	9.71089e-09
Cell_731	1.42437e-24	2.98403e-21	0.0964196	0.0915739	0.757445	0.0512701	9.17853e-21	0.00329182
Cell_732	7.3899e-38	4.27626e-37	0.312542	0.0621843	0.514306	0.00646547	6.49554e-26	0.104502
Cell_733	3.27737e-41	7.09689e-41	0.40553	0.0616689	0.510063	0.00470195	6.1771e-27	0.0180362
Cell_734	4.13169e-46	2.58226e-40	0.309816	0.0727036	0.601362	0.00554073	4.06734e-15	0.0105769
Cell_735	8.5903e-67	3.27018e-62	5.56663e-10	0.929194	8.24894e-10	0.0708064	1.21746e-45	1.90034e-11
Cell_736	8.29488e-08	0.988593	0.0102218	8.83227e-05	0.000730485	6.7974e-06	9.36888e-06	0.0003497
Cell_737	4.1863e-76	3.82872e-68	0.314887	0.0721366	0.596672	0.00555469	6.69883e-39	0.0107497
Cell_738	1.20032e-49	2.47267e-44	0.201485	0.0594043	0.491358	0.0809154	2.71072e-24	0.166837
Cell_739	1.36926e-64	5.44571e-57	3.62074e-39	1.17123e-39	9.68769e-39	8.93055e-41	7.00153e-61	1
Cell_740	1.80845e-93	1.62598e-77	0.504383	0.0511785	0.42332	0.0039004	2.94553e-46	0.0172185
Cell_741	1.40488e-35	2.78301e-34	0.091311	0.0967903	0.800593	0.00818874	2.0933e-11	0.00311733
Cell_742	1.90211e-80	4.84955e-80	6.37844e-18	8.67971e-19	7.17936e-18	6.61508e-20	8.40731e-71	1
Cell_743	3.45353e-54	7.45951e-46	1.31108e-05	0.929171	1.1983e-05	0.0708031	2.80249e-37	4.47573e-07
Cell_744	1.27808e-51	1.91846e-49	0.0953407	0.096431	0.797623	0.00735086	5.26649e-54	0.00325472
Cell_745	4.85637e-27	5.80871e-24	0.419482	0.0605684	0.500986	0.00464302	1.19625e-24	0.0143211
Cell_746	2.33168e-36	1.03424e-35	0.237765	0.0806746	0.667294	0.00614976	4.132e-31	0.00811688
Cell_747	3.56443e-35	3.07686e-32	0.157756	0.0895225	0.740477	0.00683806	2.02629e-05	0.00538574
Cell_748	4.65252e-39	4.08177e-30	0.0611969	0.0999605	0.826333	0.0103932	7.31315e-28	0.00211635
Cell_749	1.00684e-09	2.48508e-09	0.93136	0.0039415	0.0326018	0.000300367	1.33982e-06	0.0317948
Cell_750	1.16509e-29	1.92188e-14	0.9441	0.00253167	0.0209406	0.000192919	1.76292e-10	0.0322349
Cell_751	1.23923e-61	3.8918e-55	0.119869	0.0937178	0.77518	0.00714116	2.60042e-37	0.00409207
Cell_752	1.53625e-21	3.20569e-17	0.19274	0.0860723	0.706628	0.00687879	2.17936e-17	0.00768073
Cell_753	7.22133e-54	1.20206e-41	0.13076	0.0924742	0.764859	0.00743785	6.11306e-34	0.00446868
Cell_754	3.99825e-36	2.48355e-29	0.243189	0.0800748	0.662331	0.00610228	4.41165e-17	0.00830234
Cell_755	1.95026e-55	3.30153e-50	0.227809	0.081771	0.676357	0.00628575	7.20664e-55	0.00777694
Cell_756	8.44597e-35	1.86013e-31	0.508811	0.0500715	0.414163	0.00501423	5.70207e-28	0.0219401
Cell_757	2.34201e-05	0.98896	0.00150173	0.00100962	0.00835059	7.74625e-05	2.58719e-05	5.13259e-05
Cell_758	1.96351e-97	4.2482e-97	1.28464e-10	1.00372e-11	8.30217e-11	1	1.91189e-48	4.38548e-12
Cell_759	4.45187e-56	5.23419e-48	2.27975e-17	5.90231e-18	4.88206e-17	4.49748e-19	2.53847e-39	1
Cell_760	4.66216e-24	9.16299e-22	0.823862	0.015834	0.13097	0.00120946	3.604e-20	0.028125
Cell_761	1.53748e-23	3.34228e-23	0.0464013	0.126259	0.519283	0.269635	4.07401e-27	0.0384221
Cell_762	1.81056e-48	2.70836e-38	7.78549e-07	8.79927e-08	7.27825e-07	6.70565e-09	8.50001e-34	0.999998
Cell_763	2.71228e-46	5.85854e-46	0.363494	0.0667652	0.552244	0.00508754	2.61491e-34	0.0124089
Cell_764	2.34627e-58	1.72378e-52	0.000339727	4.20024e-05	0.00034742	0.995984	3.03927e-42	0.00328667
Cell_765	9.18204e-13	2.13918e-12	0.127038	0.0929205	0.768585	0.00712002	1.89113e-13	0.0043368
Cell_766	7.49327e-43	1.05067e-39	0.433796	0.0589876	0.487912	0.00449578	1.17445e-43	0.0148088
Cell_767	4.55433e-60	9.02198e-59	0.713909	0.0279985	0.231587	0.00213342	4.58755e-42	0.0243723
Cell_768	1.31178e-38	7.78624e-38	0.739075	0.0251993	0.208434	0.00206046	6.05682e-42	0.0252315
Cell_769	7.70301e-51	1.40861e-45	0.0911143	0.0969004	0.801487	0.00738606	2.16849e-37	0.00311196
Cell_770	9.7425e-10	7.58336e-08	0.787585	0.0198455	0.164147	0.0015216	3.1747e-09	0.0269004
Cell_771	1.17349e-78	3.07395e-70	0.54824	0.0463257	0.38318	0.003538	3.63596e-65	0.018716
Cell_772	2.03455e-35	1.69523e-26	0.310757	0.0573941	0.474726	0.146174	8.30667e-25	0.010949
Cell_773	1.31887e-32	1.40456e-29	1.37666e-10	1.29128e-11	1.06807e-10	1	2.77523e-32	4.69964e-12
Cell_774	4.9522e-49	5.7864e-42	0.289103	0.0747499	0.618289	0.00798885	2.36933e-39	0.00986933
Cell_775	9.99243e-16	2.15219e-11	0.199388	0.0849202	0.702398	0.006484	2.32333e-15	0.00680961
Cell_776	2.55003e-107	4.13332e-95	0.243319	0.0800582	0.662196	0.00612063	6.9495e-35	0.00830638
Cell_777	9.81372e-85	4.34537e-84	0.311611	0.0725036	0.599708	0.00553917	4.25259e-46	0.010638
Cell_778	5.9043e-34	1.16962e-32	0.123323	0.0933343	0.772008	0.0071243	1.68122e-16	0.00420999
Cell_779	2.81045e-28	1.10616e-23	0.273998	0.0766647	0.634111	0.00584311	2.8575e-16	0.00938308
Cell_780	1.33767e-37	7.46902e-27	0.858441	0.0120088	0.0993301	0.000915062	4.76129e-22	0.0293053
Cell_781	1.10919e-07	0.99691	0.000888098	0.000229618	0.00189927	1.78761e-05	2.46727e-05	3.03207e-05
Cell_782	1.64533e-53	2.06649e-50	3.27762e-10	0.929191	1.43546e-10	0.0708087	1.52175e-35	1.11896e-11
Cell_783	3.08091e-54	6.10319e-53	7.98299e-12	0.929197	4.41713e-12	0.0708033	3.1892e-38	2.72539e-13
Cell_784	1.07981e-36	2.0084e-35	0.931501	0.00392586	0.0324724	0.00029955	6.39669e-24	0.0318013
Cell_785	4.1604e-47	4.32652e-41	4.53763e-07	3.44033e-08	2.84564e-07	2.6215e-09	1.74251e-28	0.999999
Cell_786	9.59363e-15	2.79893e-13	0.185687	0.0864362	0.714951	0.00658677	2.66416e-16	0.00633893
Cell_787	2.28107e-52	1.10377e-41	0.0637861	0.0999214	0.826493	0.00762244	5.85824e-26	0.00217752
Cell_788	1.98971e-14	5.54964e-14	0.119708	0.0937308	0.775287	0.00718811	1.91591e-18	0.00408665
Cell_789	1.27181e-48	2.05887e-44	0.13421	0.0921311	0.762056	0.00702089	2.79339e-40	0.00458165
Cell_790	7.65617e-91	3.53811e-81	1.59874e-17	1.85719e-18	1.53616e-17	1.41716e-19	5.67644e-64	1
Cell_791	0.142213	0.851067	0.00525413	0.0001366	0.00112985	1.11693e-05	9.12313e-06	0.000179458
Cell_792	2.40334e-64	2.44877e-57	0.216603	0.0830162	0.68666	0.00632595	8.31381e-37	0.00739478
Cell_793	6.56125e-49	2.17615e-40	0.806467	0.0177313	0.146663	0.00160708	2.26441e-43	0.0275321
Cell_794	8.51835e-24	1.14766e-21	1.04814e-05	5.30401e-06	4.38717e-05	0.99994	3.65269e-13	3.57818e-07
Cell_795	9.19269e-24	1.82104e-22	0.0682395	0.0993192	0.821511	0.00860057	5.05334e-16	0.00232957
Cell_796	4.66224e-46	1.22573e-35	0.370261	0.0660165	0.546051	0.0050318	6.43673e-22	0.0126399
Cell_797	8.737e-32	9.83562e-19	0.0498431	0.0363987	0.301062	0.610994	1.63724e-16	0.00170242
Cell_798	8.05917e-50	1.75601e-42	0.426377	0.059808	0.494697	0.00456071	2.7002e-34	0.0145573
Cell_799	1.09814e-30	2.30052e-28	0.390186	0.0637582	0.527368	0.00512818	8.72555e-23	0.0135601
Cell_800	1.1427e-38	1.19699e-34	0.407368	0.0619102	0.512086	0.0047297	4.39506e-18	0.0139066
Cell_801	1.20019e-40	2.5921e-40	0.286566	0.0752754	0.622635	0.00574072	3.04582e-21	0.00978274
Cell_802	3.18482e-61	7.83666e-48	0.227919	0.0817622	0.67629	0.00624794	1.49518e-27	0.00778076
Cell_803	7.81702e-40	4.08218e-23	0.184136	0.0866078	0.716369	0.00660105	3.21585e-13	0.00628619
Cell_804	5.94197e-75	2.20705e-62	0.909694	0.0063385	0.0524284	0.000483044	2.8434e-47	0.0310557
Cell_805	6.24616e-24	1.35317e-23	0.290006	0.0748953	0.61949	0.00570822	3.64154e-18	0.00990083
Cell_806	1.93985e-45	4.4746e-45	0.415126	0.0606262	0.501462	0.00861262	5.42647e-36	0.0141736
Cell_807	1.06269e-44	1.43398e-37	0.0162103	0.00082078	0.00678902	6.25432e-05	6.81748e-28	0.976117
Cell_808	1.19638e-11	6.14863e-10	0.486997	0.0521347	0.431204	0.0130185	3.47135e-11	0.0166463
Cell_809	7.6633e-32	1.21702e-26	0.147855	0.0906203	0.749556	0.00692148	2.29023e-11	0.00504749
Cell_810	7.30614e-40	3.98106e-31	0.000406234	1.24341e-05	0.000102848	0.999465	1.08229e-33	1.38679e-05
Cell_811	4.10075e-26	3.81648e-22	0.172666	0.0878767	0.726866	0.00669673	1.08268e-26	0.00589444
Cell_812	4.0751e-39	1.78467e-35	1.68289e-05	3.05378e-06	2.52591e-05	0.999954	4.29334e-21	5.745e-07
Cell_813	1.23756e-59	1.84462e-52	3.03766e-25	1.52278e-25	1.25956e-24	1.16165e-26	1.4538e-56	1
Cell_814	5.36153e-57	1.16181e-56	8.23976e-26	2.29615e-26	1.89919e-25	1.75234e-27	2.04681e-53	1
Cell_815	1.90925e-51	3.64265e-49	0.460498	0.0560155	0.463328	0.00443814	9.363e-37	0.0157209
Cell_816	2.16525e-61	6.97085e-47	5.70605e-09	1.03845e-10	8.58943e-10	7.91273e-12	5.50702e-43	1
Cell_817	6.67111e-38	2.38239e-28	0.13908	0.0915899	0.75758	0.00700221	6.70972e-19	0.00474789
Cell_818	2.86592e-08	0.997945	0.00105864	0.00010159	0.000840026	7.74402e-06	1.09251e-05	3.61396e-05
Cell_819	1.05047e-26	5.0275e-25	0.253274	0.0787474	0.651352	0.00625767	2.02203e-20	0.0103687
Cell_820	3.93697e-51	2.50322e-44	0.000251229	2.69267e-05	0.000222722	2.05179e-06	9.42511e-42	0.999497
Cell_821	3.17148e-42	5.40524e-31	0.321596	0.0714005	0.590583	0.00544065	1.20948e-33	0.010979
Cell_822	4.85694e-25	3.38973e-17	0.0814219	0.0979888	0.81034	0.00746998	9.92987e-18	0.00277962
Cell_823	3.40915e-71	1.26107e-61	0.61697	0.0387229	0.320294	0.00295063	6.65959e-60	0.021062
Cell_824	1.12478e-56	1.77691e-44	0.12132	0.0935567	0.773848	0.00713391	2.3038e-24	0.0041416
Cell_825	4.35024e-30	8.58869e-24	0.190903	0.0858592	0.710178	0.00654278	8.02846e-28	0.006517
Cell_826	1.84303e-54	1.08424e-44	0.667065	0.0331807	0.274452	0.00253062	4.24563e-31	0.0227721
Cell_827	8.191e-59	4.89539e-46	0.00173696	0.000320444	0.00265052	0.995233	4.11556e-40	5.92961e-05
Cell_828	1.2762e-34	1.04449e-24	0.000565136	1.04297e-05	8.62682e-05	0.999319	1.98486e-27	1.92925e-05
Cell_829	9.95543e-70	1.97214e-68	0.719568	0.0273717	0.2264	0.00208906	7.45401e-38	0.0245712
Cell_830	1.26669e-56	2.82455e-53	0.000283996	2.11527e-05	0.000174959	1.61543e-06	9.55641e-20	0.999518
Cell_831	2.2173e-51	3.01948e-36	0.172628	0.0878809	0.7269	0.00669768	7.38134e-25	0.00589313
Cell_832	4.8391e-57	4.73245e-51	0.153846	0.0899587	0.744086	0.00685719	5.11708e-18	0.00525198
Cell_833	7.0267e-10	0.98854	0.00106468	0.00110724	0.0091584	8.43759e-05	9.12068e-06	3.63489e-05
Cell_834	5.82617e-45	2.70984e-40	0.115774	0.095509	0.777487	0.00727769	1.36703e-22	0.00395226
Cell_835	4.95694e-104	1.28175e-100	0.150742	0.0902989	0.746901	0.00691257	2.87368e-32	0.00514603
Cell_836	4.57342e-46	2.44805e-45	0.674152	0.0323969	0.267968	0.00246896	1.46796e-38	0.023014
Cell_837	1.49821e-43	5.41895e-35	0.577138	0.0431295	0.356742	0.00328644	3.09245e-29	0.0197035
Cell_838	8.15416e-34	3.3462e-33	0.481422	0.0537166	0.444312	0.00411428	1.58335e-21	0.0164353
Cell_839	2.57766e-63	6.42815e-59	0.00055968	6.89921e-06	5.70663e-05	5.25706e-07	5.39101e-51	0.999376
Cell_840	1.03218e-42	4.08637e-36	0.747191	0.0243165	0.201132	0.00185316	2.20136e-25	0.0255079
