cell	Node 0	Node 1	Node 2	Node 3	Node 4	Node 5	Node 6	Node 7	Node 8	Node 9	Node 10
Cell_3646	1.6498e-34	3.72099e-06	0.000575893	1.17063e-05	0.000102546	0.00267482	0.000127635	0.000165888	0.996145	0.000192404	9.12593e-11
Cell_3647	1.64286e-18	7.38842e-05	0.00548039	0.000122057	0.000407493	0.0049804	0.000257418	0.00456689	0.526536	0.0236116	0.433964
Cell_3648	3.98252e-34	0.0048975	0.193653	0.00396935	0.050954	0.0979618	3.19768e-08	0.0393237	3.39768e-12	0.606259	0.00298203
Cell_3649	0.000124916	0.0053358	0.0053679	0.00011431	0.000955828	0.0079863	0.0185903	0.0181545	0.482741	0.0627595	0.397869
Cell_3650	2.73002e-29	0.00208964	0.240439	0.00515256	0.0138249	0.474355	6.09534e-08	0.0413453	0.00375799	0.219036	2.65031e-08
Cell_3651	2.36237e-24	4.21502e-06	0.000516472	1.21175e-05	2.63451e-05	0.00489652	2.87835e-05	0.00029053	0.977517	0.000266155	0.016442
Cell_3652	9.45775e-26	0.00134527	0.0129737	0.0043289	0.00559757	0.00583485	0.00918656	0.0155103	0.850413	0.0805058	0.0143041
Cell_3653	4.41009e-11	0.00126702	0.112801	0.00251226	0.0953901	0.0226972	6.56318e-09	0.669835	4.73897e-08	0.0954971	6.46233e-08
Cell_3654	1.6396e-07	0.00258601	0.0662947	0.00134978	0.0560621	0.000736068	0.00900986	0.769157	0.00981771	0.0768949	0.00809163
Cell_3655	6.31401e-30	0.000315602	0.0130669	0.000265461	0.00134733	0.055805	0.00109958	0.00316197	0.492526	0.026479	0.405934
Cell_3656	4.39983e-10	0.000356059	0.00402661	8.52848e-05	0.000299398	0.00262727	0.00243145	0.000675657	0.023687	0.00920506	0.956606
Cell_3657	4.89694e-23	9.66257e-06	0.00113406	2.33395e-05	5.18305e-05	0.000674393	7.67297e-09	3.38234e-06	0.996877	0.00122642	5.8162e-17
Cell_3658	1.82247e-22	0.139958	0.117137	0.00238136	0.00525733	0.0662019	0.0757153	0.0469152	3.8126e-14	0.546115	0.0003191
Cell_3659	1.24727e-37	0.00138076	0.0340537	0.000691819	0.00159888	0.0296646	3.86504e-06	0.0071936	0.0024884	0.0512869	0.871637
Cell_3660	1.13664e-34	2.45322e-06	0.000175412	3.57638e-06	0.0585119	4.9377e-06	1.86322e-09	0.940855	6.89066e-05	0.000377405	2.72711e-09
Cell_3661	2.32798e-07	0.00445938	3.44087e-19	7.4283e-21	2.94902e-20	6.75147e-20	0.99554	3.47965e-19	1.1984e-23	4.25823e-19	1.39675e-25
Cell_3662	6.25927e-15	0.676311	1.9852e-05	4.20472e-07	1.04424e-06	1.42535e-06	0.323443	4.27035e-07	2.20805e-06	0.000220451	8.96796e-15
Cell_3663	1.20827e-25	3.02168e-06	0.000100567	2.07548e-06	2.64613e-05	0.000499624	9.99284e-13	0.000366937	0.99876	0.000241145	8.27847e-11
Cell_3664	6.97076e-24	0.000758527	0.165896	0.00349888	0.14029	0.0115306	1.40538e-14	0.128887	6.80006e-17	0.0983321	0.450807
Cell_3665	2.24638e-21	2.36818e-05	0.00304709	6.63552e-05	0.000203178	0.0127141	0.000259873	0.000317756	0.00096896	0.00410798	0.978291
Cell_3666	0.000840379	0.0104453	2.06548e-12	4.45905e-14	2.70542e-13	3.07057e-13	0.988714	3.43236e-14	8.81403e-14	1.20417e-10	4.38526e-19
Cell_3667	6.35183e-27	5.43384e-05	0.00146948	2.9942e-05	6.52124e-05	0.00259558	7.73915e-08	6.33719e-05	1.17429e-06	0.00812014	0.987601
Cell_3668	3.50996e-19	1.20477e-05	7.54567e-05	1.61702e-06	9.88354e-06	0.000323017	1.92878e-14	2.42702e-06	8.30355e-23	0.000154125	0.999421
Cell_3669	6.63453e-35	1.4862e-05	0.00214301	4.92895e-05	0.000183668	0.0425425	3.92023e-13	0.000264049	0.953769	0.00103338	5.53389e-10
Cell_3670	1.94222e-12	0.00487274	0.0421664	0.000871654	0.00275592	0.0325511	0.000603714	0.0177254	1.30914e-06	0.33671	0.561742
Cell_3671	8.0117e-26	1.23669e-06	0.000147117	0.996672	9.80972e-06	9.29337e-05	8.4451e-06	0.000118878	6.79758e-05	0.00013634	0.00274522
Cell_3672	1.13561e-30	0.000121543	0.0281373	0.000588717	0.00241153	0.0219362	0.000423463	0.0593528	0.477745	0.0155323	0.393751
Cell_3673	1.19555e-39	0.000494694	0.00169377	3.44941e-05	8.26894e-05	0.00192843	1.13221e-06	6.05764e-05	4.52774e-08	0.0437213	0.951983
Cell_3674	6.49828e-19	0.799137	0.000156861	3.18933e-06	7.1691e-06	0.000121371	0.199694	4.14501e-07	3.78489e-10	0.000879543	6.12857e-07
Cell_3675	4.11803e-17	4.98737e-05	0.00783124	0.000226088	0.000389849	0.0225744	0.000340576	0.000215262	0.927392	0.0253818	0.0155989
Cell_3676	4.39726e-08	0.000693547	0.0118132	0.000247167	0.00154732	0.0143896	0.00241637	0.0290036	0.509808	0.00990398	0.420177
Cell_3677	2.08759e-24	5.00878e-06	0.0037286	7.60468e-05	0.000176909	0.00706534	7.57961e-05	0.00389666	0.982293	0.00264355	3.88761e-05
Cell_3678	2.84278e-59	3.39403e-07	0.000705855	1.43348e-05	3.19362e-05	0.00024441	1.35204e-22	2.70018e-06	0.998874	0.000126366	3.34174e-25
Cell_3679	5.71888e-16	1.64041e-06	0.00130079	2.67393e-05	6.63528e-05	0.00359289	3.87154e-05	8.8966e-06	0.99313	0.00183403	2.85232e-07
Cell_3680	5.98062e-13	2.37153e-05	0.000757943	1.61405e-05	0.000640954	0.00460277	3.30504e-06	0.000202005	0.976794	0.000529686	0.0164298
Cell_3681	6.87686e-32	7.9416e-06	0.00021485	4.48153e-06	9.51224e-06	0.000777333	5.42315e-05	0.00020605	0.981553	0.000662529	0.0165099
Cell_3682	9.68782e-15	0.000327603	0.000627739	1.51362e-05	0.000111778	0.00155957	5.35372e-08	0.00227814	1.50748e-13	0.0199763	0.975104
Cell_3683	1.38312e-24	0.00525665	0.0507487	0.00111654	0.00311234	0.00905633	1.2805e-08	0.00661323	1.34065e-07	0.916559	0.00753697
Cell_3684	1.30515e-51	0.00250666	0.196515	0.00508692	0.0103369	0.0486006	7.25117e-23	0.606416	9.58538e-07	0.130537	5.32635e-17
Cell_3685	2.59022e-21	9.3881e-05	0.000140171	3.05245e-06	8.59646e-06	0.00169268	1.64833e-06	0.000527217	0.770325	0.227197	1.05771e-05
Cell_3686	1.06578e-37	2.63234e-05	0.000290552	6.18735e-06	1.52833e-05	0.000249023	3.89332e-12	7.33644e-06	0.994091	0.0053141	2.13052e-15
Cell_3687	3.89856e-25	2.58601e-05	0.00176472	3.66242e-05	0.000464335	0.00110643	9.65507e-10	0.00216759	2.017e-11	0.000973438	0.993461
Cell_3688	3.66149e-22	0.000519214	0.274405	0.00566309	0.0133964	0.307586	0.0385956	0.000360699	0.235671	0.12372	8.29152e-05
Cell_3689	2.83772e-41	8.1176e-06	0.000860044	1.78806e-05	0.000371069	0.00104721	4.14566e-11	0.000528086	0.995863	0.0013042	1.52603e-12
Cell_3690	1.01929e-15	0.00342113	2.64238e-10	5.3776e-12	1.18041e-11	2.46089e-11	0.996579	6.25843e-10	5.7674e-15	3.12707e-10	4.69096e-22
Cell_3691	1.20656e-18	0.0103903	5.16833e-06	1.05711e-07	2.42662e-07	6.02548e-07	0.989539	7.50881e-08	3.44919e-19	6.17764e-05	2.83424e-06
Cell_3692	2.02867e-32	0.0026542	0.137425	0.00287534	0.00842807	0.059708	1.19871e-10	0.00432495	3.68876e-12	0.784584	1.22908e-14
Cell_3693	3.32697e-41	0.00214889	0.00510662	0.000103816	0.0104114	0.000718403	3.15071e-08	0.913379	1.87503e-13	0.0681321	3.79089e-09
Cell_3694	2.33956e-46	0.000122695	0.00593556	0.00014682	0.000302771	0.000676067	2.21561e-13	0.000789914	0.974829	0.0171973	5.87634e-27
Cell_3695	2.26571e-29	0.002665	0.262002	0.00756401	0.0343177	0.02094	0.000371402	0.0432737	0.0488074	0.579238	0.000820948
Cell_3696	4.94668e-14	0.00236556	1.78409e-08	3.79925e-10	1.32656e-09	4.91337e-09	0.997633	4.04168e-08	1.65156e-15	1.61977e-06	6.64939e-20
Cell_3697	1.67153e-49	3.9486e-05	0.00366828	7.87128e-05	0.000965199	0.00717828	3.14897e-13	0.01104	2.94759e-23	0.00617137	0.970859
Cell_3698	1.96058e-27	8.01561e-07	0.000175527	3.66129e-06	7.93371e-06	0.00124539	3.00339e-05	5.14149e-07	8.52799e-10	0.000118398	0.998418
Cell_3699	1.30346e-41	5.02585e-05	0.00844427	0.000175248	0.00222186	0.0090984	2.75333e-12	0.0270142	6.27774e-09	0.00303546	0.94996
Cell_3700	1.45294e-14	4.42803e-06	0.00106431	2.29767e-05	4.88897e-05	0.00155992	0.000175741	0.000236539	0.996402	0.000484969	6.72407e-15
Cell_3701	4.91699e-32	8.30378e-07	4.3697e-05	9.79916e-07	2.39e-06	0.00202029	1.46784e-11	8.86728e-06	0.997845	7.74445e-05	5.8487e-09
Cell_3702	2.64485e-20	2.86452e-06	0.0014726	3.08111e-05	0.000265549	0.018824	1.68309e-05	0.000132239	2.86526e-07	0.00126296	0.977992
Cell_3703	2.17881e-34	0.000244322	0.0606623	0.0014627	0.00451053	0.00450205	7.9108e-15	0.00430211	0.872042	0.0522744	5.13611e-13
Cell_3704	5.7012e-09	0.00255211	7.6524e-18	1.72939e-19	5.68993e-19	1.29037e-18	0.997448	1.42286e-18	1.24362e-27	9.1306e-17	7.0681e-24
Cell_3705	5.05865e-20	8.72037e-06	5.00665e-05	1.14545e-06	3.0705e-06	0.000165701	2.77981e-15	3.03003e-05	0.999677	6.3601e-05	6.54463e-23
Cell_3706	4.18327e-29	2.57007e-10	9.08386e-08	1.86355e-09	0.0236629	9.7769e-09	1.24881e-08	0.976337	4.34287e-22	3.98918e-08	1.7486e-07
Cell_3707	3.95461e-37	3.5636e-05	0.00131762	2.71226e-05	6.93081e-05	0.00207728	8.35337e-08	0.000312033	0.991933	0.00422744	3.2047e-08
Cell_3708	1.0968e-17	1.32834e-05	0.00298023	6.07082e-05	0.000143223	0.0206583	9.07095e-05	0.00122951	0.957534	0.00118429	0.0161059
Cell_3709	3.21205e-41	2.88752e-07	0.000339514	7.49252e-06	1.78588e-05	0.000977806	2.06991e-11	5.62439e-07	1.63469e-14	9.71866e-05	0.998559
Cell_3710	6.07051e-33	3.90685e-06	0.000172896	3.70512e-06	0.000146209	0.00189123	2.56923e-16	0.000232893	0.997234	0.000314743	8.81188e-23
Cell_3711	2.96293e-30	0.0039659	0.0300933	0.00116087	0.0254484	0.0111917	0.000108237	0.417456	0.000907045	0.490979	0.0186894
Cell_3712	1.57457e-30	0.771279	0.0148306	0.000302479	0.000668531	0.00429761	1.56642e-11	0.00553097	0.0152753	0.187815	4.52404e-17
Cell_3713	6.51462e-54	1.12361e-12	1.97497e-10	4.03717e-12	0.0258218	1.27037e-11	2.37981e-28	0.974178	1.10248e-24	1.46525e-10	1.02023e-17
Cell_3714	1.73346e-36	4.51505e-06	0.00135598	2.78036e-05	6.61985e-05	0.00161785	2.35121e-12	6.25946e-06	0.996462	0.000459642	3.30377e-12
Cell_3715	6.75721e-25	7.52782e-06	0.000172338	3.5024e-06	1.51268e-05	0.00065428	7.8171e-08	0.000160068	2.40704e-21	0.00119613	0.997791
Cell_3716	5.13751e-22	7.81756e-06	0.00178504	0.00116739	9.10544e-05	0.000719755	9.05488e-10	0.000244731	2.25213e-22	0.00102132	0.994963
Cell_3717	6.34243e-42	1.8834e-06	6.92326e-05	1.41884e-06	3.25059e-06	0.000262147	1.08393e-10	0.000187063	7.11935e-19	0.000202686	0.999272
Cell_3718	4.92032e-12	0.95534	1.15872e-12	2.35318e-14	5.20053e-14	4.12584e-13	0.0446599	2.60761e-14	6.49166e-14	2.85829e-11	1.15027e-24
Cell_3719	1.32876e-48	2.01578e-07	7.85094e-05	1.64265e-06	5.83755e-06	0.000269316	3.63443e-18	2.55787e-07	0.999613	3.08297e-05	4.31483e-27
Cell_3720	0.136023	0.0600634	9.45218e-14	2.17401e-15	7.02815e-15	3.7037e-14	0.803913	1.05707e-13	3.80758e-13	4.78864e-14	3.13816e-13
Cell_3721	7.80586e-11	0.0166932	6.76539e-07	1.63128e-08	5.0304e-08	2.44969e-08	0.983304	4.30479e-09	1.19588e-07	2.19495e-06	2.37996e-14
Cell_3722	5.14144e-28	7.96367e-06	0.00032238	6.76892e-06	1.54928e-05	0.000353466	1.86675e-08	0.000104038	0.998582	0.00060773	3.22618e-08
Cell_3723	4.63178e-26	0.000203652	0.015741	0.000355737	0.000746857	0.00938271	0.000709538	0.00385682	0.526231	0.00905855	0.433714
Cell_3724	4.49343e-20	3.19405e-05	0.00180354	4.79696e-05	0.000269941	0.00650112	0.000111283	0.000436569	0.539295	0.00702269	0.44448
Cell_3725	3.1441e-32	3.92889e-05	0.00789232	0.000160281	0.00043167	0.00387133	5.47542e-06	0.00139011	0.966655	0.00329528	0.0162593
Cell_3726	6.87378e-31	1.24751e-05	0.00205975	4.83936e-05	0.0210597	0.000143933	6.67668e-08	0.975556	1.13349e-20	0.00100773	0.000112024
Cell_3727	1.66035e-25	7.24308e-06	5.05986e-05	1.04134e-06	2.33832e-06	0.0010401	0.000370708	2.29189e-06	2.43124e-21	0.000296634	0.998229
Cell_3728	9.48157e-27	2.60366e-06	0.00794839	0.000177024	0.00141532	0.0269744	2.34818e-11	0.0193194	0.940332	0.00383036	2.70068e-07
Cell_3729	1.60385e-29	3.19864e-06	0.000536274	1.13105e-05	6.51542e-05	0.00132907	1.95415e-10	4.98214e-05	1.46923e-13	0.000802195	0.997203
Cell_3730	3.32805e-10	0.000527877	0.00130298	2.73442e-05	6.18221e-05	0.0042401	0.00183916	2.14171e-05	0.518504	0.0461309	0.427345
Cell_3731	1.00119e-13	0.0128916	0.143533	0.00709815	0.0255579	0.0110823	4.38308e-06	0.146934	0.0332333	0.619661	4.95756e-06
Cell_3732	3.86443e-30	1.06019e-05	0.000226866	4.94209e-06	2.33922e-05	0.000694046	1.40309e-10	0.000126112	0.997051	0.00186254	1.09418e-21
Cell_3733	9.36926e-24	7.24225e-05	0.00249994	5.1202e-05	0.000214259	0.00784668	3.6377e-06	0.000584226	0.973673	0.0150549	2.41977e-09
Cell_3734	4.74285e-16	0.00240215	0.0909019	0.00199996	0.00606129	0.00436913	1.47426e-07	0.00690767	7.9413e-05	0.887278	4.10997e-09
Cell_3735	8.43225e-27	3.70753e-05	0.00749428	0.000153285	0.000360157	0.00470236	0.000129173	2.08971e-05	0.534879	0.0113831	0.440841
Cell_3736	8.63792e-41	0.000954285	0.00113212	2.31561e-05	5.5426e-05	0.00513434	8.60645e-09	5.82282e-05	0.84749	0.145152	2.43403e-07
Cell_3737	8.39666e-22	1.5577e-05	0.000230859	1.24626e-05	6.07437e-05	0.00181439	0.000326008	7.07439e-06	4.46296e-06	0.00171527	0.995813
Cell_3738	5.46374e-40	3.3587e-10	4.81806e-08	9.79491e-10	0.1006	9.04187e-09	4.30875e-13	0.8994	4.02537e-14	2.78888e-08	1.82471e-12
Cell_3739	2.14174e-26	9.41687e-05	0.00954722	0.000197724	0.0080736	0.0172418	0.000328091	0.0408333	0.503612	0.00500056	0.415071
Cell_3740	5.91951e-24	8.22387e-05	0.0024692	5.04231e-05	0.000135053	0.00614096	5.48032e-08	0.00174863	0.971042	0.0183285	2.95621e-06
Cell_3741	2.53154e-29	4.16241e-06	0.00130476	2.66715e-05	0.00110337	0.00328613	1.45021e-05	0.00754178	0.540566	0.000624595	0.445528
Cell_3742	1.00966e-33	0.000519695	0.0991794	0.00201355	0.0045834	0.311183	2.25427e-12	0.1905	0.214136	0.177886	6.83343e-09
Cell_3743	3.09032e-26	0.00122261	0.210857	0.00428837	0.00956052	0.505314	3.57505e-09	0.00212993	8.67969e-08	0.24702	0.0196071
Cell_3744	9.59217e-06	0.00405826	9.62759e-19	1.95339e-20	5.06421e-20	9.59221e-19	0.995932	1.70004e-19	3.21422e-21	5.75638e-18	2.96951e-32
Cell_3745	4.53869e-11	0.00194065	3.34201e-12	1.2892e-13	1.52087e-13	2.15606e-13	0.998059	5.04422e-12	8.15309e-24	3.14265e-11	1.39636e-22
Cell_3746	3.60544e-29	1.583e-06	5.27266e-05	1.37345e-06	1.38734e-05	0.000554687	1.28235e-17	9.82161e-06	1.54013e-19	7.38166e-05	0.999292
Cell_3747	1.39843e-37	1.96507e-08	1.79977e-06	3.77697e-08	0.0638206	1.31491e-07	1.10282e-10	0.936175	8.01648e-16	2.39178e-06	1.65548e-09
Cell_3748	2.51283e-10	0.00335803	1.44415e-12	2.9397e-14	3.79987e-13	1.1732e-13	0.996642	6.06059e-14	3.40626e-29	7.05965e-12	8.0372e-21
Cell_3749	4.18413e-26	6.45865e-07	0.00013637	2.77041e-06	6.55359e-06	0.000860793	4.41047e-06	1.18425e-05	0.982383	7.00089e-05	0.0165238
Cell_3750	5.0735e-42	9.44729e-07	0.000264899	5.46654e-06	3.96482e-05	0.000542365	1.69045e-25	7.36312e-05	2.66431e-43	0.000174076	0.998899
Cell_3751	2.02168e-19	5.6413e-06	0.000654414	1.33577e-05	4.01342e-05	0.000661082	2.44533e-09	8.17746e-06	0.998259	0.000358154	1.12257e-11
Cell_3752	3.39598e-29	1.1276e-12	6.08391e-10	1	1.09709e-10	2.49385e-11	3.92865e-12	8.31697e-11	7.61674e-11	2.93001e-10	6.27762e-11
Cell_3753	3.56625e-36	1.21081e-05	0.00149987	3.21419e-05	6.82553e-05	0.00322101	2.04296e-12	1.06387e-05	0.993918	0.00123757	4.03678e-09
Cell_3754	7.79158e-28	4.0675e-05	0.00699765	0.000144287	0.000314703	0.0243067	0.000446348	0.00131156	0.00094755	0.00881491	0.956676
Cell_3755	5.11835e-29	1.79645e-05	0.00284619	5.78425e-05	0.000243934	0.00682696	4.7386e-13	0.0013605	0.98713	0.00151614	5.72745e-10
Cell_3756	1.06142e-21	0.000499689	0.0223463	0.000497689	0.000997068	0.0187341	0.0129324	0.00298265	3.88683e-07	0.0217125	0.919297
Cell_3757	3.36437e-26	2.156e-05	0.00368991	7.64186e-05	0.000183689	0.0054183	7.51165e-05	0.000816289	0.541476	0.00196488	0.446278
Cell_3758	4.97662e-32	1.11517e-05	0.000429631	1.03593e-05	1.91152e-05	0.000277647	4.83392e-09	4.7856e-06	0.991579	0.00766876	1.11506e-11
Cell_3759	8.37306e-41	0.000258111	0.0841571	0.00180347	0.0037223	0.745302	3.19986e-06	8.08125e-05	0.0790905	0.0203972	0.0651855
Cell_3760	1.07144e-36	1.62573e-05	0.000440041	1.13908e-05	2.4068e-05	0.00138213	1.88842e-24	6.98796e-05	0.997704	0.000352527	9.25783e-30
Cell_3761	9.16511e-10	0.00573751	0.0657305	0.00135796	0.00305956	0.00875078	5.03638e-05	0.00127497	0.000766624	0.139265	0.774007
Cell_3762	0.000713358	0.00192326	8.11152e-15	1.66845e-16	4.66402e-16	2.33645e-15	0.997363	1.83265e-14	3.12634e-31	9.14495e-15	4.23928e-24
Cell_3763	6.43545e-09	0.00102058	0.00595883	0.000121958	0.00503908	0.00126588	9.57736e-07	0.0104796	3.07435e-18	0.0161903	0.959923
Cell_3764	5.81785e-07	0.00222532	0.00170325	4.62848e-05	0.000175623	0.00221066	8.65823e-05	0.000119826	0.979164	0.0142683	3.16345e-08
Cell_3765	1.77338e-32	2.13506e-05	0.000441236	9.14766e-06	6.6041e-05	0.00114371	2.16071e-13	0.000116441	1.05443e-33	0.00464545	0.993557
Cell_3766	6.83864e-25	0.00486089	0.0179899	0.000365569	0.000829528	0.00813389	0.00152687	0.000141232	0.021477	0.944668	7.55617e-06
Cell_3767	1.57489e-47	3.31474e-05	0.000922141	1.87323e-05	0.0001642	0.00189321	8.58023e-15	0.00105297	8.79897e-14	0.00139623	0.994519
Cell_3768	2.41459e-10	8.81776e-05	0.00101439	2.06198e-05	0.000132868	0.00171716	0.00133436	0.00365866	0.989678	0.00231666	3.91683e-05
Cell_3769	3.28583e-26	8.18113e-06	0.00239792	4.88225e-05	0.000108385	0.00337746	1.21161e-12	0.00537135	5.90392e-09	0.00125392	0.987434
Cell_3770	2.71356e-13	3.19888e-05	9.88772e-05	3.2992e-05	5.0437e-06	0.000397861	1.64578e-07	0.000160778	0.998014	0.00125797	1.3764e-11
Cell_3771	9.97522e-24	1.84327e-06	0.000763813	1.70114e-05	4.39183e-05	0.00372559	1.25873e-05	7.11853e-05	0.978501	0.000404337	0.0164585
Cell_3772	6.96465e-26	2.10714e-06	0.000252051	5.2575e-06	3.30144e-05	0.000711753	7.34141e-06	0.00198297	0.546284	0.000480388	0.450241
Cell_3773	1.05779e-23	0.00341047	0.347049	0.00755756	0.0199549	0.118594	0.000384061	0.140773	0.0017626	0.289331	0.071183
Cell_3774	2.00762e-17	4.76563e-05	0.0154053	0.000348745	0.00074034	0.0276493	0.000166038	0.0018565	0.500848	0.0401457	0.412793
Cell_3775	1.64507e-26	3.63413e-06	0.00075621	1.64677e-05	5.04237e-05	0.000918142	1.9031e-09	7.5689e-05	0.997298	0.000881865	1.05801e-12
Cell_3776	1.71817e-18	0.11034	0.000911398	1.85307e-05	4.53706e-05	0.000253604	0.883774	0.00200478	1.76735e-11	0.00265204	1.24906e-07
Cell_3777	1.28192e-17	9.66138e-06	0.00467246	0.000103899	0.354914	0.000778916	0.000106019	0.611853	2.34833e-05	0.00382919	0.0237095
Cell_3778	3.74064e-34	8.43668e-06	0.00304897	6.20644e-05	0.000144663	0.00523207	0.000289389	0.0073774	0.983052	0.0007852	9.00598e-11
Cell_3779	0.0630393	0.00396074	1.15696e-18	2.36794e-20	6.44397e-20	2.19278e-19	0.933	9.79112e-19	5.79838e-22	1.23916e-18	4.4492e-30
Cell_3780	6.36325e-11	0.00427317	0.3104	0.00649973	0.0230798	0.356468	0.00278575	0.14249	1.90446e-06	0.129005	0.0249965
Cell_3781	5.81146e-21	9.6773e-06	0.000297556	6.06882e-06	2.21247e-05	0.00058798	1.02427e-08	1.63013e-05	2.43841e-26	0.000484637	0.998576
Cell_3782	2.90384e-13	0.00017979	0.000360754	7.60862e-06	3.71975e-05	0.00356611	0.00351234	0.000196107	0.961444	0.0306936	2.92699e-06
Cell_3783	9.54746e-47	3.69498e-05	0.00983107	0.000269953	0.000439177	0.0138123	2.61143e-16	0.0109645	0.961609	0.00303699	1.20701e-13
Cell_3784	5.94998e-25	7.71103e-06	0.000300618	2.04656e-05	2.23524e-05	0.000556668	9.32297e-11	0.00065292	5.20628e-18	0.0014229	0.997016
Cell_3785	5.44823e-14	4.86074e-06	0.00158755	3.31144e-05	8.68309e-05	0.00433487	1.69352e-05	4.8022e-05	0.544396	0.000806712	0.448685
Cell_3786	5.44581e-39	2.48454e-06	0.000288752	5.8778e-06	1.28701e-05	0.00170715	5.92795e-10	2.27854e-07	0.99768	0.000302237	2.47944e-09
Cell_3787	9.57391e-24	5.09034e-05	0.00769108	0.000156809	0.000361109	0.017499	0.000347608	0.00714531	0.947186	0.00362994	0.0159318
Cell_3788	4.89255e-23	0.000755218	0.0061167	0.000125109	0.000524235	0.0238437	0.00515722	0.000206078	0.773929	0.176325	0.0130176
Cell_3789	2.43517e-14	0.0238926	2.58298e-08	5.94088e-10	1.15545e-09	2.28384e-10	0.976107	2.78472e-08	4.72464e-08	2.13601e-08	1.61231e-24
Cell_3790	5.95981e-32	1.86812e-06	0.000460362	9.97315e-06	2.09658e-05	0.00116526	1.88355e-07	0.000119764	0.997543	0.000678967	2.30804e-17
Cell_3791	9.76346e-22	0.00224869	0.00038934	7.91833e-06	1.76532e-05	0.00127383	0.000112949	1.39209e-05	0.611958	0.383978	1.52084e-09
Cell_3792	4.69446e-39	1.21678e-06	5.45335e-05	1.11008e-06	3.1356e-06	0.000153926	3.76932e-13	6.0156e-07	2.93659e-23	4.38982e-05	0.999742
Cell_3793	7.3226e-34	3.57994e-06	0.000138561	3.20791e-06	6.50569e-06	0.000244362	2.85141e-11	2.52864e-06	0.998445	0.00115596	1.1103e-14
Cell_3794	3.41119e-24	0.000766481	0.109462	0.00247378	0.0194913	0.331969	1.13658e-07	0.466471	0.00444326	0.0649231	3.89894e-08
Cell_3795	5.1686e-26	9.17648e-07	0.000215098	4.4268e-06	1.28226e-05	0.000244636	7.13883e-11	1.68187e-05	0.999441	6.40731e-05	1.41452e-15
Cell_3796	8.95288e-23	0.000137731	0.00950837	0.000270757	0.00124543	0.00915697	0.0032506	0.0584506	0.907629	0.0103502	2.60676e-07
Cell_3797	6.40085e-11	3.28955e-05	0.00129982	3.70133e-05	0.000111402	0.00171733	0.000353727	0.00023565	0.994773	0.000769675	0.00066929
Cell_3798	7.88009e-19	0.0083099	2.94462e-06	6.13165e-08	1.42682e-07	6.20605e-07	0.991681	1.95317e-06	8.48313e-08	3.04914e-06	6.12054e-17
Cell_3799	1.3993e-40	5.48537e-06	0.000347978	7.10947e-06	9.15603e-05	0.000876077	1.30877e-09	0.000496518	0.99803	0.000145599	2.48031e-09
Cell_3800	1.9258e-32	0.000370701	0.00853028	0.000179108	0.000568795	0.0203923	0.00406789	0.0205465	0.000920429	0.0151313	0.929293
Cell_3801	1.99405e-12	0.0017791	3.45311e-14	7.01175e-16	1.54981e-15	3.56225e-15	0.998221	1.60868e-15	1.56722e-24	5.6863e-13	1.74994e-40
Cell_3802	9.12954e-28	0.00536868	0.246028	0.00503898	0.0438087	0.0124755	2.03836e-06	0.305016	4.33377e-07	0.382257	4.6434e-06
Cell_3803	5.14436e-25	2.24888e-05	0.00904759	0.0001846	0.000441701	0.0250181	0.000153571	2.52819e-05	0.934505	0.014883	0.0157185
Cell_3804	4.53156e-25	1.15413e-05	0.00101415	2.12939e-05	6.21965e-05	0.00214663	0.000374156	0.0031165	0.991899	0.0013545	5.75512e-10
Cell_3805	1.28142e-19	0.00315028	0.222667	0.00472874	0.0108706	0.0143272	4.55764e-08	0.00101644	0.00123266	0.742007	3.18194e-14
Cell_3806	5.74442e-32	0.0001766	0.000334829	7.8558e-06	1.70795e-05	0.000468461	3.39428e-10	0.000138092	0.985782	0.013075	3.27821e-23
Cell_3807	8.47351e-23	0.000366581	0.0102366	0.000212223	0.000627792	0.00901039	9.8026e-06	0.00482112	0.96472	0.00999571	2.07954e-13
Cell_3808	7.82853e-34	1.6288e-06	0.00123186	2.51003e-05	5.50302e-05	0.001871	2.85978e-08	9.91445e-05	0.996262	0.00044004	1.36794e-05
Cell_3809	2.66001e-30	0.00176008	0.0158991	0.000346228	0.000914176	0.520933	4.68155e-06	3.7714e-05	1.16394e-09	0.459946	0.000158914
Cell_3810	5.9263e-26	0.00327632	0.00216379	4.81149e-05	0.00182981	0.000410898	5.48661e-10	0.00799173	1.39108e-12	0.984279	1.19124e-10
Cell_3811	1.54766e-22	3.15152e-05	0.00528225	0.00011052	0.000352218	0.0266575	0.000615672	1.83053e-06	0.962949	0.00399677	2.93158e-06
Cell_3812	2.33714e-50	8.07812e-06	0.000288804	5.86819e-06	1.30186e-05	0.000930185	1.119e-16	4.45781e-06	0.99837	0.0003791	2.55745e-15
Cell_3813	5.29488e-39	0.00345748	0.168594	0.00346532	0.0220829	0.158073	1.48663e-10	0.176457	0.003198	0.464673	4.07409e-23
Cell_3814	9.51671e-23	3.6633e-07	0.000145197	3.50101e-06	7.94152e-06	0.000627132	1.10094e-05	1.10077e-08	0.999144	6.06173e-05	4.05801e-09
Cell_3815	9.36165e-36	1.91934e-05	0.000506519	1.03435e-05	2.91242e-05	0.00119089	1.97747e-06	0.000410046	0.995873	0.00195917	1.37153e-18
