cell	Node 0	Node 1	Node 2	Node 3	Node 4	Node 5	Node 6	Node 7
Cell_884	3.91731e-07	2.51352e-05	0.0129746	0.000980664	2.63275e-05	0.0384907	0.943982	0.00351984
Cell_885	0.000343038	3.5734e-05	0.00356241	0.00139451	2.28888e-05	0.0205658	0.973819	0.000256881
Cell_886	9.68608e-09	1.24209e-06	1.21977e-06	4.84133e-05	3.20803e-07	0.00262574	0.997323	1.20091e-07
Cell_887	0.00123488	0.00031296	0.014569	0.0119597	0.000212767	0.96487	0.0010954	0.0057453
Cell_888	2.92995e-06	1.87725e-05	0.000661608	0.000716077	9.34292e-06	0.00963805	0.988904	4.88357e-05
Cell_889	0.984882	1.15683e-14	1.94959e-12	3.89021e-13	0.0151183	1.12775e-12	1.2043e-27	1.16976e-12
Cell_890	4.69651e-06	9.72311e-05	0.0150104	0.00378888	7.06384e-05	0.040669	0.939214	0.0011457
Cell_891	0.000510312	7.83975e-06	5.25904e-05	0.000305922	1.7217e-05	0.0317603	0.967325	2.07391e-05
Cell_892	1.44192e-09	7.19473e-07	0.00067857	2.68749e-05	1.16978e-06	0.00079698	0.998426	6.97638e-05
Cell_893	0.00765071	2.94818e-06	5.03579e-05	0.000103188	0.000294511	0.0118172	0.980077	4.5809e-06
Cell_894	0.874248	2.05828e-10	1.55384e-08	7.84647e-09	0.125752	1.35308e-07	1.44425e-12	2.65735e-09
Cell_895	6.88255e-12	6.74541e-05	0.039533	0.00259268	7.45965e-05	0.95279	8.75139e-18	0.00494204
Cell_896	0.000249593	0.000346539	0.215157	0.0123129	0.00117852	0.73396	7.11239e-09	0.0367958
Cell_897	3.17477e-17	5.53092e-08	1.7705e-06	2.15288e-06	2.2092e-08	0.00127344	0.998722	1.26069e-07
Cell_898	5.0616e-10	9.61217e-07	1.55506e-05	3.75192e-05	1.102e-06	0.00177033	0.998173	1.35475e-06
Cell_899	0.00412252	0.00282259	0.000473115	0.107097	0.00124977	0.0767255	0.807442	6.79253e-05
Cell_900	0.00077504	8.09383e-06	0.000411589	0.000296968	2.24547e-05	0.013763	0.984456	0.000267201
Cell_901	3.71925e-08	0.00171202	0.256466	0.0666772	0.00276469	0.166517	1.85456e-15	0.505863
Cell_902	1.71703e-05	0.0014203	0.14871	0.047098	0.000413188	0.509021	7.94022e-20	0.293321
Cell_903	5.70543e-07	5.33623e-05	0.000988404	0.00202471	3.59057e-05	0.0188021	0.978023	7.16794e-05
Cell_904	8.62439e-07	0.00115706	0.558378	0.0438469	0.00266732	0.0589008	2.05217e-05	0.335028
Cell_905	1.89317e-12	0.999988	9.32837e-06	3.81676e-07	5.59179e-09	8.5502e-07	9.23653e-21	1.59532e-06
Cell_906	2.00746e-10	4.85911e-08	1.76213e-05	1.84722e-06	2.48802e-08	3.281e-06	2.68958e-12	0.999977
Cell_907	3.70131e-05	1.01393e-05	0.0010458	0.000395376	1.11085e-05	0.0771515	0.92123	0.00011941
Cell_908	0.989142	1.60412e-09	3.00332e-08	5.25242e-08	0.0108575	2.24391e-07	1.34926e-07	2.23108e-09
Cell_909	0.000622794	0.000145592	0.0387301	0.00529428	0.000193653	0.0964974	0.81954	0.0389758
Cell_910	3.74505e-16	0.000634569	0.0342753	0.0246634	0.00145713	0.936453	2.23426e-13	0.00251621
Cell_911	5.65399e-05	3.08306e-06	4.85004e-06	8.92932e-05	1.47559e-06	0.00528478	0.994559	5.43548e-07
Cell_912	3.84917e-05	0.00190209	0.316529	0.0525128	0.00355671	0.571329	5.67989e-10	0.0541321
Cell_913	0.95435	9.5368e-07	0.000345622	3.58591e-05	0.0448407	0.00026667	2.36288e-05	0.000136296
Cell_914	0.547025	0.00170204	0.00213489	0.0662684	0.0649581	0.317747	5.65807e-08	0.000165039
Cell_915	2.95311e-08	0.000353388	0.0838906	0.0111993	0.000612895	0.819521	1.66278e-09	0.0844229
Cell_916	1.52275e-06	1.04672e-05	0.00323824	0.00040953	1.5269e-05	0.00773331	0.988129	0.000462649
Cell_917	0.000183775	7.53181e-05	0.00109859	0.00286326	5.51994e-05	0.324762	0.670866	9.57078e-05
Cell_918	0.00022984	0.00151492	0.602564	0.0590734	0.00132028	0.292115	1.34485e-07	0.0431826
Cell_919	4.74226e-07	4.99714e-05	0.00587707	0.00176301	2.85456e-05	0.0300439	0.961673	0.000564376
Cell_920	0.00573512	0.000402938	0.00256924	0.0135501	0.000858316	0.976563	2.6987e-08	0.000321182
Cell_921	1.2002e-08	7.56123e-05	0.00102425	0.00293132	5.13766e-05	0.104872	0.89053	0.000515022
Cell_922	0.985469	1.46182e-12	8.07639e-10	5.25977e-11	0.0145306	8.27431e-10	2.77367e-17	3.18493e-10
Cell_923	0.000592724	1.3695e-05	0.000485645	0.000533525	1.01178e-05	0.0181288	0.980175	6.07107e-05
Cell_924	0.00028794	0.000150503	3.15215e-05	0.00216768	9.17895e-05	0.23596	0.761308	2.65248e-06
Cell_925	2.54253e-09	2.86016e-05	0.045826	0.00109537	3.55406e-05	0.0486317	0.899671	0.00471137
Cell_926	9.9267e-08	0.00108164	0.531704	0.0402498	0.00168172	0.221646	0.157315	0.0463214
Cell_927	0.753566	1.35538e-14	4.72761e-13	5.27347e-13	0.246434	7.54741e-12	6.88062e-21	3.48962e-14
Cell_928	1.2494e-10	0.172555	0.000109132	0.00994277	0.495126	0.322258	7.98084e-20	8.16847e-06
Cell_929	1.36215e-07	5.19004e-07	0.000122298	2.02934e-05	2.92988e-06	0.00167312	0.998146	3.43051e-05
Cell_930	1.49622e-11	2.52856e-07	3.89324e-06	9.66285e-06	4.58772e-06	0.000605987	0.999375	3.11382e-07
Cell_931	0.000264581	1.76555e-05	0.0011022	0.00067616	1.21839e-05	0.0501168	0.94772	9.01853e-05
Cell_932	4.10388e-19	0.000217663	0.00674937	0.00803638	0.000161019	0.984356	7.03025e-24	0.000479402
Cell_933	0.00491737	0.00115043	0.00561725	0.0447431	0.000721696	0.942435	1.10536e-11	0.00041463
Cell_934	1.23297e-11	7.17764e-07	0.000154701	2.78614e-05	1.79669e-06	0.000935355	0.99886	1.93392e-05
Cell_935	9.20867e-06	0.00119793	0.606437	0.0445774	0.00623506	0.102394	2.5755e-12	0.239149
Cell_936	7.63376e-15	0.000195988	0.0137731	0.00685967	0.00012365	0.965187	2.73889e-25	0.0138605
Cell_937	2.21737e-08	0.000920453	0.0982315	0.0356291	0.000499787	0.8574	2.38671e-09	0.00731943
Cell_938	0.00641611	0.0169357	0.00517454	0.643822	0.0793591	0.246249	3.39423e-06	0.00204059
Cell_939	0.000214045	1.89874e-05	0.0129803	0.000740399	1.32116e-05	0.18225	0.802834	0.000948452
Cell_940	0.000270204	0.00520485	0.260432	0.196525	0.00182311	0.516399	1.63172e-08	0.0193468
Cell_941	0.000800568	0.000228148	0.00013245	0.00875423	0.000123185	0.989952	5.51134e-13	9.55077e-06
Cell_942	0.000307118	0.00012671	0.0101857	0.00412925	7.96175e-05	0.0254138	0.958831	0.000926562
Cell_943	8.75104e-06	0.000895356	0.00469134	0.0333179	0.0010045	0.959496	2.31106e-08	0.000586467
Cell_944	1.32273e-11	0.000356836	0.196083	0.0138337	0.000144718	0.402821	2.5751e-10	0.386761
Cell_945	1.66611e-09	0.000441976	0.0072931	0.01729	0.000281693	0.974121	1.1142e-17	0.000572527
Cell_946	0.991049	6.39764e-21	1.65804e-19	2.41562e-19	0.00895118	6.98824e-19	6.69051e-29	1.70463e-20
Cell_947	3.13982e-18	0.000602164	0.279782	0.020698	0.000499125	0.650571	8.91398e-10	0.0478478
Cell_948	4.38561e-08	1.65032e-06	0.00133698	6.18438e-05	3.10863e-06	0.00177777	0.996697	0.000121621
Cell_949	4.09156e-11	3.80083e-07	1.71511e-05	1.44893e-05	6.34267e-07	0.000432532	0.999525	1.02907e-05
Cell_950	0.00071843	6.84376e-05	0.00787998	0.00264675	0.000126457	0.970743	0.0147094	0.00310748
Cell_951	0.000863499	8.11524e-05	0.0932471	0.0030514	0.000266044	0.0911665	0.797937	0.0133875
Cell_952	1.72223e-22	1	4.4057e-08	1.89732e-09	3.75527e-11	1.76859e-08	1.49419e-17	4.00773e-09
Cell_953	0.000757822	8.52108e-06	0.000375365	0.000323934	8.11756e-06	0.0160498	0.982449	2.70671e-05
Cell_954	4.55147e-13	6.23885e-14	4.05206e-12	2.40101e-12	1	2.28025e-12	4.2599e-18	2.90339e-13
Cell_955	0.114237	3.366e-06	0.000125769	0.000130744	0.884946	0.000535746	1.04482e-05	1.02908e-05
Cell_956	3.88156e-12	0.0004667	0.00390044	0.0180682	0.000351068	0.976926	9.09497e-17	0.000287905
Cell_957	8.93012e-18	0.000309199	5.97362e-05	0.0119186	0.000225009	0.987483	1.66476e-38	4.83513e-06
Cell_958	0.00023948	0.000293046	0.0809826	0.0111403	0.880463	0.0206213	2.12511e-11	0.00626043
Cell_959	1.03825e-12	0.000158932	0.0467698	0.00618368	8.64487e-05	0.940954	9.69389e-24	0.00584672
Cell_960	9.37941e-11	3.93544e-07	2.14368e-08	1.52457e-05	1.60638e-07	0.000958407	0.999026	1.68285e-09
Cell_961	0.00413182	0.000130978	1.1516e-05	0.00510258	5.38803e-05	0.119798	0.870765	6.90964e-06
Cell_962	0.990334	9.39823e-15	7.01971e-13	3.55853e-13	0.00966625	1.84836e-12	3.15607e-14	8.77537e-14
Cell_963	1.56674e-10	2.95125e-06	0.000553934	0.000111838	1.19306e-06	0.00427639	0.994926	0.000127755
Cell_964	4.95324e-11	4.51858e-06	0.000425929	0.000170612	7.39923e-06	0.00162763	0.997727	3.71064e-05
Cell_965	6.80904e-16	6.23055e-06	2.94567e-06	0.000243383	6.00537e-06	0.000284029	0.999457	2.08271e-07
Cell_966	3.00823e-08	3.1063e-06	2.05351e-05	0.000118088	2.34358e-06	0.00385627	0.995997	2.56711e-06
Cell_967	3.17867e-05	0.002066	0.000809402	0.0182592	0.00289867	0.975819	7.69005e-12	0.000116206
Cell_968	0.00068751	2.34359e-05	0.0206741	0.00091451	2.68074e-05	0.0327066	0.943476	0.00149078
Cell_969	1.02458e-06	0.000648981	0.125744	0.0235994	0.00161168	0.813123	3.53256e-11	0.0352718
Cell_970	1.22887e-08	6.1487e-05	0.000126301	0.00240602	0.977406	0.0199911	6.9337e-08	8.90246e-06
Cell_971	4.1146e-06	0.000452738	0.0619103	0.0174516	0.000500974	0.882527	7.2173e-06	0.0371463
Cell_972	0.0112015	0.0259743	0.00475233	0.0599126	0.00194057	0.895341	0.000389288	0.000488587
Cell_973	1.23507e-10	0.000163226	0.0524629	0.00631819	0.000156993	0.937047	2.54179e-12	0.00385139
Cell_974	5.32936e-11	0.00358531	0.224101	0.140076	0.0182946	0.594623	0.000462817	0.0188577
Cell_975	3.95114e-12	3.00361e-06	0.00214727	0.000117099	1.0022e-06	0.00285522	0.994656	0.000220761
Cell_976	1.11245e-10	1.04961e-07	2.22898e-07	4.04507e-06	6.55116e-08	0.000754666	0.999241	1.33739e-07
Cell_977	5.93455e-19	0.00028208	0.114158	0.0107424	0.000256901	0.865431	3.26721e-20	0.00913036
Cell_978	0.000505776	7.07723e-05	0.0185073	0.00268194	5.55876e-05	0.0785123	0.881042	0.0186247
Cell_979	2.76941e-12	0.000407387	0.0263633	0.0152027	0.000469472	0.139182	4.03562e-26	0.818376
Cell_980	3.90618e-12	0.000407262	0.18688	0.0156822	0.0002702	0.781814	1.13702e-13	0.0149467
Cell_981	0.000310188	0.000205819	0.00450813	0.00627113	0.000103026	0.126652	0.861486	0.000463481
Cell_982	5.67904e-07	1.68189e-06	1.64301e-06	6.57554e-05	2.15742e-06	0.0076636	0.992261	3.24073e-06
Cell_983	2.0485e-12	1.08939e-05	0.000834451	0.000398271	4.52716e-06	0.00125258	5.76132e-12	0.997499
Cell_984	0.000880637	0.00106808	0.475382	0.0373174	0.00175996	0.0735398	9.37986e-07	0.410051
Cell_985	0.995471	1.13591e-08	4.0213e-08	1.29403e-07	0.00452839	4.20537e-07	1.08755e-18	1.128e-08
Cell_986	5.83069e-13	1.73096e-06	9.19774e-05	1.26464e-05	9.45092e-07	0.000473922	0.999403	1.57298e-05
Cell_987	1.10482e-09	6.11228e-05	0.0150962	0.00235918	0.000200762	0.981215	6.76033e-25	0.00106736
Cell_988	0.00653773	0.000398149	0.0473753	0.0154911	0.738298	0.18853	1.53922e-06	0.00336752
Cell_989	2.39606e-09	0.000326336	0.00532396	0.0126044	0.790828	0.190406	5.13359e-20	0.00051126
Cell_990	0.440319	2.33486e-08	1.30665e-08	9.10363e-07	0.559677	3.39594e-06	6.84385e-10	1.12708e-08
Cell_991	1.84837e-09	3.50834e-07	8.09801e-05	1.31283e-05	3.99271e-07	0.000158015	6.19406e-05	0.999685
Cell_992	4.5221e-16	0.000146012	0.000117517	0.00539819	0.000161929	0.994143	2.1312e-18	3.29642e-05
Cell_993	4.44071e-07	0.00056695	0.000206187	0.0221121	0.000542238	0.976554	5.33565e-10	1.79628e-05
Cell_994	4.46374e-22	1.55446e-11	1.2392e-08	5.95444e-10	2.96275e-12	1.65357e-09	1.42557e-11	1
Cell_995	3.15499e-14	0.000497117	0.152515	0.0167171	0.000493071	0.815131	2.16512e-23	0.0146461
Cell_996	3.80483e-13	3.0864e-06	0.00114492	0.000116536	3.15907e-07	0.00336947	0.995045	0.000321155
Cell_997	0.98821	2.79337e-09	8.96042e-08	1.06979e-07	0.0117896	3.64667e-07	1.42486e-10	1.76739e-07
Cell_998	4.12285e-09	0.000434919	0.00460425	0.0168035	0.000199594	0.903476	0.0654005	0.0090816
Cell_999	2.19505e-09	0.0015457	0.526592	0.0589244	0.0169291	0.283787	1.74221e-06	0.112219
Cell_1000	7.61886e-18	1	1.02375e-10	7.504e-12	6.31301e-13	7.7317e-12	5.02551e-19	7.42424e-12
Cell_1001	3.54916e-08	0.995238	0.0029322	0.000548524	7.79395e-06	0.000646917	1.25904e-06	0.000624866
Cell_1002	0.000168545	4.22568e-05	0.00691278	0.00164347	5.58296e-05	0.0337665	0.956636	0.00077472
Cell_1003	0.988951	1.40694e-10	1.22671e-08	3.45463e-09	0.0110494	6.4543e-09	6.35602e-22	8.92728e-10
Cell_1004	4.831e-19	4.8547e-08	9.48262e-06	1.86279e-06	1.0177e-07	2.01688e-06	1.94756e-10	0.999986
Cell_1005	1.90138e-18	1.13611e-06	0.000835698	4.40124e-05	1.62327e-06	0.000128071	7.35417e-11	0.998989
Cell_1006	0.00179043	0.00036631	0.0406284	0.0141527	0.000229666	0.93985	1.77455e-07	0.0029826
Cell_1007	1.06052e-12	3.5889e-08	1.6352e-06	1.40263e-06	4.04129e-08	9.77146e-07	6.49305e-13	0.999996
Cell_1008	8.58392e-09	2.49353e-06	2.59668e-05	9.27892e-05	3.34053e-06	0.00101542	0.998858	2.36212e-06
Cell_1009	1.12959e-12	5.60148e-13	1.21813e-10	2.16181e-11	2.06248e-12	1.4282e-10	9.8187e-19	1
Cell_1010	1.89551e-10	2.6417e-06	0.000687807	9.83029e-05	3.53481e-06	0.00359218	0.995566	4.97286e-05
Cell_1011	1.10343e-08	0.000357031	0.173926	0.0139658	0.000203201	0.793667	3.48622e-24	0.0178813
Cell_1012	6.34258e-09	3.36894e-06	3.35647e-05	0.000131258	1.12488e-06	0.00209233	0.997736	2.38592e-06
Cell_1013	0.994822	2.54137e-11	8.02236e-10	9.9449e-10	0.0051784	1.16397e-09	1.13007e-18	9.77248e-11
Cell_1014	2.48808e-13	0.000176284	0.0234587	0.00664969	0.000211578	0.0497555	0.899513	0.0202348
Cell_1015	0.000100349	4.46435e-05	0.005116	0.00162341	3.17991e-05	0.203333	0.789342	0.000409178
Cell_1016	5.37609e-05	0.0119677	0.354164	0.467335	0.00698357	0.133811	1.42625e-06	0.0256841
Cell_1017	0.0285783	0.0010561	0.0125246	0.0266244	0.00469927	0.924008	0.00110609	0.00140364
Cell_1018	0.00138627	6.48966e-05	0.0268721	0.00245927	0.0001291	0.0622336	0.901128	0.00572657
Cell_1019	2.53702e-15	0.000326207	0.473015	0.0127627	0.000233652	0.479464	7.74299e-17	0.0341991
Cell_1020	6.95649e-11	0.000333511	0.140292	0.0129656	0.000735911	0.833451	7.0747e-16	0.0122221
Cell_1021	0.905752	1.45232e-10	3.57753e-08	4.60258e-09	0.0942474	3.70142e-08	3.43892e-16	1.00351e-08
Cell_1022	0.00215921	6.88876e-10	1.81156e-08	2.65179e-08	0.99784	6.75229e-07	3.79984e-09	1.73964e-09
Cell_1023	2.8767e-08	8.53423e-07	2.47132e-06	3.13126e-05	1.99756e-06	0.00528213	0.994681	1.79849e-07
Cell_1024	0.000596662	0.000151574	0.00429936	0.00556134	3.35016e-05	0.0884491	0.899703	0.00120599
Cell_1025	2.21846e-05	4.46144e-06	0.00054752	0.000173584	4.36257e-06	0.0103417	0.988865	4.13488e-05
Cell_1026	2.4325e-06	0.000628174	0.248417	0.0191228	0.000372793	0.688759	0.000213394	0.0424839
Cell_1027	3.22162e-14	0.000638296	0.00748271	0.0242651	0.000541105	0.966508	2.05279e-23	0.000565096
Cell_1028	0.992562	2.66193e-17	4.19361e-16	1.03641e-15	0.00743793	2.78979e-15	3.45841e-28	3.65342e-17
Cell_1029	2.8543e-08	0.000248538	0.10583	0.00913345	9.72732e-05	0.87273	0.000100321	0.0118604
Cell_1030	1.25694e-06	0.000278492	0.0209567	0.00937864	0.000106223	0.967124	1.35528e-10	0.00215456
Cell_1031	1.14111e-08	8.25528e-07	9.49234e-05	3.16762e-05	1.17876e-06	0.00220235	0.997632	3.74332e-05
Cell_1032	6.01469e-19	7.5798e-07	0.000215226	2.95214e-05	5.57657e-07	0.00300141	0.996536	0.000216591
Cell_1033	1.70841e-07	0.000270809	0.0056268	0.0102949	0.000262231	0.982737	4.47113e-12	0.000807842
Cell_1034	5.78505e-16	6.17796e-06	0.00135612	0.000232296	6.46964e-06	0.00165052	8.17806e-11	0.996748
Cell_1035	0.992329	1.36237e-14	1.25122e-12	4.84065e-13	0.00767055	3.73876e-12	3.06817e-18	1.13819e-13
Cell_1036	7.4839e-07	0.000304517	0.000850042	0.00973032	0.000139704	0.981205	0.00743468	0.000335215
Cell_1037	0.990699	8.31313e-20	1.96638e-18	3.16029e-18	0.0093014	1.22957e-16	1.0789e-25	1.44355e-19
Cell_1038	0.00445507	0.000649678	0.0122546	0.0252569	0.000963587	0.884584	0.0700771	0.0017594
Cell_1039	2.03078e-11	0.00160241	0.0580653	0.059163	0.00352764	0.873257	1.29367e-09	0.0043851
Cell_1040	3.84854e-07	0.000263372	0.00554299	0.010263	8.93475e-05	0.980152	0.00318476	0.000504228
Cell_1041	1.55279e-06	0.00105781	0.786678	0.0412712	0.00325639	0.101534	3.12175e-06	0.0661977
Cell_1042	2.45253e-17	1.12221e-06	7.13212e-05	4.36717e-05	1.39218e-06	0.000417937	0.999455	9.35796e-06
Cell_1043	3.2923e-12	1.33761e-06	0.000686734	5.21939e-05	1.07204e-06	0.000234829	7.74968e-31	0.999024
Cell_1044	1.79664e-09	0.000319351	0.0269424	0.0124597	0.000705161	0.957123	3.72863e-18	0.00245086
Cell_1045	2.99436e-07	0.000878988	0.0112251	0.0302132	0.000770962	0.955566	0.000267293	0.00107795
Cell_1046	1.32276e-16	8.51592e-12	4.17054e-09	3.32356e-10	2.77097e-11	1.53607e-09	3.13392e-23	1
Cell_1047	0.000451422	0.000233197	0.0508064	0.00909831	0.000132276	0.216043	0.719523	0.00371235
Cell_1048	3.31333e-07	0.000944393	0.0181222	0.0364476	0.411826	0.530766	0.00047071	0.00142264
Cell_1049	0.993855	3.51487e-17	2.73257e-17	1.36753e-15	0.00614478	1.77047e-15	1.44525e-34	2.11244e-18
Cell_1050	4.70827e-07	0.000570761	0.00152436	0.0197295	0.000359758	0.395441	0.582261	0.000113241
Cell_1051	6.46357e-13	0.000229563	0.500632	0.0085903	0.000348775	0.454257	8.35954e-21	0.0359425
Cell_1052	2.73201e-10	1.67378e-05	0.00446783	0.000639631	2.36628e-05	0.0407271	0.952363	0.00176189
Cell_1053	4.794e-13	0.00125207	0.00142248	0.0489682	0.00136895	0.946874	1.54584e-18	0.00011377
Cell_1054	0.00291907	0.00025868	0.249586	0.00826567	0.000443154	0.710556	2.26796e-07	0.0279713
Cell_1055	0.0037733	0.00031409	0.0488636	0.00957006	0.000641917	0.918643	0.0111787	0.00701537
Cell_1056	3.33866e-06	6.21071e-05	0.00947578	0.00239956	4.66714e-05	0.987103	5.58904e-12	0.000909959
Cell_1057	4.80742e-08	7.48009e-06	3.36555e-05	0.00028346	6.58796e-05	0.0166262	0.982963	2.01934e-05
Cell_1058	1.05089e-16	8.74606e-07	0.00189755	3.14615e-05	2.94584e-06	6.44956e-05	3.5884e-16	0.998003
Cell_1059	3.15003e-06	0.000613319	0.00352924	0.0206544	0.000258096	0.974678	3.5155e-18	0.000264161
Cell_1060	1.04795e-12	0.000759636	1.07322e-05	0.028878	0.000545572	0.969805	4.85518e-18	1.20277e-06
Cell_1061	9.94051e-19	0.00132564	0.00874782	0.0482054	0.00403317	0.935234	1.7632e-38	0.00245381
Cell_1062	9.57597e-16	2.77911e-07	1.0788e-06	1.08346e-05	3.28967e-07	0.000335381	0.999652	2.29898e-07
Cell_1063	1.78505e-14	0.999973	1.08726e-06	2.01082e-06	3.09981e-08	2.34147e-05	2.07077e-11	2.17209e-07
Cell_1064	0.00295545	0.000466117	0.316773	0.0163143	0.00045639	0.635437	5.97059e-07	0.0275969
Cell_1065	1.52963e-06	5.00005e-06	0.0010052	0.000170709	3.60798e-05	0.00947136	0.988658	0.000652569
Cell_1066	0.00217548	0.00043076	0.141016	0.0144857	0.000699463	0.161096	0.662468	0.0176285
Cell_1067	6.6559e-08	0.000393863	0.225112	0.0152793	0.000222416	0.740642	0.000346076	0.0180045
Cell_1068	1.21283e-08	0.00100285	0.184819	0.0385456	0.000369149	0.760735	1.93027e-05	0.0145088
Cell_1069	3.76926e-07	0.00056012	0.163563	0.0212259	0.000769109	0.785909	9.73755e-08	0.0279723
Cell_1070	0.00111056	5.963e-05	0.0100671	0.00222739	4.95689e-05	0.0601537	0.922362	0.00396998
Cell_1071	0.00341147	3.28075e-05	0.00598116	0.00120373	5.65017e-05	0.421576	0.567217	0.000521071
Cell_1072	1.99692e-19	1.09993e-07	0.000154603	3.95767e-06	8.98915e-08	6.78437e-05	3.83518e-17	0.999773
Cell_1073	4.7308e-08	0.0008128	0.0027503	0.0317216	0.000547601	0.963972	3.70404e-08	0.000195657
Cell_1074	0.00908314	0.000413529	0.0121346	0.0086192	0.000968197	0.96791	1.08201e-09	0.000871195
Cell_1075	9.0849e-12	0.00052334	0.00072129	0.0197222	0.00100229	0.977979	1.91622e-12	5.20113e-05
Cell_1076	2.25447e-13	5.92983e-07	0.000701197	2.1987e-05	7.12243e-07	0.000682449	0.99853	6.25778e-05
Cell_1077	6.17219e-09	0.000408664	0.00974943	0.0158723	0.000346823	0.972929	3.63138e-22	0.000693577
Cell_1078	0.0212582	0.00137519	0.000165575	0.0494806	0.00320116	0.924507	4.38244e-07	1.18873e-05
Cell_1079	2.4381e-06	9.60733e-07	5.77921e-05	3.72927e-05	7.54569e-07	3.82358e-05	1.3084e-11	0.999863
Cell_1080	0.000720976	0.000218544	0.000175212	0.00852195	0.000242871	0.406789	0.583319	1.2605e-05
Cell_1081	3.38028e-08	0.000629243	0.0778226	0.0235464	0.0015354	0.328883	0.414083	0.1535
Cell_1082	5.2671e-07	2.01859e-06	5.6043e-05	7.55361e-05	8.9589e-07	0.00557436	0.994257	3.36259e-05
Cell_1083	1.08307e-09	0.000767157	0.0168591	0.0278967	0.000528075	0.951528	3.82851e-13	0.00242047
Cell_1084	1.87257e-19	9.85682e-13	1.41952e-09	3.71456e-11	4.6973e-13	1.06039e-10	4.36259e-13	1
Cell_1085	0.0619511	0.00306006	0.590118	0.11939	0.00259384	0.174602	3.19949e-07	0.0482853
Cell_1086	4.55519e-09	0.00116695	0.780757	0.0453227	0.00121613	0.084037	1.01218e-07	0.0875001
Cell_1087	5.32426e-08	2.57606e-06	2.522e-06	9.92782e-05	1.61709e-06	0.00641512	0.993478	9.94554e-07
Cell_1088	1.61702e-20	1.50574e-06	1.96564e-06	5.8555e-05	1.0566e-06	0.0017309	0.998206	1.39836e-07
Cell_1089	0.000994201	4.43942e-05	1.31877e-05	0.00166124	0.000106445	0.0304262	0.966749	5.20057e-06
Cell_1090	0.993793	1.38406e-10	2.53144e-08	5.03298e-09	0.00620671	9.38375e-09	5.31619e-19	2.07131e-09
Cell_1091	4.73427e-13	0.000370631	1.95771e-05	0.014304	0.000260109	0.985042	1.00498e-22	3.34804e-06
Cell_1092	0.000129299	9.125e-05	0.0232017	0.00347858	4.28277e-05	0.0878347	0.873555	0.0116664
Cell_1093	7.42494e-13	9.0856e-06	0.00105556	0.000342392	1.23786e-05	0.00104964	0.997447	8.44239e-05
Cell_1094	0.000416402	8.40285e-05	0.0386551	0.00323902	0.00012097	0.140635	0.806007	0.010843
Cell_1095	4.376e-09	0.000205324	0.0038862	0.00705757	0.000222197	0.00887653	0.978924	0.000828169
Cell_1096	4.43858e-10	0.000567368	0.0175031	0.0179807	0.000699908	0.956347	1.09455e-12	0.00690237
Cell_1097	1.83937e-05	9.51081e-05	0.0523277	0.00359301	0.00176917	0.9108	3.90663e-13	0.0313968
Cell_1098	0.000187498	2.73482e-05	0.0111311	0.00102338	5.97705e-05	0.0545196	0.929929	0.00312232
Cell_1099	6.10527e-05	4.74045e-05	0.0248918	0.00185081	1.43618e-05	0.204422	0.766788	0.00192428
Cell_1100	0.00300033	5.62215e-05	0.0114361	0.00113876	3.95211e-05	0.0165026	0.966545	0.00128165
Cell_1101	0.000421109	0.000409512	0.414772	0.015324	6.21331e-05	0.40544	5.94601e-06	0.163566
Cell_1102	5.58643e-22	7.58631e-10	1.04567e-07	2.60762e-08	1.05722e-10	6.97531e-08	5.78435e-09	1
Cell_1103	0.9847	7.47878e-14	5.27428e-12	2.89935e-12	0.0153	4.79449e-11	3.68431e-16	1.04032e-11
Cell_1104	1.24905e-08	0.000285441	0.00790858	0.0111633	0.000249791	0.979817	4.3255e-06	0.000571792
Cell_1105	7.31717e-10	0.00101392	0.653811	0.0374856	0.00115693	0.212664	2.14993e-11	0.093868
Cell_1106	3.72842e-12	1.71517e-07	5.80389e-05	6.13663e-06	4.60116e-08	0.000821532	0.999104	9.92571e-06
Cell_1107	1.67386e-14	3.5567e-07	2.10989e-05	1.37674e-05	1.39183e-06	0.000596922	0.999365	1.50963e-06
Cell_1108	8.1755e-11	0.0051845	0.000734652	0.202242	0.0837945	0.707991	1.6816e-10	5.368e-05
Cell_1109	4.7749e-08	0.005049	0.0575007	0.00988774	0.000796085	0.830128	6.39067e-15	0.0966385
Cell_1110	7.5036e-20	4.30291e-07	5.21433e-05	1.51808e-05	1.40665e-06	0.00295803	0.996942	3.12861e-05
Cell_1111	4.22031e-30	2.89576e-11	1.92919e-08	1.08327e-09	1.23453e-11	3.8218e-09	1.45314e-18	1
Cell_1112	0.0125283	1.11247e-10	1.7631e-08	4.33962e-09	0.98747	1.79705e-08	1.58513e-06	2.20406e-09
Cell_1113	0.995076	4.58553e-34	3.25646e-32	1.78343e-32	0.00492423	2.23929e-31	1.37213e-36	3.34797e-33
Cell_1114	4.43726e-06	0.000881574	0.00106003	0.0341993	0.000568094	0.950335	0.0128672	8.47811e-05
Cell_1115	1.24508e-21	3.41866e-07	1.76559e-06	1.33145e-05	9.14852e-07	0.000492519	0.999491	3.01949e-07
Cell_1116	1.73617e-34	7.10542e-18	1.79472e-15	2.74783e-16	3.07431e-18	3.8734e-16	1.89692e-34	1
Cell_1117	0.000472404	0.000148379	8.27777e-05	0.00519336	0.000126695	0.098286	0.895681	9.27696e-06
