cell	Node 0	Node 1	Node 2	Node 3	Node 4
Cell_767	6.88873e-10	0.293904	0.010718	0.695328	4.99698e-05
Cell_768	9.64598e-21	0.108498	0.0333963	0.857949	0.000156329
Cell_769	0.0297694	0.0984208	0.012978	0.858772	6.01231e-05
Cell_770	0.00173528	0.864837	0.00296119	0.130453	1.392e-05
Cell_771	1.36871e-10	0.293897	0.01074	0.695313	4.99074e-05
Cell_772	7.68305e-05	0.632743	0.00590413	0.361248	2.7601e-05
Cell_773	4.10418e-06	0.337106	0.00996106	0.652882	4.63428e-05
Cell_774	0.00753584	0.280014	0.0497423	0.662467	0.000241061
Cell_775	7.80873e-06	0.585718	0.00780916	0.406429	3.6561e-05
Cell_776	0.00028307	0.291685	0.0178644	0.690077	9.07342e-05
Cell_777	0.937785	0.0154661	0.00103751	0.0457068	4.80926e-06
Cell_778	2.5988e-08	0.293126	0.0133247	0.693486	6.34842e-05
Cell_779	1.4032e-17	0.293322	0.0126534	0.693952	7.19394e-05
Cell_780	0.00546013	0.834681	0.00354776	0.156294	1.73882e-05
Cell_781	1.34441e-07	0.10924	0.0267726	0.863821	0.000166176
Cell_782	1.83078e-07	0.209169	0.0149073	0.775852	7.12427e-05
Cell_783	5.80938e-05	0.265387	0.10605	0.627861	0.000644269
Cell_784	8.0244e-09	0.293881	0.010795	0.695274	5.054e-05
Cell_785	1.45789e-08	0.894543	0.00160074	0.103848	7.43608e-06
Cell_786	0.201413	0.2347	0.00858714	0.55526	4.00729e-05
Cell_787	7.64286e-09	0.00021341	0.981141	0.0108139	0.00783212
Cell_788	2.74319e-15	0.000216378	0.0155526	0.984158	7.34173e-05
Cell_789	0.21139	0.230091	0.014092	0.544357	7.00942e-05
Cell_790	0.171983	0.243348	0.00890357	0.575721	4.3904e-05
Cell_791	3.29139e-12	0.292622	0.0107723	0.696555	5.00491e-05
Cell_792	0.509624	0.143393	0.00770059	0.339243	3.94439e-05
Cell_793	0.374935	0.517104	0.00239599	0.105554	1.13341e-05
Cell_794	0.00529278	0.292021	0.0117578	0.690874	5.47218e-05
Cell_795	5.38967e-06	0.291767	0.0178695	0.690273	8.43737e-05
Cell_796	7.63409e-09	0.293446	0.0121717	0.694245	0.000137488
Cell_797	9.33856e-11	2.49699e-07	1.83092e-08	5.90747e-07	0.999999
Cell_798	1.04565e-12	0.690725	0.00497303	0.304278	2.43204e-05
Cell_799	0.348719	0.529064	0.00246895	0.119735	1.24452e-05
Cell_800	0.000301457	0.660934	0.00510623	0.333624	3.44612e-05
Cell_801	1.39454e-12	0.700004	0.0045537	0.295422	2.11452e-05
Cell_802	0.138145	0.202678	0.034477	0.624538	0.000161072
Cell_803	0.047472	0.0987238	0.0127531	0.840992	5.91575e-05
Cell_804	0.0856752	0.268388	0.0109228	0.634961	5.25968e-05
Cell_805	0.000173567	0.739556	0.00386853	0.256384	1.79497e-05
Cell_806	5.59186e-06	0.00418875	0.0221	0.973599	0.000106916
Cell_807	0.000920064	0.293577	0.0108982	0.694554	5.06613e-05
Cell_808	0.482134	0.012591	0.0112136	0.494007	5.41744e-05
Cell_809	0.734721	0.0166233	0.0359066	0.212583	0.000166399
Cell_810	1.02931e-12	8.4268e-10	4.95974e-11	1.99364e-09	1
Cell_811	0.100696	0.262388	0.0160701	0.620768	7.77444e-05
Cell_812	1.022e-06	0.293469	0.0121727	0.694299	5.88893e-05
Cell_813	0.0016289	0.616279	0.00625161	0.375806	3.40091e-05
Cell_814	1.10368e-16	0.29347	0.0121727	0.694301	5.65112e-05
Cell_815	1.44686e-05	0.225395	0.0405125	0.733869	0.000209123
Cell_816	1.31967e-05	0.293122	0.0133245	0.693477	6.36786e-05
Cell_817	1.27524e-17	0.00231602	0.0163239	0.981284	7.58682e-05
Cell_818	0.000147248	0.280016	0.0570895	0.662471	0.000276189
Cell_819	5.83696e-12	0.0075548	0.0147824	0.977594	6.90613e-05
Cell_820	0.179942	0.240813	0.00947746	0.569723	4.41863e-05
Cell_821	0.00387517	0.0109009	0.0154593	0.96969	7.44736e-05
Cell_822	3.8363e-11	0.293471	0.0121698	0.694303	5.64811e-05
Cell_823	8.21385e-12	0.293126	0.0133247	0.693487	6.20977e-05
Cell_824	0.152876	0.819086	0.000422632	0.0276133	2.10218e-06
Cell_825	0.00097869	0.0452668	0.0756422	0.877758	0.000354142
Cell_826	2.37475e-11	0.293654	0.0115571	0.694736	5.35622e-05
Cell_827	1.19809e-05	0.130532	0.0689567	0.80018	0.000319954
Cell_828	0.0695697	0.268831	0.0251974	0.63601	0.000391815
Cell_829	9.28673e-05	0.169855	0.0126402	0.81734	7.12906e-05
Cell_830	1.09274e-10	4.44963e-08	5.25873e-08	3.44172e-06	0.999996
Cell_831	8.5165e-08	0.293743	0.0112556	0.694948	5.26181e-05
Cell_832	2.08617e-09	1.36841e-05	0.0188497	0.981034	0.000102543
Cell_833	7.31669e-06	0.455477	0.0207468	0.523672	9.65859e-05
Cell_834	0.109193	0.261731	0.00978537	0.619213	7.70574e-05
Cell_835	0.971322	0.0231668	0.00028826	0.00522173	1.48799e-06
Cell_836	8.31433e-17	0.0899369	0.017566	0.892415	8.16551e-05
Cell_837	0.292717	0.122293	0.00885553	0.576094	4.10635e-05
Cell_838	0.000374055	0.293686	0.0110771	0.694812	5.14304e-05
Cell_839	3.79263e-19	0.293847	0.0109083	0.695193	5.14205e-05
Cell_840	0.00112333	0.0273976	0.902348	0.0648183	0.00431237
Cell_841	1.64318e-07	0.0199835	0.0155448	0.964398	7.38625e-05
Cell_842	0.000888794	0.0344783	0.0243389	0.940179	0.00011492
Cell_843	1.72542e-10	1.76795e-06	0.994656	4.18267e-06	0.00533784
Cell_844	5.7884e-06	0.403021	0.00976752	0.58716	4.53964e-05
Cell_845	1.64094e-05	0.291765	0.0178693	0.690267	8.31016e-05
Cell_846	8.52848e-07	0.172646	0.0139906	0.813297	6.49919e-05
Cell_847	0.00951822	0.92295	0.00202981	0.0654921	9.73476e-06
Cell_848	0.0873751	0.262131	0.0106432	0.639801	4.95344e-05
Cell_849	0.000154188	0.293867	0.010687	0.695241	5.05542e-05
Cell_850	0.0037471	0.554237	0.00671016	0.435274	3.11041e-05
Cell_851	2.82725e-08	0.235157	0.040002	0.72462	0.000220311
Cell_852	0.000163846	0.293393	0.0121695	0.694119	0.000154711
Cell_853	0.010817	0.481799	0.0128015	0.494507	7.56903e-05
Cell_854	1.38145e-09	0.293796	0.0110812	0.695071	5.19743e-05
Cell_855	1.61082e-10	0.878573	0.00183392	0.119585	8.60997e-06
Cell_856	0.142507	0.240147	0.0489611	0.568149	0.000235763
Cell_857	0.374935	0.175055	0.0356902	0.414152	0.000167398
Cell_858	0.115554	0.213856	0.0115535	0.658982	5.37869e-05
Cell_859	1.54566e-06	0.285231	0.0397615	0.67481	0.000195766
Cell_860	3.98151e-07	0.0139024	0.0158561	0.970167	7.42992e-05
Cell_861	0.813455	0.0519231	0.00748888	0.127097	3.55841e-05
Cell_862	1.36547e-14	1.31376e-06	0.995088	4.02055e-05	0.00487077
Cell_863	1.02377e-19	0.0448201	0.0748957	0.869096	0.0111878
Cell_864	1.07583e-14	2.12883e-06	0.000178388	2.23088e-05	0.999797
Cell_865	3.28072e-11	0.176639	0.0122668	0.811037	5.76729e-05
Cell_866	7.32585e-18	0.293946	0.0105457	0.695426	8.24807e-05
Cell_867	0.000110673	0.00456514	0.979917	0.0108004	0.0046064
Cell_868	2.3355e-07	0.290735	0.0213181	0.68783	0.000117409
Cell_869	1.36231e-12	0.489127	0.00880174	0.502029	4.23831e-05
Cell_870	0.849645	0.0375489	0.00175362	0.110968	8.45298e-05
Cell_871	0.0151573	0.261419	0.104464	0.618474	0.000485516
Cell_872	0.0957027	0.217297	0.0173339	0.669585	8.13874e-05
Cell_873	0.000350124	0.265314	0.10602	0.627689	0.000626855
Cell_874	1.62629e-08	0.293913	0.0106887	0.695349	4.95351e-05
Cell_875	0.0923729	0.264814	0.0162187	0.626507	8.7038e-05
Cell_876	1.36001e-05	0.231242	0.0115464	0.752905	0.0042929
Cell_877	0.17748	0.00572902	0.0121689	0.804565	5.6888e-05
Cell_878	1.35388e-08	0.00673327	0.0298549	0.96327	0.000141522
Cell_879	1.39001e-07	0.293862	0.0108458	0.695228	6.41267e-05
Cell_880	0.00106972	0.29326	0.0118077	0.693805	5.70444e-05
Cell_881	9.07302e-07	0.188628	0.0120729	0.799242	5.61774e-05
Cell_882	4.31981e-11	0.1148	0.717481	0.164388	0.00333138
Cell_883	2.44469e-10	0.839726	0.00302119	0.157238	1.46953e-05
Cell_884	0.000298586	0.290794	0.020842	0.687969	9.68339e-05
Cell_885	0.05977	0.0672379	0.0130755	0.859856	6.07366e-05
Cell_886	2.4124e-06	0.0343263	0.0163296	0.949266	7.59413e-05
Cell_887	0.162507	0.24205	0.0226871	0.572649	0.000107545
Cell_888	0.000719028	0.293709	0.0106563	0.694866	5.06042e-05
Cell_889	0.940798	0.0169288	0.00221095	0.0400506	1.18651e-05
Cell_890	0.00286707	0.806174	0.00291933	0.188026	1.35796e-05
Cell_891	0.128649	0.251836	0.0236044	0.595801	0.000109651
Cell_892	3.96048e-06	0.293468	0.0121726	0.694296	5.8991e-05
Cell_893	0.0987048	0.746391	0.00253448	0.152357	1.30829e-05
Cell_894	0.208602	0.0562075	0.0163162	0.718797	7.75278e-05
Cell_895	3.55749e-11	0.00580484	0.0187408	0.975366	8.83421e-05
Cell_896	0.00838743	0.289961	0.0155717	0.686	7.92149e-05
Cell_897	5.89572e-13	0.927413	0.00108238	0.0714999	5.04025e-06
Cell_898	2.42923e-07	0.293713	0.0113569	0.694877	5.27423e-05
Cell_899	0.569223	0.126148	0.00615397	0.298446	2.93745e-05
Cell_900	0.0168435	0.0109432	0.0540828	0.917864	0.000266685
Cell_901	9.92687e-06	0.162139	0.120988	0.716301	0.000563086
Cell_902	0.000834912	0.0303701	0.13988	0.828154	0.000760956
Cell_903	0.000418177	0.293817	0.0105921	0.695122	5.05591e-05
Cell_904	0.000375865	0.285847	0.0373326	0.676266	0.000178414
Cell_905	1.60425e-07	0.000189814	2.1749e-06	9.58136e-05	0.999712
Cell_906	3.33126e-07	1.18736e-05	0.995017	0.000230239	0.00474066
Cell_907	0.0133975	0.0845201	0.0162916	0.885715	7.57325e-05
Cell_908	0.801366	0.181563	0.000258421	0.0168115	1.42325e-06
Cell_909	0.0702987	0.260367	0.0530836	0.615986	0.000264039
Cell_910	1.81162e-14	0.293926	0.010643	0.695381	4.96325e-05
Cell_911	0.108376	0.0901943	0.0143499	0.786991	8.9069e-05
Cell_912	0.00121194	0.137381	0.0191166	0.842166	0.000124337
Cell_913	0.642835	0.103227	0.00967535	0.244217	4.65898e-05
Cell_914	0.103586	0.263426	0.00972246	0.623221	4.52625e-05
Cell_915	1.63242e-06	0.280043	0.057095	0.662536	0.000324606
Cell_916	0.000814477	0.583141	0.00838358	0.407622	3.88454e-05
Cell_917	0.0255403	0.286211	0.0110668	0.677129	5.27266e-05
Cell_918	0.11858	0.673924	0.00310107	0.204381	1.44155e-05
Cell_919	0.000206936	0.293513	0.0118179	0.694402	6.05333e-05
Cell_920	0.0475845	0.104874	0.0159761	0.83148	8.57362e-05
Cell_921	3.19565e-07	0.0732335	0.0422988	0.88427	0.000197741
Cell_922	0.697403	0.0874549	0.00819709	0.206904	4.11933e-05
Cell_923	0.0193841	0.0253297	0.0180074	0.937195	8.37848e-05
Cell_924	0.0205563	0.287696	0.010971	0.680641	0.000135278
Cell_925	1.36697e-06	0.293469	0.0121727	0.694299	5.75821e-05
Cell_926	2.89755e-06	0.232051	0.0123483	0.755538	6.00629e-05
Cell_927	0.0206732	0.0195852	0.0144951	0.945179	6.75264e-05
Cell_928	8.81745e-12	0.284629	0.0103797	0.673385	0.0316056
Cell_929	8.5049e-05	0.0715408	0.0279045	0.90034	0.000129375
Cell_930	1.15229e-08	0.86562	0.00209041	0.13228	9.90926e-06
Cell_931	0.00118255	0.00219693	0.0156382	0.980908	7.39753e-05
Cell_932	2.86932e-16	0.938619	0.000914475	0.0604617	4.48201e-06
Cell_933	0.38809	0.179853	0.0065254	0.425502	3.04106e-05
Cell_934	3.36117e-12	8.75993e-05	0.0188486	0.980976	8.80062e-05
Cell_935	0.00125356	0.288653	0.0270553	0.682906	0.000131599
Cell_936	4.15142e-12	0.280052	0.0570968	0.662556	0.000294731
Cell_937	4.8963e-06	0.293908	0.0107003	0.695337	5.00969e-05
Cell_938	0.0751175	0.125422	0.0304604	0.768855	0.000145125
Cell_939	0.0522695	0.278568	0.0100698	0.659046	4.68101e-05
Cell_940	0.000366683	0.00242353	0.0150956	0.982042	7.23969e-05
Cell_941	0.0299288	0.134288	0.0125182	0.823206	5.91068e-05
Cell_942	2.06223e-05	4.49004e-05	0.0163604	0.983484	9.05221e-05
Cell_943	0.00075427	0.292904	0.0133146	0.692962	6.47633e-05
Cell_944	1.13199e-10	0.00605077	0.143528	0.84975	0.000670973
Cell_945	3.20547e-07	0.489583	0.00788466	0.502496	3.65387e-05
Cell_946	0.930964	0.02026	0.000840357	0.0479318	4.03025e-06
Cell_947	2.99457e-19	0.000137081	0.0221899	0.977556	0.000116574
Cell_948	5.42885e-05	0.403001	0.00976703	0.587131	4.71857e-05
Cell_949	6.1944e-08	0.176589	0.0430668	0.78014	0.000204636
Cell_950	0.135789	0.249772	0.0234109	0.590918	0.0001097
Cell_951	0.0874656	0.267225	0.0130362	0.63221	6.27734e-05
Cell_952	3.64476e-19	2.74785e-07	1.08145e-08	6.50096e-07	0.999999
Cell_953	0.253032	0.219569	0.00789928	0.519463	3.76353e-05
Cell_954	1.55958e-13	0.293954	0.0105513	0.695445	4.96769e-05
Cell_955	0.000832018	0.0714043	0.0145577	0.913138	6.79285e-05
Cell_956	2.82132e-11	0.0139161	0.0148929	0.971121	6.97143e-05
Cell_957	1.03186e-15	0.293809	0.0110353	0.695104	5.18747e-05
Cell_958	0.000254307	0.293791	0.0108432	0.69506	5.16612e-05
Cell_959	6.47707e-10	0.40657	0.0111863	0.582192	5.21122e-05
Cell_960	1.15382e-07	0.556255	0.00685474	0.436858	3.20676e-05
Cell_961	0.0811767	0.0396896	0.0459815	0.832938	0.000213943
Cell_962	0.0470011	0.00140218	0.0179378	0.933573	8.57945e-05
Cell_963	3.58772e-07	0.2915	0.0187688	0.689641	8.9697e-05
Cell_964	3.78642e-09	0.0714373	0.0149309	0.91356	7.16071e-05
Cell_965	1.85215e-12	0.427771	0.00851168	0.563678	3.94999e-05
Cell_966	3.83445e-05	0.293114	0.0133242	0.69346	6.34818e-05
Cell_967	0.00026559	0.292697	0.0142788	0.692473	0.000285583
Cell_968	0.047318	0.105515	0.0126887	0.83442	5.89441e-05
Cell_969	8.34255e-05	0.457516	0.016303	0.526017	8.10915e-05
Cell_970	3.63651e-10	0.495996	0.00748878	0.49648	3.46948e-05
Cell_971	0.000329671	0.285861	0.0373344	0.676299	0.000175502
Cell_972	0.152875	0.248389	0.0103028	0.587648	0.000785213
Cell_973	6.38062e-08	0.790882	0.00315215	0.205951	1.47578e-05
Cell_974	2.54641e-09	0.968318	0.000502534	0.0311771	2.33172e-06
Cell_975	7.48505e-09	0.29347	0.0121727	0.694301	5.65973e-05
Cell_976	9.06997e-08	0.176589	0.0430669	0.780141	0.00020249
Cell_977	3.11064e-16	0.293824	0.0109852	0.695139	5.22486e-05
Cell_978	0.00555925	0.00647435	0.0783549	0.909237	0.000374462
Cell_979	3.85202e-11	0.0286095	0.680079	0.288013	0.00329888
Cell_980	1.07678e-09	0.517027	0.0075131	0.475425	3.53536e-05
Cell_981	0.0638705	0.274722	0.0113951	0.649946	6.73155e-05
Cell_982	0.000754338	0.705378	0.0424353	0.251236	0.000196766
Cell_983	7.24811e-09	0.0159248	0.968607	0.0106757	0.0047929
Cell_984	0.082714	0.258799	0.0459736	0.612276	0.00023772
Cell_985	0.962322	0.0152109	0.000675075	0.0217813	1.04973e-05
Cell_986	4.53128e-10	0.292326	0.0156987	0.691596	0.000379325
Cell_987	6.96558e-08	0.293968	0.0105019	0.69548	4.93048e-05
Cell_988	0.000250654	0.0482655	0.0141793	0.937238	6.60555e-05
Cell_989	7.45095e-12	0.0199661	0.0163986	0.963558	7.69372e-05
Cell_990	0.0473319	0.925549	0.00189346	0.025217	8.80281e-06
Cell_991	2.38398e-06	0.000449082	0.993679	0.00106245	0.00480724
Cell_992	3.80001e-15	0.0241214	0.0293321	0.946403	0.000143575
Cell_993	8.24226e-05	0.917354	0.0013276	0.0812301	6.17027e-06
Cell_994	1.10592e-17	6.87058e-08	0.995293	1.62546e-07	0.0047072
Cell_995	6.20333e-13	0.0191557	0.0164119	0.964344	8.8075e-05
Cell_996	6.87915e-10	0.0307158	0.029134	0.94001	0.000139723
Cell_997	0.902024	0.0260067	0.0103924	0.0615276	4.91605e-05
Cell_998	3.09221e-07	0.265441	0.106071	0.62799	0.000497507
Cell_999	1.6442e-08	0.291769	0.0178695	0.690277	8.49086e-05
Cell_1000	1.81516e-14	4.56729e-10	4.26631e-11	2.79982e-09	1
Cell_1001	0.000932309	0.0435836	0.0026693	0.103112	0.849703
Cell_1002	0.197198	0.235483	0.0101583	0.557113	4.73413e-05
Cell_1003	0.956758	0.0126551	0.000459604	0.030124	3.35259e-06
Cell_1004	6.38053e-19	5.12565e-07	0.995176	0.000124576	0.00469889
Cell_1005	1.49075e-14	0.0457541	0.939496	0.0103549	0.00439512
Cell_1006	0.129259	0.255934	0.00926734	0.605497	4.34667e-05
Cell_1007	7.52573e-10	5.66335e-06	0.995364	1.33985e-05	0.0046169
Cell_1008	7.35107e-06	0.293651	0.0115569	0.694729	5.62138e-05
Cell_1009	1.88019e-10	6.24094e-10	0.995327	1.4765e-09	0.00467333
Cell_1010	2.20439e-07	0.293943	0.0105851	0.69542	5.14866e-05
Cell_1011	3.79709e-06	0.323064	0.0116628	0.665215	5.40513e-05
Cell_1012	5.98349e-06	0.293961	0.0105217	0.695463	4.8951e-05
Cell_1013	0.957468	0.0124692	0.000559677	0.0295001	2.59283e-06
Cell_1014	6.77832e-12	0.311097	0.0480984	0.640574	0.000230891
Cell_1015	0.00890401	0.0708362	0.0143154	0.905873	7.12055e-05
Cell_1016	0.00519614	0.139072	0.0128429	0.84283	5.96192e-05
Cell_1017	0.00277333	0.00451736	0.0177745	0.974808	0.000126352
Cell_1018	0.307786	0.201966	0.0123695	0.477819	5.91146e-05
Cell_1019	3.46893e-13	0.293944	0.0105851	0.695422	4.90472e-05
Cell_1020	2.78621e-09	0.13387	0.0139271	0.852138	6.49316e-05
Cell_1021	0.0195188	0.0106125	0.0291508	0.940552	0.000165733
Cell_1022	4.04998e-05	0.895079	0.00175492	0.103117	8.2604e-06
Cell_1023	1.81455e-08	0.000348844	0.0150214	0.984556	7.40714e-05
Cell_1024	0.21262	0.228921	0.0167856	0.54159	8.27709e-05
Cell_1025	0.00214832	0.0450532	0.0145097	0.938221	6.75943e-05
Cell_1026	0.000294131	0.292324	0.0156986	0.69159	9.28195e-05
Cell_1027	1.4201e-14	0.000667434	0.0152183	0.984042	7.25061e-05
Cell_1028	0.967872	0.0094365	0.000364876	0.0223252	1.69867e-06
Cell_1029	7.06642e-06	0.293323	0.0126535	0.693954	6.22993e-05
Cell_1030	0.000461427	0.293332	0.012167	0.693974	6.52032e-05
Cell_1031	2.84992e-06	0.0304676	0.0369403	0.932415	0.00017442
Cell_1032	3.95154e-16	0.220371	0.0618325	0.717509	0.000287766
Cell_1033	1.74669e-05	0.292834	0.0142855	0.692795	6.80617e-05
Cell_1034	4.42573e-12	0.0279294	0.953382	0.0140981	0.00459082
Cell_1035	0.894848	0.0308781	0.00121524	0.0730526	6.18206e-06
Cell_1036	4.50099e-05	0.288997	0.0270875	0.683718	0.000152773
Cell_1037	0.537157	0.436694	0.000394151	0.0257525	1.87789e-06
Cell_1038	0.307391	0.632802	0.00120819	0.0585931	5.63291e-06
Cell_1039	3.53403e-10	0.293893	0.0107529	0.695302	5.27019e-05
Cell_1040	0.000391429	0.7391	0.00426238	0.256226	1.9827e-05
Cell_1041	0.000129316	0.293722	0.0112008	0.694896	5.20401e-05
Cell_1042	3.09823e-14	0.460308	0.0104171	0.529227	4.85189e-05
Cell_1043	8.08004e-08	0.031216	0.955673	0.00867131	0.00443966
Cell_1044	4.81525e-08	0.139632	0.0140771	0.846225	6.54038e-05
Cell_1045	2.79832e-06	0.139585	0.0143968	0.84594	7.56337e-05
Cell_1046	2.18843e-13	2.31613e-08	0.995377	5.47959e-08	0.00462325
Cell_1047	0.0157777	0.0641365	0.0138458	0.906176	6.43289e-05
Cell_1048	2.77709e-08	0.293847	0.0109083	0.695193	5.12174e-05
Cell_1049	0.976333	0.0214761	3.3651e-05	0.00215707	1.56768e-07
Cell_1050	4.3084e-05	0.323197	0.0102446	0.666462	5.35263e-05
Cell_1051	9.28212e-11	0.139804	0.0128639	0.847269	6.22335e-05
Cell_1052	3.52025e-09	0.00412059	0.0379442	0.957755	0.000179869
Cell_1053	2.79496e-11	0.515179	0.00754185	0.477244	3.49584e-05
Cell_1054	0.0307237	0.0148323	0.0170898	0.937258	9.63864e-05
Cell_1055	0.0799246	0.269429	0.0131437	0.637425	7.76456e-05
Cell_1056	0.000653306	0.172559	0.0138343	0.812888	6.48874e-05
Cell_1057	4.3886e-06	0.285953	0.0373465	0.676518	0.000178481
Cell_1058	1.04041e-12	0.0101914	0.960867	0.0241112	0.00482985
Cell_1059	0.000322464	0.293807	0.0107144	0.695099	5.74188e-05
Cell_1060	1.81084e-10	0.293326	0.0126536	0.69396	6.02867e-05
Cell_1061	2.77871e-17	0.290738	0.0213183	0.687838	0.000106038
Cell_1062	2.20757e-12	0.291769	0.0178696	0.690278	8.30848e-05
Cell_1063	7.30242e-10	0.0037599	1.14132e-05	0.000458771	0.99577
Cell_1064	0.0351736	0.0634783	0.0144933	0.88678	7.48135e-05
Cell_1065	0.000353015	0.393068	0.0337425	0.572659	0.000178433
Cell_1066	0.110671	0.260683	0.01185	0.616732	6.3593e-05
Cell_1067	1.53807e-07	0.00460566	0.0154843	0.979838	7.23404e-05
Cell_1068	3.39902e-07	0.138374	0.0133099	0.848253	6.27417e-05
Cell_1069	4.35296e-05	0.292403	0.0157028	0.691776	7.50447e-05
Cell_1070	0.148932	0.245972	0.0230548	0.581929	0.000111728
Cell_1071	0.0439921	0.280791	0.0108572	0.664306	5.35374e-05
Cell_1072	3.29276e-19	1.82811e-07	0.992983	0.00202695	0.00499009
Cell_1073	4.5921e-06	0.29396	0.0105246	0.695461	4.88839e-05
Cell_1074	0.113017	0.260719	0.00936505	0.616819	8.02276e-05
Cell_1075	1.15922e-09	0.780014	0.00329491	0.216676	1.58316e-05
Cell_1076	5.75842e-10	0.617317	0.00621302	0.376439	3.03259e-05
Cell_1077	1.87026e-06	0.899497	0.00149814	0.0989961	6.99105e-06
Cell_1078	0.17631	0.242124	0.0086971	0.572825	4.3706e-05
Cell_1079	2.9477e-05	3.91332e-05	0.994529	0.000758823	0.00464357
Cell_1080	0.043458	0.389818	0.00848131	0.558203	3.9426e-05
Cell_1081	2.02006e-06	0.265437	0.106069	0.627979	0.000513145
Cell_1082	0.00500332	0.284523	0.0371597	0.673134	0.000179772
Cell_1083	8.8788e-08	0.292838	0.0142857	0.692805	7.10575e-05
Cell_1084	4.79297e-16	1.15472e-09	0.995218	1.86473e-08	0.00478188
Cell_1085	0.668621	0.0973578	0.00367208	0.230332	1.70609e-05
Cell_1086	2.54239e-06	0.293325	0.0126536	0.693959	5.90494e-05
Cell_1087	2.58002e-05	0.28901	0.0270887	0.683749	0.000127364
Cell_1088	3.47159e-17	0.293962	0.0105247	0.695465	4.90542e-05
Cell_1089	0.17971	0.187044	0.0241273	0.609001	0.000116724
Cell_1090	0.936222	0.0187375	0.000706729	0.0443298	3.51529e-06
Cell_1091	1.53786e-10	0.292416	0.0157035	0.691807	7.37325e-05
Cell_1092	0.00036357	0.000116488	0.0456192	0.953684	0.000216764
Cell_1093	5.53682e-10	0.894507	0.00164104	0.103844	7.88497e-06
Cell_1094	0.0692835	0.270596	0.0198414	0.640186	9.32707e-05
Cell_1095	4.29929e-06	0.732361	0.00675267	0.260847	3.54751e-05
Cell_1096	3.56714e-08	0.289009	0.0270886	0.683748	0.000154009
Cell_1097	0.000397018	0.285841	0.0373318	0.676252	0.000178946
Cell_1098	0.0713297	0.27	0.0197978	0.638776	9.57781e-05
Cell_1099	0.0132525	0.100053	0.0136193	0.873012	6.32338e-05
Cell_1100	0.540992	0.134632	0.0058078	0.318517	5.11731e-05
Cell_1101	0.00368156	0.00293081	0.0378491	0.955355	0.000183107
Cell_1102	7.5339e-20	1.0735e-07	0.994772	1.37282e-06	0.00522603
Cell_1103	0.815608	0.0489454	0.0195588	0.115797	9.14344e-05
Cell_1104	4.34155e-06	0.962927	0.000555734	0.0365107	2.57604e-06
Cell_1105	1.18668e-07	0.292838	0.0142857	0.692806	6.99259e-05
Cell_1106	1.60571e-08	0.292414	0.0157035	0.691803	7.93487e-05
Cell_1107	2.42655e-13	0.00864125	0.0148077	0.976482	6.93268e-05
Cell_1108	2.72269e-10	0.569481	0.0064786	0.42401	3.01052e-05
Cell_1109	5.09475e-06	0.916868	0.00991266	0.0723245	0.000889524
Cell_1110	1.6458e-17	0.425009	0.0300732	0.544764	0.00015404
Cell_1111	4.96167e-26	1.30861e-07	0.995184	2.53443e-07	0.00481594
Cell_1112	2.22615e-06	0.00300063	0.0187936	0.978116	8.73315e-05
Cell_1113	0.849376	0.0442035	0.0018335	0.104578	8.54473e-06
Cell_1114	0.00026858	0.293745	0.0109823	0.694953	5.13076e-05
Cell_1115	1.44176e-18	0.563864	0.00967925	0.426412	4.5048e-05
Cell_1116	1.10007e-30	3.55988e-15	0.995336	1.57269e-14	0.00466417
Cell_1117	0.146065	0.25048	0.0108053	0.592594	5.57763e-05
Cell_1118	7.9941e-10	0.0189296	0.0217731	0.959196	0.000101092
Cell_1119	0.00087409	0.290485	0.0212998	0.68724	0.000100405
Cell_1120	0.167268	0.615914	0.00328218	0.213521	1.53092e-05
Cell_1121	6.29776e-08	0.293126	0.0133247	0.693487	6.24376e-05
Cell_1122	3.31538e-12	0.292839	0.0142857	0.692808	6.75777e-05
Cell_1123	9.00114e-09	0.690869	0.00476706	0.304342	2.26511e-05
Cell_1124	0.000167289	0.279997	0.0570856	0.662426	0.000324552
Cell_1125	1.15872e-09	0.746388	0.0051102	0.248466	3.63264e-05
Cell_1126	1.12648e-08	0.559806	0.016772	0.423343	7.84065e-05
Cell_1127	4.57011e-09	0.906808	0.00210196	0.0910802	9.88291e-06
Cell_1128	0.230417	0.728094	0.000782063	0.0407026	3.82805e-06
Cell_1129	0.000115273	0.293884	0.0106627	0.695281	5.72215e-05
Cell_1130	0.60917	0.0224681	0.00550523	0.362831	2.55328e-05
Cell_1131	9.25267e-16	0.0506258	0.016054	0.933244	7.62937e-05
Cell_1132	0.00787315	0.00279029	0.0147701	0.974498	6.86598e-05
Cell_1133	6.08838e-17	0.834979	0.00863112	0.156349	4.00542e-05
Cell_1134	2.14811e-24	2.09976e-10	0.995384	4.96768e-10	0.00461605
Cell_1135	0.0903189	0.601349	0.00476295	0.303547	2.22061e-05
Cell_1136	0.367514	0.184949	0.00993228	0.437558	4.66897e-05
Cell_1137	0.002311	0.293034	0.0113306	0.693271	5.32737e-05
Cell_1138	0.92552	0.0217791	0.0011696	0.0515258	5.42372e-06
Cell_1139	7.96402e-05	0.280008	0.0570879	0.662453	0.000371309
Cell_1140	0.0448117	0.0332627	0.0148242	0.907031	7.01251e-05
Cell_1141	1.24102e-11	0.00201431	0.988567	0.00476553	0.00465317
