cell	Node 0	Node 1	Node 2	Node 3	Node 4	Node 5
Cell_937	6.10643e-26	3.14174e-08	1.67543e-18	1.25943e-06	5.27979e-11	0.999999
Cell_938	1.52018e-24	0.0139233	1.61877e-14	0.981826	4.92936e-14	0.00425043
Cell_939	2.47491e-29	0.0139499	5.7721e-16	0.978244	2.66107e-09	0.00780627
Cell_940	3.63943e-92	0.0139683	1.24609e-78	0.982691	3.21195e-32	0.00334117
Cell_941	3.354e-10	1.59431e-14	0.453998	1.1175e-12	0.515524	0.0304782
Cell_942	3.78648e-145	0.0139321	2.56722e-142	0.982736	4.87765e-66	0.00333189
Cell_943	3.12408e-27	0.014439	4.45813e-26	0.981087	2.46283e-13	0.00447377
Cell_944	1.22488e-20	0.0139309	2.90926e-22	0.982642	3.76149e-22	0.0034273
Cell_945	0.952975	1.49323e-22	0.0409642	1.03321e-20	0.00577106	0.000289841
Cell_946	3.96601e-60	0.0139397	3.42296e-48	0.982723	1.06865e-34	0.0033374
Cell_947	5.31028e-58	0.999382	1.55187e-45	0.000613586	2.12432e-13	4.12827e-06
Cell_948	1.29863e-22	0.21915	8.00746e-19	0.778074	6.36761e-20	0.0027765
Cell_949	2.39869e-25	0.0141876	2.72755e-20	0.982346	8.68097e-21	0.0034662
Cell_950	2.85544e-67	0.0139702	1.2189e-35	0.982499	2.55837e-19	0.00353115
Cell_951	2.44524e-33	0.0148386	6.18461e-23	0.979401	4.84402e-11	0.00576052
Cell_952	4.89289e-43	0.0139344	4.04075e-33	0.982712	1.8317e-28	0.00335328
Cell_953	3.56472e-35	0.0271977	4.0676e-30	0.968088	1.30347e-12	0.00471383
Cell_954	1.75269e-53	0.0139427	7.37682e-44	0.982722	1.07296e-36	0.00333548
Cell_955	3.59495e-50	0.0139362	4.08781e-45	0.982729	6.3003e-38	0.00333466
Cell_956	1.50278e-32	0.0139474	1.94348e-26	0.980287	4.84841e-11	0.00576573
Cell_957	4.43964e-71	0.0139542	7.61776e-58	0.982713	2.51928e-43	0.00333262
Cell_958	6.43188e-30	1.2819e-06	1.46945e-31	9.03695e-05	1.26442e-11	0.999908
Cell_959	5.75868e-44	0.0140066	1.2747e-44	0.982631	8.29371e-27	0.0033628
Cell_960	4.70015e-30	1	1.11635e-31	9.7775e-11	2.36229e-25	3.92874e-13
Cell_961	1.86804e-35	0.0139474	3.9948e-33	0.982635	1.3858e-22	0.00341742
Cell_962	2.79387e-18	0.0146167	6.4072e-20	0.981789	2.856e-18	0.00359478
Cell_963	1.03947e-52	1	4.7519e-54	8.41019e-17	3.58372e-42	2.8829e-19
Cell_964	4.07575e-35	0.0139375	8.08742e-22	0.982624	1.04484e-21	0.00343862
Cell_965	4.70183e-42	0.0139369	1.13555e-43	0.982596	8.68318e-21	0.00346708
Cell_966	5.12883e-63	0.0157739	1.3757e-64	0.980901	4.90576e-51	0.00332562
Cell_967	6.91975e-46	0.014454	1.18555e-24	0.982109	1.04429e-21	0.00343682
Cell_968	5.38882e-32	0.0139342	6.51572e-26	0.982664	2.00747e-23	0.00340143
Cell_969	1.06228e-35	0.99997	1.9912e-36	2.99729e-05	2.6487e-25	1.05759e-07
Cell_970	1.89375e-23	0.012997	1.9847e-18	0.88636	1.0633e-06	0.100642
Cell_971	1.76916e-33	0.0139486	3.9161e-34	0.9826	2.9737e-21	0.00345173
Cell_972	1.89923e-71	0.0139387	1.88645e-62	0.982721	5.38395e-33	0.00333983
Cell_973	1.5728e-36	0.999993	2.56331e-30	7.36408e-06	2.14219e-23	2.69633e-08
Cell_974	3.91247e-23	0.0139347	8.9763e-25	0.982664	2.00747e-23	0.00340143
Cell_975	3.17221e-23	5.91437e-41	1.06891e-10	4.17129e-39	0.953947	0.0460533
Cell_976	0.976136	1.59807e-43	0.0223047	1.10353e-41	0.00148726	7.19112e-05
Cell_977	3.72432e-58	0.0139916	2.57897e-53	0.982607	2.00735e-23	0.00340123
Cell_978	2.06823e-29	0.0139861	8.24529e-24	0.982508	8.04066e-20	0.00350601
Cell_979	1.10703e-53	1.44757e-08	1.78742e-41	1.02086e-06	4.12717e-17	0.999999
Cell_980	1.19593e-30	0.0139968	6.81759e-31	0.982659	7.40699e-31	0.00334429
Cell_981	9.73716e-30	1.50173e-07	1.30861e-24	1.05758e-05	3.71507e-06	0.999986
Cell_982	0.976585	7.92475e-30	0.022662	5.57883e-28	0.000717757	3.4938e-05
Cell_983	6.77543e-29	0.990494	8.82249e-25	0.00297815	6.29477e-15	0.00652789
Cell_984	1.82412e-53	0.0154632	4.03776e-54	0.981205	1.067e-34	0.00333225
Cell_985	3.60051e-26	0.0139635	1.04522e-23	0.982194	5.65007e-16	0.00384245
Cell_986	6.94104e-32	0.459629	1.70026e-32	0.538511	4.3169e-24	0.00186041
Cell_987	5.0737e-60	0.0195797	1.17001e-61	0.977077	8.24683e-27	0.00334379
Cell_988	1.60259e-43	0.0148549	2.07195e-33	0.981508	1.00683e-17	0.00363755
Cell_989	1.77781e-23	0.0144155	1.60384e-21	0.982101	2.60364e-20	0.00348334
Cell_990	4.9189e-59	0.999998	8.43389e-39	2.12633e-06	2.77778e-30	7.32223e-09
Cell_991	3.45637e-30	0.014113	8.96623e-32	0.981941	2.37242e-15	0.00394558
Cell_992	1.99708e-72	0.0139427	4.17659e-62	0.982725	1.67007e-45	0.00333228
Cell_993	0.0028367	0.014879	0.00801161	0.839477	0.0589785	0.0758172
Cell_994	2.37029e-57	0.0139822	3.0274e-56	0.982685	1.25073e-43	0.00333246
Cell_995	1.34996e-24	0.0141209	3.50013e-12	0.981102	1.32099e-12	0.0047772
Cell_996	2.38895e-54	5.73458e-18	1.59789e-45	4.04454e-16	4.01471e-05	0.99996
Cell_997	0.972009	7.59616e-13	0.0221988	5.3559e-11	0.00534511	0.000447479
Cell_998	1.69116e-65	0.0139401	1.09654e-64	0.982728	5.74768e-47	0.00333212
Cell_999	1.36373e-59	0.013945	6.63714e-47	0.982698	8.10507e-28	0.00335659
Cell_1000	0.970729	2.52159e-10	0.0251819	1.77774e-08	0.00358416	0.000505015
Cell_1001	5.37905e-58	0.277131	3.31633e-48	0.699961	7.65592e-40	0.0229082
Cell_1002	2.40232e-35	0.0140748	3.00993e-28	0.98255	2.24428e-25	0.0033749
Cell_1003	0.975622	1.80952e-26	0.0235624	1.26321e-24	0.000777801	3.8247e-05
Cell_1004	1.13938e-25	0.00737929	6.28035e-23	0.49566	8.06313e-16	0.49696
Cell_1005	6.03278e-36	0.041309	1.49644e-37	0.955448	6.42601e-37	0.00324275
Cell_1006	4.6431e-32	0.0140093	1.4008e-28	0.982602	3.15076e-24	0.00338882
Cell_1007	6.41204e-33	0.996141	4.50316e-28	0.000621766	5.91804e-21	0.00323769
Cell_1008	7.92394e-33	0.0139651	1.75399e-33	0.982618	1.38578e-22	0.00341736
Cell_1009	0.975283	9.54635e-19	0.0222852	6.71964e-17	0.00230632	0.000125664
Cell_1010	1.67671e-67	1	3.83845e-69	2.8119e-07	2.81505e-48	9.53692e-10
Cell_1011	9.19525e-69	0.0139301	1.28997e-62	0.982509	8.40615e-19	0.00356125
Cell_1012	0.96737	9.20577e-20	0.0229764	5.40755e-18	0.00917554	0.00047819
Cell_1013	5.44085e-29	0.013928	4.27786e-26	0.982312	1.41269e-16	0.00376034
Cell_1014	5.14575e-44	9.5153e-14	3.64138e-12	6.71061e-12	8.06523e-09	1
Cell_1015	1.78793e-56	1	3.29854e-50	7.90917e-22	7.13327e-50	2.69764e-24
Cell_1016	8.54721e-84	1	6.07065e-65	2.5117e-11	1.8309e-65	8.51628e-14
Cell_1017	2.65566e-42	0.769162	1.60322e-31	0.229296	7.93853e-11	0.00154273
Cell_1018	7.28535e-32	0.0139582	4.11747e-17	0.980276	4.84835e-11	0.00576567
Cell_1019	2.52911e-32	0.0139333	5.7768e-34	0.982729	3.16826e-34	0.00333801
Cell_1020	0.000216238	4.88561e-36	2.30676e-05	3.44188e-34	0.953685	0.0460754
Cell_1021	1.60834e-51	0.0139324	1.63931e-47	0.98273	1.75884e-41	0.00333794
Cell_1022	1.56546e-16	3.35836e-06	6.55151e-15	0.000236228	1.65965e-05	0.999744
Cell_1023	3.3772e-79	0.0139511	2.30063e-76	0.982716	8.84691e-44	0.00333254
Cell_1024	3.48464e-170	0.0139335	2.10152e-121	0.982735	1.00882e-56	0.00333165
Cell_1025	1.06212e-35	0.0139599	2.35105e-36	0.982573	8.68298e-21	0.003467
Cell_1026	3.0954e-48	0.0139473	8.0758e-40	0.982713	3.01301e-33	0.00333938
Cell_1027	3.52988e-69	0.0139355	2.96683e-56	0.98273	1.04192e-38	0.00333423
Cell_1028	2.9596e-38	0.0139287	1.67583e-21	0.982125	2.37286e-15	0.00394632
Cell_1029	0.97731	8.72384e-30	0.0223124	6.15197e-28	0.000359771	1.75247e-05
Cell_1030	1.09179e-37	0.0138724	1.02235e-30	0.978321	2.66127e-09	0.00780688
Cell_1031	2.76885e-53	0.0140262	2.31483e-49	0.982638	7.84494e-36	0.00333593
Cell_1032	1.31852e-38	0.0139349	1.28999e-36	0.982712	1.8317e-28	0.00335328
Cell_1033	4.03037e-45	9.51405e-14	6.06237e-24	6.71061e-12	8.06523e-09	1
Cell_1034	7.34666e-15	0.0139696	1.7743e-16	0.98227	1.41263e-16	0.00376018
Cell_1035	3.78811e-28	0.0140419	2.56003e-20	0.98188	1.05058e-14	0.00407835
Cell_1036	6.7854e-57	0.0113957	1.35174e-40	0.802983	3.45054e-26	0.185622
Cell_1037	2.95874e-32	0.014338	3.85267e-28	0.982309	3.82835e-28	0.0033535
Cell_1038	1.82913e-47	0.013989	7.9027e-42	0.982663	1.07284e-29	0.00334797
Cell_1039	1.62111e-30	0.0139578	2.13026e-31	0.9827	1.09884e-31	0.00334235
Cell_1040	0.840882	3.90471e-14	0.101653	2.7444e-12	0.0539625	0.00350246
Cell_1041	0.977259	1.14358e-36	0.0223159	8.05401e-35	0.000405315	1.95996e-05
Cell_1042	0.975335	9.10832e-40	0.0223126	6.39662e-38	0.0022435	0.000108709
Cell_1043	2.14173e-21	8.41796e-21	3.18785e-07	5.8393e-19	0.95238	0.0476195
Cell_1044	2.51056e-36	0.0139806	1.08807e-37	0.982379	1.00772e-17	0.00364078
Cell_1045	2.39768e-22	1.26568e-23	1.46295e-13	8.92784e-22	8.61451e-05	0.999914
Cell_1046	2.01571e-43	0.013935	8.83145e-34	0.982724	1.75754e-32	0.00334076
Cell_1047	3.97765e-64	0.0139378	8.27061e-45	0.982725	3.69445e-35	0.00333689
Cell_1048	1.95832e-13	2.65152e-08	0.572298	1.85939e-06	0.374879	0.0528212
Cell_1049	6.13729e-33	0.0139428	3.75407e-25	0.982668	3.15097e-24	0.00338905
Cell_1050	0.0132986	0.0119768	0.000431987	0.839494	0.0589797	0.0758187
Cell_1051	1.0405e-56	0.0139365	2.30949e-57	0.982688	2.24459e-25	0.00337538
Cell_1052	1.97835e-49	0.0139925	1.57212e-40	0.98123	1.32116e-12	0.00477782
Cell_1053	2.93289e-57	0.0173574	3.05694e-47	0.97931	3.87359e-31	0.00333215
Cell_1054	9.06116e-56	0.0139608	6.82903e-49	0.982697	1.09883e-31	0.00334234
Cell_1055	7.0994e-57	1	3.59688e-50	4.43722e-07	1.24857e-36	1.51088e-09
Cell_1056	3.85243e-70	0.013936	1.73026e-67	0.982727	3.69445e-35	0.0033369
Cell_1057	1.53435e-70	1	3.07585e-65	1.24702e-10	3.82338e-43	4.23752e-13
Cell_1058	1.47801e-62	0.0166832	1.09958e-43	0.979988	1.82914e-34	0.0033284
Cell_1059	4.77624e-35	0.0194867	1.44799e-30	0.977148	1.27652e-24	0.00336491
Cell_1060	7.54225e-46	0.170747	9.17914e-37	0.171707	5.34727e-21	0.657546
Cell_1061	1.71032e-27	0.0139931	1.79246e-22	0.982061	2.37271e-15	0.00394606
Cell_1062	1.85999e-58	0.999998	4.58084e-43	1.73982e-06	4.77807e-38	5.97457e-09
Cell_1063	0.975553	1.28716e-08	0.0228289	8.78502e-07	0.00128533	0.000332326
Cell_1064	3.88311e-23	0.0139957	3.53828e-20	0.982244	1.41259e-16	0.00376008
Cell_1065	5.04852e-47	0.0140422	6.22915e-26	0.98259	4.18697e-26	0.00336818
Cell_1066	0.976707	7.55303e-09	0.0223114	5.32614e-07	0.00077926	0.000201481
Cell_1067	4.01976e-44	1	1.86082e-30	2.02462e-08	1.07538e-30	7.02357e-11
Cell_1068	1.72391e-49	0.0139352	5.03793e-37	0.982681	1.28375e-24	0.00338396
Cell_1069	2.55527e-23	0.0111177	6.70923e-19	0.0395774	1.52921e-07	0.949305
Cell_1070	5.00549e-60	0.013933	1.29045e-51	0.982735	1.00678e-47	0.00333207
Cell_1071	2.77586e-52	0.013933	3.30477e-38	0.982672	7.87747e-24	0.00339487
Cell_1072	8.078e-22	2.79943e-17	1.90585e-16	1.97408e-15	0.949892	0.0501078
Cell_1073	1.15952e-55	1	1.14785e-55	8.23587e-25	8.75734e-46	2.88208e-27
Cell_1074	2.40156e-69	0.999968	5.23838e-60	3.20181e-05	6.70475e-36	1.08921e-07
Cell_1075	2.82605e-12	0.0120702	1.9019e-07	0.851244	0.0598053	0.0768799
Cell_1076	0.798466	1.05088e-43	0.176743	7.40876e-42	0.0236486	0.00114157
Cell_1077	3.05108e-60	0.0140172	6.77217e-61	0.982641	5.91646e-32	0.00334155
Cell_1078	0.969238	5.97261e-11	0.0224101	4.13344e-09	0.00750022	0.000851893
Cell_1079	1.14749e-41	0.0139663	4.13284e-42	0.982699	2.54508e-37	0.00333495
Cell_1080	3.83054e-57	1	5.20863e-46	6.7524e-08	9.17789e-16	1.69911e-07
Cell_1081	1.7368e-38	0.992935	3.97221e-40	0.00704028	5.76163e-22	2.51227e-05
Cell_1082	1.40815e-49	0.0139508	2.26593e-35	0.982622	3.76142e-22	0.00342723
Cell_1083	0.975642	5.81364e-17	0.0227555	3.28007e-15	0.00151316	8.94591e-05
Cell_1084	2.80155e-76	0.999806	4.00414e-63	0.000193787	4.42636e-29	6.65628e-07
Cell_1085	2.18748e-40	0.0139486	1.99115e-31	0.98271	3.21202e-32	0.00334123
Cell_1086	2.73152e-34	1	4.39543e-20	2.04925e-09	1.43972e-10	1.85077e-10
Cell_1087	1.00192e-50	0.0139331	4.8159e-47	0.982735	7.73255e-47	0.00333215
Cell_1088	3.12828e-43	0.0150193	5.03979e-43	0.981636	1.07172e-29	0.00334447
Cell_1089	1.61202e-47	0.0167961	2.14249e-34	0.979851	8.27024e-27	0.00335328
Cell_1090	1.20115e-30	0.219169	2.74787e-32	0.778143	6.23788e-24	0.00268827
Cell_1091	0.974606	4.14689e-38	0.0222553	2.92144e-36	0.00299387	0.000144659
Cell_1092	3.82604e-53	0.0139371	2.31217e-48	0.982729	7.91923e-40	0.00333371
Cell_1093	4.26778e-58	0.0139566	1.10026e-49	0.982711	6.27323e-44	0.00333249
Cell_1094	4.4059e-12	0.00109881	2.83048e-13	0.0771674	9.68673e-13	0.921734
Cell_1095	9.43893e-77	0.791259	7.61394e-68	0.208031	1.87623e-29	0.00070955
Cell_1096	3.28116e-35	0.0139469	9.8991e-32	0.982703	4.33721e-29	0.00335045
Cell_1097	2.57901e-84	0.0139552	4.7477e-69	0.982699	2.76516e-30	0.00334611
Cell_1098	2.13677e-45	0.0139706	6.77427e-43	0.982694	6.60926e-37	0.00333522
Cell_1099	2.55124e-69	0.0139361	4.04836e-64	0.982728	1.75063e-36	0.00333567
Cell_1100	1.18895e-16	0.0157376	2.63178e-17	0.978649	4.10283e-17	0.0056135
Cell_1101	1.04003e-83	0.0139483	8.01153e-75	0.9827	2.17168e-40	0.0033517
Cell_1102	0.971996	5.00929e-26	0.022311	3.52514e-24	0.00542636	0.000266376
Cell_1103	6.34308e-57	1	1.923e-52	3.59635e-08	1.05067e-43	1.22077e-10
Cell_1104	1.4858e-65	0.0139638	9.01664e-55	0.982661	2.24453e-25	0.00337528
Cell_1105	2.84917e-65	0.0139438	5.12254e-41	0.9827	8.10508e-28	0.0033566
Cell_1106	1.95349e-40	0.0143833	1.25325e-38	0.981672	2.37177e-15	0.0039445
Cell_1107	7.85872e-20	0.0121109	7.12961e-21	0.851209	0.0598028	0.0768768
Cell_1108	9.40073e-09	0.0359154	2.18147e-10	0.830698	0.0583618	0.0750243
Cell_1109	3.84188e-38	1	2.22353e-37	3.29234e-14	3.52269e-28	1.36751e-16
Cell_1110	1.53513e-88	0.0139341	2.62935e-81	0.982734	1.4516e-58	0.00333162
Cell_1111	5.68846e-35	0.0139428	9.44016e-32	0.982662	7.87739e-24	0.00339483
Cell_1112	8.99695e-66	0.0156774	1.07083e-57	0.980974	3.82315e-28	0.00334895
Cell_1113	2.15251e-38	0.0141857	6.52983e-30	0.982218	2.85725e-18	0.00359635
Cell_1114	2.50315e-13	6.3124e-40	2.29133e-10	4.45129e-38	0.953863	0.0461368
Cell_1115	1.38192e-63	0.0150194	1.1036e-60	0.981641	2.0556e-31	0.00333939
Cell_1116	6.12504e-53	0.012096	9.8278e-42	0.851222	0.0598037	0.0768779
Cell_1117	0.977281	5.00304e-17	0.0223513	3.52737e-15	0.000346789	2.13687e-05
Cell_1118	1.49212e-25	1.07192e-21	4.72776e-18	7.38843e-20	0.952703	0.0472966
Cell_1119	3.90195e-46	0.515453	7.75679e-38	0.482459	2.42223e-14	0.00208861
Cell_1120	2.65303e-50	0.0140885	1.42666e-50	0.982546	1.84998e-26	0.00336513
Cell_1121	4.60647e-59	0.013932	1.06645e-35	0.982729	1.69827e-33	0.00333904
Cell_1122	2.55933e-17	3.29129e-14	2.14718e-11	2.0467e-12	0.944179	0.0558207
Cell_1123	9.1762e-48	0.0146195	1.14489e-38	0.981979	5.38035e-30	0.00340179
Cell_1124	6.70518e-79	0.0140023	1.67451e-67	0.982608	5.85492e-59	0.00338922
Cell_1125	3.45545e-51	0.999887	2.89899e-45	0.000113034	1.47664e-28	3.89242e-07
Cell_1126	3.99121e-15	0.0139209	3.60065e-13	0.981603	2.46412e-13	0.00447613
Cell_1127	7.78876e-20	5.63497e-06	1.7782e-21	0.000397484	8.90012e-18	0.999597
Cell_1128	3.9235e-23	0.0146096	1.98782e-16	0.981314	1.04997e-14	0.004076
Cell_1129	3.9807e-81	0.0139321	5.87532e-73	0.982732	1.75064e-36	0.00333568
Cell_1130	5.68145e-19	0.0121818	2.19315e-18	0.851148	0.0597985	0.0768713
Cell_1131	3.87681e-25	1.29186e-40	2.67681e-22	9.10744e-39	0.953945	0.0460547
Cell_1132	5.621e-35	1	1.24423e-35	2.53062e-12	1.77792e-13	2.28552e-13
Cell_1133	1.58504e-41	2.23117e-23	7.92872e-30	1.57369e-21	0.0914332	0.908567
Cell_1134	1.39478e-14	9.09943e-48	3.40165e-13	6.41529e-46	0.953962	0.0460381
Cell_1135	7.48866e-60	0.0138427	1.29973e-51	0.976436	2.05238e-40	0.00972111
Cell_1136	2.14626e-51	0.0139458	4.75083e-52	0.982675	5.32282e-25	0.00337939
Cell_1137	8.60316e-19	0.0139132	1.1392e-18	0.981309	1.32127e-12	0.00477821
Cell_1138	3.17055e-45	0.0139402	1.03731e-28	0.982688	9.61969e-26	0.00337176
Cell_1139	3.59833e-44	1	1.00606e-45	5.10721e-12	1.11518e-40	1.74063e-14
Cell_1140	2.44105e-51	1	3.76847e-44	5.34783e-08	7.54202e-30	1.85987e-10
Cell_1141	1.28281e-56	0.0139643	4.32209e-56	0.9827	7.84543e-36	0.00333614
Cell_1142	8.32347e-18	0.320926	4.38214e-16	0.676428	3.89115e-16	0.00264625
Cell_1143	9.27069e-73	0.579473	8.56321e-51	0.418068	2.06772e-11	0.00245894
Cell_1144	3.49548e-59	0.0139683	1.1228e-57	0.982691	1.75749e-32	0.00334065
Cell_1145	1.29043e-78	0.0139328	2.39492e-58	0.982735	8.27029e-49	0.00333198
Cell_1146	4.95581e-103	0.0139366	2.57776e-55	0.982731	5.71169e-48	0.00333203
Cell_1147	1.00027e-62	0.0140085	2.45171e-52	0.982351	1.00769e-17	0.00364068
Cell_1148	2.63131e-18	0.0141006	5.82449e-19	0.982303	2.85749e-18	0.00359666
Cell_1149	9.19402e-49	0.0139634	3.63427e-36	0.982635	2.00741e-23	0.00340133
Cell_1150	2.75053e-47	0.014026	3.66613e-45	0.982624	4.33686e-29	0.00335018
Cell_1151	2.98103e-71	0.0139651	3.1542e-58	0.982701	3.45759e-40	0.00333347
Cell_1152	9.50594e-42	0.0141404	1.941e-39	0.982459	2.00705e-23	0.00340072
Cell_1153	2.35614e-26	0.770596	5.60997e-18	0.197665	0.0138872	0.0178521
Cell_1154	0.969601	1.23501e-35	0.0223592	8.70766e-34	0.00766866	0.000370792
Cell_1155	1.19282e-78	1	1.30196e-78	5.75248e-15	7.51488e-39	1.98092e-17
Cell_1156	0.783255	3.33517e-29	0.0818042	2.35149e-27	0.128693	0.00624776
Cell_1157	8.0756e-44	0.0139492	6.74557e-37	0.982714	3.6944e-35	0.00333686
Cell_1158	7.91667e-24	0.000375258	3.43152e-25	0.026456	5.92886e-07	0.973168
Cell_1159	5.96225e-43	0.0194877	2.57249e-41	0.977198	1.01867e-40	0.00331461
Cell_1160	1.86976e-124	1	2.96459e-106	1.20534e-29	9.17401e-82	4.08645e-32
Cell_1161	1.69567e-52	0.013934	5.34008e-43	0.982721	1.42451e-30	0.00334531
Cell_1162	3.1639e-16	0.0119072	0.0136655	0.83961	0.0589879	0.0758292
Cell_1163	4.82435e-45	0.0138173	1.55395e-46	0.97455	1.64537e-31	0.0116327
Cell_1164	9.98748e-63	0.0139408	7.62228e-58	0.982726	6.87635e-41	0.00333331
Cell_1165	5.66866e-55	1	1.61272e-56	1.02491e-18	6.97627e-46	4.3687e-21
Cell_1166	6.51758e-25	1	4.0188e-21	1.02646e-08	2.57671e-21	4.68065e-11
Cell_1167	2.4743e-73	0.015992	1.38727e-57	0.98068	2.24645e-49	0.00332806
Cell_1168	5.58082e-31	0.013936	1.14314e-26	0.982612	2.97374e-21	0.00345177
Cell_1169	5.47154e-64	0.0140262	1.38178e-33	0.982635	1.69811e-33	0.00333872
Cell_1170	3.58394e-37	0.0144546	2.16362e-26	0.982146	2.00641e-23	0.00339963
Cell_1171	1.46722e-71	0.821073	9.30607e-57	0.17832	1.07366e-32	0.000606393
Cell_1172	5.90179e-43	0.0147256	2.68122e-34	0.981746	2.55641e-19	0.00352845
Cell_1173	0.97138	4.56692e-39	0.022191	3.21787e-37	0.00613278	0.000296238
Cell_1174	4.52563e-30	0.0161681	3.46922e-22	0.980373	8.66353e-21	0.00345924
Cell_1175	0.975565	1.47836e-34	0.0222939	4.07958e-33	0.00204194	9.87892e-05
Cell_1176	6.65233e-51	0.0139814	1.44198e-43	0.982676	1.09881e-31	0.00334227
Cell_1177	2.13565e-18	0.0121205	5.9949e-20	0.851201	0.0598022	0.076876
Cell_1178	1.69545e-38	0.997879	6.5365e-39	0.00210824	1.04272e-13	1.24e-05
Cell_1179	9.65647e-43	0.0141192	4.89943e-39	0.982375	8.03957e-20	0.00350554
Cell_1180	0.956415	3.82001e-39	0.0220116	2.673e-37	0.0205799	0.000993973
Cell_1181	1.40482e-21	0.0156001	3.23315e-23	0.979218	7.64703e-12	0.00518159
Cell_1182	4.71388e-31	0.0139389	3.33658e-21	0.982622	1.04484e-21	0.00343861
Cell_1183	1.27781e-92	0.999554	2.5589e-91	0.000444327	2.32011e-69	1.50631e-06
Cell_1184	2.21448e-31	0.0139475	2.06932e-26	0.982585	8.68309e-21	0.00346705
Cell_1185	3.82762e-97	0.974264	1.24757e-68	0.0256489	9.51889e-54	8.69579e-05
Cell_1186	8.59387e-37	1	5.8621e-37	3.13862e-10	1.18051e-26	1.18033e-12
Cell_1187	2.1529e-55	0.0139993	2.24803e-43	0.982607	1.52946e-38	0.00339338
Cell_1188	7.11117e-50	1	1.6287e-51	1.00035e-12	5.41856e-37	3.44017e-15
Cell_1189	1.1588e-71	0.0139347	1.23901e-62	0.982656	5.21937e-23	0.00340891
Cell_1190	3.85831e-27	0.0139313	1.20379e-17	0.981818	4.92932e-14	0.00425039
Cell_1191	3.41357e-37	0.00198271	4.08092e-17	0.13976	3.70271e-11	0.858258
Cell_1192	5.91395e-69	0.0140015	2.35814e-61	0.982652	5.41946e-30	0.0033469
Cell_1193	2.38896e-12	0.0139202	6.70597e-14	0.981302	1.32126e-12	0.00477817
Cell_1194	7.20686e-36	0.0139405	8.80173e-25	0.982658	2.00746e-23	0.00340141
Cell_1195	1.80962e-55	1	2.93665e-52	2.27597e-11	3.02839e-46	7.72711e-14
Cell_1196	1.58623e-32	0.0139754	1.97411e-32	0.982672	1.83163e-28	0.00335314
Cell_1197	4.43715e-26	0.0141625	9.82178e-27	0.982459	5.32165e-25	0.00337864
Cell_1198	1.93604e-60	0.0139324	4.64801e-50	0.982728	3.01306e-33	0.00333943
Cell_1199	3.86256e-78	0.0139371	9.32855e-80	0.98273	1.16623e-44	0.00333243
Cell_1200	3.28343e-52	0.99689	1.47973e-44	0.0030994	3.38384e-32	1.05598e-05
Cell_1201	7.19267e-25	0.976396	4.78963e-20	0.00544565	3.34435e-15	0.0181582
Cell_1202	1.1537e-23	0.779832	1.7192e-23	0.219257	2.34597e-15	0.000910708
Cell_1203	1.45661e-75	0.0139951	3.22426e-76	0.982201	1.0801e-32	0.00380347
Cell_1204	2.00881e-69	0.0139371	4.98493e-51	0.982729	1.53138e-40	0.00333344
Cell_1205	4.40552e-39	0.0142734	1.9413e-24	0.982333	7.87475e-24	0.0033937
Cell_1206	1.25402e-81	0.945125	9.15181e-70	0.0546832	1.65491e-22	0.000192094
Cell_1207	3.40951e-26	0.0139698	7.54706e-27	0.982469	8.40581e-19	0.00356111
Cell_1208	1.15115e-15	5.04731e-42	0.983171	3.55955e-40	0.0160531	0.000776346
Cell_1209	1.90349e-22	0.01295	4.36714e-24	0.91226	1.02098e-21	0.0747901
Cell_1210	0.736446	4.1157e-09	0.197171	2.88594e-07	0.0581844	0.0081983
Cell_1211	7.6567e-60	0.0139387	1.83821e-49	0.982726	1.07297e-36	0.00333549
Cell_1212	0.969493	1.32377e-39	0.022135	9.33668e-38	0.00798332	0.000389124
Cell_1213	1.68828e-70	0.0141894	6.20469e-68	0.982477	1.16907e-45	0.00333357
Cell_1214	0.892024	4.12109e-25	0.107836	2.88166e-23	0.000133768	6.66289e-06
Cell_1215	2.63933e-36	0.0139365	1.27699e-33	0.982636	3.76147e-22	0.00342728
Cell_1216	1.75649e-37	0.0348489	2.61745e-37	0.961665	8.22782e-19	0.0034857
Cell_1217	1.39702e-32	0.0139416	6.05465e-34	0.982649	5.21934e-23	0.00340888
Cell_1218	1.88993e-33	1	9.89255e-29	3.21741e-07	4.62703e-23	1.23164e-09
Cell_1219	2.10429e-62	0.0139398	3.82967e-47	0.982724	2.19162e-35	0.00333665
Cell_1220	3.41277e-54	0.080141	1.48346e-36	0.916714	8.97385e-26	0.00314539
Cell_1221	2.56023e-42	0.0140608	1.55088e-35	0.982433	8.04005e-20	0.00350575
Cell_1222	8.11204e-78	1	1.26956e-66	7.93888e-21	1.43218e-63	2.69224e-23
Cell_1223	9.3062e-29	0.0207582	9.10488e-27	0.975021	4.8952e-14	0.00422097
Cell_1224	1.68292e-61	0.0139346	1.28e-43	0.982732	5.22333e-40	0.00333365
Cell_1225	5.2341e-49	0.999586	1.14727e-37	0.000413079	7.69947e-32	1.40954e-06
Cell_1226	1.21179e-65	0.999729	2.06399e-59	0.00027027	9.64122e-50	9.16424e-07
Cell_1227	2.4885e-20	7.07663e-21	2.88746e-07	4.98443e-19	0.945307	0.054693
Cell_1228	2.36766e-30	0.0139382	4.71669e-14	0.981586	2.46408e-13	0.00447605
