cell	Node 0	Node 1	Node 2	Node 3	Node 4	Node 5	Node 6	Node 7
Cell_621	8.05043e-86	0.403206	3.03493e-62	3.83255e-76	0.306921	0.0181029	9.94717e-78	0.271769
Cell_622	3.19129e-63	0.296096	1.80483e-40	1.71796e-46	0.650482	0.0383671	9.49427e-48	0.015055
Cell_623	3.84407e-75	7.85849e-09	2.23793e-29	1.54309e-48	7.07977e-08	4.18797e-09	7.34641e-49	1
Cell_624	5.26329e-49	0.16927	6.58103e-26	1.04314e-29	0.764456	0.0476942	1.04059e-30	0.0185798
Cell_625	3.33131e-49	3.15753e-16	1.19361e-48	6.75699e-48	5.01056e-16	1.55821e-16	2.67626e-49	1
Cell_626	1.02884e-87	0.639139	1.4994e-57	1.49881e-56	0.333474	0.019668	3.25214e-57	0.00771851
Cell_627	3.41953e-72	0.194591	4.6868e-29	3.78557e-52	0.744248	0.0439186	2.21592e-52	0.0172421
Cell_628	1.23155e-107	0.422233	1.10216e-65	1.05472e-91	0.533921	0.0314862	6.82286e-93	0.0123599
Cell_629	3.58655e-71	0.359243	1.25436e-37	3.35574e-55	0.589879	0.0372106	1.25244e-56	0.0136678
Cell_630	4.94406e-71	0.297909	2.90265e-34	5.44417e-48	0.462264	0.0272737	4.96611e-48	0.212554
Cell_631	4.26101e-56	0.104833	5.17334e-29	1.8667e-39	0.810193	0.0478145	2.91975e-40	0.0371591
Cell_632	1.44785e-42	0.314471	6.99595e-17	5.09711e-21	0.201488	0.475328	1.62731e-21	0.00871196
Cell_633	5.6488e-52	8.28042e-10	2.30517e-27	3.39488e-34	3.31666e-09	1.97386e-10	4.74e-35	1
Cell_634	9.36471e-40	0.192686	9.75648e-22	1.36192e-27	0.745802	0.0441323	6.90364e-29	0.0173796
Cell_635	3.14798e-39	0.0921968	1.83223e-24	2.71094e-23	0.229374	0.0135608	3.25899e-24	0.664868
Cell_636	7.10214e-26	8.58786e-14	0.00183654	1.70801e-08	5.73758e-15	0.998163	3.46448e-09	1.32975e-16
Cell_637	5.86304e-47	0.0702682	0.0203142	8.45184e-18	0.681618	0.211974	1.14669e-17	0.0158254
Cell_638	4.36361e-58	0.70167	2.72389e-27	9.90303e-37	0.27567	0.0162756	2.35237e-37	0.00638464
Cell_639	6.21948e-85	0.595237	3.11994e-56	4.63395e-61	0.372932	0.0231972	1.74588e-61	0.0086345
Cell_640	5.7584e-87	1.52246e-10	1.73663e-58	1.13798e-82	2.55539e-10	1.50761e-11	1.0074e-84	1
Cell_641	2.58245e-43	0.872218	2.58386e-24	7.01228e-24	0.118068	0.00698026	5.79346e-25	0.00273379
Cell_642	2.30069e-90	0.172316	5.06396e-29	1.64568e-47	0.764838	0.0451403	5.05622e-48	0.0177054
Cell_643	7.98186e-13	4.77106e-42	0.0151915	0.950434	6.14447e-41	0.0010892	0.033285	1.42288e-42
Cell_644	8.74446e-101	0.565489	3.36384e-63	6.69094e-74	0.401493	0.023701	1.22651e-74	0.00931717
Cell_645	6.61251e-07	1.24501e-26	0.0417877	0.940908	1.87162e-25	0.0079341	0.00936951	4.33239e-27
Cell_646	3.41275e-63	0.323805	2.07533e-36	3.31099e-56	0.624688	0.0368981	1.07072e-57	0.0146086
Cell_647	6.57848e-74	0.114846	3.06961e-37	8.97891e-53	0.817957	0.0482514	9.20852e-54	0.0189454
Cell_648	6.28766e-44	1.73418e-33	0.0664891	0.798317	1.6112e-33	0.00121885	0.133975	3.73388e-35
Cell_649	7.99846e-52	0.977455	3.81029e-37	2.60637e-35	0.0207992	0.00122679	8.11e-37	0.000519521
Cell_650	2.325e-42	9.01767e-09	1.53933e-12	2.74246e-27	5.98315e-08	1	1.36209e-28	1.38534e-09
Cell_651	2.92597e-88	0.132956	2.69259e-57	6.57725e-58	0.801177	0.0473062	7.12344e-58	0.0185602
Cell_652	1.72742e-54	0.0838291	5.72678e-40	4.13581e-39	0.846565	0.0499971	1.97331e-40	0.0196086
Cell_653	6.68552e-98	3.71016e-24	1.58993e-50	2.39948e-88	4.17085e-24	2.50183e-25	1.16666e-89	1
Cell_654	0.471165	0.000726314	0.000595511	0.525339	0.000944552	0.000293743	0.000914335	2.18925e-05
Cell_655	1.87238e-51	0.400781	1.50869e-29	7.39898e-32	0.549821	0.0366651	4.56488e-32	0.0127328
Cell_656	9.27994e-60	0.12916	4.75248e-39	1.31389e-44	0.804563	0.047579	4.69307e-46	0.0186974
Cell_657	1.55601e-97	0.344412	7.88616e-50	1.61623e-77	0.605836	0.0357306	6.91075e-78	0.0140219
Cell_658	1.36018e-78	5.45495e-15	3.31896e-54	2.75139e-63	1.54195e-14	1.00742e-15	5.83991e-65	1
Cell_659	5.62839e-61	1.58808e-05	3.39582e-35	1.99716e-39	2.10461e-05	1.2418e-06	3.70169e-40	0.999962
Cell_660	3.20037e-77	0.943964	2.97828e-59	7.57239e-65	0.0517817	0.00305448	3.79312e-66	0.00119975
Cell_661	2.76912e-40	0.155473	0.0637223	3.76529e-12	0.585228	0.181998	9.20395e-13	0.0135783
Cell_662	5.56914e-103	7.23171e-05	6.36737e-68	2.64005e-80	5.98242e-06	3.53411e-07	6.27643e-80	0.999921
Cell_663	3.48807e-50	0.0556043	8.40886e-24	1.04704e-33	0.869937	0.0542751	1.54451e-34	0.020184
Cell_664	4.83214e-109	0.0803841	1.03877e-69	2.72348e-86	0.849602	0.0501459	2.71247e-86	0.0198683
Cell_665	1.04379e-44	9.74888e-13	1.39389e-28	6.92797e-27	7.0025e-12	5.18282e-13	3.00419e-28	1
Cell_666	5.38737e-106	0.141275	7.01085e-43	2.51348e-50	0.793057	0.0467704	5.77589e-51	0.0188975
Cell_667	2.96552e-69	0.338164	1.13948e-55	2.71701e-61	0.611594	0.0360734	1.10515e-62	0.0141692
Cell_668	1.31258e-77	0.407766	8.81354e-58	2.94421e-66	0.547291	0.0322768	3.16076e-68	0.0126663
Cell_669	0.466417	7.19357e-14	0.000584288	0.531657	1.1676e-12	0.000665609	0.000676782	2.70524e-14
Cell_670	3.92532e-36	0.0520063	4.328e-17	2.55605e-17	0.872831	0.0521096	9.7041e-18	0.0230528
Cell_671	4.65311e-43	0.388519	5.28672e-29	1.47529e-29	0.564961	0.0333477	3.18116e-31	0.0131725
Cell_672	5.99775e-44	9.66091e-13	5.74578e-32	4.79867e-32	7.66291e-12	4.56699e-13	1.74855e-32	1
Cell_673	1.75263e-29	3.88268e-45	0.947136	1.35282e-12	3.65622e-44	0.0528638	4.49271e-14	8.47005e-46
Cell_674	2.1031e-38	0.927514	2.6296e-29	2.37355e-32	0.0669697	0.00396153	1.79904e-33	0.00155427
Cell_675	1.77171e-60	9.06827e-05	1.02715e-35	2.41933e-44	0.000246916	0.999463	1.74816e-45	0.000198937
Cell_676	6.94477e-83	0.511381	2.22155e-66	3.88089e-76	0.451517	0.0266515	2.29508e-77	0.0104507
Cell_677	4.14512e-77	1.04124e-21	5.3586e-47	2.92715e-50	1.01329e-20	5.99404e-22	2.97147e-50	1
Cell_678	6.9383e-64	0.560985	9.11126e-29	3.28287e-27	0.405651	0.023972	1.88609e-28	0.00939246
Cell_679	5.99651e-58	0.286074	3.79578e-34	4.31087e-40	0.658865	0.0398105	3.07352e-41	0.015251
Cell_680	1.48612e-68	0.00288707	3.15493e-41	1.19028e-53	0.0471952	0.0027849	1.26233e-54	0.947133
Cell_681	6.73584e-79	4.27462e-09	4.82603e-44	1.6658e-51	2.75212e-08	1.62713e-09	6.73512e-52	1
Cell_682	2.03118e-54	0.97377	2.12509e-51	7.67289e-50	0.0242387	0.00143005	4.55669e-51	0.000561241
Cell_683	7.55398e-55	0.0802759	1.7612e-32	5.74725e-37	0.849635	0.050376	1.41473e-37	0.0197129
Cell_684	1.18187e-51	0.00120234	8.55796e-31	1.02492e-39	0.00891113	0.00306672	2.42233e-41	0.98682
Cell_685	3.63921e-25	0.949004	6.42178e-18	3.60859e-17	0.04708	0.00282403	7.43835e-18	0.00109204
Cell_686	2.02315e-88	0.114904	4.607e-79	3.80317e-79	0.817879	0.0482386	8.10223e-81	0.018979
Cell_687	1.87604e-84	0.17678	9.15851e-56	1.13359e-61	0.760679	0.0448768	5.22024e-62	0.0176646
Cell_688	2.45539e-15	1.16003e-31	0.0131818	0.954114	1.93297e-31	0.00382618	0.0288782	4.49995e-33
Cell_689	6.88339e-39	6.14738e-08	3.47411e-32	1.79968e-31	4.11892e-07	2.4394e-08	7.78953e-33	1
Cell_690	1.6306e-56	0.229836	1.2383e-46	1.05182e-44	0.700767	0.0413311	2.69526e-46	0.028066
Cell_691	1.58734e-71	0.188948	2.7779e-48	3.15749e-54	0.749495	0.0442072	2.64886e-55	0.0173489
Cell_692	2.75154e-57	0.000116841	8.5865e-42	1.13638e-44	0.00178166	0.000105132	5.26237e-46	0.997996
Cell_693	1.2432e-18	9.77023e-36	0.0171255	0.94415	8.51085e-37	0.00120717	0.0375172	1.97045e-38
Cell_694	4.51923e-108	0.0734821	8.32321e-61	2.39159e-73	0.856206	0.0504947	3.67913e-73	0.0198171
Cell_695	1.68942e-18	6.49186e-35	0.0170684	0.944886	9.18282e-34	0.000694668	0.0373513	2.12999e-35
Cell_696	6.69123e-125	0.121538	3.66867e-80	8.5052e-111	0.811784	0.047889	3.52916e-112	0.0187893
Cell_697	1.55675e-44	0.053814	2.86562e-32	2.04796e-34	0.874266	0.0516649	4.88249e-36	0.0202552
Cell_698	1.20248e-25	2.86484e-25	3.37055e-05	8.10878e-11	3.2164e-24	0.999966	4.16843e-12	7.44402e-26
Cell_699	1.46335e-89	0.39341	8.28405e-55	2.17372e-63	0.560518	0.0330765	2.39364e-64	0.0129958
Cell_700	7.41975e-63	0.454184	5.20472e-40	2.13521e-45	0.503532	0.0297077	1.57239e-46	0.0125772
Cell_701	6.60493e-55	0.522129	1.06493e-27	1.23516e-32	0.441167	0.0263384	8.55439e-33	0.0103659
Cell_702	1.76745e-63	0.352787	8.29588e-48	1.92723e-46	0.595674	0.0352168	1.45867e-47	0.0163215
Cell_703	1.37346e-16	0.485805	3.2237e-11	5.86607e-10	0.470495	0.0327362	7.22807e-12	0.0109638
Cell_704	2.28227e-107	0.464987	8.45546e-82	2.44311e-88	0.494408	0.0291562	2.27257e-89	0.0114491
Cell_705	6.53528e-88	0.451878	6.62059e-50	3.90672e-81	0.50652	0.0298746	7.7581e-83	0.0117272
Cell_706	1.18116e-75	0.0612492	3.72152e-32	1.31769e-54	0.861658	0.050832	1.46932e-55	0.0262607
Cell_707	1.73277e-74	0.463912	5.43004e-59	2.14709e-60	0.495404	0.0292185	5.03622e-62	0.0114662
Cell_708	1.25639e-63	0.0547119	5.24076e-25	6.65182e-34	0.873336	0.0516205	4.4104e-34	0.0203313
Cell_709	4.9023e-67	0.952989	7.80385e-29	3.7714e-49	0.0433943	0.00261138	1.43505e-49	0.00100537
Cell_710	1.52178e-22	2.50399e-32	0.0508222	0.83729	1.53269e-31	0.000842885	0.111045	3.5478e-33
Cell_711	2.1731e-109	6.58362e-11	8.57523e-72	2.36182e-80	6.29056e-10	3.71336e-11	3.62967e-81	1
Cell_712	2.76387e-63	0.770731	3.09394e-46	5.7095e-51	0.20985	0.0125876	3.47675e-52	0.00683195
Cell_713	2.59533e-73	0.49446	8.03716e-36	4.96109e-52	0.466967	0.0277579	8.16941e-53	0.0108155
Cell_714	1.02075e-89	0.340735	3.10099e-60	1.86284e-71	0.609232	0.0359317	1.7992e-72	0.0141009
Cell_715	4.34626e-32	0.222638	1.05345e-24	1.37676e-22	0.717413	0.0423812	2.30719e-24	0.0175672
Cell_716	5.10779e-53	0.141324	5.71337e-38	1.17306e-38	0.793308	0.0467981	9.93495e-40	0.0185701
Cell_717	1.75287e-29	2.07319e-14	0.0159299	0.947251	4.89039e-15	0.00195032	0.0348688	1.22152e-16
Cell_718	1.22887e-65	2.25206e-15	2.04406e-38	4.41199e-38	2.0152e-16	1.2127e-17	8.13654e-40	1
Cell_719	2.34378e-63	8.91162e-10	4.62057e-29	3.34756e-32	4.76971e-09	2.8263e-10	1.32372e-33	1
Cell_720	1.29159e-73	0.532693	2.21076e-37	8.10133e-41	0.431684	0.0255359	1.21749e-40	0.0100863
Cell_721	4.90617e-05	5.63948e-40	0.00166437	0.994561	8.00519e-40	8.16615e-05	0.00364434	1.8783e-41
Cell_722	2.80723e-68	0.944308	1.41856e-42	6.27759e-61	0.0514661	0.00303524	4.01301e-62	0.00119117
Cell_723	4.8748e-61	0.990694	5.46755e-32	2.55894e-34	0.00859941	0.000507629	5.84688e-35	0.000199301
Cell_724	5.80138e-66	0.0670849	1.66546e-46	2.06623e-58	0.862116	0.0508433	3.18237e-60	0.0199557
Cell_725	1.01783e-116	3.1411e-15	2.2715e-82	6.53779e-90	3.57881e-15	2.11108e-16	1.34692e-90	1
Cell_726	7.58011e-40	2.73047e-25	1.09873e-10	3.45642e-16	2.03462e-24	1	1.11464e-16	4.71229e-26
Cell_727	6.28098e-05	1.26074e-25	0.00414351	0.986407	7.71298e-25	0.000399642	0.0089871	1.78929e-26
Cell_728	2.79798e-57	0.09016	2.28282e-34	1.0608e-40	0.840619	0.0496675	8.71837e-41	0.0195539
Cell_729	3.03364e-104	0.506068	1.49861e-78	2.63516e-83	0.456448	0.0269183	5.84573e-84	0.0105654
Cell_730	2.56504e-62	0.132872	2.22398e-24	1.37342e-37	0.800959	0.0476113	6.01561e-38	0.0185586
Cell_731	4.0175e-59	0.233202	5.38335e-44	1.0388e-44	0.708302	0.0420616	3.48968e-45	0.0164338
Cell_732	5.62284e-80	4.4438e-08	3.53528e-42	2.99271e-51	3.10706e-07	1.8326e-08	8.24473e-52	1
Cell_733	4.77795e-52	0.507801	4.36728e-27	7.45365e-35	0.454646	0.0270255	1.12159e-35	0.0105282
Cell_734	1.79717e-31	2.83993e-35	0.0542721	0.825145	2.484e-34	0.00263381	0.117949	5.76328e-36
Cell_735	4.72535e-50	2.79551e-27	1.55422e-20	2.43431e-24	1.06447e-26	1	1.93808e-24	2.46471e-28
Cell_736	1.26109e-79	0.0761529	7.84699e-60	5.29389e-69	0.608279	0.0358749	1.38072e-70	0.279693
Cell_737	5.60175e-67	0.700078	3.67674e-43	8.66652e-55	0.277156	0.0163469	1.82634e-55	0.00641869
Cell_738	2.66621e-30	9.27343e-29	5.01001e-18	2.50044e-20	3.49679e-28	1	1.06237e-21	8.09807e-30
Cell_739	1.18604e-54	0.184508	2.71977e-27	3.23948e-32	0.752707	0.0452963	1.16366e-32	0.0174877
Cell_740	2.71934e-75	0.200076	3.6759e-43	2.84646e-44	0.738294	0.043552	2.93695e-44	0.0180785
Cell_741	6.80698e-134	0.176271	4.28674e-77	2.79653e-93	0.761091	0.0450216	2.7609e-94	0.0176164
Cell_742	7.57017e-51	1.65534e-08	3.68922e-30	2.72303e-30	1.13608e-07	6.71662e-09	8.24086e-31	1
Cell_743	6.77961e-54	7.81076e-10	6.30211e-43	1.01037e-47	9.68177e-10	5.72545e-11	2.40685e-49	1
Cell_744	1.65442e-49	0.0716103	3.6109e-19	4.30686e-18	0.853003	0.050705	7.47479e-19	0.0246817
Cell_745	2.03278e-87	0.226652	8.81882e-56	7.47185e-70	0.71466	0.0421467	6.82459e-71	0.0165412
Cell_746	2.92825e-51	0.743192	9.88797e-44	5.05677e-43	0.237309	0.0140044	1.05653e-44	0.00549548
Cell_747	2.31707e-34	1.79123e-06	0.0117093	4.75021e-13	1.67388e-06	0.988287	5.95109e-14	4.71163e-08
Cell_748	8.71196e-22	0.0992134	7.65035e-11	2.64717e-18	0.827354	0.0535542	1.01165e-19	0.0198783
Cell_749	1.64852e-113	0.227094	4.2514e-70	1.54992e-94	0.714253	0.0421233	1.1978e-95	0.0165304
Cell_750	6.49273e-75	0.120864	5.30335e-31	6.64038e-42	0.812379	0.0479281	8.55484e-42	0.0188291
Cell_751	4.34679e-16	2.36623e-24	1.9869e-08	1.40748e-08	1.02697e-23	1	1.01008e-09	2.76493e-25
Cell_752	9.14506e-88	0.093546	9.17879e-71	2.61157e-70	0.837669	0.0493987	4.0946e-71	0.0193865
Cell_753	6.40242e-39	4.84921e-18	0.000547455	1.11891e-16	9.28028e-20	0.999453	5.40813e-17	2.14807e-21
Cell_754	6.53584e-75	0.191412	2.35722e-64	5.71885e-63	0.747149	0.0441206	2.86178e-64	0.0173185
Cell_755	1.27497e-53	0.179823	6.96955e-25	5.84015e-42	0.757093	0.0447252	2.26752e-43	0.0183586
Cell_756	2.06745e-25	5.79364e-32	0.0811413	0.776046	9.53374e-31	0.00524296	0.13757	2.21792e-32
Cell_757	1.10372e-110	0.945467	2.41884e-62	1.39824e-68	0.0503941	0.00297195	1.76167e-69	0.00116645
Cell_758	1.74637e-12	1.51372e-27	0.0258877	0.9173	2.31952e-26	0.00101755	0.0557948	5.4434e-28
Cell_759	2.17939e-100	0.532055	1.96618e-63	2.80238e-67	0.432432	0.0255047	3.67172e-67	0.010009
Cell_760	1.12731e-47	0.151853	3.40791e-33	1.10296e-38	0.783771	0.0462363	2.08699e-40	0.0181399
Cell_761	2.66192e-80	0.00128471	5.62883e-50	2.73492e-64	0.000175082	1.03264e-05	1.13759e-65	0.99853
Cell_762	2.13717e-102	2.4703e-15	3.37187e-77	1.3938e-77	2.69357e-14	1.58939e-15	4.65753e-78	1
Cell_763	3.63411e-45	0.0632724	4.95518e-29	2.22648e-28	0.865418	0.0510712	1.05468e-28	0.0202382
Cell_764	1.12378e-08	5.21574e-26	0.00827422	0.972687	2.87031e-25	0.00091222	0.0181268	6.64888e-27
Cell_765	5.90076e-85	0.841248	7.75833e-52	6.51426e-52	0.14669	0.0086534	1.67826e-51	0.00340896
Cell_766	0.000149236	8.84752e-21	0.00897644	0.970791	1.26476e-19	0.000426721	0.0196561	2.96351e-21
Cell_767	2.14681e-90	0.655037	2.84757e-35	1.10189e-62	0.318768	0.0188024	4.74801e-63	0.00739307
Cell_768	8.05695e-53	0.159788	3.18688e-37	3.40043e-42	0.775559	0.0466715	1.21711e-43	0.0179816
Cell_769	4.56575e-09	0.213956	0.000461237	1.96123e-05	0.664576	0.105446	5.35428e-07	0.0155414
Cell_770	4.65298e-73	0.328134	1.15116e-47	5.86479e-63	0.620878	0.0366187	1.22549e-64	0.0143699
Cell_771	2.43491e-106	3.85812e-05	1.30434e-49	3.22785e-75	0.000616941	3.63934e-05	9.07089e-75	0.999308
Cell_772	1.0097e-77	0.0607276	1.82693e-40	9.73518e-46	0.854155	0.0512353	3.08113e-46	0.0338824
Cell_773	7.96279e-13	6.06382e-34	0.0456203	0.852924	4.22651e-33	0.00177631	0.0996794	1.04538e-34
Cell_774	2.88277e-43	0.650771	7.70464e-15	1.53681e-20	0.322078	0.0196923	5.75675e-21	0.00745907
Cell_775	2.33098e-43	0.567006	6.92939e-26	1.71279e-28	0.397862	0.0257534	9.82558e-30	0.00937852
Cell_776	4.7559e-66	1.06427e-17	3.05854e-50	4.09289e-56	5.87331e-18	3.47549e-19	1.00176e-57	1
Cell_777	1.10717e-54	0.157532	2.33222e-32	1.87377e-39	0.778325	0.0460153	1.0444e-40	0.0181278
Cell_778	6.75463e-91	0.184629	2.55286e-47	5.42221e-68	0.753483	0.0444356	3.04593e-69	0.0174521
Cell_779	1.1497e-74	0.878409	5.56787e-22	1.52406e-24	0.111767	0.00723459	2.71239e-25	0.00258943
Cell_780	4.49743e-33	0.304077	1.01639e-25	1.39128e-23	0.623171	0.0580285	2.17937e-25	0.0147239
Cell_781	1.11237e-33	0.174534	0.104576	1.46259e-12	0.539875	0.167894	1.50582e-13	0.0131215
Cell_782	6.73556e-82	0.834791	9.38497e-51	8.00901e-60	0.152664	0.00900357	1.1e-60	0.00354148
Cell_783	9.1974e-38	2.08446e-12	1.75869e-05	3.33946e-16	1.91222e-11	0.999982	4.51166e-17	4.44267e-13
Cell_784	1.29548e-69	0.192265	8.74576e-19	8.03117e-21	0.745973	0.044459	6.54206e-22	0.0173032
Cell_785	1.62328e-64	0.294103	7.73981e-29	6.77027e-45	0.651365	0.0394277	3.49878e-46	0.0151036
Cell_786	1.28885e-54	2.948e-17	4.96964e-53	4.53314e-51	5.67679e-17	3.44785e-18	7.63028e-53	1
Cell_787	4.13344e-64	0.0613165	1.86383e-25	9.79306e-42	0.867079	0.0512309	1.48537e-42	0.0203735
Cell_788	7.04646e-29	4.20789e-11	0.635798	3.88784e-05	9.13123e-13	0.364159	4.28495e-06	6.44503e-14
Cell_789	4.34218e-41	0.268134	6.33988e-19	1.09186e-29	0.675217	0.04101	5.21609e-31	0.0156385
Cell_790	7.81329e-79	0.260127	2.98509e-47	7.39303e-64	0.683704	0.0403237	6.55141e-65	0.0158453
Cell_791	2.62048e-73	0.544965	3.01903e-46	5.72638e-64	0.42048	0.0248222	2.8172e-65	0.00973257
Cell_792	1.17984e-58	0.442412	8.4157e-28	4.17746e-43	0.463605	0.0274024	4.48609e-44	0.0665806
Cell_793	8.43504e-59	0.849902	1.3714e-48	2.98117e-51	0.138601	0.00827645	1.97106e-52	0.00322013
Cell_794	4.31646e-79	6.76473e-09	4.07404e-58	2.88895e-59	2.20608e-09	1.30653e-10	1.35246e-59	1
Cell_795	1.70448e-78	3.58226e-12	5.35529e-53	5.77529e-68	4.90166e-12	2.89079e-13	6.88027e-70	1
Cell_796	6.69815e-29	0.696534	1.75714e-23	1.61501e-21	0.276814	0.0192602	1.82015e-23	0.00739233
Cell_797	2.40953e-59	0.371411	1.51635e-41	7.47344e-47	0.580868	0.0342566	3.18339e-48	0.0134642
Cell_798	4.94279e-86	0.962184	5.43454e-47	1.80358e-62	0.0349439	0.00206118	4.76259e-63	0.000810538
Cell_799	1.65493e-42	1.25273e-08	3.00986e-25	3.3677e-33	7.38971e-08	1	2.90919e-34	1.71091e-09
Cell_800	4.82124e-09	2.15752e-27	0.00759582	0.975488	3.57692e-26	0.000274117	0.0166421	8.28143e-28
Cell_801	1.11921e-43	0.148052	2.30695e-19	9.99509e-21	0.786577	0.0470593	1.62572e-21	0.0183115
Cell_802	5.72457e-16	1.88412e-23	0.941697	3.94311e-14	7.60787e-24	0.0583028	2.6424e-16	1.76408e-25
Cell_803	5.09472e-67	0.997888	3.45705e-32	1.09289e-40	0.00194269	0.00011465	1.25257e-40	5.49306e-05
Cell_804	9.28973e-102	0.170946	1.7316e-66	9.44756e-78	0.766113	0.0452092	7.55022e-79	0.0177316
Cell_805	8.92263e-43	0.298849	2.26101e-26	7.2159e-31	0.61982	0.0668067	3.12277e-32	0.014525
Cell_806	1.11125e-85	0.053934	6.71437e-71	1.72059e-70	0.873997	0.0518205	1.50547e-71	0.0202489
Cell_807	2.21471e-74	0.525613	2.31348e-63	1.94618e-66	0.438388	0.0258529	1.12702e-66	0.0101466
Cell_808	4.93679e-51	0.567373	7.45231e-36	1.37512e-36	0.399745	0.0236149	1.56896e-37	0.00926661
Cell_809	3.05392e-71	0.00014097	1.74858e-29	8.57189e-49	0.000176068	3.1237e-05	4.79527e-50	0.999652
Cell_810	8.11317e-64	0.0550821	3.35178e-36	1.51716e-46	0.872595	0.0517058	4.82635e-48	0.0206172
Cell_811	5.74878e-76	0.0507647	3.28306e-44	1.39739e-53	0.877177	0.0517523	1.77158e-54	0.0203059
Cell_812	4.56109e-10	1.9771e-15	0.883313	5.07324e-10	1.58766e-14	0.116687	3.71469e-13	3.77089e-16
Cell_813	4.41676e-43	0.0679289	1.07992e-23	3.70828e-29	0.860957	0.0511777	1.14661e-29	0.0199368
Cell_814	5.3575e-12	5.74639e-27	0.0432421	0.860285	3.76813e-27	0.001852	0.0946208	8.81194e-29
Cell_815	0.0150757	2.17782e-06	0.00372671	0.972738	2.79549e-06	0.000393237	0.0080615	6.51422e-08
Cell_816	2.53108e-48	3.59621e-10	9.22403e-43	7.93597e-41	4.78766e-09	2.82512e-10	1.85863e-42	1
Cell_817	8.30696e-21	6.868e-43	0.95996	3.30561e-05	2.23e-43	0.0400044	2.47409e-06	5.16127e-45
Cell_818	1.6336e-81	0.814325	6.13843e-39	3.3756e-65	0.171571	0.010125	4.17303e-66	0.00397965
Cell_819	1.96899e-40	0.118084	7.35672e-26	2.66761e-33	0.81386	0.0485889	2.84449e-35	0.019467
Cell_820	6.02323e-60	0.0580231	2.98866e-15	5.31277e-35	0.86927	0.0523108	4.91445e-36	0.0203961
Cell_821	3.45629e-78	0.635527	1.03647e-50	1.79457e-71	0.336739	0.0199037	1.74317e-73	0.00783029
Cell_822	1.24798e-67	0.0751687	6.14483e-34	2.57026e-43	0.85464	0.0504107	3.48866e-44	0.0197802
Cell_823	1.65691e-60	2.89959e-08	6.62266e-12	3.81273e-13	1.75418e-09	1	1.80023e-13	4.06096e-11
Cell_824	7.65843e-34	0.180713	4.0823e-11	7.10567e-12	0.00578218	0.813371	9.80199e-12	0.000134609
Cell_825	3.47859e-40	0.861117	1.55587e-24	5.31155e-29	0.128303	0.00759866	1.65194e-30	0.00298087
Cell_826	2.28484e-89	4.6318e-10	1.77383e-55	4.24035e-65	4.72193e-09	2.78497e-10	1.22985e-65	1
Cell_827	1.13894e-74	0.652969	3.59566e-48	3.74671e-56	0.320553	0.0189047	1.23726e-56	0.00757383
Cell_828	2.32156e-13	6.84742e-12	0.00757149	0.974804	7.67429e-11	0.00103851	0.0165855	1.77776e-12
Cell_829	1.11249e-59	0.645727	6.37997e-22	8.00142e-27	0.327102	0.0195698	1.25497e-27	0.00760158
Cell_830	1.42091e-102	3.34056e-07	5.26076e-67	1.51805e-80	1.7686e-07	1.04309e-08	4.68374e-81	0.999999
Cell_831	2.20358e-52	0.0655917	1.31339e-25	9.56274e-26	0.86311	0.0512547	8.86038e-26	0.0200433
Cell_832	5.78478e-52	0.237013	1.79493e-31	2.03484e-35	0.70489	0.0417113	2.87201e-36	0.0163858
Cell_833	2.25301e-66	0.100163	7.36467e-30	1.32957e-47	0.0380166	0.00224495	3.6782e-48	0.859575
Cell_834	5.15415e-42	0.673886	2.89507e-10	5.13785e-18	0.244432	0.0760149	2.74246e-18	0.00566779
Cell_835	8.28505e-68	1.70087e-12	4.17622e-32	2.88363e-39	2.42415e-11	1.43504e-12	8.58734e-40	1
Cell_836	1.49692e-94	0.0995461	9.69199e-53	5.13624e-58	0.832	0.0490665	2.05654e-58	0.0193878
Cell_837	1.3327e-39	0.010488	1.89398e-10	7.57157e-25	0.0258707	0.96304	2.69983e-25	0.00060158
Cell_838	5.52093e-103	3.27791e-46	3.75614e-81	7.15998e-82	4.80251e-45	2.83272e-46	1.50559e-82	1
Cell_839	1.28106e-25	1.20881e-43	0.00699932	3.50114e-18	2.04582e-42	0.993001	2.16775e-19	4.73504e-44
Cell_840	2.59327e-66	0.2053	2.66158e-35	5.34217e-49	0.733538	0.0441428	1.30708e-49	0.0170193
Cell_841	9.43749e-33	3.45345e-37	1.75886e-19	6.52459e-21	3.76087e-38	1	4.69186e-22	8.70637e-40
Cell_842	2.0773e-84	0.171451	3.3938e-56	9.31855e-62	0.765537	0.0451515	1.61678e-62	0.0178603
Cell_843	8.27781e-57	4.91729e-11	1.32849e-26	1.26174e-35	1.20388e-10	7.20255e-12	2.7491e-36	1
Cell_844	3.418e-70	2.27849e-34	7.60049e-05	3.08532e-34	3.2107e-33	0.999924	1.60024e-34	7.50836e-35
Cell_845	1.99574e-49	0.335386	2.91453e-17	2.42698e-23	0.613422	0.0366224	1.80785e-23	0.0145695
Cell_846	1.19504e-64	0.897173	8.05045e-39	1.68867e-57	0.0950121	0.00561203	3.3435e-58	0.00220334
Cell_847	2.19871e-98	5.22355e-19	1.13142e-71	4.77948e-76	6.00664e-18	3.5423e-19	1.50264e-76	1
Cell_848	4.60324e-65	1.27403e-05	3.21785e-31	1.8027e-39	4.89262e-05	0.999937	9.83332e-40	1.13254e-06
