cell	Node 0	Node 1	Node 2
Cell_1698	2.21579e-61	0.646443	0.353557
Cell_1699	2.51009e-70	0.646443	0.353557
Cell_1700	1.79054e-38	1	3.36714e-15
Cell_1701	1.9603e-27	2.68324e-33	1
Cell_1702	6.22204e-54	5.97344e-06	0.999994
Cell_1703	2.35049e-44	1	1.07638e-13
Cell_1704	0.993643	2.69987e-34	0.00635687
Cell_1705	9.55139e-69	1.78126e-43	1
Cell_1706	2.12444e-65	0.64655	0.35345
Cell_1707	2.96721e-56	0.646409	0.353591
Cell_1708	2.7926e-16	0.644358	0.355642
Cell_1709	1.91309e-17	0.454454	0.545546
Cell_1710	3.33089e-52	0.648298	0.351702
Cell_1711	2.01136e-41	0.646522	0.353478
Cell_1712	5.35279e-59	0.646441	0.353559
Cell_1713	3.5699e-51	0.64643	0.35357
Cell_1714	2.06615e-11	1.39977e-19	1
Cell_1715	6.66835e-44	0.646305	0.353695
Cell_1716	2.0117e-55	0.999402	0.000597807
Cell_1717	6.33168e-78	0.656058	0.343942
Cell_1718	1.72786e-10	6.96203e-21	1
Cell_1719	7.12904e-57	0.646297	0.353703
Cell_1720	7.0004e-72	1	3.72058e-09
Cell_1721	6.53325e-17	5.59996e-24	1
Cell_1722	1.54657e-17	1	1.41094e-07
Cell_1723	6.68494e-55	1	2.77733e-08
Cell_1724	1.62055e-47	0.646439	0.353561
Cell_1725	1.17179e-90	0.646437	0.353563
Cell_1726	0.99986	1.55952e-20	0.000140333
Cell_1727	1.95883e-44	0.649282	0.350718
Cell_1728	1.3036e-72	1	1.43016e-27
Cell_1729	7.92024e-24	0.621447	0.378553
Cell_1730	9.19768e-44	0.646176	0.353824
Cell_1731	6.02176e-54	0.646479	0.353521
Cell_1732	2.55557e-45	0.646444	0.353556
Cell_1733	2.06777e-05	1.64236e-57	0.999979
Cell_1734	6.05886e-70	0.999989	1.0771e-05
Cell_1735	2.34297e-42	0.639548	0.360452
Cell_1736	4.06706e-27	1.6054e-14	1
Cell_1737	5.50378e-35	0.646351	0.353649
Cell_1738	1.13256e-36	0.999994	5.82527e-06
Cell_1739	2.70614e-39	1	1.07609e-07
Cell_1740	5.06987e-32	0.608977	0.391023
Cell_1741	7.1873e-60	1	8.94856e-26
Cell_1742	6.56408e-66	0.646439	0.353561
Cell_1743	3.51874e-68	0.64643	0.35357
Cell_1744	6.29125e-56	0.646507	0.353493
Cell_1745	1.29952e-16	0.785005	0.214995
Cell_1746	1.34281e-107	1	2.35459e-31
Cell_1747	1.73869e-32	0.645815	0.354185
Cell_1748	2.12887e-66	1	2.42061e-16
Cell_1749	4.90288e-47	0.335606	0.664394
Cell_1750	5.54965e-38	0.646436	0.353564
Cell_1751	0.999622	9.28843e-36	0.000377999
Cell_1752	9.82127e-72	0.646418	0.353582
Cell_1753	1.0993e-60	0.646307	0.353693
Cell_1754	1.88867e-102	1	1.22237e-37
Cell_1755	3.1698e-50	0.646296	0.353704
Cell_1756	3.4252e-61	0.649521	0.350479
Cell_1757	3.1437e-81	1	1.64793e-16
Cell_1758	1.50757e-43	0.646709	0.353291
Cell_1759	1.12569e-65	0.646416	0.353584
Cell_1760	1.93567e-47	0.646331	0.353669
Cell_1761	1.06063e-42	0.999997	2.91592e-06
Cell_1762	5.20117e-41	0.646408	0.353592
Cell_1763	2.1115e-64	0.651177	0.348823
Cell_1764	1.84286e-15	0.642442	0.357558
Cell_1765	1.9455e-07	0.63416	0.36584
Cell_1766	4.75702e-40	0.646404	0.353596
Cell_1767	8.59339e-28	0.642465	0.357535
Cell_1768	1.67434e-28	3.39199e-17	1
Cell_1769	1.62526e-08	0.626527	0.373473
Cell_1770	9.93814e-07	3.79934e-07	0.999999
Cell_1771	5.40761e-38	1	8.59756e-10
Cell_1772	8.5294e-55	0.0854347	0.914565
Cell_1773	3.77277e-16	6.04587e-23	1
Cell_1774	2.07393e-07	2.67905e-21	1
Cell_1775	3.19992e-78	0.646431	0.353569
Cell_1776	3.15714e-54	0.646013	0.353987
Cell_1777	5.16757e-31	0.646344	0.353656
Cell_1778	8.64327e-41	0.645585	0.354415
Cell_1779	2.06085e-53	0.646467	0.353533
Cell_1780	1.17273e-41	0.646419	0.353581
Cell_1781	0.997901	6.38039e-40	0.00209925
Cell_1782	2.21812e-25	0.645815	0.354185
Cell_1783	5.55667e-53	0.646443	0.353557
Cell_1784	2.17344e-30	0.646418	0.353582
Cell_1785	2.23118e-61	0.640893	0.359107
Cell_1786	3.3505e-16	0.0451378	0.954862
Cell_1787	6.82571e-73	0.997667	0.00233278
Cell_1788	2.16131e-37	0.646422	0.353578
Cell_1789	1.79503e-92	1	2.10746e-17
Cell_1790	6.29804e-14	2.49254e-26	1
Cell_1791	7.69567e-51	0.645025	0.354975
Cell_1792	6.83165e-60	0.646463	0.353537
Cell_1793	4.28707e-53	0.646564	0.353436
Cell_1794	1.55018e-64	0.786505	0.213495
Cell_1795	4.9972e-42	0.786507	0.213493
Cell_1796	1.91086e-49	0.315891	0.684109
Cell_1797	3.62709e-30	0.646292	0.353708
Cell_1798	0.998884	4.22717e-40	0.00111624
Cell_1799	2.87494e-07	4.42855e-22	1
Cell_1800	1.20397e-29	0.64648	0.35352
Cell_1801	2.30116e-58	0.646443	0.353557
Cell_1802	5.85824e-42	0.999999	1.44847e-06
Cell_1803	7.06953e-53	0.99981	0.000189662
Cell_1804	1.35069e-62	0.644062	0.355938
Cell_1805	5.33977e-41	0.646482	0.353518
Cell_1806	1.52389e-58	0.651274	0.348726
Cell_1807	5.9689e-10	4.20939e-24	1
Cell_1808	1.95884e-37	0.646549	0.353451
Cell_1809	4.83231e-77	0.646424	0.353576
Cell_1810	1.52249e-119	1	8.47961e-42
Cell_1811	4.89105e-70	0.646456	0.353544
Cell_1812	9.57004e-49	0.646405	0.353595
Cell_1813	2.72832e-87	0.646486	0.353514
Cell_1814	1.44563e-14	0.644762	0.355238
Cell_1815	0.995018	1.97252e-11	0.00498196
Cell_1816	2.90175e-22	0.644539	0.355461
Cell_1817	8.42337e-47	0.645767	0.354233
Cell_1818	5.02137e-12	1.90748e-28	1
Cell_1819	1.14536e-63	0.646481	0.353519
Cell_1820	4.85455e-19	0.998417	0.00158306
Cell_1821	8.5756e-70	1	1.88642e-13
Cell_1822	2.01779e-47	0.646253	0.353747
Cell_1823	3.88248e-28	0.64527	0.35473
Cell_1824	0.997856	1.20263e-26	0.00214431
Cell_1825	7.51782e-74	0.646447	0.353553
Cell_1826	0.000685729	9.83635e-41	0.999314
Cell_1827	4.26203e-29	0.646177	0.353823
Cell_1828	4.47228e-44	0.645846	0.354154
Cell_1829	5.94621e-52	0.976613	0.0233872
Cell_1830	1.037e-38	0.64617	0.35383
Cell_1831	4.36251e-40	0.621352	0.378648
Cell_1832	3.66053e-81	0.646451	0.353549
Cell_1833	0.00111995	9.21246e-10	0.99888
Cell_1834	4.13366e-50	0.646344	0.353656
Cell_1835	5.10677e-62	0.645857	0.354143
Cell_1836	6.05429e-34	0.646415	0.353585
Cell_1837	0.996461	1.31026e-30	0.00353884
Cell_1838	2.84465e-10	4.01173e-19	1
Cell_1839	1.01884e-53	0.999199	0.000800912
Cell_1840	7.85636e-17	0.637454	0.362546
Cell_1841	6.53483e-22	0.645585	0.354415
Cell_1842	2.31783e-100	0.999339	0.000661227
Cell_1843	6.60862e-26	0.643274	0.356726
Cell_1844	5.90306e-64	1	1.51717e-09
Cell_1845	1.75e-33	0.646285	0.353715
Cell_1846	3.13846e-28	6.32947e-53	1
Cell_1847	8.33597e-28	3.42977e-10	1
Cell_1848	1.40087e-18	0.641365	0.358635
Cell_1849	9.0606e-22	9.42909e-14	1
Cell_1850	1.10948e-71	0.646351	0.353649
Cell_1851	4.05449e-37	0.64644	0.35356
Cell_1852	5.11765e-23	3.50418e-09	1
Cell_1853	0.995652	2.23782e-34	0.00434788
Cell_1854	4.72998e-77	1	1.17643e-13
Cell_1855	1.22237e-06	0.454152	0.545847
Cell_1856	0.999424	1.06262e-17	0.000575891
Cell_1857	0.999281	7.57207e-25	0.00071908
Cell_1858	3.0317e-99	1	2.92072e-14
Cell_1859	5.66078e-24	0.935513	0.0644871
Cell_1860	8.03223e-07	0.586717	0.413282
Cell_1861	1.41261e-51	0.64648	0.35352
Cell_1862	6.11854e-56	0.646417	0.353583
Cell_1863	3.68612e-92	0.647746	0.352254
Cell_1864	2.32418e-23	0.646341	0.353659
Cell_1865	6.49932e-39	0.646337	0.353663
Cell_1866	0.997894	1.06749e-27	0.00210558
Cell_1867	6.04741e-46	0.646468	0.353532
Cell_1868	2.53421e-18	0.984692	0.0153082
Cell_1869	9.80047e-39	0.64634	0.35366
Cell_1870	2.21756e-14	0.608675	0.391325
Cell_1871	4.85264e-56	0.646427	0.353573
Cell_1872	5.8702e-72	1	4.99232e-17
Cell_1873	2.60709e-37	0.646458	0.353542
Cell_1874	0.998492	3.73291e-27	0.00150848
Cell_1875	2.57981e-58	0.0458406	0.954159
Cell_1876	6.79995e-72	0.646157	0.353843
Cell_1877	4.43449e-45	0.646322	0.353678
Cell_1878	9.71818e-31	0.0111524	0.988848
Cell_1879	0.999177	1.86778e-39	0.000822658
Cell_1880	2.4584e-30	0.663071	0.336929
Cell_1881	1.87237e-37	0.648977	0.351023
Cell_1882	1.95228e-22	1.47526e-29	1
Cell_1883	1.443e-39	0.646259	0.353741
Cell_1884	4.33544e-37	1	4.18014e-08
Cell_1885	1.11437e-20	4.24654e-32	1
Cell_1886	5.01679e-23	0.645962	0.354038
Cell_1887	1.83602e-39	0.641752	0.358248
Cell_1888	3.2862e-23	0.62125	0.37875
Cell_1889	4.60051e-54	0.646482	0.353518
Cell_1890	3.22098e-44	0.784532	0.215468
Cell_1891	1.64907e-60	0.64639	0.35361
Cell_1892	8.68418e-23	0.644833	0.355167
Cell_1893	1.68198e-37	0.646547	0.353453
Cell_1894	3.67136e-73	0.646317	0.353683
Cell_1895	2.1257e-36	2.07714e-11	1
Cell_1896	7.55261e-77	0.646437	0.353563
Cell_1897	1.41524e-86	0.646437	0.353563
Cell_1898	2.29526e-30	0.999188	0.000811991
Cell_1899	1.00327e-88	1	3.89406e-09
Cell_1900	4.55154e-44	0.646397	0.353603
Cell_1901	0.952396	5.0077e-23	0.0476042
Cell_1902	3.44881e-16	1	1.46305e-08
Cell_1903	2.86359e-51	1.8451e-14	1
Cell_1904	1.20732e-39	0.645704	0.354296
Cell_1905	1.07235e-14	0.645443	0.354557
Cell_1906	8.98533e-31	0.646301	0.353699
Cell_1907	6.70566e-63	0.646416	0.353584
Cell_1908	7.75778e-31	0.645878	0.354122
Cell_1909	1.44392e-70	1	6.4772e-16
Cell_1910	5.9331e-51	0.646356	0.353644
Cell_1911	0.998838	2.24166e-20	0.00116159
Cell_1912	1.03069e-19	0.64544	0.35456
Cell_1913	1.06007e-43	0.646416	0.353584
Cell_1914	1.47232e-59	0.646453	0.353547
Cell_1915	1.79921e-63	0.646443	0.353557
Cell_1916	1.69425e-46	0.646418	0.353582
Cell_1917	1.28422e-23	1	4.58204e-13
Cell_1918	2.35998e-14	0.644444	0.355556
Cell_1919	0.982197	2.36223e-17	0.0178032
Cell_1920	0.999235	3.08884e-34	0.000765298
Cell_1921	1.5094e-11	0.996795	0.00320493
Cell_1922	1.96715e-104	0.646404	0.353596
Cell_1923	5.0848e-36	0.646328	0.353672
Cell_1924	6.60507e-76	0.646473	0.353527
Cell_1925	2.63153e-85	0.646445	0.353555
Cell_1926	1.65586e-64	5.59926e-24	1
Cell_1927	1.47505e-45	0.642364	0.357636
Cell_1928	1.2446e-57	0.998507	0.0014926
Cell_1929	1.39679e-48	0.646315	0.353685
Cell_1930	2.60125e-27	0.645922	0.354078
Cell_1931	1.68484e-30	0.646176	0.353824
Cell_1932	0.999882	2.56972e-40	0.000118121
Cell_1933	4.03967e-33	0.646316	0.353684
Cell_1934	1.21362e-86	1	5.99418e-09
Cell_1935	0.998823	1.27626e-28	0.00117675
Cell_1936	9.33552e-49	0.64644	0.35356
Cell_1937	1.53571e-71	0.646587	0.353413
Cell_1938	0.999904	1.76699e-18	9.57485e-05
Cell_1939	1.55611e-24	0.646021	0.353979
Cell_1940	2.13167e-23	0.643889	0.356111
Cell_1941	0.999158	1.55451e-17	0.000842388
Cell_1942	7.83857e-52	0.646396	0.353604
Cell_1943	2.10766e-52	0.646431	0.353569
Cell_1944	3.3166e-26	4.84489e-15	1
Cell_1945	1.14866e-75	0.646539	0.353461
Cell_1946	9.66947e-34	0.626401	0.373599
Cell_1947	1.14511e-53	1	2.12832e-14
Cell_1948	1.50632e-43	0.6464	0.3536
Cell_1949	1.08153e-50	0.999951	4.9223e-05
Cell_1950	4.46714e-09	2.76605e-29	1
Cell_1951	1.95305e-27	0.641371	0.358629
Cell_1952	7.03018e-75	0.646428	0.353572
Cell_1953	1.25968e-77	0.646443	0.353557
Cell_1954	1.11141e-12	7.26039e-28	1
Cell_1955	2.13379e-38	0.644833	0.355167
Cell_1956	6.16732e-37	0.646444	0.353556
Cell_1957	2.59143e-31	0.651195	0.348805
Cell_1958	9.43389e-45	0.646433	0.353567
Cell_1959	1.03325e-91	0.99877	0.00123009
Cell_1960	2.06673e-25	0.647613	0.352387
Cell_1961	1.81067e-40	0.646425	0.353575
Cell_1962	1.47954e-19	4.84901e-17	1
Cell_1963	1.28729e-56	0.646365	0.353635
Cell_1964	1.06002e-20	0.645803	0.354197
Cell_1965	5.67454e-27	0.641295	0.358705
Cell_1966	4.15802e-60	1	9.2452e-10
Cell_1967	1.88374e-43	0.646344	0.353656
Cell_1968	2.24948e-57	0.645776	0.354224
Cell_1969	6.94981e-48	0.646431	0.353569
Cell_1970	2.09672e-24	5.80615e-27	1
Cell_1971	1.8024e-18	0.645718	0.354282
Cell_1972	4.20365e-44	0.64611	0.35389
Cell_1973	1.89959e-40	0.629156	0.370844
Cell_1974	6.10895e-37	0.645947	0.354053
Cell_1975	4.39205e-23	1	3.57497e-10
Cell_1976	4.29484e-72	0.64607	0.35393
Cell_1977	1.2643e-51	0.646252	0.353748
Cell_1978	5.93119e-45	0.999998	1.54563e-06
Cell_1979	2.04772e-41	0.16685	0.83315
Cell_1980	7.36086e-29	0.999997	2.68957e-06
Cell_1981	3.82763e-16	0.645286	0.354714
Cell_1982	1.78592e-68	1	5.89357e-09
Cell_1983	2.61367e-28	0.646346	0.353654
Cell_1984	1.81105e-88	0.646469	0.353531
Cell_1985	5.67233e-44	0.64657	0.35343
Cell_1986	8.45035e-56	0.646445	0.353555
Cell_1987	2.53285e-57	1	7.77724e-14
Cell_1988	2.25329e-40	0.646743	0.353257
Cell_1989	0.992154	2.1205e-24	0.00784557
Cell_1990	1.67876e-20	0.645963	0.354037
Cell_1991	6.84716e-16	0.608488	0.391512
Cell_1992	1.34193e-31	0.454187	0.545813
Cell_1993	3.2164e-78	0.646433	0.353567
Cell_1994	1.62342e-41	0.646444	0.353556
Cell_1995	1.99351e-55	0.647294	0.352706
Cell_1996	4.23834e-50	1.84808e-20	1
Cell_1997	1.62879e-60	0.646443	0.353557
Cell_1998	8.51077e-43	0.645494	0.354506
Cell_1999	1.4879e-28	0.681298	0.318702
Cell_2000	4.18905e-35	0.999998	1.66411e-06
Cell_2001	3.24534e-50	0.646415	0.353585
Cell_2002	1.32384e-58	0.774409	0.225591
Cell_2003	3.88709e-13	1.84793e-20	1
Cell_2004	1.90435e-37	0.646398	0.353602
Cell_2005	2.40125e-25	2.93648e-33	1
Cell_2006	1.01053e-55	0.646529	0.353471
Cell_2007	1.5689e-54	0.646592	0.353408
Cell_2008	5.63957e-40	0.646437	0.353563
Cell_2009	0.0549422	5.68867e-10	0.945058
Cell_2010	3.9564e-61	0.999956	4.37507e-05
Cell_2011	1.17026e-70	0.646634	0.353366
Cell_2012	3.30622e-18	9.72847e-08	1
Cell_2013	9.15755e-25	0.646254	0.353746
Cell_2014	2.57074e-56	0.646772	0.353228
Cell_2015	0.992358	2.5175e-21	0.00764249
Cell_2016	2.2309e-41	0.646523	0.353477
Cell_2017	1.52947e-35	0.646375	0.353625
Cell_2018	3.69872e-48	1	3.29341e-07
Cell_2019	3.91292e-85	1	1.16021e-18
Cell_2020	2.70144e-77	0.99135	0.00865022
Cell_2021	4.76225e-56	0.646405	0.353595
Cell_2022	7.03084e-50	0.64646	0.35354
Cell_2023	9.38133e-39	0.944805	0.0551948
Cell_2024	2.53231e-30	0.646217	0.353783
Cell_2025	5.69504e-48	0.646394	0.353606
Cell_2026	2.89482e-12	2.35487e-18	1
Cell_2027	2.80314e-27	0.645085	0.354915
Cell_2028	0.999234	4.79066e-15	0.000765695
Cell_2029	2.98258e-51	0.646355	0.353645
Cell_2030	0.994756	1.23939e-38	0.00524361
Cell_2031	2.4328e-50	1	4.41011e-08
Cell_2032	1.59695e-43	0.646444	0.353556
Cell_2033	6.89453e-36	0.64243	0.35757
Cell_2034	1.57873e-62	1	5.34267e-16
Cell_2035	7.99027e-07	0.608488	0.391512
Cell_2036	2.83233e-15	0.998964	0.0010364
Cell_2037	2.73189e-93	0.646442	0.353558
Cell_2038	2.54471e-21	0.645971	0.354029
Cell_2039	0.999157	2.36291e-22	0.000842829
Cell_2040	1.41254e-47	0.831717	0.168283
Cell_2041	0.996341	3.90679e-20	0.0036591
Cell_2042	1.46902e-24	0.645893	0.354107
Cell_2043	1.49787e-12	2.67974e-21	1
Cell_2044	6.07755e-05	0.454209	0.545731
Cell_2045	1.24867e-65	0.646401	0.353599
Cell_2046	1.20317e-77	0.646453	0.353547
Cell_2047	4.19064e-31	0.608791	0.391209
Cell_2048	0.952579	0.000144765	0.0472759
Cell_2049	5.52042e-58	0.652067	0.347933
Cell_2050	1.09767e-66	0.999999	6.92908e-07
Cell_2051	0.997957	3.15551e-56	0.00204266
Cell_2052	2.38869e-21	4.30667e-13	1
Cell_2053	3.16874e-33	0.645964	0.354036
Cell_2054	4.19886e-40	0.633541	0.366459
Cell_2055	0.999635	1.76999e-18	0.000365331
Cell_2056	1.92146e-29	4.50501e-05	0.999955
Cell_2057	1.49035e-37	0.644833	0.355167
Cell_2058	1.50912e-67	0.646458	0.353542
Cell_2059	1.02129e-31	0.999999	8.45858e-07
Cell_2060	7.36472e-46	0.647616	0.352384
Cell_2061	5.77753e-36	0.646854	0.353146
Cell_2062	0.998968	9.13616e-23	0.00103245
Cell_2063	2.34162e-30	1	8.06318e-17
Cell_2064	3.34445e-46	0.646149	0.353851
Cell_2065	7.82133e-30	0.642433	0.357567
Cell_2066	5.88918e-25	5.48221e-35	1
Cell_2067	7.35506e-56	0.646437	0.353563
Cell_2068	8.21751e-38	0.64649	0.35351
Cell_2069	3.88245e-49	0.999934	6.552e-05
Cell_2070	2.33534e-58	0.64643	0.35357
Cell_2071	8.06107e-28	0.646336	0.353664
Cell_2072	2.7846e-09	1.08351e-11	1
Cell_2073	1.18523e-44	0.999999	9.24478e-07
Cell_2074	1.42553e-53	0.646432	0.353568
Cell_2075	6.72613e-50	0.646439	0.353561
Cell_2076	1.13399e-13	0.45416	0.54584
Cell_2077	8.81228e-51	1	9.63512e-09
Cell_2078	3.38596e-86	0.64646	0.35354
Cell_2079	0.905639	0.0428737	0.051487
Cell_2080	1.70467e-69	1	2.97799e-17
Cell_2081	4.66026e-58	0.646334	0.353666
Cell_2082	3.84899e-96	0.646437	0.353563
Cell_2083	0.998629	9.76533e-48	0.00137076
Cell_2084	2.43937e-41	0.646124	0.353876
Cell_2085	2.92716e-41	0.646478	0.353522
Cell_2086	7.78036e-52	0.864425	0.135575
Cell_2087	0.989721	1.11487e-27	0.0102791
Cell_2088	4.98997e-81	0.646349	0.353651
Cell_2089	0.991936	3.12027e-30	0.00806389
Cell_2090	8.33885e-18	0.454173	0.545827
Cell_2091	0.999824	2.86639e-14	0.000175569
Cell_2092	9.79001e-25	0.646323	0.353677
Cell_2093	6.10357e-24	0.639811	0.360189
Cell_2094	1.18517e-32	0.646431	0.353569
Cell_2095	1.03163e-60	1	3.60859e-21
Cell_2096	3.40242e-13	2.16251e-05	0.999978
Cell_2097	8.81843e-37	1	1.9277e-13
Cell_2098	9.95681e-38	0.64649	0.35351
Cell_2099	4.24351e-44	0.646071	0.353929
Cell_2100	2.28917e-25	0.646259	0.353741
Cell_2101	0.999677	1.62995e-28	0.000323168
Cell_2102	2.74097e-28	0.64548	0.35452
Cell_2103	5.35382e-52	0.646148	0.353852
Cell_2104	8.9617e-56	0.64647	0.35353
Cell_2105	1.41593e-26	2.57444e-10	1
Cell_2106	0.999054	1.16682e-50	0.000946332
Cell_2107	3.13943e-27	0.642545	0.357455
Cell_2108	2.07895e-30	0.646409	0.353591
Cell_2109	8.98547e-56	0.646447	0.353553
Cell_2110	3.08632e-25	0.645394	0.354606
Cell_2111	1.26215e-84	1	9.36332e-24
Cell_2112	8.16088e-23	0.00235517	0.997645
Cell_2113	5.24553e-29	0.642441	0.357559
Cell_2114	9.30843e-69	0.646443	0.353557
Cell_2115	1.61413e-39	0.646416	0.353584
Cell_2116	2.66501e-38	0.644811	0.355189
Cell_2117	2.13576e-63	1	8.42381e-08
Cell_2118	7.21788e-47	0.646328	0.353672
Cell_2119	1.91894e-63	0.646443	0.353557
Cell_2120	4.47846e-25	0.641843	0.358157
Cell_2121	6.61511e-20	0.645065	0.354935
Cell_2122	6.47279e-34	0.639704	0.360296
Cell_2123	7.7456e-43	0.646781	0.353219
Cell_2124	3.50248e-42	0.646519	0.353481
Cell_2125	2.51442e-37	0.64641	0.35359
Cell_2126	6.72691e-51	1	1.77512e-11
Cell_2127	9.19475e-42	0.454172	0.545828
Cell_2128	1.87118e-55	0.646264	0.353736
Cell_2129	6.50495e-28	0.999995	4.8472e-06
Cell_2130	1.73913e-47	0.99998	1.97996e-05
Cell_2131	6.72122e-21	0.639832	0.360168
Cell_2132	6.58898e-19	0.645593	0.354407
Cell_2133	3.77605e-68	0.646412	0.353588
Cell_2134	1.19702e-75	1	1.43541e-11
Cell_2135	9.80934e-119	1	7.37491e-10
Cell_2136	2.15365e-48	0.646395	0.353605
Cell_2137	1.56079e-57	1	2.09591e-18
Cell_2138	6.09377e-53	1	4.72674e-23
Cell_2139	7.26347e-36	0.646641	0.353359
Cell_2140	5.5422e-79	0.646608	0.353392
Cell_2141	2.17762e-68	0.646335	0.353665
Cell_2142	9.6431e-63	0.646324	0.353676
Cell_2143	2.8184e-28	0.646281	0.353719
Cell_2144	1.72865e-69	0.64644	0.35356
Cell_2145	1.09238e-79	0.64644	0.35356
Cell_2146	2.27761e-18	0.645819	0.354181
Cell_2147	3.67259e-09	0.45487	0.54513
Cell_2148	3.31777e-73	0.646447	0.353553
Cell_2149	0.999701	3.14197e-25	0.00029875
Cell_2150	5.11053e-88	0.64645	0.35355
Cell_2151	7.25184e-07	0.454752	0.545247
Cell_2152	2.80384e-33	0.646457	0.353543
Cell_2153	0.988949	1.16234e-35	0.0110515
Cell_2154	0.999685	1.72737e-38	0.000315063
Cell_2155	6.44721e-32	0.646398	0.353602
Cell_2156	3.99188e-72	1	1.30029e-16
Cell_2157	2.06354e-21	1.35019e-11	1
Cell_2158	4.4949e-24	0.64716	0.35284
Cell_2159	4.47452e-34	0.646371	0.353629
Cell_2160	5.32283e-45	0.646909	0.353091
Cell_2161	2.03495e-57	0.646625	0.353375
Cell_2162	3.75059e-24	0.645079	0.354921
Cell_2163	1.59655e-28	0.999707	0.000293008
Cell_2164	0.996844	1.2494e-21	0.00315577
Cell_2165	7.08024e-68	0.646449	0.353551
Cell_2166	1.35031e-73	0.646463	0.353537
Cell_2167	3.59629e-39	0.646319	0.353681
Cell_2168	3.3846e-46	0.646435	0.353565
Cell_2169	1.89178e-55	0.646437	0.353563
Cell_2170	2.86113e-32	0.586729	0.413271
Cell_2171	1.21624e-51	1	1.57322e-12
Cell_2172	5.07356e-31	0.646197	0.353803
Cell_2173	1.07892e-05	0.454377	0.545612
Cell_2174	1.54356e-30	1.15446e-18	1
Cell_2175	1.30189e-65	0.999101	0.000899222
Cell_2176	1.12724e-50	0.646428	0.353572
Cell_2177	1.18299e-74	0.646455	0.353545
Cell_2178	3.86331e-45	0.646267	0.353733
Cell_2179	3.45842e-56	1	2.79929e-10
Cell_2180	4.50094e-55	0.646198	0.353802
Cell_2181	5.18671e-59	0.646503	0.353497
Cell_2182	2.07673e-46	0.646364	0.353636
Cell_2183	1.07541e-24	0.648141	0.351859
Cell_2184	1.76547e-39	0.645437	0.354563
Cell_2185	1.72814e-38	0.64655	0.35345
Cell_2186	5.23863e-53	0.653653	0.346347
Cell_2187	3.61542e-30	0.454281	0.545719
Cell_2188	5.76496e-55	0.645812	0.354188
Cell_2189	1.56268e-29	8.38459e-05	0.999916
Cell_2190	9.51005e-34	0.0218638	0.978136
Cell_2191	2.70456e-32	0.646351	0.353649
Cell_2192	4.10915e-44	0.992537	0.0074625
Cell_2193	3.698e-35	0.647118	0.352882
Cell_2194	7.44243e-37	0.64642	0.35358
Cell_2195	8.60916e-22	0.64633	0.35367
Cell_2196	2.40181e-50	0.646416	0.353584
Cell_2197	2.39273e-65	0.646432	0.353568
Cell_2198	1.9379e-64	0.646453	0.353547
Cell_2199	7.22197e-48	0.6464	0.3536
Cell_2200	6.33456e-37	0.646226	0.353774
Cell_2201	1.50887e-32	0.646207	0.353793
Cell_2202	6.29309e-56	7.11393e-23	1
Cell_2203	1.39674e-75	0.646443	0.353557
Cell_2204	6.24572e-39	0.646194	0.353806
Cell_2205	1.56339e-35	0.646251	0.353749
Cell_2206	1.28959e-26	0.647899	0.352101
Cell_2207	1.13245e-34	0.646666	0.353334
Cell_2208	1.65713e-111	0.646442	0.353558
Cell_2209	1.68328e-33	0.454167	0.545833
Cell_2210	2.69557e-107	1	1.79225e-23
Cell_2211	1.2734e-56	1	2.78383e-15
Cell_2212	0.998775	6.27801e-29	0.00122482
Cell_2213	2.58367e-47	0.997045	0.00295521
Cell_2214	9.45255e-65	0.646443	0.353557
Cell_2215	3.92644e-78	0.646448	0.353552
Cell_2216	1.81227e-39	0.646269	0.353731
Cell_2217	0.999307	3.3618e-18	0.000692595
Cell_2218	3.02648e-27	0.645817	0.354183
Cell_2219	1.08305e-27	0.646431	0.353569
Cell_2220	7.32294e-12	0.643997	0.356003
Cell_2221	4.94437e-85	1	1.91355e-32
Cell_2222	0.999248	1.77086e-33	0.000752251
Cell_2223	3.43061e-62	0.646268	0.353732
Cell_2224	3.78691e-34	0.98542	0.0145801
Cell_2225	4.22628e-32	0.647316	0.352684
Cell_2226	2.25953e-22	0.63752	0.36248
Cell_2227	2.12524e-09	0.00590442	0.994096
Cell_2228	1.7235e-67	0.646348	0.353652
Cell_2229	1.48343e-32	0.645759	0.354241
Cell_2230	6.4761e-51	0.64645	0.35355
Cell_2231	6.31085e-62	0.646614	0.353386
Cell_2232	3.15074e-46	0.646433	0.353567
Cell_2233	1.76558e-41	0.646491	0.353509
Cell_2234	4.66928e-43	0.64625	0.35375
Cell_2235	8.18972e-22	0.646289	0.353711
Cell_2236	7.51356e-31	0.999995	4.93644e-06
Cell_2237	4.14062e-89	0.646443	0.353557
Cell_2238	5.51066e-37	0.646444	0.353556
Cell_2239	1.33845e-50	0.646401	0.353599
Cell_2240	3.83091e-43	0.646449	0.353551
Cell_2241	1.41643e-27	0.629116	0.370884
Cell_2242	2.04205e-38	0.646397	0.353603
Cell_2243	6.28429e-51	0.786522	0.213478
Cell_2244	2.69688e-31	0.646216	0.353784
Cell_2245	1.06149e-68	1	1.06709e-21
Cell_2246	3.31963e-08	5.45461e-17	1
Cell_2247	2.9179e-75	0.646672	0.353328
Cell_2248	6.36485e-26	0.646264	0.353736
Cell_2249	1.8833e-74	1	6.63295e-13
Cell_2250	3.02202e-70	0.646586	0.353414
