cell	Node 0	Node 1	Node 2	Node 3
Cell_2181	2.02144e-70	3.10912e-41	1	3.27318e-31
Cell_2182	3.03084e-47	5.3447e-33	1	1.6301e-12
Cell_2183	1.43531e-41	5.64046e-35	1	6.61447e-17
Cell_2184	1.61615e-30	1.43234e-25	4.24646e-09	1
Cell_2185	1.10718e-37	5.7675e-15	0.998372	0.00162776
Cell_2186	4.02271e-47	5.78956e-44	1	2.82443e-08
Cell_2187	2.38641e-20	2.42873e-30	1	9.83082e-11
Cell_2188	1.93459e-45	7.52536e-39	3.28925e-10	1
Cell_2189	2.89074e-39	3.59377e-31	1	8.165e-13
Cell_2190	2.78759e-41	7.40918e-32	1	8.46386e-16
Cell_2191	9.94849e-61	1.75426e-46	1	1.33075e-37
Cell_2192	5.383e-54	2.94572e-35	1	9.45941e-13
Cell_2193	2.29103e-38	8.33382e-23	0.996204	0.00379611
Cell_2194	3.26658e-43	1.09941e-22	0.999999	9.61427e-07
Cell_2195	4.88398e-33	7.94362e-22	1	1.11248e-11
Cell_2196	6.93175e-54	5.81687e-35	1	8.21941e-14
Cell_2197	1.60114e-56	1.81891e-32	5.27165e-13	1
Cell_2198	9.78731e-60	2.28239e-55	5.22093e-14	1
Cell_2199	1.2156e-61	1.84798e-44	1	2.1552e-18
Cell_2200	2.37295e-32	8.93248e-24	0.999223	0.0007775
Cell_2201	1.99187e-38	4.69221e-28	1	1.11852e-12
Cell_2202	2.47278e-41	1.79897e-52	1.25699e-26	1
Cell_2203	2.34861e-55	2.96764e-21	0.320937	0.679063
Cell_2204	1.08794e-39	3.40069e-30	0.996568	0.00343203
Cell_2205	8.4898e-41	1.38036e-29	1	1.35844e-09
Cell_2206	1.21729e-54	8.28091e-53	1	1.00769e-28
Cell_2207	1.44031e-35	5.62362e-29	1	4.26725e-20
Cell_2208	1.20363e-95	3.13845e-64	8.41198e-41	1
Cell_2209	6.37653e-26	6.48665e-36	7.7189e-07	0.999999
Cell_2210	4.60325e-99	7.27126e-51	1	5.21485e-17
Cell_2211	1.99185e-54	6.368e-29	3.51082e-06	0.999996
Cell_2212	4.94311e-10	3.58873e-21	1	2.73325e-12
Cell_2213	1.9155e-57	2.09324e-33	1	1.01172e-12
Cell_2214	2.24181e-58	2.33666e-29	0.978967	0.0210326
Cell_2215	6.43969e-78	1.26003e-29	0.999882	0.00011792
Cell_2216	5.73125e-54	1.18853e-35	1	2.20056e-26
Cell_2217	4.8242e-07	3.60356e-18	1	2.82661e-09
Cell_2218	1.33701e-32	5.20095e-26	1	1.23357e-15
Cell_2219	2.90652e-46	7.39268e-34	1	9.13091e-24
Cell_2220	1.08209e-15	7.23667e-14	0.999849	0.000150945
Cell_2221	2.47566e-90	3.21547e-25	1	2.44153e-16
Cell_2222	7.42891e-12	5.38717e-23	1	4.10127e-14
Cell_2223	2.53577e-37	1.05059e-25	0.997012	0.00298844
Cell_2224	6.57944e-60	5.67135e-54	1	2.11427e-35
Cell_2225	9.97675e-40	1.6297e-28	1	1.24024e-19
Cell_2226	1.12978e-16	1.12664e-18	0.516736	0.483264
Cell_2227	5.03606e-27	5.35176e-26	1	5.18215e-17
Cell_2228	1.2539e-57	7.68812e-45	6.90298e-19	1
Cell_2229	8.04813e-32	9.21371e-26	0.921155	0.0788453
Cell_2230	1.20541e-52	5.01147e-29	1	7.88191e-14
Cell_2231	1.68161e-51	2.98177e-24	0.997916	0.00208434
Cell_2232	3.70086e-73	6.89488e-49	1	9.32491e-32
Cell_2233	8.63495e-51	1.01898e-32	1	7.05636e-10
Cell_2234	5.18702e-45	3.24426e-34	1	3.46393e-15
Cell_2235	1.82707e-37	7.57038e-26	1	5.80727e-17
Cell_2236	3.02651e-40	4.55268e-38	1	1.52205e-18
Cell_2237	3.17174e-81	8.84947e-42	0.114752	0.885248
Cell_2238	1.42434e-21	8.32014e-18	0.9812	0.0188
Cell_2239	3.18417e-48	1.28176e-32	0.298867	0.701133
Cell_2240	5.30612e-75	4.82133e-44	1	8.0643e-33
Cell_2241	1.34406e-12	1.96393e-16	1	4.09644e-07
Cell_2242	2.04651e-68	8.2379e-53	1	1.24781e-37
Cell_2243	2.64018e-50	1.79582e-28	1	2.46981e-12
Cell_2244	1.4259e-28	3.35908e-18	0.00230428	0.997696
Cell_2245	4.10358e-69	7.61393e-36	9.24724e-15	1
Cell_2246	1.72644e-19	1.34216e-28	1	1.83214e-18
Cell_2247	3.88394e-57	7.24355e-33	3.24994e-17	1
Cell_2248	3.80262e-44	2.37853e-33	1	4.76609e-22
Cell_2249	6.99551e-54	5.1343e-37	7.42275e-16	1
Cell_2250	1.19625e-66	1.55393e-37	0.999984	1.59006e-05
Cell_2251	1.14447e-32	4.49239e-26	0.999998	2.04631e-06
Cell_2252	3.19996e-57	3.2495e-37	1	7.47007e-14
Cell_2253	4.8904e-75	1.10584e-45	5.08919e-05	0.999949
Cell_2254	3.53053e-42	1.14664e-36	1	3.24072e-21
Cell_2255	8.3536e-18	6.23652e-25	1	2.50778e-08
Cell_2256	3.96498e-34	4.03342e-44	1	5.38183e-20
Cell_2257	5.02576e-47	1.05009e-26	1	1.94109e-07
Cell_2258	7.362e-51	7.62506e-39	1	1.98627e-18
Cell_2259	3.01448e-42	4.49536e-26	0.791771	0.208229
Cell_2260	2.84147e-53	2.57482e-36	1	1.4552e-19
Cell_2261	7.43359e-54	1.10627e-30	1.37719e-05	0.999986
Cell_2262	1.8394e-34	1.35221e-45	1	1.26603e-35
Cell_2263	2.02766e-30	2.95246e-27	1	9.14562e-09
Cell_2264	3.04413e-23	2.20588e-34	6.44362e-17	1
Cell_2265	2.55995e-87	1.15368e-49	1	2.84648e-15
Cell_2266	1.10471e-67	1.13863e-34	1	8.01832e-14
Cell_2267	2.27105e-49	3.98297e-28	0.999994	5.57895e-06
Cell_2268	3.26949e-13	2.37079e-24	1	1.79689e-15
Cell_2269	7.6921e-53	1.76394e-34	0.992743	0.00725654
Cell_2270	6.5347e-11	4.77048e-22	1	3.62093e-13
Cell_2271	3.75719e-71	8.70699e-37	1	2.58176e-23
Cell_2272	1.04611e-58	1.21308e-28	1	4.11509e-10
Cell_2273	3.84927e-94	1.12159e-53	1	9.3342e-24
Cell_2274	1.63364e-27	7.11904e-30	1	4.55422e-09
Cell_2275	6.36336e-58	3.09093e-31	1	2.35724e-22
Cell_2276	1.06664e-21	7.74179e-33	1	5.89687e-24
Cell_2277	2.76411e-48	8.53147e-37	1	5.59262e-27
Cell_2278	5.10423e-73	4.56436e-33	2.28075e-16	1
Cell_2279	8.21896e-62	8.43003e-32	0.502071	0.497929
Cell_2280	1.17665e-08	8.52703e-20	1	6.48269e-11
Cell_2281	0.970159	7.06766e-12	0.0244848	0.00535628
Cell_2282	2.41992e-56	6.76761e-24	1	7.92147e-13
Cell_2283	2.17928e-78	2.8245e-47	1	1.35538e-31
Cell_2284	8.98657e-39	3.53507e-24	1	7.37359e-15
Cell_2285	2.93524e-13	2.19101e-20	1	3.86036e-10
Cell_2286	2.41365e-84	1.33203e-30	0.813122	0.186878
Cell_2287	1.64744e-15	1.19587e-26	1	9.29911e-18
Cell_2288	2.38707e-60	1.54209e-40	1	2.05623e-23
Cell_2289	3.73837e-55	2.91336e-41	1	3.30186e-30
Cell_2290	1.29837e-20	7.35669e-25	1	9.99596e-12
Cell_2291	1.57789e-13	1.60516e-23	1	1.55429e-14
Cell_2292	4.67375e-31	1.81805e-24	0.999717	0.000283373
Cell_2293	1.56422e-80	1.63048e-51	1	7.64252e-36
Cell_2294	1.33333e-38	1.37149e-48	1	2.1786e-30
Cell_2295	1.70263e-41	7.52224e-30	0.984355	0.0156449
Cell_2296	2.53832e-14	1.84213e-25	1	1.44894e-16
Cell_2297	4.70131e-12	3.42431e-23	1	2.62055e-14
Cell_2298	5.94596e-42	1.9012e-32	4.03161e-20	1
Cell_2299	2.3618e-63	5.71384e-37	0.299042	0.700958
Cell_2300	3.34131e-14	4.95058e-18	1	4.63506e-08
Cell_2301	6.68162e-38	8.53674e-31	1	2.27254e-21
Cell_2302	6.82773e-23	5.04131e-34	1	1.21688e-18
Cell_2303	6.19643e-69	9.7367e-51	1	9.33583e-35
Cell_2304	6.31891e-67	4.42885e-50	1	3.35598e-41
Cell_2305	3.22485e-29	2.85988e-24	4.60981e-08	1
Cell_2306	4.9289e-65	9.46893e-44	1	7.11807e-22
Cell_2307	2.77583e-48	2.50081e-44	1	1.93051e-35
Cell_2308	6.14446e-75	4.96025e-30	1	3.03785e-17
Cell_2309	1.36427e-47	5.92964e-48	1	2.2076e-24
Cell_2310	1.27705e-35	1.343e-37	3.90343e-22	1
Cell_2311	3.84454e-29	3.91067e-39	1	2.25333e-22
Cell_2312	9.79684e-30	2.27348e-25	1	3.43137e-09
Cell_2313	6.1263e-63	1.14139e-38	1	2.6491e-10
Cell_2314	1.9163e-40	1.05848e-38	1.88069e-16	1
Cell_2315	7.55716e-66	2.97815e-29	9.82484e-20	1
Cell_2316	3.04666e-43	1.2641e-31	1	4.67396e-18
Cell_2317	1.91675e-78	1.47997e-45	1	1.34032e-31
Cell_2318	3.31789e-59	2.33665e-30	1	2.78134e-21
Cell_2319	6.65898e-30	8.58852e-33	1	6.73678e-24
Cell_2320	1.62979e-58	4.97643e-36	0.999576	0.00042426
Cell_2321	6.59528e-84	8.97036e-39	4.40243e-24	1
Cell_2322	8.95324e-31	9.2741e-19	1	1.10905e-09
Cell_2323	2.90834e-51	9.89681e-38	1	1.67899e-18
Cell_2324	2.85252e-52	6.5323e-34	1	3.79036e-19
Cell_2325	6.17389e-72	1.43075e-37	2.36498e-07	1
Cell_2326	1.80317e-29	7.83761e-30	1	2.52412e-13
Cell_2327	2.79471e-42	3.57077e-35	1	4.06065e-11
Cell_2328	3.70364e-28	3.78577e-38	1	2.86847e-29
Cell_2329	4.60173e-17	4.68113e-27	1	5.17829e-13
Cell_2330	2.29274e-34	2.03229e-29	1	3.1992e-19
Cell_2331	3.97003e-38	2.88776e-49	1	2.18879e-40
Cell_2332	4.54659e-82	8.05625e-55	1.66206e-39	1
Cell_2333	7.17248e-24	7.2961e-34	0.00251342	0.997487
Cell_2334	1.2592e-57	3.82843e-40	1	3.87e-21
Cell_2335	3.3842e-31	7.41319e-27	1	6.19586e-16
Cell_2336	7.83389e-84	7.06351e-41	1	6.1714e-32
Cell_2337	3.63424e-30	2.52412e-18	0.00244505	0.997555
Cell_2338	1.20932e-35	4.45205e-19	1.34537e-05	0.999987
Cell_2339	5.57572e-76	7.91654e-48	1	1.91047e-32
Cell_2340	3.55275e-44	9.0604e-32	1	4.9366e-15
Cell_2341	5.03785e-68	4.2277e-49	3.43747e-34	1
Cell_2342	1.46835e-12	1.08491e-23	1	8.2875e-15
Cell_2343	1.82431e-59	7.34462e-44	1	4.23972e-14
Cell_2344	2.0966e-103	2.74342e-53	1	2.23063e-44
Cell_2345	3.78832e-60	7.16966e-31	1	2.77299e-10
Cell_2346	4.42176e-42	2.76556e-31	1	2.70148e-11
Cell_2347	7.26905e-45	6.29993e-30	1	5.81537e-21
Cell_2348	1.0698e-29	5.39069e-27	1	4.46558e-12
Cell_2349	1.70358e-76	8.25395e-47	1	3.50402e-26
Cell_2350	6.70583e-09	4.88284e-20	1	3.70196e-11
Cell_2351	0.0131522	9.58475e-14	0.123321	0.863527
Cell_2352	1.30356e-41	5.74149e-23	1	1.71955e-13
Cell_2353	1.05662e-43	1.65558e-22	3.9452e-07	1
Cell_2354	1.23697e-67	9.98709e-47	4.61032e-19	1
Cell_2355	1.00225e-40	1.1016e-31	1	4.56498e-09
Cell_2356	1.03143e-55	6.24863e-35	2.01437e-06	0.999998
Cell_2357	5.8502e-38	8.09721e-35	0.999799	0.000201462
Cell_2358	8.41761e-93	9.43696e-47	1	1.87414e-15
Cell_2359	3.89291e-53	1.46442e-44	1	1.50442e-31
Cell_2360	8.96136e-98	2.89218e-53	6.10405e-19	1
Cell_2361	6.11728e-53	3.91474e-23	0.000239282	0.999761
Cell_2362	3.85159e-16	2.79852e-27	0.203567	0.796433
Cell_2363	2.37495e-42	4.21332e-28	1	4.1464e-08
Cell_2364	1.51665e-55	9.48878e-45	1	1.56899e-24
Cell_2365	3.60037e-71	3.69285e-41	1	3.41473e-16
Cell_2366	2.99012e-55	1.64847e-35	3.43222e-12	1
Cell_2367	1.96502e-50	8.16923e-27	1	1.19285e-15
Cell_2368	8.06758e-61	3.26244e-33	1	3.81867e-22
Cell_2369	8.36705e-53	1.12229e-51	1	5.37915e-38
Cell_2370	4.72533e-45	5.57733e-27	1	2.27034e-15
Cell_2371	3.05072e-59	2.21073e-70	1	3.46415e-53
Cell_2372	7.97475e-40	4.89009e-27	0.999965	3.52449e-05
Cell_2373	8.39433e-101	9.72471e-56	1	3.95558e-41
Cell_2374	2.87313e-49	6.58217e-31	0.999601	0.000398844
Cell_2375	4.38089e-50	9.30755e-40	1	2.61041e-20
Cell_2376	3.08963e-27	7.77458e-34	1	2.33018e-15
Cell_2377	1.30902e-61	1.10794e-20	1	8.39911e-12
Cell_2378	1.09864e-08	8.07309e-20	1	9.29167e-11
Cell_2379	1.77769e-47	1.68751e-29	1	5.69012e-19
Cell_2380	1.75807e-78	6.91554e-64	1	7.91797e-38
Cell_2381	4.11134e-47	1.42271e-38	1	1.43892e-23
Cell_2382	4.17215e-94	4.12957e-56	4.79932e-25	1
Cell_2383	5.41539e-09	3.97232e-20	1	3.39974e-11
Cell_2384	1.48529e-66	7.50358e-40	2.93837e-07	1
Cell_2385	7.34965e-35	8.6588e-37	1	2.56348e-17
Cell_2386	2.19211e-54	1.58871e-65	1.86875e-31	1
Cell_2387	5.51492e-33	7.04674e-26	3.65033e-07	1
Cell_2388	2.37332e-66	2.82052e-40	3.31921e-17	1
Cell_2389	3.24163e-49	2.03268e-31	0.0602579	0.939742
Cell_2390	1.21698e-31	1.68439e-28	1	7.65167e-14
Cell_2391	1.35941e-72	1.36184e-43	1	3.05715e-27
Cell_2392	2.79238e-104	6.15096e-65	2.23272e-22	1
Cell_2393	1.02178e-43	6.19731e-23	1	2.0608e-11
Cell_2394	2.24091e-68	3.3544e-31	4.77945e-08	1
Cell_2395	1.36154e-50	1.02407e-33	1	4.35349e-11
Cell_2396	1.38613e-63	5.08549e-30	1	1.33271e-18
Cell_2397	1.36957e-64	3.13444e-28	0.923321	0.0766786
Cell_2398	5.52013e-99	1.18562e-54	2.28143e-15	1
Cell_2399	1.54992e-106	5.97625e-59	1	4.73115e-33
Cell_2400	4.68899e-75	8.80767e-60	1	1.76661e-46
Cell_2401	1.4043e-42	3.14986e-24	1	8.2821e-09
Cell_2402	6.89581e-61	1.62466e-50	1.15798e-21	1
Cell_2403	0.00830788	6.02782e-14	0.991643	4.90112e-05
Cell_2404	1.28636e-56	4.02137e-47	1	1.59102e-21
Cell_2405	1.9766e-37	7.44621e-29	1.03706e-05	0.99999
Cell_2406	2.048e-34	5.21461e-22	1	2.15698e-10
Cell_2407	1.38799e-20	1.00804e-31	1	3.78518e-22
Cell_2408	9.04839e-27	8.02302e-22	1	6.13392e-13
Cell_2409	4.9494e-44	4.29699e-34	1	5.22895e-10
Cell_2410	2.74605e-68	1.22007e-37	1	1.75774e-09
Cell_2411	2.60475e-95	3.76278e-39	4.41128e-10	1
Cell_2412	1.53738e-54	1.05922e-40	0.223084	0.776916
Cell_2413	2.11891e-28	2.45317e-34	1.76794e-14	1
Cell_2414	1.80584e-14	1.36627e-25	1	1.12273e-16
Cell_2415	1.30982e-60	2.43483e-40	9.64657e-15	1
Cell_2416	1.72295e-55	5.80192e-35	0.14982	0.85018
Cell_2417	1.78265e-46	1.11696e-35	1	1.3074e-24
Cell_2418	7.24127e-21	1.52488e-25	0.990982	0.00901807
Cell_2419	8.6622e-70	1.61551e-41	0.999981	1.91501e-05
Cell_2420	7.12102e-67	3.25547e-38	1	4.17604e-15
Cell_2421	6.27594e-48	1.64174e-24	1	2.48677e-09
Cell_2422	1.84062e-69	3.77396e-44	4.11388e-11	1
Cell_2423	6.30102e-64	8.444e-38	1	6.45577e-29
Cell_2424	3.06796e-53	1.23497e-37	1	1.5093e-24
Cell_2425	1.67347e-21	1.4831e-16	0.999997	3.33364e-06
Cell_2426	6.66559e-74	9.9042e-44	0.999807	0.00019264
Cell_2427	5.11344e-51	1.13394e-28	0.965543	0.0344573
Cell_2428	1.08115e-23	2.50817e-19	1	1.95035e-10
Cell_2429	5.22356e-27	6.21537e-23	1	2.54656e-13
Cell_2430	1.14482e-69	3.47998e-45	1	2.74542e-25
Cell_2431	1.8685e-36	4.33745e-32	1	2.92163e-20
Cell_2432	5.00976e-82	1.24763e-40	1	2.36766e-21
Cell_2433	1.18327e-69	1.79897e-52	7.87847e-12	1
Cell_2434	0.971231	7.07112e-12	0.0234095	0.00535939
Cell_2435	8.662e-82	9.65056e-32	1	2.08751e-13
Cell_2436	5.35234e-52	3.22153e-34	0.691646	0.308354
Cell_2437	1.18524e-24	8.59568e-36	1	1.90279e-21
Cell_2438	0.305664	2.21497e-12	0.692657	0.00167848
Cell_2439	2.02203e-62	2.59113e-37	1	9.89185e-16
Cell_2440	1.0778e-52	1.10548e-22	0.00228212	0.997718
Cell_2441	8.22375e-31	1.17258e-35	1	1.17728e-16
Cell_2442	8.58093e-55	1.44739e-35	6.26388e-06	0.999994
Cell_2443	1.2102e-25	1.2312e-35	1	2.1987e-22
Cell_2444	1.18528e-35	1.92727e-24	0.999998	2.26007e-06
Cell_2445	0.00175648	1.27289e-14	0.0163545	0.981889
Cell_2446	9.11595e-47	9.44205e-35	1	6.62595e-11
Cell_2447	6.4819e-61	4.12284e-30	1	4.5753e-14
Cell_2448	1.5426e-58	2.73317e-31	1	3.29344e-12
Cell_2449	2.33141e-58	2.15201e-38	1	2.2934e-12
Cell_2450	1.80095e-35	1.4438e-46	1	1.39804e-37
Cell_2451	1.2829e-73	3.91561e-51	1	1.69061e-35
Cell_2452	7.78255e-51	1.53018e-31	1	2.08806e-17
Cell_2453	9.35871e-37	7.99095e-21	0.999931	6.90138e-05
Cell_2454	1.93576e-36	1.40868e-47	1	1.07243e-38
Cell_2455	1.42025e-22	1.04808e-33	1	8.10058e-25
Cell_2456	9.82501e-70	1.07923e-23	0.999994	6.31605e-06
Cell_2457	7.65575e-77	5.23365e-43	1	1.96167e-26
Cell_2458	8.93861e-68	1.26916e-39	1	3.95962e-10
Cell_2459	1.32099e-58	1.92153e-45	7.75539e-07	0.999999
Cell_2460	8.13903e-32	1.12717e-28	1	1.80443e-19
Cell_2461	6.45268e-53	5.27625e-27	0.999995	5.31712e-06
Cell_2462	1.20576e-72	7.25691e-55	1	4.88506e-26
Cell_2463	8.24203e-34	6.04878e-35	1	4.64329e-26
Cell_2464	6.16691e-19	1.61779e-26	3.93466e-06	0.999996
Cell_2465	0.0205264	1.89197e-13	0.97933	0.00014349
Cell_2466	4.72547e-95	6.23635e-59	0.785061	0.214939
Cell_2467	0.00635715	4.68601e-14	0.993607	3.61333e-05
Cell_2468	3.71763e-56	8.18403e-40	0.000164563	0.999835
Cell_2469	1.30489e-68	9.9433e-34	0.000668102	0.999332
Cell_2470	2.38984e-83	1.07809e-17	0.998753	0.00124741
Cell_2471	2.75579e-08	2.00339e-19	1	1.51803e-10
Cell_2472	5.71784e-34	5.81627e-44	3.57975e-18	1
Cell_2473	9.12179e-22	1.17428e-24	0.999994	5.85568e-06
Cell_2474	3.53615e-40	6.672e-36	1	1.49661e-11
Cell_2475	4.14375e-73	2.01695e-46	1	1.66434e-37
Cell_2476	2.69936e-68	1.62466e-50	1.03271e-29	1
Cell_2477	4.68691e-92	2.94927e-68	1	1.87293e-43
Cell_2478	8.71901e-56	5.31472e-27	1	6.08112e-16
Cell_2479	8.04454e-72	5.15406e-33	1	3.91032e-24
Cell_2480	1.17665e-49	5.20042e-26	0.00049706	0.999503
Cell_2481	8.23729e-84	1.2374e-55	1	1.49583e-28
Cell_2482	3.4537e-38	8.31063e-34	1	4.85688e-11
Cell_2483	1.25389e-56	6.36048e-20	2.30867e-08	1
Cell_2484	2.80748e-75	2.86745e-40	1	1.47882e-28
Cell_2485	4.54974e-66	7.14835e-23	1	5.42115e-14
Cell_2486	4.64236e-30	1.57162e-30	6.77022e-08	1
Cell_2487	1.37669e-49	8.33741e-32	1	2.20726e-07
Cell_2488	5.76337e-57	3.00181e-34	1	2.3546e-25
Cell_2489	0.103366	7.50435e-13	0.89606	0.000573737
Cell_2490	4.59184e-49	1.86748e-41	1	1.41639e-32
Cell_2491	1.94321e-80	1.01055e-48	1	1.18928e-26
Cell_2492	7.04188e-50	2.54243e-34	2.02663e-20	1
Cell_2493	1.38741e-22	1.03546e-29	1	7.883e-21
Cell_2494	2.12965e-54	2.09321e-30	1	1.15254e-10
Cell_2495	1.8607e-46	8.26185e-16	0.999986	1.44919e-05
Cell_2496	1.11234e-50	7.70077e-52	2.33314e-31	1
Cell_2497	1.88985e-71	5.74457e-47	3.09618e-12	1
Cell_2498	1.90082e-67	1.68465e-62	3.57242e-50	1
Cell_2499	3.03371e-18	3.51293e-24	1	7.3274e-15
Cell_2500	4.01858e-53	3.4882e-43	1.5629e-09	1
Cell_2501	1.38427e-10	1.01319e-21	1	1.62197e-12
Cell_2502	2.65252e-67	2.70614e-47	1	7.75776e-26
Cell_2503	7.93613e-38	2.9379e-36	1	1.12373e-15
Cell_2504	1.9913e-43	7.83309e-29	0.999959	4.08203e-05
Cell_2505	7.70582e-29	3.01307e-22	0.999997	2.99358e-06
Cell_2506	7.64308e-60	1.24432e-18	1	1.55082e-09
Cell_2507	3.66041e-17	2.65455e-28	0.000255333	0.999745
Cell_2508	4.81218e-42	8.48604e-28	1	6.30652e-15
Cell_2509	9.23234e-45	4.43051e-22	1	5.78548e-08
Cell_2510	6.52661e-58	7.41503e-34	5.90423e-06	0.999994
Cell_2511	4.53869e-68	5.49747e-25	1	1.48729e-12
Cell_2512	1.18937e-23	9.13683e-35	1	7.13287e-26
Cell_2513	1.2934e-19	8.64604e-18	0.999846	0.000154402
Cell_2514	7.23824e-56	1.57664e-27	1	1.13536e-07
Cell_2515	9.37172e-43	3.64614e-36	1	4.19651e-27
Cell_2516	2.01846e-89	1.05091e-66	5.10055e-52	1
Cell_2517	0.094856	7.37718e-13	0.904584	0.000559658
Cell_2518	2.22289e-07	1.62924e-18	1	1.26689e-09
Cell_2519	2.87502e-52	8.89974e-34	1	1.47361e-24
Cell_2520	1.72633e-54	4.50198e-23	1	2.21868e-12
Cell_2521	4.31243e-21	2.82947e-28	1	4.33772e-15
Cell_2522	2.33258e-41	2.37584e-51	1	6.76386e-25
Cell_2523	1.468e-38	3.4061e-34	0.302746	0.697254
Cell_2524	2.51486e-43	7.47125e-24	1	5.86041e-15
Cell_2525	3.15329e-46	1.22398e-31	4.89246e-05	0.999951
Cell_2526	1.37855e-37	2.24176e-26	0.00215193	0.997848
Cell_2527	1.8411e-37	2.54827e-34	1	1.70986e-22
Cell_2528	0.971203	7.08726e-12	0.0233188	0.00547773
Cell_2529	2.88562e-93	5.17299e-62	1	1.07981e-45
Cell_2530	5.0158e-66	3.116e-50	1	9.47367e-18
Cell_2531	8.36601e-38	2.22855e-34	1	3.72325e-24
Cell_2532	1.70207e-41	2.47458e-28	5.04242e-12	1
Cell_2533	3.58534e-58	4.10379e-52	1	4.80347e-41
Cell_2534	1.16373e-41	7.28561e-31	1	6.54666e-12
Cell_2535	3.5871e-46	3.10859e-31	1	4.94287e-16
Cell_2536	7.56534e-39	4.55326e-21	7.85133e-05	0.999921
Cell_2537	2.40695e-37	3.51831e-41	1	8.51484e-22
Cell_2538	2.13063e-30	2.75653e-33	0.00124662	0.998753
Cell_2539	2.36667e-98	5.48897e-55	1.95012e-29	1
Cell_2540	2.55007e-19	2.11497e-27	1	8.74047e-11
Cell_2541	5.84955e-81	5.37518e-41	1	2.18798e-20
Cell_2542	1.60636e-78	3.22765e-52	1	3.04812e-40
Cell_2543	1.40488e-38	3.71975e-25	0.999999	6.81869e-07
Cell_2544	2.92325e-47	5.49133e-32	1	4.18231e-23
Cell_2545	6.79487e-40	1.21933e-25	1	1.26985e-16
Cell_2546	5.35231e-38	1.343e-37	1.2877e-09	1
Cell_2547	5.46835e-50	1.4802e-22	1	1.151e-13
Cell_2548	5.80119e-24	2.0945e-29	1	2.74567e-08
Cell_2549	1.36119e-22	9.86648e-34	1	6.45243e-21
Cell_2550	1.22618e-30	6.58505e-32	4.30327e-07	1
Cell_2551	1.777e-64	8.60964e-35	1	3.34393e-18
Cell_2552	1.3183e-20	1.69949e-23	0.000202504	0.999797
Cell_2553	5.11033e-56	5.61336e-47	1	1.26174e-36
Cell_2554	5.36761e-36	6.90824e-39	1	5.23512e-30
Cell_2555	2.24842e-39	9.1374e-32	1	1.0692e-14
Cell_2556	1.32514e-20	9.91786e-28	1	4.76566e-16
Cell_2557	2.08285e-11	1.50934e-22	1	1.5138e-10
Cell_2558	1.74813e-33	2.00147e-27	1	3.21905e-11
Cell_2559	2.84331e-42	2.47725e-32	1	2.89961e-21
Cell_2560	1.56807e-51	5.12149e-26	0.999319	0.000681298
Cell_2561	1.12368e-06	1.10616e-17	0.999999	8.39227e-09
Cell_2562	4.24362e-37	5.77445e-32	1	1.74503e-22
Cell_2563	4.76749e-90	4.11461e-40	4.38416e-14	1
Cell_2564	1.08009e-60	1.84575e-38	1	1.29472e-13
Cell_2565	0.00255279	2.33439e-14	0.997429	1.77405e-05
Cell_2566	0.967707	7.91224e-12	0.0262613	0.00603207
Cell_2567	7.53518e-54	9.45039e-46	1	9.47828e-19
Cell_2568	1.0125e-51	3.07873e-34	1	2.037e-15
Cell_2569	9.46505e-51	7.12122e-34	0.000356991	0.999643
Cell_2570	8.23666e-73	2.95066e-37	1	9.28921e-24
Cell_2571	1.73722e-20	1.2641e-31	1	9.5798e-23
Cell_2572	2.39229e-86	7.76256e-30	3.97919e-07	1
Cell_2573	8.35083e-34	7.24926e-24	4.70299e-07	1
Cell_2574	1.9577e-46	7.96083e-39	1	1.10437e-21
Cell_2575	2.36106e-81	2.70199e-46	1	4.00625e-27
Cell_2576	6.52402e-40	5.56837e-30	1	1.37383e-15
Cell_2577	4.0276e-28	2.50791e-33	1	5.23111e-24
Cell_2578	4.38775e-43	4.54447e-31	0.0210038	0.978996
Cell_2579	1.89489e-49	7.21477e-36	1	7.63198e-27
Cell_2580	0.0126019	9.24685e-14	0.987328	7.00699e-05
Cell_2581	5.53617e-38	1.77426e-35	1	8.3296e-26
Cell_2582	3.64228e-34	2.13599e-34	1	1.61869e-25
Cell_2583	6.26436e-32	3.3323e-25	1	4.00829e-09
Cell_2584	3.13094e-55	1.62083e-29	1	2.62271e-17
Cell_2585	4.55523e-41	2.90783e-34	8.15848e-08	1
Cell_2586	2.86123e-95	2.93474e-65	4.31134e-45	1
Cell_2587	6.52747e-58	2.07811e-29	1	2.4365e-14
Cell_2588	7.30645e-34	2.74871e-25	0.998914	0.00108625
Cell_2589	2.8941e-40	2.51222e-30	1	4.83354e-11
Cell_2590	2.86664e-55	2.96222e-27	0.0807327	0.919267
Cell_2591	3.22618e-09	2.34472e-20	1	1.77898e-11
Cell_2592	7.27972e-37	1.85055e-24	7.04894e-08	1
Cell_2593	1.77739e-60	1.50424e-34	2.01862e-09	1
Cell_2594	5.92653e-54	1.96508e-24	0.99924	0.000760028
Cell_2595	2.02996e-45	3.73371e-18	1	4.3703e-07
Cell_2596	1.78259e-37	1.37246e-38	2.93648e-19	1
Cell_2597	2.05709e-46	1.82341e-41	1	2.10476e-20
Cell_2598	1.46832e-27	2.61573e-22	1	8.86622e-11
Cell_2599	4.40474e-36	9.62021e-36	1	3.20781e-26
Cell_2600	1.34097e-55	5.84767e-15	0.000553844	0.999446
